method,step,epoch,layer,log_pearson,log_spearman,log_ratio_spread,A_raw,A_residual,R,config_fingerprint
syn_diag,350,2,fc1,0.7374670309756126,0.614878572161601,4.325766716346668,9.74742567586751,12.881396699247057,1.3215178168671318,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,350,2,fc2,0.8581554725319753,0.7035851899185992,4.566722839887389,11.58398270188859,13.245887028956647,1.143465712081658,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,400,2,conv1,0.7541988164289591,0.7897339739833588,1.355039723309396,1.9357242098832428,1.3549472729712075,0.6999691722887188,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,400,2,conv2,0.7781679748179218,0.8060537618306393,1.490116895727076,2.5075345792413,1.4858014688910475,0.5925347874327634,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,400,2,fc1,0.7328611371448541,0.5822454420076759,5.940826647333853,9.866935453946578,12.779196063670899,1.2951535077245766,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,400,2,fc2,0.8516792936497657,0.69917179463974,5.715320161790793,11.774528038800883,13.130559754692278,1.1151665452256627,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,450,2,conv1,0.791272674502522,0.822518457752256,1.2357727990698786,1.96849633454194,1.236629239437597,0.6282100798147308,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,450,2,conv2,0.7820800652930576,0.8038194702526059,1.4759491922664054,2.5250637196443373,1.4716054578802118,0.5827993354906275,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,450,2,fc1,0.7143837939554151,0.5790483048415165,4.89617464553363,9.990757264391906,12.741650458798132,1.2753438124465994,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,450,2,fc2,0.8211698346373956,0.7219325543658112,3.1255923749691554,11.966053109075148,13.09644105321262,1.0944662315830922,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,500,3,conv1,0.8089429890363361,0.8181501230516817,1.1441810165747515,1.9560913681052112,1.1448350689745188,0.5852666637364059,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,500,3,conv2,0.7862161354784211,0.8035247786803518,1.4548393520942993,2.548247179004767,1.4528827138409388,0.57014983703754,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,500,3,fc1,0.6884613121210241,0.5763141476383292,6.59904632870148,10.087632088492056,12.722441068074254,1.261192017756871,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,500,3,fc2,0.819047045932494,0.734310146644017,6.182424105423163,12.081625704770625,13.073087954756272,1.0820636455898607,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,550,3,conv1,0.8225094313900042,0.8263272002812609,1.251559158356394,1.9358945935910699,1.2509145049085229,0.6461687062145702,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,550,3,conv2,0.7924674820413178,0.8051469257869531,1.4420498559237238,2.5426992387223946,1.4415104580435631,0.566921339374713,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,550,3,fc1,0.69383073605397,0.5794391209429205,6.087980779101076,10.145044598594122,12.675304159197776,1.2494084216203734,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,550,3,fc2,0.8253014407626369,0.7379654901143858,5.189467285997422,12.163275148242509,13.006900032090567,1.0693583655361076,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,600,3,conv1,0.8265016996252588,0.8265469354271651,1.2549974497513545,1.9494119747922156,1.2566686391798698,0.6446398480310023,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,600,3,conv2,0.7924264494128054,0.8033026323435007,1.4469930263518047,2.5651226725619987,1.4460111640042166,0.5637200822680213,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,600,3,fc1,0.6597752543955916,0.5722511772816486,6.026564200647443,10.220836771327729,11.442912448117582,1.1195670867397192,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,600,3,fc2,0.8017532173809772,0.72864052884481,5.5951931654793885,12.253787179155033,12.456498579022588,1.0165427550604427,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,650,3,conv1,0.8328093773933778,0.8233593109105825,1.159369687554571,1.9460716443971562,1.1610246037063483,0.5965991062297218,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,650,3,conv2,0.7954793995335677,0.8036994012289779,1.4511871508827956,2.5807316402495166,1.4508959797565777,0.5622033523858756,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,650,3,fc1,0.6279674316780821,0.5533386593473133,5.709972931312783,10.22638272101935,11.724863744597375,1.1465308960614236,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,650,3,fc2,0.7870226335089993,0.7485222636389843,4.348567716723607,12.303969789080268,12.509815197227026,1.016729999477847,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,700,3,conv1,0.8238193434396006,0.812428219852338,1.1378187247541405,1.916935819372006,1.1375986933496556,0.5934464168562181,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,700,3,conv2,0.791730974230523,0.8008074392823349,1.4699794723853823,2.5598949655554275,1.4694291033219615,0.574019294968665,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,700,3,fc1,0.6208147025723592,0.5521286412378065,5.582911649685585,9.992761549732057,9.291452861614381,0.9298183305358186,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,700,3,fc2,0.775060571317051,0.7502956495613823,3.0229793683512156,12.069003920731404,9.940908107927752,0.823672622299166,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,750,4,conv1,0.8259635794871694,0.8081448494081801,1.1612144994616271,1.9011785361153888,1.160739947283199,0.6105370564801863,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,750,4,conv2,0.7914418603645058,0.7987598979032507,1.4745919192370431,2.566824120279193,1.472629032658562,0.5737163762113878,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,750,4,fc1,0.6120615581171519,0.5513031527041642,4.147930720513566,7.454204228737994,6.793331554690701,0.9113422903682397,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,750,4,fc2,0.7580312893420484,0.7556884341496803,2.6264265961101962,8.070941738633248,5.062133702271195,0.6272048375767892,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,800,4,conv1,0.824562127338757,0.8101224657213172,1.1167179830818685,1.9543823002789458,1.1147870861213731,0.5704037976409535,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,800,4,conv2,0.790489452116753,0.7965420844817983,1.4609866422642994,2.569735292860163,1.460237416374265,0.5682442936560185,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,800,4,fc1,0.6452296041729222,0.5538515810979132,3.56904119896541,5.089755451576975,4.415280443810972,0.8674838085674571,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,800,4,fc2,0.7678246921432972,0.768425373902211,1.906083942318464,5.085637520678023,2.8180636010728586,0.5541219934796201,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,850,4,conv1,0.8170753135730492,0.7992734091175436,1.0888502514182545,1.93386480630096,1.0885598402614889,0.5628934539346906,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,850,4,conv2,0.7839888144717921,0.7893857669203893,1.4721238842163193,2.56936100479857,1.4703682662558084,0.5722700171403436,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,850,4,fc1,0.6513243368386947,0.5406685620164283,3.679411215574539,4.45079092439523,4.07389854568911,0.9153201340821615,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,850,4,fc2,0.7985271054197518,0.7592962811492748,1.9923454446074684,4.546058899230223,2.5570503665386437,0.5624762950105254,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,900,4,conv1,0.8158343738167861,0.7951570373842728,1.1010883320612568,1.9309803560595271,1.1015199615366105,0.5704459696236566,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,900,4,conv2,0.7837462078871451,0.7927623738466701,1.4689719904762015,2.555547458730861,1.4683613790300618,0.5745780122429349,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,900,4,fc1,0.6352360546967495,0.5276503694221968,3.6700001837906733,5.292397352765369,4.769826821777347,0.9012601480659855,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,900,4,fc2,0.7681634404298316,0.7596638492320891,1.8808115228715567,4.31048189641132,2.5090190137116304,0.5820739012499989,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,950,5,conv1,0.8186246909728815,0.7973163014180241,1.0876346652675841,1.9353845077733554,1.0879666719511765,0.56214497304356,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,950,5,conv2,0.7809766791415621,0.7923156365432955,1.4753154299870148,2.537472922720225,1.473514985250593,0.5807017572707549,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,950,5,fc1,0.6631060029378031,0.534514057755328,3.5114443769800565,4.568479404778698,4.232456290623474,0.9264474928345439,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,950,5,fc2,0.7783093831860671,0.7697857700404611,1.8416075297730021,4.286257488110163,2.392767835276227,0.5582417393060567,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1000,5,conv1,0.8142121298488817,0.7981278565568967,1.0714596871902438,1.9139107436461873,1.0717766408471519,0.5599930113800984,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1000,5,conv2,0.780192217831938,0.7890621644279996,1.4766583860946803,2.5467124400931445,1.4774135074274632,0.5801257669175354,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1000,5,fc1,0.6645004962878426,0.5349003301439689,3.5623650449678306,4.249393717235308,3.8597871362552,0.9083147839655608,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1000,5,fc2,0.81136946495163,0.7700073472261487,1.9943803842758179,4.235022745427952,2.499760824080723,0.5902591259467062,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1050,5,conv1,0.8160629568032863,0.7963553263799367,1.0764464469549104,1.9070293159262213,1.0756306556857194,0.5640346725154031,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1050,5,conv2,0.778977302389792,0.7893437089834422,1.4849796374664541,2.5516973554287654,1.4848309482291513,0.5818993169664719,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1050,5,fc1,0.6434901349769712,0.5285612338900204,3.595443281423057,4.270941780575248,3.8562641354597127,0.9029072119405752,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1050,5,fc2,0.7971663305086837,0.7759287446341446,1.963482241594794,3.9197676449274477,2.24238555986033,0.5720710417012066,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1100,5,conv1,0.8128261973266097,0.7929450369155044,1.1152501814008065,1.9268108719381494,1.1155445597769122,0.5789590333039812,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1100,5,conv2,0.7774548497510931,0.7891484236622816,1.4667561062389198,2.5205186412850313,1.464970558544165,0.5812179027556336,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1100,5,fc1,0.6509009126024948,0.5308987670900905,3.584624359531956,4.298165853950077,3.8876724046977627,0.9044956701996353,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1100,5,fc2,0.8025434900750614,0.754517348376023,2.0553730926501173,3.8761038448938088,2.4765299038453565,0.6389224858120912,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1150,5,conv1,0.806889109232296,0.7850873080979726,1.1126847286787436,1.9508888108878468,1.1129250576626908,0.5704707779610464,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1150,5,conv2,0.7763814110562247,0.7877123123812493,1.468524577590732,2.521134510736765,1.4690516603682513,0.5826946773811534,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1150,5,fc1,0.6359038816464665,0.531030753868661,3.5231716031094873,4.184167102727553,3.815768115605787,0.911954045314869,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
syn_diag,1150,5,fc2,0.8081291236378442,0.7638540075734548,1.9628824810201975,3.730252060423628,2.17632446505612,0.5834255781656118,c56078eeb31f5d72b5322fae4f945230067f289331a27b29171056ce4ca72109
