seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,1,2.332277297973633,0.001,2.335636228322983,0.09375,1.0,0.4543128975535406,310.5751483092235,310.57510866175693,0.2125604464917993,467329.57911527884,1.3594262161804564,0.0006441367605913076,-0.15017095029159733,0.0017139377732710427,5.155605901715102e-07,2.139817475042553e-06,0.007113643029046996,35.21715135183627,0.9999970910760265,,,,,,,0.04093129746615887,0.002868684008717537,0.0003615720197558403,0.00031803548336029053,0.013229497708380222,0.0007269857451319695,3.0938535928726196e-06,10905008,True,True,True,,0.2125604464917993,0.021256045021529054,0.006721751697350129,423.39272550515375,0.4233926957445776,,,
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,1,2.218388557434082,0.001,2.3670988976955414,0.09375,1.0,0.5378427488654792,311.3671958791682,311.36802970841677,0.17517117036764526,335146.7985670149,1.074324010865464,0.002413996456137461,0.04874445868991916,0.0009667380605535361,3.1151184059881843e-07,2.9837671261436387e-06,0.009259748326230721,34.9183411272981,0.9999967944673336,,,,,,,0.0,0.0,0.0003525214269757271,0.00031737517565488815,0.012497239746153355,0.0007038963958621025,3.082677721977234e-06,10905008,True,True,True,,0.17517117036764526,0.032095289769152234,0.008707565897439077,313.1645724335353,0.31316458871721364,,,
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,1,2.3360180854797363,0.001,2.362532317638397,0.09375,1.0,0.574725624384262,311.4631182557291,311.4627914526521,2.62188893643946,293692.01100607525,20.570205251750966,0.0003539984385087615,0.13606910959216814,0.20517692379997152,6.770043046722455e-05,3.4049274836293955e-06,0.010319174369109533,34.81536956566235,0.9999299599427942,,,,,,,0.03896931651979685,0.0028316881507635117,0.0003551654517650604,0.0003182627260684967,0.013433649204671383,0.0007219091057777405,3.2959505915641785e-06,10905008,True,True,True,,2.62188893643946,0.2587093501696401,0.083366946690586,277.7809757965572,0.277780982252035,,,
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,3,1,2.280989170074463,0.001,2.346565991640091,0.09375,1.0,0.40884500809055624,310.64378005096523,310.64474219208756,2.3612466238573204,577308.4650079496,32.43594065489544,0.0030113702270313483,0.16616955767769126,0.11944677821416648,5.508650353962167e-05,1.7321762291849426e-06,0.0037559630142015893,33.361289819733436,0.999943815234626,,,,,,,0.0,0.0,0.0003585927188396454,0.00031751953065395355,0.012033740058541298,0.000703747384250164,2.9085204005241394e-06,10905008,True,True,True,,2.36124662385732,0.2808492253577683,0.11188647696820557,231.27898022215484,0.23127898263259164,,,
