seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,epsilon_spent_at_divergence,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,final_model_hash,parameters_finite,steps_to_acc_50,steps_to_acc_70,steps_to_acc_80,steps_to_acc_85,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,diagnostics_all_finite,diagnostic_nonfinite_count,diagnostic_nonfinite_steps,active_state_bytes,peak_cuda_allocated_memory,diverged_step,last_finite_accuracy,last_finite_loss,single_seed_descriptive_only,steps_to_acc_90,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction,late_signal_amplitude_retention,late_effective_signal_lr,runtime,late_effective_signal_lr_global,delta_final_accuracy_vs_dp_sgd,delta_auc_vs_dp_sgd,delta_final_loss_vs_dp_sgd
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.9006,0.9011,0.8864142857142856,0.855779906542056,0.6363517887473107,38c1dfe4ca6ad65b49598e8a327edaf81f72873ff5a1df28f5884d34028a1b33,True,100,200,200,400,106.05507613252848,18.179283504374325,87.87579262815416,3.5757634891197085,0.14899014537998787,24,0.22009346541017294,0.009170561058757206,1.499941754154861,0.001282001499277659,True,0,[],10905008,529912320,,0.9006,0.5857464075088501,True,1100,1221.192302817542,29.0742990915089,0.0291605139809451,0.1769175215533713,0.9400362865650056,0.0237093310339651,15.999909532417345,0.976257104448794,0.9695546846697228,0.7756437477357783,106.05507613252848,0.7756437477357783,0.0030999999999999917,0.012138317757009354,0.156087016928196
42,dp_fisher_wiener_lr1p00,dp_fisher_wiener,1.0,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.9056,0.9056,0.8933,0.8619467289719627,0.6460649538993836,df16ab2fcba2bf47e0026eaf6dba519b47458a2590f46a8d24f74d4a9f033777,True,100,200,200,300,106.36638556327671,18.086296780966222,88.28008878231049,3.5422591054812074,0.14759412939505032,24,0.10912863072007895,0.00454702628000329,1.5413874750956893,0.001317425192389478,True,0,[],10905008,529912320,,0.9056,0.5164231061935425,True,1100,1287.9533293964869,32.148446228438935,0.027809710819815,0.1668710908521724,0.9312183616893196,0.0244160545973115,15.824804577865155,0.9755573593474656,0.9649965604546576,0.9649965604546576,106.36638556327671,0.9649965604546576,0.008099999999999996,0.01830514018691598,0.16580018208026887
42,dp_fisher_wiener_lr1p20,dp_fisher_wiener,1.2,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.907,0.907,0.8938857142857143,0.8649845794392523,0.6854450998306274,962ab7ce058207c6459cdbe57f36987f7f56acd3efb624c7b5c4142da938df21,True,100,200,200,300,106.08018898684531,18.056170606985688,88.02401837985963,3.53808958735317,0.14742039947304875,24,0.10925530176609755,0.004552304240254064,1.542923959903419,0.0013187384272678796,True,0,[],10905008,529912320,,0.907,0.5796236395835876,True,1170,1406.5072053367692,35.302430808018286,0.0272505254917107,0.1622997991604855,0.9251238755420949,0.0249172200613334,15.696294860061837,0.9750624087744564,0.9618336007553984,1.154200320906478,106.08018898684531,1.154200320906478,0.009500000000000064,0.02134299065420564,0.2051803280115127
42,dp_fisher_wiener_lr1p50,dp_fisher_wiener,1.5,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.9076,0.9076,0.8976285714285714,0.8684242990654206,0.7327912291884422,a8d7c7459fdb07027476053f36a07ded15f7e3d6b22c2d567666f0aba2b17c88,True,100,200,300,300,106.39744758512825,18.083877568133175,88.31357001699507,3.5079168751835823,0.14616320313264927,24,0.10926801804453135,0.004552834085188806,1.5461258105933666,0.0013214750517892022,True,0,[],10905008,529912320,,0.9076,0.6786773204803467,True,1100,1412.9454567296723,35.20644038362482,0.0268591268361073,0.15769287760373,0.9136927960639007,0.0248626851486958,15.65484700514163,0.9751139652117098,0.955872792825437,1.4338091892381557,106.39744758512825,1.4338091892381557,0.010099999999999998,0.024782710280373932,0.2525264573693275
