seed,method,config_fingerprint,step,epoch,train_loss,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,0,1,2.3067173957824707,,,1.0,0.10232851681315358,1.8980261676600805,1.9007811897798015,0.0829792908915913,344.041658491307,1.0187803671310862,0.053821285786439764,0.3938755586422454,0.23941664405616905,0.001025906065992739,0.0029066247508787923,0.6783216966270388,23.6804674097828,0.9970387877689046,0.8,0.4893022011560637,0.391441760924851,0.06638343271327304,0.01023285168131536,6.487285731698658,0.21953109465539455,0.11610575299710035,0.002101786434650421,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,1,1,2.3111648559570312,,,1.0,0.10741349964893536,1.9019209136889603,1.904931530211427,0.08062838608850119,313.52138915725897,0.9065266145855871,0.056199672693074444,0.4375805831327468,0.30124966945243425,0.0010089915297609203,0.0031895750481363856,0.9522958324461969,24.750390583791322,0.9971085653293956,0.8,0.5488621588818401,0.4390897271054721,0.06450270887080095,0.010741349964893537,6.005084004860946,0.0,0.0,0.0011435579508543015,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,2,1,2.305300235748291,,,1.0,0.09110833560207286,1.9008806983116593,1.903031552456271,0.07282238550278664,435.3048399479466,1.1645453151671503,0.04753199783298086,0.2967156133920363,0.19611467073626565,0.0010214805963566448,0.002297240710668025,0.4410486181663319,22.832799615063372,0.997324759092258,0.8,0.44284836088244206,0.3542786887059537,0.05825790840222931,0.009110833560207287,6.394355468228912,0.0,0.0,0.001103338785469532,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,3,1,2.298936367034912,,,1.0,0.11005528646300448,1.8961725154951667,1.8995422839545115,0.08113089920528002,296.84782927624406,0.9297764895266708,0.05956060695842805,0.4162211835492856,0.2597020486186911,0.0009369154275307259,0.003368729366676853,0.9337725603325664,24.427749850528176,0.9968678346350272,0.8,0.5096097022415205,0.4076877617932164,0.06490471936422403,0.01100552864630045,5.897464941872149,0.0,0.0,0.0013898033648729324,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,4,1,2.2924654483795166,,,1.0,0.09681969203613869,1.9031808490746152,1.90532274041216,0.07748779859361571,386.3960908184748,1.1807954208887859,0.04751772977873159,0.2872150795121179,0.19413960053323417,0.001184603883426544,0.0025880179009441294,0.4241390463327897,22.14540979418835,0.9969440803130609,0.8,0.4406127557541136,0.35249020460329095,0.06199023887489257,0.00968196920361387,6.402647804885765,0.0,0.0,0.0015099933370947838,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,5,1,2.289750099182129,,,1.0,0.10432553740324652,1.897018442871081,1.8995629799181362,0.07347537038157974,330.64491279104226,1.0162668265157417,0.05183442554572004,0.34059630459495804,0.23631301659296422,0.0010360188730454253,0.0030243925166325266,0.6898555011258486,23.581199769016127,0.9969264102147015,0.8,0.48612037253437984,0.3888962980275039,0.058780296305263796,0.010432553740324653,5.634315217800189,0.0,0.0,0.0016888799145817757,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,6,1,2.2871603965759277,,,1.0,0.11347364080023642,1.9022060922740984,1.9052047308280735,0.07729471954064504,281.0121887994566,0.9370305185886836,0.05618497135635886,0.38680610256394143,0.23996656700971927,0.0009991081938963246,0.0035585645028220034,0.8546987326014911,23.805382175497314,0.9966655164582304,0.8,0.48986382496538694,0.39189105997230955,0.061835775632516035,0.011347364080023643,5.449351513795603,0.0,0.0,0.0013207979500293732,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,7,1,2.289170026779175,,,1.0,0.11121955607187133,1.8973013564939738,1.900285809894715,0.089543295424701,291.01161281598723,0.9704756114648004,0.05607672107717179,0.42088770035922063,0.2683840121558235,0.0011533531970598563,0.0034362889860041464,0.7996206428300395,23.667943170000743,0.9966651653448683,0.8,0.5180579235527852,0.4144463388422282,0.0716346363397608,0.011121955607187133,6.440830989023986,0.0,0.0,0.0010996712371706963,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,8,1,2.2755911350250244,,,1.0,0.10398597006038725,1.9039278889501292,1.9065531870107284,0.07708065853099742,335.23665281047374,1.069901237413755,0.052499945455671396,0.32347981656112235,0.19306210377243163,0.0010672250529237131,0.0029829673799797603,0.5396218503211926,22.57441022432956,0.9968085195086996,0.8,0.439388329126334,0.3515106633010672,0.06166452682479794,0.010398597006038726,5.9300814122383745,0.0,0.0,0.001362524926662445,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,9,1,2.28387451171875,,,1.0,0.09434432054080896,1.897538637714331,1.8996240531512085,0.07484939387331989,404.52906746943273,1.1379404971944025,0.0469245360612759,0.3097481132828998,0.20814235192665662,0.0010807722265848189,0.002472010246736932,0.4760762850967164,22.846262816064964,0.9971869994304425,0.8,0.45622620697046395,0.36498096557637116,0.05987951509865591,0.009434432054080897,6.346912537931512,0.0,0.0,0.001355830579996109,10905008,True
