step,layer,parameter,M_syn,q_log_rms_drift,sqrt_q_q05,sqrt_q_q50,sqrt_q_q95,sqrt_q_norm,q_q05,q_q50,q_q95,q_norm,denominator_q05,denominator_q50,denominator_q95,max_inverse_denominator
100,fc1.weight,fc1.weight,2560,2.2162747925919795,0.0004006797338470119,0.004576006120356247,105.68718863370773,165076443.7909055,1.6054424979615423e-07,2.0939832017126674e-05,11169.781841825123,2124444388370179.2,0.0004006897338470119,0.004576016120356247,105.68718864370773,100000000.0
100,fc1.bias,fc1.bias,2560,2.210884681611144,0.016851703719701162,0.04822428975209523,8.135528031865583,10126.139191906035,0.0002839801073424607,0.002325594240723692,66.22565855256555,51742873.24255688,0.016851713719701164,0.04822429975209523,8.135528041865584,231.1829168281257
100,fc2.weight,fc2.weight,2560,2.662037470018973,1396124.8689815262,9237287.813081715,33366560.758170523,576929376.1703974,1949171432081.5667,85327533268477.06,1113327398700562.1,2.2084613888780296e+16,1396124.8689815362,9237287.813081723,33366560.758170534,100000000.0
100,fc2.bias,fc2.bias,2560,0.05422924107342711,0.3100755034174461,0.32204168293076724,0.6497786704035788,1.3439680055715613,0.096171875,0.1037109375,0.4423437499999996,0.7458795913189298,0.3100755134174461,0.32204169293076723,0.6497786804035789,3.2728116918039376
150,conv1.weight,conv1.weight,2560,0.13663312146112985,1327526688.9141264,113534870724.42038,805482205979.164,4284604356479.018,1.765006709688998e+18,1.5863016298066576e+22,6.488037383242345e+23,3.4780313202790083e+24,1327526688.9141264,113534870724.42038,805482205979.164,1.0396502605530684e-09
150,conv1.bias,conv1.bias,2560,0.09339421379401115,6684787547.900047,238248786130.65826,1120733138069.31,2290753748356.447,5.076943320273494e+19,7.913358010140502e+22,1.3100628995469272e+24,2.674012180443422e+24,6684787547.900047,238248786130.65826,1120733138069.31,4.1444152353889535e-10
150,conv2.weight,conv2.weight,2560,0.08625247568920645,5503081.919384513,39692174.559995845,116974036.19411656,4069309103.817225,30283915103415.52,1575470572592748.5,1.3682926506332814e+16,4.556486613710191e+17,5503081.919384523,39692174.559995845,116974036.19411658,6.238935547315211e-06
150,conv2.bias,conv2.bias,2560,0.05555418555722713,56742636.906095795,166060668.498658,353241231.75086194,1138400581.0674782,3545215448500817.5,2.757797729393199e+16,1.2482644246270794e+17,3.1237553085161664e+17,56742636.90609581,166060668.498658,353241231.75086194,2.9903044279503655e-08
150,fc1.weight,fc1.weight,2560,1.6297284507260783,0.00040892240860801785,0.00461027423173274,105.98585386978714,166984123.3637878,1.672175370327313e-07,2.125462849425181e-05,11233.001261410474,2189813219351737.8,0.00040893240860801784,0.00461028423173274,105.98585387978713,100000000.0
150,fc1.bias,fc1.bias,2560,0.33020176293748105,0.01572441302750874,0.04827003994019296,33.88898668623317,10278.01444362067,0.0002474147556314485,0.0023300344761478372,1523.9403120469926,53432681.03073621,0.01572442302750874,0.04827004994019296,33.88898669623317,191.64522731242442
150,fc2.weight,fc2.weight,2560,2.1543674117134417,1367709.8970800946,9151241.744160097,33566718.43497348,574588034.8482342,1870690774039.7595,83745249571993.95,1126724592248510.8,2.211630901008356e+16,1367709.8970801046,9151241.744160108,33566718.434973486,1.3142048339433477e-05
150,fc2.bias,fc2.bias,2560,0.033498285525646855,0.3098504521365062,0.3292326326125122,0.6515420807478366,1.3486103959261178,0.0960546875,0.1083984375,0.44550781249999966,0.7524451515258024,0.3098504621365062,0.32923264261251217,0.6515420907478366,3.2935477698959006
200,conv1.weight,conv1.weight,2560,0.13731103613103904,1329652176.2923071,114460166256.37752,826902990178.583,4224281481538.4116,1.7698876348023514e+18,1.607637076082032e+22,6.837686705911723e+23,3.3679611138609234e+24,1329652176.2923071,114460166256.37752,826902990178.583,1.0460726942279504e-09
200,conv1.bias,conv1.bias,2560,0.04670808025021295,6553133143.935854,243494672874.02734,1146070046292.759,2300681367055.0547,4.858549034318769e+19,8.2666945318559e+22,1.35985892411256e+24,2.686539841883853e+24,6553133143.935854,243494672874.02734,1146070046292.759,4.0999832856755994e-10
200,conv2.weight,conv2.weight,2560,0.09424687525534171,5423097.212851513,39603279.71254556,117050435.37555087,4056974705.6836963,29410366123900.555,1568419764202868.0,1.37008105082995e+16,4.51409660685501e+17,5423097.212851523,39603279.71254557,117050435.37555088,1.672152196148277e-05
200,conv2.bias,conv2.bias,2560,0.05409303520927505,56539978.3450641,162604212.70869794,342036706.3045523,1133058679.097514,3466256942106066.5,2.644510619454139e+16,1.170237867948004e+17,3.0936935027810074e+17,56539978.34506412,162604212.70869794,342036706.3045523,2.8362142513124762e-08
200,fc1.weight,fc1.weight,2560,1.5631761440248408,0.00040282195427178435,0.0046206490493790765,105.97169144293237,167486527.78349137,1.6226552684444762e-07,2.1350397655606425e-05,11229.999394101875,2222830829940826.5,0.00040283195427178435,0.004620659049379076,105.97169145293236,100000000.0
200,fc1.bias,fc1.bias,2560,0.35666471768762187,0.01697494024169981,0.04902323764626389,7.37997937766188,10298.47530435373,0.0002881490667630946,0.002403282923916739,54.48761893404573,53921748.46339736,0.016974950241699812,0.04902324764626388,7.37997938766188,195.1292008773504
200,fc2.weight,fc2.weight,2560,2.6005599474050243,1446722.7436109993,9091771.91620551,33382605.931191925,574902842.9152641,2093007771777.0527,82660750666613.11,1114404533661052.4,2.1857490643339532e+16,1446722.7436110093,9091771.91620552,33382605.931191936,100000000.0
200,fc2.bias,fc2.bias,2560,0.0936313684494172,0.3068420584996927,0.32475896955887884,0.6553814251182062,1.3491895715576816,0.09416015625000002,0.10546875,0.44763671874999966,0.7510704031502515,0.3068420684996927,0.3247589795588789,0.6553814351182062,3.2865920120541694
250,conv1.weight,conv1.weight,2560,0.15213738455975273,1286202992.9559352,111648926433.34793,816756436005.6881,4158730687808.1987,1.657531149923801e+18,1.5570282458971774e+22,6.670990674016885e+23,3.242149227542231e+24,1286202992.9559352,111648926433.34793,816756436005.6881,1.0300351246620814e-09
250,conv1.bias,conv1.bias,2560,0.050224063155626206,6490998301.237997,245539213181.79358,1132817070931.7722,2262960880015.0464,4.772545574134395e+19,8.332067492064276e+22,1.322406846653696e+24,2.5659060981490103e+24,6490998301.237997,245539213181.79358,1132817070931.7722,4.175362854606679e-10
250,conv2.weight,conv2.weight,2560,0.08008760177323133,5425775.750522212,39402879.47265267,116498723.65360095,4040942124.755976,29439053050369.434,1552587007523347.5,1.3571959822820158e+16,4.4926262737394054e+17,5425775.750522222,39402879.47265267,116498723.65360096,1.035362992630128e-05
250,conv2.bias,conv2.bias,2560,0.044467298989726754,56297228.97176859,161957625.59272718,347878341.5145958,1130866539.4319713,3471874123360563.5,2.623221227202334e+16,1.2106869998562667e+17,3.0916120536456314e+17,56297228.9717686,161957625.59272718,347878341.5145958,2.7984761959880747e-08
250,fc1.weight,fc1.weight,2560,1.5616887353677058,0.00041101542205734045,0.004630265211280538,106.09542950348093,165664792.46391085,1.6893367735264715e-07,2.143935592694166e-05,11256.240172864895,2153724037782538.2,0.00041102542205734044,0.004630275211280538,106.09542951348092,100000000.0
250,fc1.bias,fc1.bias,2560,0.19011191326082175,0.015116679704499935,0.04895061657091617,13.658135433020648,10228.965609696836,0.00022851869992210802,0.0023961766171427617,205.72542841567375,53068665.76143433,0.015116689704499935,0.04895062657091617,13.65813544302065,198.30787214765917
250,fc2.weight,fc2.weight,2560,2.6794153019267775,1325475.7215021127,9148577.743623476,33515593.911634598,573251295.7846352,1756898855898.0962,83696480778839.05,1123295036537215.8,2.1966759690336812e+16,1325475.7215021227,9148577.743623486,33515593.91163461,100000000.0
250,fc2.bias,fc2.bias,2560,0.08550768837901929,0.30585064264478784,0.32112851062871695,0.6567649417655333,1.346871374705098,0.0935546875,0.10312500000000001,0.4494140624999997,0.7526679840662026,0.30585065264478783,0.32112852062871694,0.6567649517655334,3.300547879091972
300,conv1.weight,conv1.weight,2560,0.12571097311027246,1321116864.1308303,112653267497.87442,788079042925.6478,4074899264542.75,1.749208396439057e+18,1.565025469227943e+22,6.210962910754128e+23,3.099295384468229e+24,1321116864.1308303,112653267497.87442,788079042925.6478,1.0811451794877587e-09
300,conv1.bias,conv1.bias,2560,0.10599217998893723,6952684379.569596,245401657604.2445,1088991412400.5779,2217226697206.5137,5.5427961690956595e+19,8.230830608332968e+22,1.2300922408290682e+24,2.46454063619325e+24,6952684379.569596,245401657604.2445,1088991412400.5779,4.271044180943936e-10
300,conv2.weight,conv2.weight,2560,0.10463515722841131,5332247.790489396,38342607.8543376,114227341.46830922,3959155118.7412634,28432870554916.918,1470155800662843.5,1.3047896870930828e+16,4.303535577190837e+17,5332247.790489406,38342607.85433761,114227341.46830924,7.0212854244606306e-06
300,conv2.bias,conv2.bias,2560,0.05031983744510619,55071463.809401944,162445883.76030678,336606932.3236627,1106595359.4644647,3301491210783915.0,2.638872406763661e+16,1.1333725229047958e+17,2.954059699319008e+17,55071463.80940196,162445883.76030678,336606932.3236627,2.7338066046043306e-08
300,fc1.weight,fc1.weight,2560,1.5610967297913094,0.0004073041199902077,0.0046092735563329455,105.30831613967824,161454933.90266648,1.6589664620669193e-07,2.1245402717293267e-05,11089.841940857099,2012114773784737.5,0.0004073141199902077,0.0046092835563329455,105.30831614967823,100000000.0
300,fc1.bias,fc1.bias,2560,0.2630563828175509,0.015425551423287241,0.04773448185576272,40.64371823140851,10032.406997228576,0.00023797278403839164,0.002279069107699631,2236.0029121947628,50543717.3375056,0.015425561423287243,0.04773449185576272,40.643718241408514,196.49554788926218
300,fc2.weight,fc2.weight,2560,3.2555027646300485,1334692.6074238918,9027733.375095073,33327745.433609836,568854776.5081995,1781409752315.1687,81500061369436.84,1110738714807545.5,2.1602312444630624e+16,1334692.6074239018,9027733.37509508,33327745.433609847,100000000.0
300,fc2.bias,fc2.bias,2560,0.034208208333506275,0.3078299186693576,0.3199097670330886,0.6558323449651134,1.341058350706635,0.094765625,0.10234375000000001,0.44787109374999967,0.746922600797453,0.3078299286693576,0.31990977703308865,0.6558323549651135,3.2728116918039376
350,conv1.weight,conv1.weight,2560,0.11994640277360881,1331652246.4174068,109855509990.01656,805126734884.6932,4143312507611.7837,1.7754490107090447e+18,1.5122802567279003e+22,6.482666629193055e+23,3.2159093830803734e+24,1331652246.4174068,109855509990.01656,805126734884.6932,1.0411350327519048e-09
350,conv1.bias,conv1.bias,2560,0.06471025235121435,7063952875.912016,242196861128.82315,1124390086890.0942,2262282191232.5034,5.708658075301499e+19,8.176178019907889e+22,1.3047966679584403e+24,2.559680846863272e+24,7063952875.912016,242196861128.82315,1124390086890.0942,4.1313404962565083e-10
350,conv2.weight,conv2.weight,2560,0.11031989080028323,5447548.418289208,39273765.84910787,114932014.75227402,4019227415.8662257,29675871753433.28,1542428829710475.5,1.3209369866451176e+16,4.430600396182901e+17,5447548.418289218,39273765.84910788,114932014.75227404,5.936419198468143e-05
350,conv2.bias,conv2.bias,2560,0.06255829106286366,54505578.77305071,157509940.51239184,343464493.9442042,1124413419.6125984,3257116452022192.0,2.4812932936473584e+16,1.1805768853296158e+17,3.048993946690977e+17,54505578.773050725,157509940.51239184,343464493.9442042,2.820884210648928e-08
350,fc1.weight,fc1.weight,2560,1.9685947482984745,0.0004267111448719528,0.004707116095472167,105.463781156198,164744932.66872746,1.8208240147896587e-07,2.2156941940227937e-05,11122.609137927584,2154153458055821.5,0.0004267211448719528,0.004707126095472167,105.46378116619799,100000000.0
350,fc1.bias,fc1.bias,2560,1.5243643827061504,0.016403029785380763,0.04876189391881176,92.99688091774388,10154.455479307871,0.00027162115657915854,0.0023777301975774624,11001.191781754316,53087355.096492365,0.016403039785380765,0.04876190391881176,92.99688092774389,107.07018396691171
350,fc2.weight,fc2.weight,2560,3.3184087492938854,1436218.2852697065,9125096.087997748,32747817.963349096,571844355.1148767,2062723301996.9941,83267635114531.25,1072419686250784.6,2.1902577917697132e+16,1436218.2852697165,9125096.087997757,32747817.963349108,100000000.0
350,fc2.bias,fc2.bias,2560,0.06697486668963668,0.30598886723226887,0.32201769325505963,0.6536031652161068,1.3398927195861616,0.09363281250000001,0.10371093750000002,0.44591796874999967,0.7461544886925856,0.30598887723226886,0.32201770325505963,0.6536031752161069,3.2865920120541694
400,conv1.weight,conv1.weight,2560,0.12931090558889455,1362508932.5578861,112836850195.66637,849740330762.4141,4371913324796.135,1.8588671636829693e+18,1.5623576774684105e+22,7.220615085787564e+23,3.600841940621595e+24,1362508932.5578861,112836850195.66637,849740330762.4141,1.0543382895858744e-09
400,conv1.bias,conv1.bias,2560,0.0725204576845573,7007053440.235958,250656606187.35422,1170403410636.8008,2359300139375.6797,5.588040383344453e+19,8.642605587492724e+22,1.4184563679867858e+24,2.814072002221197e+24,7007053440.235958,250656606187.35422,1170403410636.8008,4.00555901478973e-10
400,conv2.weight,conv2.weight,2560,0.12133638240284592,5502369.328052819,39558104.9992684,117700120.61135143,4078309869.4655185,30276072453875.62,1564845736154746.5,1.3853322579850738e+16,4.555489609803564e+17,5502369.328052829,39558104.99926841,117700120.61135145,5.060921474507796e-06
400,conv2.bias,conv2.bias,2560,0.06358934334355451,56118950.81002206,169125154.6751354,345398251.48339874,1138507399.9485781,3422822027116512.5,2.860644472743613e+16,1.1931891062854146e+17,3.1116738674542054e+17,56118950.81002207,169125154.6751354,345398251.48339874,2.6697024100804152e-08
400,fc1.weight,fc1.weight,2560,2.1725404560159403,0.00044695270559789194,0.0048816525444208315,107.09596356452316,167926184.44947836,1.997667217274248e-07,2.383053156914043e-05,11469.545412704667,2247020888747942.8,0.00044696270559789193,0.0048816625444208315,107.09596357452315,100000000.0
400,fc1.bias,fc1.bias,2560,1.5348737433687052,0.01785643624457242,0.04995378220940998,95.88366032952074,10369.409293105917,0.00031898103369262066,0.0024953874269579134,9827.05383784517,55390206.58606309,0.017856446244572423,0.049953792209409986,95.88366033952073,91.25314213968821
400,fc2.weight,fc2.weight,2560,3.3259192426790056,1363866.0509595464,9131080.6682523,32840119.987038776,575382654.946275,1860130634288.5752,83376669507097.47,1078486131978402.8,2.2124827782792124e+16,1363866.0509595564,9131080.668252312,32840119.987038787,100000000.0
400,fc2.bias,fc2.bias,2560,0.06709272923646123,0.3071879510014065,0.3274534501772104,0.6532265064640242,1.3486103959261178,0.09447265625000001,0.10722656250000001,0.4470117187499997,0.7524447459469201,0.3071879610014065,0.32745346017721033,0.6532265164640243,3.358203728513581
450,conv1.weight,conv1.weight,2560,0.13857274667538488,1339204537.287761,114543406076.90553,822820306295.8687,4192763408886.3984,1.7952880456270295e+18,1.6546537708004928e+22,6.770583397283661e+23,3.2750654425476624e+24,1339204537.287761,114543406076.90553,822820306295.8687,1.0168462468514376e-09
450,conv1.bias,conv1.bias,2560,0.11684762993592193,6527238996.661678,244199382260.52155,1141428710597.861,2288430561876.4688,4.8107403377115234e+19,8.34899707916578e+22,1.34278152786658e+24,2.617680904134589e+24,6527238996.661678,244199382260.52155,1141428710597.861,4.057986010197556e-10
450,conv2.weight,conv2.weight,2560,0.10855867585861181,5394267.882035379,39633035.28121437,116348629.14426816,4046679785.069371,29098186247699.484,1570778171095153.0,1.353700399394093e+16,4.472117738439779e+17,5394267.88203539,39633035.28121437,116348629.14426817,3.191358023470497e-05
450,conv2.bias,conv2.bias,2560,0.0505635927441954,55862523.45622375,165553892.43943143,342801977.6290025,1130363047.048589,3438802292848191.5,2.7412037611608244e+16,1.175625228000281e+17,3.067342601590902e+17,55862523.456223756,165553892.43943143,342801977.6290025,2.8441707989720574e-08
450,fc1.weight,fc1.weight,2560,1.6301019115333975,0.0004569920861902621,0.0049508830141406345,108.27685690646325,166280100.17436445,2.088417668446174e-07,2.451124262070346e-05,11723.87774875043,2170965710144511.5,0.0004570020861902621,0.0049508930141406345,108.27685691646325,100000000.0
450,fc1.bias,fc1.bias,2560,0.26020377333876377,0.01897263469649575,0.048825990719567364,129.52937814123192,10284.74394036776,0.00036033255078112534,0.0023839892433551563,16787.23340716466,54010540.94495355,0.01897264469649575,0.04882600071956737,129.52937815123192,102.43255984729585
450,fc2.weight,fc2.weight,2560,2.192765172951665,1382196.8967467768,9166668.540152349,33509875.847890772,575191783.3504083,1910474332469.0913,84027895905406.88,1122911940715099.1,2.2243656327170684e+16,1382196.8967467868,9166668.54015236,33509875.847890783,100000000.0
450,fc2.bias,fc2.bias,2560,0.058687401548737625,0.3102089397003862,0.32325124297646957,0.6554321460189472,1.3483207148152847,0.09623046875,0.1044921875,0.45078124999999963,0.7576320661483713,0.3102089497003862,0.3232512529764696,0.6554321560189472,3.232488038077282
500,conv1.weight,conv1.weight,2560,0.12313008712861268,1392134138.1067486,112719764936.3141,820103879724.3291,4236825601781.125,1.940300695982134e+18,1.611807961992689e+22,6.725885304411676e+23,3.385518088332144e+24,1392134138.1067486,112719764936.3141,820103879724.3291,1.0387469161466028e-09
500,conv1.bias,conv1.bias,2560,0.04297971250517501,6555071709.246903,245078715718.76672,1142854325508.2705,2311182887741.2935,4.835262397667487e+19,8.488951552515068e+22,1.356424232853244e+24,2.714158043190926e+24,6555071709.246903,245078715718.76672,1142854325508.2705,3.9428383911629643e-10
500,conv2.weight,conv2.weight,2560,0.09820234338047024,5317831.45083209,39251260.43450804,117124710.43305841,4042372914.2125525,28279345468031.824,1540661448308348.5,1.3718218997081414e+16,4.47335758118979e+17,5317831.450832101,39251260.434508055,117124710.43305843,1.3583426850751934e-05
500,conv2.bias,conv2.bias,2560,0.04858355918901321,56693093.23846071,160948021.56389892,341676570.4420955,1131103562.515342,3530871402312751.5,2.5908832995189972e+16,1.1683487290234707e+17,3.061435546451461e+17,56693093.23846073,160948021.56389892,341676570.4420955,2.9622201374383262e-08
500,fc1.weight,fc1.weight,2560,1.581590820879843,0.00044721428590838527,0.004909011709162905,107.20485332190827,165915545.94827783,2.0000061752115913e-07,2.409839596107022e-05,11492.880575864136,2182985019575698.8,0.00044722428590838526,0.004909021709162905,107.20485333190827,100000000.0
500,fc1.bias,fc1.bias,2560,0.10781008378862038,0.01726601392877007,0.049136929490883316,144.2501443893971,10262.536840811423,0.00029823016682822677,0.0024144518653910155,21139.364840001686,53995378.822072126,0.017266023928770073,0.04913693949088331,144.2501443993971,93.42070994652242
500,fc2.weight,fc2.weight,2560,2.850656675222155,1310219.4871104772,9172202.784325851,33139517.983081643,574184987.9432352,1716675104953.7915,84129618494159.19,1098232559125587.4,2.2265911552825844e+16,1310219.4871104872,9172202.78432586,33139517.983081654,100000000.0
500,fc2.bias,fc2.bias,2560,0.07632866800147489,0.3004759920667932,0.32947113423099283,0.6523228661565065,1.3442586246701191,0.0903125,0.10859375000000002,0.4468359374999996,0.7516999370827141,0.3004760020667932,0.32947114423099283,0.6523228761565065,3.380616904628356
550,conv1.weight,conv1.weight,2560,0.1377217072091517,1312086046.2513554,115083465006.69385,794943768017.5338,4118031191590.2104,1.724892451864874e+18,1.6364627903469312e+22,6.319491524951143e+23,3.191401078063711e+24,1312086046.2513554,115083465006.69385,794943768017.5338,1.0405881860737256e-09
550,conv1.bias,conv1.bias,2560,0.09184032406375313,6933688390.2934475,248219473691.45255,1102541590430.6318,2250201825243.504,5.4745469107470246e+19,8.502623313282482e+22,1.263053616717207e+24,2.547325850726043e+24,6933688390.2934475,248219473691.45255,1102541590430.6318,4.064009447621276e-10
550,conv2.weight,conv2.weight,2560,0.099847446550895,5380640.977509776,39388196.47031,115911709.24017201,4039790541.77187,28951297808165.836,1551430212710570.5,1.3435524339870986e+16,4.461828614357415e+17,5380640.977509786,39388196.47031,115911709.24017203,2.643712301491366e-05
550,conv2.bias,conv2.bias,2560,0.05793732949736471,56438461.07696052,164660696.66644877,345945148.1685653,1133134920.7053778,3473105311579816.5,2.7119928407077056e+16,1.1971028440555651e+17,3.0788833132630214e+17,56438461.076960534,164660696.66644877,345945148.1685653,2.771620119938794e-08
550,fc1.weight,fc1.weight,2560,1.7390368914881693,0.0004492985870540278,0.004906452502102034,107.39963797422685,165188114.31294805,2.0186922038813887e-07,2.4073276155472484e-05,11534.682267630245,2136518414532790.8,0.0004493085870540278,0.004906462502102034,107.39963798422684,100000000.0
550,fc1.bias,fc1.bias,2560,0.3322409372455099,0.017759221396610105,0.04913491890763609,153.45757444469552,10237.266931191929,0.00031576435139752675,0.002414313554751427,23842.002539958747,53187826.16049732,0.017759231396610106,0.04913492890763609,153.45757445469553,103.1916700523335
550,fc2.weight,fc2.weight,2560,4.176454442658544,1349088.3020567072,9099456.56153291,33256764.190459214,570274860.123762,1820048622802.1343,82800124194788.81,1106013682859584.1,2.202005616624195e+16,1349088.3020567172,9099456.56153292,33256764.190459225,100000000.0
550,fc2.bias,fc2.bias,2560,0.1005326088109472,0.2967607273759917,0.3241570020288921,0.6564796485196519,1.3422229695546117,0.08810546875000001,0.105078125,0.44972656249999965,0.7501287731246757,0.2967607373759917,0.324157012028892,0.656479658519652,3.434710207956388
600,conv1.weight,conv1.weight,2560,0.1264384960658409,1332034024.5581849,110186554251.08281,805891074574.3625,4165668003816.7793,1.7778942268775227e+18,1.5160313277051595e+22,6.496752539429552e+23,3.2728789766982007e+24,1332034024.5581849,110186554251.08281,805891074574.3625,1.0487750895688164e-09
600,conv1.bias,conv1.bias,2560,0.05625496442152904,7000292685.578651,242631637225.61676,1130934481625.7656,2276880586863.2803,5.591654902377869e+19,8.06043780185171e+22,1.3233383981695862e+24,2.6149247811356954e+24,7000292685.578651,242631637225.61676,1130934481625.7656,4.087531738504184e-10
600,conv2.weight,conv2.weight,2560,0.0996638875549361,5363267.153748123,39365745.55744021,116091952.2790778,4052512892.296491,28764653157607.13,1549662022791626.5,1.3477341391992086e+16,4.5149743758759405e+17,5363267.153748133,39365745.55744021,116091952.27907781,6.6991267913261325e-06
600,conv2.bias,conv2.bias,2560,0.039531942798545334,55947026.96988048,162015023.77359957,345942633.0477802,1132250464.3323693,3430910234005233.5,2.624939098142433e+16,1.1972036925052013e+17,3.097856486923717e+17,55947026.969880484,162015023.77359957,345942633.0477802,2.751648956665087e-08
600,fc1.weight,fc1.weight,2560,1.6754230280081799,0.0004506184208772053,0.0049183284602143185,108.46577799167595,165868266.1626736,2.0305696124371497e-07,2.418995484947808e-05,11764.825136462066,2144009561494961.0,0.0004506284208772053,0.0049183384602143184,108.46577800167594,100000000.0
