window_size,seed,run_id,method,learning_rate,layer,window_index,n_steps,beta_oracle,beta_dp_raw,negative,log_error,trace_F,oracle_observability_snr
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,0,1,1.4900602804681955,-7835.164201377102,True,,0.0005051987877676203,9.00514291345531e-05
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,1,1,0.820918536526249,5062.087838040413,False,3.790029614580552,0.0005051987877676203,4.9612235571346974e-05
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,2,1,3.7446142548848997,-45501.04839010686,True,,0.0005057243680962054,0.00022653682588096567
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,3,1,7.2101325281571915,35678.53153406362,False,3.694463723788834,0.0005057243680962054,0.00043617904075441885
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,0,1,2.328064749205937,-147.17173085684425,True,,0.0063968065180625144,0.0003308149534501042
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,1,1,1.8136382430290574,13007.114008846687,False,3.855630281997253,0.0063968065180625144,0.0002577160114195396
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,2,1,5.062776246715386,-1328.4355801285956,True,,0.006387378715730696,0.0007183478044787802
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,3,1,11.195152364416979,1895.250908647433,False,2.2286367048862976,0.006387378715730696,0.0015884304301470992
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,0,1,0.30047446432074315,-18.474780163578046,True,,0.5930909942719609,0.0006017283220960479
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,1,1,0.22661628491405184,551.839829550301,False,3.386521927316982,0.5930909942719609,0.0004538205961584532
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,2,1,0.23008809321105214,709.2267363364022,False,3.488890954193762,0.4628987056127585,0.00035962675752125855
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,3,1,0.37769486007175207,-474.4350540104399,True,,0.4628987056127585,0.000590335106323447
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,0,1,0.19350463365521567,266.4489720109103,False,3.138922679944877,0.09618011437395602,0.0007840743209552125
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,1,1,0.31799230369891285,-60.97989527239374,True,,0.09618011437395602,0.0012884686176203486
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,2,1,0.17113811735012918,10.259451080741448,False,1.7777773748986574,0.42027319713793077,0.0030298464042327273
1,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,3,1,0.3207495607344112,23.266193508503868,False,1.8605592655838181,0.42027319713793077,0.005677990334130913
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,0,2,1.1554894084972223,-1386.5381816683446,True,,0.0010103975755352407,9.875718904068724e-05
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,1,2,5.477373391521046,-4911.258428021618,True,,0.0010114487361924107,0.00046861262053632147
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,0,2,2.0708514961174975,6429.971138994922,False,3.492060067494326,0.012793613036125029,0.0004161542754197825
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,1,2,8.128964305566182,283.40766425941877,False,1.542376374234924,0.012774757431461392,0.0016311440892236185
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,0,2,0.26354537461739747,266.6825246933615,False,3.0051391594710353,1.1861819885439218,0.0007463858223800356
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,1,2,0.3038914766414021,117.39584116298113,False,2.5869341925415554,0.925797411225517,0.0006717245351786253
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,0,2,0.25574846867706424,102.7345383692583,False,2.6039034317923435,0.19236022874791203,0.0014655127078251043
2,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,1,2,0.24594383904227018,16.76282229462266,False,1.8335111931712784,0.8405463942758615,0.006157468023179743
4,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,0,4,3.3175548767000813,-3149.81455827854,True,,0.0020218463117276514,0.0004011948632312655
4,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,0,4,5.0976740983340205,3358.955818469544,False,2.8188322245033466,0.02556837046758642,0.0014476662186787826
4,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc1,0,4,0.28123130318798,201.2419123663865,False,2.854654776372217,2.1119793997694387,0.0010027554546983455
4,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,fc2,0,4,0.24776977447273177,32.773503803813476,False,2.12147454861009,1.0329066230237736,0.005390478060725609
