seed,run_id,layer,step,interval_index,beta_train,gamma_model,sum_a,sum_a_H2,mean_H2,model_signal_retention,gamma_model_raw,model_noise_retention_after_raw
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,350,7,1.0,3.0860183807986195,0.0005026898486075431,5.278409723062621e-05,0.03381200549313789,0.10500330845518123,3.0860183807986195,0.32200895372330046
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,350,7,1.0,1.1740195275377014,0.018017515120247532,0.013072066663279387,0.020287559037118735,0.7255199496732708,1.1740195275377014,0.027962785925121688
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,350,7,1.0,1.0102215245203707,10.250848401571563,10.044459581016277,0.022207151683903432,0.979866171806458,1.0102215245203707,0.02266345376834762
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,350,7,1.0,1.0148582439439102,0.2532370585107725,0.2458761999407275,0.122538962605644,0.9709329329074802,1.0148582439439102,0.1262074428134787
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,400,8,1.0,3.082803888879637,0.0005026722768283596,5.289238342328995e-05,0.03382894872636405,0.10522240008344515,3.082803888879637,0.32149949725093213
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,400,8,1.0,1.1689377753319439,0.01864111798656555,0.01364234940124422,0.020552871424789686,0.7318418032156715,1.1689377753319439,0.02808376254879338
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,400,8,1.0,1.0094699325108736,11.35704083985037,11.144957375915396,0.022804668984442104,0.9813258165638711,1.0094699325108736,0.023238631450961958
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,400,8,1.0,1.0137235157661881,0.29720278704648695,0.28921035297045417,0.13469890543882312,0.9731078091310676,1.0137235157661881,0.13842135904664246
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,450,9,1.0,3.0911597138207916,0.0005026736442374415,5.2606962404286606e-05,0.03377997052858628,0.10465430803337945,3.0911597138207916,0.3227766841457894
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,450,9,1.0,1.1637879651980145,0.019541706485318302,0.014428286661479477,0.021087056416092882,0.7383329942203082,1.1637879651980145,0.028560360408058368
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,450,9,1.0,1.0094488910195603,11.834158287398171,11.613649191790625,0.02351725221990883,0.9813667275481384,1.0094488910195603,0.023963775783049715
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,450,9,1.0,1.0124252918848773,0.3512340730865858,0.3426657263152698,0.14421738994351982,0.9756050240342038,1.0124252918848773,0.1478235416902319
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,500,10,1.0,3.086922496604063,0.0005027621456196063,5.2760769311350555e-05,0.03381198850455524,0.10494180950383196,3.086922496604063,0.32219749844622786
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,500,10,1.0,1.1616591518200599,0.019711591968792012,0.014607108802530213,0.021082289045391094,0.7410415569506831,1.1616591518200599,0.028449536800800684
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,500,10,1.0,1.0089063886016993,12.84695017347933,12.621131612423696,0.02407695992590508,0.9824223992460246,1.0089063886016993,0.024507747323741103
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,500,10,1.0,1.011627179777318,0.40527053642517374,0.39600808517434993,0.1561359042585243,0.9771450169249253,1.011627179777318,0.1597878529329085
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,550,11,1.0,3.0838752749412905,0.0005027175464592457,5.2860398609953854e-05,0.03382230299541265,0.10514930099866555,3.0838752749412905,0.32165979872602185
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,550,11,1.0,1.1609154067764067,0.019800612852014544,0.014691883728330508,0.021135916097281306,0.7419913635064954,1.1609154067764067,0.028485393680860924
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,550,11,1.0,1.008599131088828,13.478396589589844,13.249547656717667,0.024409084853029686,0.9830210565959359,1.008599131088828,0.024830683624982485
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,550,11,1.0,1.0121990207583165,0.4254715874929246,0.415277821923719,0.17041966367665237,0.9760412542955642,1.0121990207583165,0.17460293089726928
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,600,12,1.0,3.08291830428812,0.0005026728529581514,5.288851815555372e-05,0.033826477932030856,0.10521459005457134,3.08291830428812,0.32149987862411644
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,600,12,1.0,1.1605318484142173,0.01990857002936003,0.014781752984380087,0.021277663729062066,0.7424819041538793,1.1605318484142173,0.028657484593257208
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,600,12,1.0,1.0085348605004116,13.711979830573359,13.480882920938907,0.024628239809090728,0.9831463499443618,1.0085348605004116,0.025050431007026048
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,600,12,1.0,1.012392389311112,0.441130078160203,0.43039669477500975,0.18022739469349236,0.9756684390464636,1.012392389311112,0.18472196853024322
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,650,13,1.0,3.080105330751316,0.000502743583384918,5.299262093113448e-05,0.0338459095150142,0.10540685685999394,3.080105330751316,0.3210977968916181
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,650,13,1.0,1.1575212431013544,0.020373495480318138,0.015205741642752117,0.021543041295947786,0.746349179866639,1.1575212431013544,0.028864560820978186
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,650,13,1.0,1.0081760917651363,14.551034433474305,14.315979901266356,0.02507854787732566,0.9838461977887145,1.0081760917651363,0.025490313357608155
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,650,13,1.0,1.0119676820272572,0.4960193883305247,0.48435676073296935,0.19667962892963564,0.9764875569948811,1.0119676820272572,0.20141539697127614
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,700,14,1.0,3.082761793601806,0.0005027468444446534,5.290167432766055e-05,0.033833557470873236,0.10522527373811177,3.082761793601806,0.32153451608098765
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,700,14,1.0,1.1559268983973692,0.020720022317744495,0.015507060422825927,0.021781903413940866,0.7484094459466764,1.1559268983973692,0.029104260417756416
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,700,14,1.0,1.008152345592629,14.769289573822732,14.531393916351817,0.025267168768562553,0.9838925456582174,1.008152345592629,0.02568082142716
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,700,14,1.0,1.0120752954981722,0.5111024358195009,0.49897903960658363,0.20580642965211354,0.9762799091468257,1.0120752954981722,0.2108067857628746
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,750,15,1.0,3.078604909064163,0.0005027726080410315,5.3047349995714094e-05,0.033857978206259444,0.10550962631477503,3.078604909064163,0.3208994230085539
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,750,15,1.0,1.1519905147714995,0.021395657507721592,0.016122330912385293,0.022081090500467068,0.7535328562147164,1.1519905147714995,0.029303420970107165
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,750,15,1.0,1.0078634007286473,15.435404582551735,15.19548856708683,0.025495519180381412,0.9844567718207978,1.0078634007286473,0.025898058614830074
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,750,15,1.0,1.0116010436936251,0.5446090222725004,0.5321894908934671,0.21257171340785433,0.9771955093082922,1.0116010436936251,0.2175324296755346
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,800,16,1.0,3.0816648777453435,0.0005026112356317362,5.2925062002913667e-05,0.03383278324920842,0.10530019675424034,3.0816648777453435,0.32129838587263615
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,800,16,1.0,1.1525886927124323,0.021112765115524346,0.015892653205205422,0.02179504926255726,0.7527509124571966,1.1525886927124323,0.02895386628149266
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,800,16,1.0,1.0077345380546363,15.722139878835367,15.481725720856954,0.025520912940594928,0.9847085600413688,1.0077345380546363,0.025917224624840033
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,800,16,1.0,1.010826231662057,0.5992379307189679,0.5864706576753592,0.21886140664374498,0.9786941507052291,1.010826231662057,0.22362594737695887
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,850,17,1.0,3.0925838755239456,0.0005028343216009327,5.2575321729856316e-05,0.03378146293472278,0.10455794179376238,3.0925838755239456,0.32308844603459935
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,850,17,1.0,1.14726477828026,0.02218088994058351,0.016852007569546044,0.02240553635646629,0.7597534460829989,1.14726477828026,0.029490536004779907
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,850,17,1.0,1.0073146132927615,17.007087669800605,16.760990568188475,0.026161881371680167,0.985529732874305,1.0073146132927615,0.026546009216159152
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,850,17,1.0,1.01134367412273,0.6113219690235476,0.5976851679809916,0.23493316412918822,0.9776929314934685,1.01134367412273,0.24029340558933734
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,900,18,1.0,3.0824497161947995,0.0005028515554864035,5.2923407230155475e-05,0.033842611559183944,0.10524658152635755,3.0824497161947995,0.32155544691690086
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,900,18,1.0,1.1429087333164947,0.023063269524684724,0.017656221631834737,0.022858554865581856,0.7655558815256962,1.1429087333164947,0.029858767226797926
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,900,18,1.0,1.0070522502784627,17.96896296499998,17.718175745432426,0.026617577896194997,0.9860433114556449,1.0070522502784627,0.02699432934330322
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,900,18,1.0,1.0105113729260546,0.6823889474842759,0.6682663184587354,0.24454253709717716,0.9793041357460351,1.0105113729260546,0.24971051195539407
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,950,19,1.0,3.084854660808076,0.000502676868842108,5.2822564978959995e-05,0.033812246504458736,0.10508254557372856,3.084854660808076,0.32176843756354573
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,950,19,1.0,1.1459989332219245,0.02271178621178099,0.017293498666979407,0.02286522995463964,0.7614327867355926,1.1459989332219245,0.03002921643638072
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,950,19,1.0,1.0072829423252116,17.18109348433191,16.9335432700538,0.026315340021680872,0.9855917078558556,1.0072829423252116,0.026700042027473645
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,950,19,1.0,1.011226189166263,0.6628149670164374,0.6481800939179925,0.254068401394206,0.9779201227692222,1.011226189166263,0.2598048608251854
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,1000,20,1.0,3.0802639454300045,0.000502700402675516,5.298261240838786e-05,0.03384616545476701,0.10539600152774728,3.0802639454300045,0.32113329693875003
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,1000,20,1.0,1.1454879239123268,0.02281185765985575,0.017385197265138905,0.0229619428919461,0.7621122981024615,1.1454879239123268,0.030129343075971468
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,1000,20,1.0,1.0073647230526341,17.100370100207,16.851246574760268,0.026412487539395388,0.985431688087048,1.0073647230526341,0.026802961441871397
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,1000,20,1.0,1.0120761622974468,0.6234907496994332,0.6087004498181154,0.2569665176116717,0.9762782368648649,1.0120761622974468,0.2632103307320172
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,1050,21,1.0,3.0795498227564155,0.0005027632922120901,5.301381911541731e-05,0.03385141392341802,0.10544488815435137,3.0795498227564155,0.3210341868243623
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,1050,21,1.0,1.1416259932671362,0.023522842467026808,0.018048541113327612,0.023248440461079406,0.7672772173952698,1.1416259932671362,0.030299922810170923
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,1050,21,1.0,1.0070054918669484,18.144376329007425,17.892802441478292,0.02667773577552867,0.9861348837255463,1.0070054918669484,0.027052826358542476
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,1050,21,1.0,1.0117656535182706,0.667835086435003,0.652393112621594,0.27036647304809325,0.9768775643462515,1.0117656535182706,0.27676597653159185
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,1100,22,1.0,3.076511709237645,0.0005026807411614973,5.310985332621971e-05,0.033864060035022105,0.10565324862755582,3.076511709237645,0.32052076462313245
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,1100,22,1.0,1.1409394691035872,0.023633679400462786,0.018155412951312414,0.023269028884150045,0.7682008646929899,1.1409394691035872,0.030290292491989678
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,1100,22,1.0,1.0071080529930547,18.34476776318236,18.086731055999607,0.027211938568113433,0.9859340434006132,1.0071080529930547,0.02760016123822641
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,1100,22,1.0,1.0117423441287505,0.6871191207826011,0.6712621822869321,0.27958256836964235,0.9769225771542953,1.0117423441287505,0.28618702741423596
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,1150,23,1.0,3.0774822988148554,0.000502728863432194,5.3081439649624184e-05,0.033863559692115366,0.10558661638647605,3.0774822988148554,0.32071829604014795
2027,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,1150,23,1.0,1.1393732214480794,0.024025655123591994,0.018507306720527656,0.023486852675507763,0.7703143421198286,1.1393732214480794,0.030489958957370934
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,1150,23,1.0,1.0067839474533467,19.514973384840786,19.252866461711832,0.027623859205408576,0.9865689325852446,1.0067839474533467,0.02799992812770002
2027,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,1150,23,1.0,1.0115573936252569,0.7356943275316763,0.7189792389227795,0.2954772059164186,0.9772798457411279,1.0115573936252569,0.30234656654803016
