step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5229155672714114,827688,,0.11375342472735793,,,1.9041331453454986,
0,conv2,2560,512,0.5229155672714114,827688,,0.8289577704672452,,,1.6506087102381835,
0,fc1,2560,512,0.5229155672714114,827688,,11.957576069300892,,,1.1723371970850591,
0,fc2,2560,512,0.5229155672714114,827688,,12.078725578153975,,,1.777770100240676,
50,conv1,2560,512,0.5114353252574801,827688,0.10947378698291099,0.10179337586741347,0.007680411115497526,1.9165448238579765,1.92077909965683,-0.004234275798853382
50,conv2,2560,512,0.5114353252574801,827688,0.843494517913467,0.834105573276572,0.009388944636894991,1.6798224175870282,1.680305861273159,-0.00048344368613073563
50,fc1,2560,512,0.5114353252574801,827688,11.953309275911833,11.953966393484148,-0.0006571175723149025,1.1406701865837205,1.1392894856529852,0.0013807009307353901
50,fc2,2560,512,0.5114353252574801,827688,12.075790808615523,12.071728551749633,0.00406225686588968,1.7624647567804475,1.7731225587725088,-0.010657801992061344
100,conv1,2560,512,0.45287109538912773,827688,0.10066676419738105,0.1088620330998174,-0.008195268902436353,1.948043688620241,1.9542630850443041,-0.006219396424063106
100,conv2,2560,512,0.45287109538912773,827688,0.8932182229806005,0.9046817376294756,-0.011463514648875073,1.6603685589376258,1.6596962822399184,0.000672276697707419
100,fc1,2560,512,0.45287109538912773,827688,11.961588790805662,11.960741657418744,0.0008471333869177755,1.1512534903777871,1.1532131373761243,-0.0019596469983371723
100,fc2,2560,512,0.45287109538912773,827688,12.095730948587601,12.097329945499126,-0.0015989969115253189,1.8434761357525826,1.8332931560069547,0.010182979745627874
150,conv1,2560,512,0.526219186373055,827688,0.12099735348001861,0.12038287407014574,0.0006144794098728729,1.9206651242717756,1.9191727221657187,0.0014924021060569448
150,conv2,2560,512,0.526219186373055,827688,0.8365285875203496,0.8344678086335172,0.002060778886832426,1.669020909664424,1.671276867389674,-0.002255957725250113
150,fc1,2560,512,0.526219186373055,827688,11.96217385994312,11.96037185237497,0.001802007568150188,1.1607628833488708,1.1552448024489785,0.005518080899892253
150,fc2,2560,512,0.526219186373055,827688,12.095303665563636,12.098764470429403,-0.0034608048657673862,1.790029788120958,1.7943734237064697,-0.0043436355855117625
200,conv1,2560,512,0.4653447661548853,827688,0.11184448874818802,0.10215479851226124,0.009689690235926779,1.920637055067667,1.9207163044843056,-7.924941663861595e-05
200,conv2,2560,512,0.4653447661548853,827688,0.8567157385900811,0.8656845021025624,-0.008968763512481326,1.6727555860761951,1.6719333769942146,0.0008222090819804961
200,fc1,2560,512,0.4653447661548853,827688,11.959539737173275,11.962667131499154,-0.0031273943258796066,1.1568831106058595,1.1598465019742878,-0.002963391368428381
200,fc2,2560,512,0.4653447661548853,827688,12.102994185563603,12.109937244174727,-0.006943058611124542,1.8172087741604326,1.810313641143764,0.006895133016668664
250,conv1,2560,512,0.4931899206712842,827688,0.10373746539984088,0.10520816162938346,-0.001470696229542573,1.9145006669017395,1.9142101392169484,0.0002905276847910976
250,conv2,2560,512,0.4931899206712842,827688,0.8511094917363123,0.851324331392395,-0.00021483965608271038,1.6727753781723957,1.6719022407639486,0.0008731374084471888
250,fc1,2560,512,0.4931899206712842,827688,11.956112875328827,11.957896071320654,-0.001783195991826858,1.183385798204562,1.183704707003238,-0.00031890879867613187
250,fc2,2560,512,0.4931899206712842,827688,12.086698324920082,12.088164814094274,-0.0014664891741915653,1.790519464129916,1.7916343610489718,-0.0011148969190557523
