seed,run_id,layer,step,interval_index,beta_train,gamma_model,sum_a,sum_a_H2,mean_H2,model_signal_retention,gamma_model_raw,model_noise_retention_after_raw
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,600,12,0.009838940531672287,1.1092384123558654,0.0031659710052911435,0.0025731027683813168,0.00886694149268567,0.8127373131595352,1.1092384123558654,0.010909972200261395
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,650,13,0.07713724444165165,25.829505963185756,3.87777393259351e-05,5.812330320740029e-08,0.0004549584526956558,0.0014988832308882587,25.829505963185756,0.3035316182875975
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,650,13,0.0021830728846232213,20.218614281221306,5.0757962646719014e-05,1.2416563317866105e-07,2.5169497418889213e-05,0.0024462296495796625,20.218614281221306,0.010289098336787025
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,650,13,0.0005783139183091852,1.4631046812041315,0.012021378943997449,0.005615694682031075,0.0004917674578685855,0.4671423060692318,1.4631046812041315,0.001052714454416604
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,650,13,0.00947230881317707,1.0966475648020506,0.0037524977405324613,0.0031202276587714893,0.009382403667338635,0.8315068720944104,1.0966475648020506,0.011283615303991551
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,700,14,0.07713724444165165,25.86259510657202,3.877783283083835e-05,5.797480981313422e-08,0.0004543969953104453,0.001495050279525403,25.86259510657202,0.3039342566155645
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,700,14,0.0021830728846232213,19.762430396776658,5.1963807958527126e-05,1.330516492889758e-07,2.633405225402002e-05,0.002560467650776589,19.762430396776658,0.010284860363704615
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,700,14,0.0004875134760737343,1.5081348703824877,0.010475122693580037,0.004605520876433226,0.00045029321857824165,0.43966271433325016,1.5081348703824877,0.001024178771359115
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,700,14,0.008805658599445895,1.1062068857154417,0.003438497344683496,0.0028099330884271095,0.009302195061189799,0.8171979811971487,1.1062068857154417,0.011383037250731594
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,750,15,0.07713724444165165,25.811657978407673,3.877943807979354e-05,5.820626178439921e-08,0.00045530563036570563,0.0015009568128509895,25.811657978407673,0.3033435915460327
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,750,15,0.0021830728846232213,19.007659454509476,5.384561055837418e-05,1.4903662970071827e-07,2.8342892729414922e-05,0.002767851049606861,19.007659454509476,0.010240035399824233
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,750,15,0.0005138644206887016,1.4705751657525548,0.011688273465163362,0.005404753717073196,0.0004836451739959358,0.4624082190737532,1.4705751657525548,0.0010459268543381913
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,750,15,0.010786591679018829,1.0908470550247242,0.004519788701145335,0.00379830998465882,0.010659072706156233,0.8403733527844589,1.0908470550247242,0.012683734760078835
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,800,16,0.07713724444165165,25.850751394000863,3.876673939207976e-05,5.801134470714074e-08,0.00045450421679595277,0.0014964205299915613,25.850751394000863,0.30372760042159797
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,800,16,0.008835069085444089,5.570839131625236,0.00021758913507680173,7.0112583574306296e-06,0.0003321185457776258,0.03222246531269077,5.570839131625236,0.010307049524445338
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,800,16,0.0003753191425125534,1.5687812473133431,0.008891448798941506,0.0036128318873379995,0.0004041985240740719,0.4063265693851933,1.5687812473133431,0.00099476272173306
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,800,16,0.009323752527093237,1.1002850209518908,0.0039849699809223855,0.003291657597089767,0.010180814789739544,0.8260181664725764,1.1002850209518908,0.01232517056279239
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,850,17,0.04801312920127691,41.019083728176064,2.4140835261901767e-05,1.4347637068043524e-08,0.00018116587595072738,0.0005943305984398339,41.019083728176064,0.30482340371891076
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,850,17,0.008835069085444089,5.334048273543995,0.00022946098415719426,8.064825378870236e-06,0.0003620467789429872,0.035146826413615294,5.334048273543995,0.010300980654194608
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,850,17,0.0003346996916890771,1.572564920067342,0.00870246684127517,0.0035190481591831028,0.00039737095222119266,0.4043736360467945,1.572564920067342,0.0009826826400107067
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,850,17,0.008378762042839036,1.1080047541245432,0.0036692449709174956,0.002988776638941649,0.00996834986775243,0.8145481325533587,1.1080047541245432,0.012237889290231025
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,900,18,0.04801312920127691,40.821441509072834,2.4141510079541286e-05,1.4487310186032841e-08,0.00018207325275039862,0.0006000995852496446,40.821441509072834,0.30340506346901597
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,900,18,0.008835069085444089,5.1321354984881,0.00023989389996754656,9.107999050765504e-06,0.0003898547425342652,0.037966780530883266,5.1321354984881,0.01026831185270361
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,900,18,0.0003544249574792029,1.525971992377636,0.009911950362923944,0.004256630898097844,0.0004349407932753588,0.42944433156363926,1.525971992377636,0.0010127990086438129
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,900,18,0.0075710389723960035,1.1109873369328311,0.003598441784551343,0.002915387338718844,0.010036786569127647,0.8101804929108606,1.1109873369328311,0.012388334027973116
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,950,19,0.04801312920127691,40.86892394662443,2.413282778992855e-05,1.4448468235370638e-08,0.00018178080200467988,0.0005987059768188656,40.86892394662443,0.30362282830471293
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,950,19,0.0043198290546342735,9.413894013851829,0.00011604426580861964,1.3094384104586079e-06,0.00011561446094850637,0.011283956181153626,9.413894013851829,0.010245915447775731
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,950,19,0.00040444845629524363,1.4911153865100542,0.01102169696390638,0.004957080400097449,0.00046590420803951596,0.4497565498607693,1.4911153865100542,0.0010359031084344308
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,950,19,0.007095365369064231,1.1237775883034284,0.0030937373152805743,0.0024497552798241375,0.009425238409616237,0.7918433370940436,1.1237775883034284,0.011902908022444906
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,1000,20,0.02089620737355851,92.15637212566136,1.050342673003756e-05,1.2367453060302214e-09,3.562204749303221e-05,0.00011774683994256786,92.15637212566136,0.30253081535272797
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,1000,20,0.006161039516558421,6.889137972343428,0.00016740838053605175,3.5273408651365574e-06,0.00021663640640591446,0.021070276492979614,6.889137972343428,0.010281611941736754
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,1000,20,0.0003746510034169694,1.5123617971146013,0.010355509089078863,0.0045275166638780225,0.0004475189057232575,0.437208506596053,1.5123617971146013,0.0010235823387963732
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,1000,20,0.006904995430990203,1.1311757267659377,0.002891855548050043,0.002260041640882975,0.009218641257780302,0.7815195480309882,1.1311757267659377,0.011795791008691152
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,1050,21,0.1235297658436915,16.57243435440106,6.209964462236507e-05,2.261082975554446e-07,0.0011080790750471158,0.00364105622391939,16.57243435440106,0.30432902072968593
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,1050,21,0.012323243414752681,3.916308690678977,0.00034759443676953895,2.2663082734033894e-05,0.0006765362397578946,0.06519978554507161,3.916308690678977,0.010376356825441019
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,1050,21,0.00024153896640411165,1.667410537307361,0.007220190084688044,0.0025969497595479873,0.0003500293015677182,0.3596788628952268,1.667410537307361,0.0009731717308883966
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,1050,21,0.006417299037305811,1.1416554075548961,0.0027505462869132774,0.002110322753920174,0.009345246620325915,0.7672376807330241,1.1416554075548961,0.012180380154683491
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,1100,22,0.1235297658436915,16.54949267816933,6.208971317087357e-05,2.2669935443458717e-07,0.0011094389113878397,0.0036511580237244897,16.54949267816933,0.3038594616225672
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,1100,22,0.012323243414752681,3.87100112567385,0.0003520144393896787,2.3491669547540396e-05,0.0006906903782185006,0.06673496004388389,3.87100112567385,0.010349753379103143
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,1100,22,0.00028260086698679685,1.5803392100916944,0.008685821895224745,0.0034778455291223686,0.00039825659660471706,0.4004048863855249,1.5803392100916944,0.0009946347063838291
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,1100,22,0.005218184745362692,1.1434637522395272,0.002475781954269646,0.0018935099387122915,0.00852703018394629,0.7648128848531314,1.1434637522395272,0.01114917171614303
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,1150,23,0.1235297658436915,16.557223237371755,6.20949781428635e-05,2.265069175230706e-07,0.001109060114846033,0.0036477493719691847,16.557223237371755,0.3040395602199289
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,1150,23,0.012323243414752681,3.8207543904915684,0.0003585574951672211,2.4561821089623604e-05,0.0007091321334852078,0.068501764488757,3.8207543904915684,0.010352027262036378
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,1150,23,0.000314194932748263,1.5117940949801882,0.010358440316900534,0.004532200128201521,0.00044735327870230754,0.4375369254005271,1.5117940949801882,0.001022435485399991
2027,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,1150,23,0.007821258247966966,1.1128649636365344,0.0038725828556493746,0.0031269128629496878,0.010791650982399544,0.8074489247888154,1.1128649636365344,0.013365119020032195
