checkpoint,step,layer,source,family,metric,value
20,234,fc1,pink_1,kfac_repo,trace_ratio,0.18438080306882312
20,234,fc1,pink_1,kfac_repo,alpha_star,3.667143772239736
20,234,fc1,pink_1,kfac_repo,shape_error,0.7682192992160323
20,234,fc1,pink_1,factor_A_repo,cosine,0.6403874740736055
20,234,fc1,pink_1,factor_A_repo,relative_frobenius_error,0.8988784513492751
20,234,fc1,pink_1,factor_A_repo,trace_ratio,0.1832157741984787
20,234,fc1,pink_1,factor_A_repo,alpha_star,3.693152020918701
20,234,fc1,pink_1,factor_A_repo,shape_error,0.7680520054329832
20,234,fc1,pink_1,factor_G_repo,cosine,0.9996865991807887
20,234,fc1,pink_1,factor_G_repo,relative_frobenius_error,0.026018679928463833
20,234,fc1,pink_1,factor_G_repo,trace_ratio,1.0063587803803526
20,234,fc1,pink_1,factor_G_repo,alpha_star,0.9929577096930619
20,234,fc1,pink_1,factor_G_repo,shape_error,0.02503404518548747
20,234,fc1,pink_1,kfac_direct_diagonal_repo,cosine,0.8396165391193644
20,234,fc1,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9986132563439272
20,234,fc1,pink_1,kfac_direct_diagonal_repo,trace_ratio,0.001975091291407298
20,234,fc1,pink_1,kfac_direct_diagonal_repo,alpha_star,508.20568800662824
20,234,fc1,pink_1,kfac_direct_diagonal_repo,shape_error,0.5431795902252043
20,234,fc1,pink_1,kfac_diagonal_repo,log_pearson,0.5114802433885332
20,234,fc1,pink_1,kfac_diagonal_repo,log_spearman,0.6122117937609161
20,234,fc1,pink_1,kfac_diagonal_repo,log_ratio_spread,6.056563112379536
20,234,fc1,pink_1,kfac_diagonal_repo,A_raw,10.476249549926404
20,234,fc1,pink_1,kfac_diagonal_repo,A_residual,14.298967457520767
20,234,fc1,pink_1,kfac_diagonal_repo,R,1.3648937426868777
20,234,fc2,pink_1,diagonal,log_pearson,0.7765065626754414
20,234,fc2,pink_1,diagonal,log_spearman,0.8118371404720146
20,234,fc2,pink_1,diagonal,log_ratio_spread,4.260285464971061
20,234,fc2,pink_1,diagonal,A_raw,10.647972401137903
20,234,fc2,pink_1,diagonal,A_residual,7.535230993906149
20,234,fc2,pink_1,diagonal,R,0.7076681559675052
20,234,fc2,pink_1,kfac_raw,cosine,0.7695147464993581
20,234,fc2,pink_1,kfac_raw,relative_frobenius_error,0.6405880339073491
20,234,fc2,pink_1,kfac_raw,trace_ratio,0.791705902693152
20,234,fc2,pink_1,kfac_raw,alpha_star,0.9389198787378726
20,234,fc2,pink_1,kfac_raw,shape_error,0.6386290432794524
20,234,fc2,pink_1,factor_A_raw,cosine,0.8800369012428726
20,234,fc2,pink_1,factor_A_raw,relative_frobenius_error,0.8631456503184494
20,234,fc2,pink_1,factor_A_raw,trace_ratio,0.1474388845045156
20,234,fc2,pink_1,factor_A_raw,alpha_star,5.5249696415811265
20,234,fc2,pink_1,factor_A_raw,shape_error,0.47490530893099364
20,234,fc2,pink_1,factor_G_raw,cosine,0.8744119086513026
20,234,fc2,pink_1,factor_G_raw,relative_frobenius_error,4.298438015761562
20,234,fc2,pink_1,factor_G_raw,trace_ratio,5.369722548795495
20,234,fc2,pink_1,factor_G_raw,alpha_star,0.1699411833273303
20,234,fc2,pink_1,factor_G_raw,shape_error,0.4851843093184136
20,234,fc2,pink_1,kfac_direct_diagonal_raw,cosine,0.9968750975708952
20,234,fc2,pink_1,kfac_direct_diagonal_raw,relative_frobenius_error,0.07923124658246336
20,234,fc2,pink_1,kfac_direct_diagonal_raw,trace_ratio,0.9978864747354389
20,234,fc2,pink_1,kfac_direct_diagonal_raw,alpha_star,1.006185082847321
20,234,fc2,pink_1,kfac_direct_diagonal_raw,shape_error,0.07899392282332945
20,234,fc2,pink_1,kfac_diagonal_raw,log_pearson,0.7633141572654077
20,234,fc2,pink_1,kfac_diagonal_raw,log_spearman,0.8075105421475954
20,234,fc2,pink_1,kfac_diagonal_raw,log_ratio_spread,4.332089292659494
20,234,fc2,pink_1,kfac_diagonal_raw,A_raw,10.647972401137903
20,234,fc2,pink_1,kfac_diagonal_raw,A_residual,7.644538669891098
20,234,fc2,pink_1,kfac_diagonal_raw,R,0.717933741927633
20,234,fc2,pink_1,kfac_repo,cosine,0.8781100575164082
20,234,fc2,pink_1,kfac_repo,relative_frobenius_error,0.8443654091964212
20,234,fc2,pink_1,kfac_repo,trace_ratio,0.16841802353488416
20,234,fc2,pink_1,kfac_repo,alpha_star,4.81453627613033
20,234,fc2,pink_1,kfac_repo,shape_error,0.47845869925055207
20,234,fc2,pink_1,factor_A_repo,cosine,0.8800369066698882
20,234,fc2,pink_1,factor_A_repo,relative_frobenius_error,0.8631456464458007
20,234,fc2,pink_1,factor_A_repo,trace_ratio,0.14743922857993344
20,234,fc2,pink_1,factor_A_repo,alpha_star,5.52496955638753
20,234,fc2,pink_1,factor_A_repo,shape_error,0.4749052988743066
20,234,fc2,pink_1,factor_G_repo,cosine,0.997810490515936
20,234,fc2,pink_1,factor_G_repo,relative_frobenius_error,0.16140927235240843
20,234,fc2,pink_1,factor_G_repo,trace_ratio,1.1422877422583444
20,234,fc2,pink_1,factor_G_repo,alpha_star,0.8714140823751954
20,234,fc2,pink_1,factor_G_repo,shape_error,0.0661379241913996
20,234,fc2,pink_1,kfac_direct_diagonal_repo,cosine,0.974221718151729
20,234,fc2,pink_1,kfac_direct_diagonal_repo,relative_frobenius_error,0.9999065346865228
20,234,fc2,pink_1,kfac_direct_diagonal_repo,trace_ratio,9.947465437840582e-05
20,234,fc2,pink_1,kfac_direct_diagonal_repo,alpha_star,10154.628944794198
20,234,fc2,pink_1,kfac_direct_diagonal_repo,shape_error,0.22559265032685163
20,234,fc2,pink_1,kfac_diagonal_repo,log_pearson,0.8236150954914584
20,234,fc2,pink_1,kfac_diagonal_repo,log_spearman,0.8077919967671987
20,234,fc2,pink_1,kfac_diagonal_repo,log_ratio_spread,7.162915693715
20,234,fc2,pink_1,kfac_diagonal_repo,A_raw,10.647972401137903
20,234,fc2,pink_1,kfac_diagonal_repo,A_residual,7.763563162854636
20,234,fc2,pink_1,kfac_diagonal_repo,R,0.7291118788047364
20,234,conv1,pink_2,diagonal,log_pearson,0.8634796343753429
20,234,conv1,pink_2,diagonal,log_spearman,0.865733036446736
20,234,conv1,pink_2,diagonal,log_ratio_spread,1.2159175392634158
20,234,conv1,pink_2,diagonal,A_raw,2.3411167214827238
20,234,conv1,pink_2,diagonal,A_residual,1.2159175435257166
20,234,conv1,pink_2,diagonal,R,0.5193750197792901
20,234,conv1,pink_2,kfac_raw,cosine,0.8534286483996759
20,234,conv1,pink_2,kfac_raw,relative_frobenius_error,0.9760142650213183
20,234,conv1,pink_2,kfac_raw,trace_ratio,2.2956739623983675
20,234,conv1,pink_2,kfac_raw,alpha_star,0.508410217265518
20,234,conv1,pink_2,kfac_raw,shape_error,0.5212096910943832
20,234,conv1,pink_2,factor_A_raw,cosine,0.861740940855787
20,234,conv1,pink_2,factor_A_raw,relative_frobenius_error,0.7907422739523229
20,234,conv1,pink_2,factor_A_raw,trace_ratio,0.31801154969962575
20,234,conv1,pink_2,factor_A_raw,alpha_star,3.3764974709596363
20,234,conv1,pink_2,factor_A_raw,shape_error,0.50734854967072
20,234,conv1,pink_2,factor_G_raw,cosine,0.9903540703916697
20,234,conv1,pink_2,factor_G_raw,relative_frobenius_error,5.5885881319745
20,234,conv1,pink_2,factor_G_raw,trace_ratio,7.21883832384931
20,234,conv1,pink_2,factor_G_raw,alpha_star,0.15057325575932462
20,234,conv1,pink_2,factor_G_raw,shape_error,0.1385597894724575
20,234,conv1,pink_2,kfac_direct_diagonal_raw,cosine,0.9803473939370199
20,234,conv1,pink_2,kfac_direct_diagonal_raw,relative_frobenius_error,0.9997433205840083
20,234,conv1,pink_2,kfac_direct_diagonal_raw,trace_ratio,0.0003068684768149429
20,234,conv1,pink_2,kfac_direct_diagonal_raw,alpha_star,3744.266025095789
20,234,conv1,pink_2,kfac_direct_diagonal_raw,shape_error,0.19727895782595162
20,234,conv1,pink_2,kfac_diagonal_raw,log_pearson,0.8207585214545645
20,234,conv1,pink_2,kfac_diagonal_raw,log_spearman,0.8160787530762922
20,234,conv1,pink_2,kfac_diagonal_raw,log_ratio_spread,1.3741353247737629
20,234,conv1,pink_2,kfac_diagonal_raw,A_raw,2.3411167214827238
20,234,conv1,pink_2,kfac_diagonal_raw,A_residual,1.374135328241869
20,234,conv1,pink_2,kfac_diagonal_raw,R,0.5869572053509462
20,234,conv1,pink_2,kfac_repo,cosine,0.8617411796564662
20,234,conv1,pink_2,kfac_repo,relative_frobenius_error,0.7907295469439153
20,234,conv1,pink_2,kfac_repo,trace_ratio,0.3180358640538662
20,234,conv1,pink_2,kfac_repo,alpha_star,3.376280231143267
20,234,conv1,pink_2,kfac_repo,shape_error,0.5073481440631098
20,234,conv1,pink_2,factor_A_repo,cosine,0.8617411830290388
20,234,conv1,pink_2,factor_A_repo,relative_frobenius_error,0.7907402636002681
20,234,conv1,pink_2,factor_A_repo,trace_ratio,0.31801845445920107
20,234,conv1,pink_2,factor_A_repo,alpha_star,3.376465093401558
20,234,conv1,pink_2,factor_A_repo,shape_error,0.5073481383347265
20,234,conv1,pink_2,factor_G_repo,cosine,0.999999996086328
20,234,conv1,pink_2,factor_G_repo,relative_frobenius_error,0.00010404451400409444
20,234,conv1,pink_2,factor_G_repo,trace_ratio,1.0000547439760838
20,234,conv1,pink_2,factor_G_repo,alpha_star,0.9999452497647164
20,234,conv1,pink_2,factor_G_repo,shape_error,8.847227874426984e-05
20,234,conv1,pink_2,kfac_direct_diagonal_repo,cosine,0.5800018371557077
20,234,conv1,pink_2,kfac_direct_diagonal_repo,relative_frobenius_error,0.9999753024566093
20,234,conv1,pink_2,kfac_direct_diagonal_repo,trace_ratio,7.369118860427137e-05
20,234,conv1,pink_2,kfac_direct_diagonal_repo,alpha_star,13620.542365747287
20,234,conv1,pink_2,kfac_direct_diagonal_repo,shape_error,0.8146151661342942
20,234,conv1,pink_2,kfac_diagonal_repo,log_pearson,-0.03543456918008203
20,234,conv1,pink_2,kfac_diagonal_repo,log_spearman,0.11370268369858198
20,234,conv1,pink_2,kfac_diagonal_repo,log_ratio_spread,2.395282773555226
20,234,conv1,pink_2,kfac_diagonal_repo,A_raw,2.3411167214827238
20,234,conv1,pink_2,kfac_diagonal_repo,A_residual,2.395282775284139
20,234,conv1,pink_2,kfac_diagonal_repo,R,1.0231368446111093
20,234,conv2,pink_2,diagonal,log_pearson,0.8700236160973109
20,234,conv2,pink_2,diagonal,log_spearman,0.9078131542741821
20,234,conv2,pink_2,diagonal,log_ratio_spread,1.4436782117379836
20,234,conv2,pink_2,diagonal,A_raw,3.125684051954219
20,234,conv2,pink_2,diagonal,A_residual,1.4436782092269158
20,234,conv2,pink_2,diagonal,R,0.46187592387154713
20,234,conv2,pink_2,kfac_raw,cosine,0.8755824104902656
20,234,conv2,pink_2,kfac_raw,relative_frobenius_error,0.6790284731517927
20,234,conv2,pink_2,kfac_raw,trace_ratio,1.3953707382141871
20,234,conv2,pink_2,kfac_raw,alpha_star,0.6472433630193952
20,234,conv2,pink_2,kfac_raw,shape_error,0.4830687760972096
20,234,conv2,pink_2,factor_A_raw,cosine,0.8843415501633434
20,234,conv2,pink_2,factor_A_raw,relative_frobenius_error,0.8048175146019635
20,234,conv2,pink_2,factor_A_raw,trace_ratio,0.2349370160805654
20,234,conv2,pink_2,factor_A_raw,alpha_star,3.8658570661594935
20,234,conv2,pink_2,factor_A_raw,shape_error,0.46684046809878726
20,234,conv2,pink_2,factor_G_raw,cosine,0.9900952978275646
20,234,conv2,pink_2,factor_G_raw,relative_frobenius_error,4.925550145392911
20,234,conv2,pink_2,factor_G_raw,trace_ratio,5.939339664277006
20,234,conv2,pink_2,factor_G_raw,alpha_star,0.1674255803933264
20,234,conv2,pink_2,factor_G_raw,shape_error,0.14039694163245256
20,234,conv2,pink_2,kfac_direct_diagonal_raw,cosine,0.914879241236226
20,234,conv2,pink_2,kfac_direct_diagonal_raw,relative_frobenius_error,0.9972114904870095
20,234,conv2,pink_2,kfac_direct_diagonal_raw,trace_ratio,0.0036587829530237517
20,234,conv2,pink_2,kfac_direct_diagonal_raw,alpha_star,300.080048707778
20,234,conv2,pink_2,kfac_direct_diagonal_raw,shape_error,0.4037275987036648
20,234,conv2,pink_2,kfac_diagonal_raw,log_pearson,0.8248619427072209
20,234,conv2,pink_2,kfac_diagonal_raw,log_spearman,0.8747743058209113
20,234,conv2,pink_2,kfac_diagonal_raw,log_ratio_spread,1.6124926332012535
20,234,conv2,pink_2,kfac_diagonal_raw,A_raw,3.125684051954219
20,234,conv2,pink_2,kfac_diagonal_raw,A_residual,1.6124926319033803
20,234,conv2,pink_2,kfac_diagonal_raw,R,0.5158847167855077
20,234,conv2,pink_2,kfac_repo,cosine,0.8843416287734145
20,234,conv2,pink_2,kfac_repo,relative_frobenius_error,0.8047945472584537
20,234,conv2,pink_2,kfac_repo,trace_ratio,0.2349730047385482
20,234,conv2,pink_2,kfac_repo,alpha_star,3.865381441632577
20,234,conv2,pink_2,kfac_repo,shape_error,0.46684031918674757
20,234,conv2,pink_2,factor_A_repo,cosine,0.8843416341021433
20,234,conv2,pink_2,factor_A_repo,relative_frobenius_error,0.8048173903701922
20,234,conv2,pink_2,factor_A_repo,trace_ratio,0.2349442031597477
20,234,conv2,pink_2,factor_A_repo,alpha_star,3.8658553507192335
20,234,conv2,pink_2,factor_A_repo,shape_error,0.46684030909246793
20,234,conv2,pink_2,factor_G_repo,cosine,0.9999999939743548
20,234,conv2,pink_2,factor_G_repo,relative_frobenius_error,0.00016456881680198868
20,234,conv2,pink_2,factor_G_repo,trace_ratio,1.0001225890165117
20,234,conv2,pink_2,factor_G_repo,alpha_star,0.9998774115832947
20,234,conv2,pink_2,factor_G_repo,shape_error,0.00010977836949983485
20,234,conv2,pink_2,kfac_direct_diagonal_repo,cosine,0.7373386489849167
20,234,conv2,pink_2,kfac_direct_diagonal_repo,relative_frobenius_error,0.9998035689561053
20,234,conv2,pink_2,kfac_direct_diagonal_repo,trace_ratio,0.00037879696165577333
20,234,conv2,pink_2,kfac_direct_diagonal_repo,alpha_star,2767.502738609869
20,234,conv2,pink_2,kfac_direct_diagonal_repo,shape_error,0.675523291021929
20,234,conv2,pink_2,kfac_diagonal_repo,log_pearson,0.6454513321814134
20,234,conv2,pink_2,kfac_diagonal_repo,log_spearman,0.7465509791331043
20,234,conv2,pink_2,kfac_diagonal_repo,log_ratio_spread,2.349166356373539
20,234,conv2,pink_2,kfac_diagonal_repo,A_raw,3.125684051954219
20,234,conv2,pink_2,kfac_diagonal_repo,A_residual,2.349166484645363
20,234,conv2,pink_2,kfac_diagonal_repo,R,0.751568759221404
20,234,fc1,pink_2,diagonal,log_pearson,0.7999759342927101
20,234,fc1,pink_2,diagonal,log_spearman,0.7799734657788526
20,234,fc1,pink_2,diagonal,log_ratio_spread,4.070846934838424
20,234,fc1,pink_2,diagonal,A_raw,10.476249549926404
20,234,fc1,pink_2,diagonal,A_residual,12.940807806267982
20,234,fc1,pink_2,diagonal,R,1.2352519615532538
20,234,fc1,pink_2,kfac_raw,cosine,0.5329914226235017
20,234,fc1,pink_2,kfac_raw,relative_frobenius_error,0.949647143847289
20,234,fc1,pink_2,kfac_raw,trace_ratio,0.9999772698020043
20,234,fc1,pink_2,kfac_raw,alpha_star,0.5528017791563976
20,234,fc1,pink_2,kfac_raw,shape_error,0.8461206435312731
20,234,fc1,pink_2,factor_A_raw,cosine,0.633091600319518
20,234,fc1,pink_2,factor_A_raw,relative_frobenius_error,0.900490058221439
20,234,fc1,pink_2,factor_A_raw,trace_ratio,0.18276297574320757
20,234,fc1,pink_2,factor_A_raw,alpha_star,3.659558872945426
20,234,fc1,pink_2,factor_A_raw,shape_error,0.7740768861068463
20,234,fc1,pink_2,factor_G_raw,cosine,0.8418867385928099
20,234,fc1,pink_2,factor_G_raw,relative_frobenius_error,4.762096745844952
20,234,fc1,pink_2,factor_G_raw,trace_ratio,5.4714433584569635
20,234,fc1,pink_2,factor_G_raw,alpha_star,0.15105694384183269
20,234,fc1,pink_2,factor_G_raw,shape_error,0.539654259115558
20,234,fc1,pink_2,kfac_direct_diagonal_raw,cosine,0.9981908954623955
20,234,fc1,pink_2,kfac_direct_diagonal_raw,relative_frobenius_error,0.06012642524454601
20,234,fc1,pink_2,kfac_direct_diagonal_raw,trace_ratio,0.99929605232761
20,234,fc1,pink_2,kfac_direct_diagonal_raw,alpha_star,1.0005019555405297
20,234,fc1,pink_2,kfac_direct_diagonal_raw,shape_error,0.06012433963031178
20,234,fc1,pink_2,kfac_diagonal_raw,log_pearson,0.7988902141947736
20,234,fc1,pink_2,kfac_diagonal_raw,log_spearman,0.7773952475779152
20,234,fc1,pink_2,kfac_diagonal_raw,log_ratio_spread,4.137581961418756
20,234,fc1,pink_2,kfac_diagonal_raw,A_raw,10.476249549926404
20,234,fc1,pink_2,kfac_diagonal_raw,A_residual,12.910059462585894
20,234,fc1,pink_2,kfac_diagonal_raw,R,1.2323169089339407
20,234,fc1,pink_2,kfac_repo,cosine,0.6328896829542359
20,234,fc1,pink_2,kfac_repo,relative_frobenius_error,0.8999350031052953
20,234,fc1,pink_2,kfac_repo,trace_ratio,0.183916284523273
20,234,fc1,pink_2,kfac_repo,alpha_star,3.6339426920117393
20,234,fc1,pink_2,kfac_repo,shape_error,0.7742419836266223
20,234,fc1,pink_2,factor_A_repo,cosine,0.6330916035262261
20,234,fc1,pink_2,factor_A_repo,relative_frobenius_error,0.900490056986181
20,234,fc1,pink_2,factor_A_repo,trace_ratio,0.18276413871570782
20,234,fc1,pink_2,factor_A_repo,alpha_star,3.659558865845282
20,234,fc1,pink_2,factor_A_repo,shape_error,0.7740768834841871
20,234,fc1,pink_2,factor_G_repo,cosine,0.9996810563102314
20,234,fc1,pink_2,factor_G_repo,relative_frobenius_error,0.02621915996364681
20,234,fc1,pink_2,factor_G_repo,trace_ratio,1.0063040037047826
20,234,fc1,pink_2,factor_G_repo,alpha_star,0.9930002017257821
20,234,fc1,pink_2,factor_G_repo,shape_error,0.02525441851359743
20,234,fc1,pink_2,kfac_direct_diagonal_repo,cosine,0.8385383349525285
20,234,fc1,pink_2,kfac_direct_diagonal_repo,relative_frobenius_error,0.9986066973787863
20,234,fc1,pink_2,kfac_direct_diagonal_repo,trace_ratio,0.0019891896442935236
20,234,fc1,pink_2,kfac_direct_diagonal_repo,alpha_star,504.5130724054718
20,234,fc1,pink_2,kfac_direct_diagonal_repo,shape_error,0.5448426018723583
20,234,fc1,pink_2,kfac_diagonal_repo,log_pearson,0.5104017676336138
20,234,fc1,pink_2,kfac_diagonal_repo,log_spearman,0.6066518174091049
20,234,fc1,pink_2,kfac_diagonal_repo,log_ratio_spread,6.078019724842447
20,234,fc1,pink_2,kfac_diagonal_repo,A_raw,10.476249549926404
20,234,fc1,pink_2,kfac_diagonal_repo,A_residual,14.301005749344835
20,234,fc1,pink_2,kfac_diagonal_repo,R,1.3650883058093342
20,234,fc2,pink_2,diagonal,log_pearson,0.8201382782120922
20,234,fc2,pink_2,diagonal,log_spearman,0.8124319826841069
20,234,fc2,pink_2,diagonal,log_ratio_spread,4.062429019474431
20,234,fc2,pink_2,diagonal,A_raw,10.647972401137903
20,234,fc2,pink_2,diagonal,A_residual,7.519850374774689
20,234,fc2,pink_2,diagonal,R,0.7062236913734934
20,234,fc2,pink_2,kfac_raw,cosine,0.7627191023291855
20,234,fc2,pink_2,kfac_raw,relative_frobenius_error,0.6481075921276701
20,234,fc2,pink_2,kfac_raw,trace_ratio,0.7739034083225413
20,234,fc2,pink_2,kfac_raw,alpha_star,0.9475299881451675
20,234,fc2,pink_2,kfac_raw,shape_error,0.6467299057119297
20,234,fc2,pink_2,factor_A_raw,cosine,0.8767927667352462
20,234,fc2,pink_2,factor_A_raw,relative_frobenius_error,0.8645717633205051
20,234,fc2,pink_2,factor_A_raw,trace_ratio,0.14640535880352695
20,234,fc2,pink_2,factor_A_raw,alpha_star,5.539243730405345
20,234,fc2,pink_2,factor_A_raw,shape_error,0.480868427119885
20,234,fc2,pink_2,factor_G_raw,cosine,0.8698966634603795
20,234,fc2,pink_2,factor_G_raw,relative_frobenius_error,4.244261284053944
20,234,fc2,pink_2,factor_G_raw,trace_ratio,5.2860319775665054
20,234,fc2,pink_2,factor_G_raw,alpha_star,0.17105764509766935
20,234,fc2,pink_2,factor_G_raw,shape_error,0.49323401636596315
20,234,fc2,pink_2,kfac_direct_diagonal_raw,cosine,0.9973654448165703
20,234,fc2,pink_2,kfac_direct_diagonal_raw,relative_frobenius_error,0.07269942236579156
20,234,fc2,pink_2,kfac_direct_diagonal_raw,trace_ratio,0.9975981397277902
20,234,fc2,pink_2,kfac_direct_diagonal_raw,alpha_star,1.0048355868483907
20,234,fc2,pink_2,kfac_direct_diagonal_raw,shape_error,0.07254081255296843
20,234,fc2,pink_2,kfac_diagonal_raw,log_pearson,0.8181173689556749
20,234,fc2,pink_2,kfac_diagonal_raw,log_spearman,0.8066282236476715
20,234,fc2,pink_2,kfac_diagonal_raw,log_ratio_spread,4.341655024282662
20,234,fc2,pink_2,kfac_diagonal_raw,A_raw,10.647972401137903
20,234,fc2,pink_2,kfac_diagonal_raw,A_residual,7.57266532139771
20,234,fc2,pink_2,kfac_diagonal_raw,R,0.7111837856180443
20,234,fc2,pink_2,kfac_repo,cosine,0.8748230729971328
20,234,fc2,pink_2,kfac_repo,relative_frobenius_error,0.8463581069461579
20,234,fc2,pink_2,kfac_repo,trace_ratio,0.1668384630031636
20,234,fc2,pink_2,kfac_repo,alpha_star,4.838033816258757
20,234,fc2,pink_2,kfac_repo,shape_error,0.48444255691655874
20,234,fc2,pink_2,factor_A_repo,cosine,0.8767927723091431
20,234,fc2,pink_2,factor_A_repo,relative_frobenius_error,0.864571759441458
20,234,fc2,pink_2,factor_A_repo,trace_ratio,0.14640570329605362
20,234,fc2,pink_2,factor_A_repo,alpha_star,5.539243645247664
20,234,fc2,pink_2,factor_A_repo,shape_error,0.4808684169567047
20,234,fc2,pink_2,factor_G_repo,cosine,0.9977535178502636
20,234,fc2,pink_2,factor_G_repo,relative_frobenius_error,0.15937489921237527
20,234,fc2,pink_2,factor_G_repo,trace_ratio,1.1395625938546394
20,234,fc2,pink_2,factor_G_repo,alpha_star,0.8734105459342805
20,234,fc2,pink_2,factor_G_repo,shape_error,0.06699192203112135
20,234,fc2,pink_2,kfac_direct_diagonal_repo,cosine,0.9716725922576664
20,234,fc2,pink_2,kfac_direct_diagonal_repo,relative_frobenius_error,0.9999058532509559
20,234,fc2,pink_2,kfac_direct_diagonal_repo,trace_ratio,0.00010077937731729509
20,234,fc2,pink_2,kfac_direct_diagonal_repo,alpha_star,10028.439714779824
20,234,fc2,pink_2,kfac_direct_diagonal_repo,shape_error,0.23633106747794866
20,234,fc2,pink_2,kfac_diagonal_repo,log_pearson,0.8333567498722173
20,234,fc2,pink_2,kfac_diagonal_repo,log_spearman,0.8057281533094156
20,234,fc2,pink_2,kfac_diagonal_repo,log_ratio_spread,7.17616102657742
20,234,fc2,pink_2,kfac_diagonal_repo,A_raw,10.647972401137903
20,234,fc2,pink_2,kfac_diagonal_repo,A_residual,7.849141883587813
20,234,fc2,pink_2,kfac_diagonal_repo,R,0.7371489695774389
30,351,conv1,private,diagonal,log_pearson,1.0
30,351,conv1,private,diagonal,log_spearman,1.0
30,351,conv1,private,diagonal,log_ratio_spread,0.0
30,351,conv1,private,diagonal,A_raw,2.3002595787283537
30,351,conv1,private,diagonal,A_residual,9.373420483889963e-10
30,351,conv1,private,diagonal,R,4.0749403113329696e-10
30,351,conv1,private,kfac_raw,cosine,1.0
30,351,conv1,private,kfac_raw,relative_frobenius_error,0.0
30,351,conv1,private,kfac_raw,trace_ratio,1.0
30,351,conv1,private,kfac_raw,alpha_star,1.0
30,351,conv1,private,kfac_raw,shape_error,0.0
30,351,conv1,private,factor_A_raw,cosine,1.0
30,351,conv1,private,factor_A_raw,relative_frobenius_error,0.0
30,351,conv1,private,factor_A_raw,trace_ratio,1.0
30,351,conv1,private,factor_A_raw,alpha_star,1.0
30,351,conv1,private,factor_A_raw,shape_error,0.0
30,351,conv1,private,factor_G_raw,cosine,1.0
30,351,conv1,private,factor_G_raw,relative_frobenius_error,0.0
30,351,conv1,private,factor_G_raw,trace_ratio,1.0
30,351,conv1,private,factor_G_raw,alpha_star,1.0
30,351,conv1,private,factor_G_raw,shape_error,0.0
30,351,conv1,private,kfac_direct_diagonal_raw,cosine,0.9364393494170852
30,351,conv1,private,kfac_direct_diagonal_raw,relative_frobenius_error,0.9996935062500534
30,351,conv1,private,kfac_direct_diagonal_raw,trace_ratio,0.0004023426222516146
30,351,conv1,private,kfac_direct_diagonal_raw,alpha_star,2861.06906672376
30,351,conv1,private,kfac_direct_diagonal_raw,shape_error,0.35082950968142096
30,351,conv1,private,kfac_diagonal_raw,log_pearson,0.8735167075005671
30,351,conv1,private,kfac_diagonal_raw,log_spearman,0.8484911519981249
30,351,conv1,private,kfac_diagonal_raw,log_ratio_spread,1.2555699576035253
30,351,conv1,private,kfac_diagonal_raw,A_raw,2.3002595787283537
30,351,conv1,private,kfac_diagonal_raw,A_residual,1.255569958236744
30,351,conv1,private,kfac_diagonal_raw,R,0.5458383783498284
30,351,conv1,private,kfac_repo,cosine,1.0
30,351,conv1,private,kfac_repo,relative_frobenius_error,0.0
30,351,conv1,private,kfac_repo,trace_ratio,1.0
30,351,conv1,private,kfac_repo,alpha_star,1.0
30,351,conv1,private,kfac_repo,shape_error,0.0
30,351,conv1,private,factor_A_repo,cosine,1.0
30,351,conv1,private,factor_A_repo,relative_frobenius_error,0.0
30,351,conv1,private,factor_A_repo,trace_ratio,1.0
30,351,conv1,private,factor_A_repo,alpha_star,1.0
30,351,conv1,private,factor_A_repo,shape_error,0.0
30,351,conv1,private,factor_G_repo,cosine,1.0
30,351,conv1,private,factor_G_repo,relative_frobenius_error,0.0
30,351,conv1,private,factor_G_repo,trace_ratio,1.0
30,351,conv1,private,factor_G_repo,alpha_star,1.0
30,351,conv1,private,factor_G_repo,shape_error,0.0
30,351,conv1,private,kfac_direct_diagonal_repo,cosine,0.5564367101474093
30,351,conv1,private,kfac_direct_diagonal_repo,relative_frobenius_error,0.9998494834677905
30,351,conv1,private,kfac_direct_diagonal_repo,trace_ratio,0.00048557748148414374
30,351,conv1,private,kfac_direct_diagonal_repo,alpha_star,2056.716525709233
30,351,conv1,private,kfac_direct_diagonal_repo,shape_error,0.8308899972922578
30,351,conv1,private,kfac_diagonal_repo,log_pearson,-0.05278177080499353
30,351,conv1,private,kfac_diagonal_repo,log_spearman,0.1285567795617016
30,351,conv1,private,kfac_diagonal_repo,log_ratio_spread,2.3019181205217567
30,351,conv1,private,kfac_diagonal_repo,A_raw,2.3002595787283537
30,351,conv1,private,kfac_diagonal_repo,A_residual,2.3019181214591073
30,351,conv1,private,kfac_diagonal_repo,R,1.0007210241600952
30,351,conv2,private,diagonal,log_pearson,1.0
30,351,conv2,private,diagonal,log_spearman,1.0
30,351,conv2,private,diagonal,log_ratio_spread,0.0
30,351,conv2,private,diagonal,A_raw,3.0465907900277145
30,351,conv2,private,diagonal,A_residual,1.3389426865726561e-08
30,351,conv2,private,diagonal,R,4.394888512613392e-09
30,351,conv2,private,kfac_raw,cosine,1.0
30,351,conv2,private,kfac_raw,relative_frobenius_error,0.0
30,351,conv2,private,kfac_raw,trace_ratio,1.0
30,351,conv2,private,kfac_raw,alpha_star,1.0
30,351,conv2,private,kfac_raw,shape_error,0.0
30,351,conv2,private,factor_A_raw,cosine,1.0
