seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count
7,dp_sgd_lr0p10,dp_sgd,0.1,0,0,49,50,conv1,0.025131003666944984,0.02613285901551115,0.1657279704826664,0.13926637620897964,0.026461594273686762,1.0398653138507123,1.0529461785281546,1.0529461785281546,False,0.026461594273686762,0.1900070569351869,0.10275526580911644,10.119825054400229,6.6684951731304625e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,1,50,99,50,conv1,0.0251280457274225,0.09092710352540954,0.2302211541000747,0.13926637620897964,0.09095477789109506,3.6185505435538046,3.6196518773378052,3.6196518773378052,False,0.09095477789109506,0.6530993364396693,0.13306642837252003,27.193564797557,1.1180324989176525e-05,50
7,dp_sgd_lr0p10,dp_sgd,0.1,2,100,149,50,conv1,0.025132123583115895,0.08516871638105855,0.22425904466453633,0.13926637620897964,0.08499266845555681,3.388838834067968,3.381833937529101,3.381833937529101,False,0.08499266845555681,0.6102885044370555,0.13063727200576186,25.94082669417256,1.0779350133975452e-05,50
7,dp_sgd_lr0p10,dp_sgd,0.1,3,150,199,50,conv1,0.0251336813808567,0.04612278428373415,0.18222035155271943,0.13926637620897964,0.04295397534373979,1.8350986305915373,1.7090204452283733,1.7090204452283733,False,0.04295397534373979,0.3084303369750621,0.11295975408832291,16.24559689141407,8.06045739952733e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,4,200,249,50,conv1,0.02512659491651914,0.020736706879605833,0.16417308271258627,0.13926637620897964,0.0249067065036066,0.8252891785974854,0.9912487778927825,0.9912487778927825,False,0.0249067065036066,0.17884221002529266,0.09983582021198187,8.266463644845178,6.292743896410523e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,5,250,299,50,conv1,0.02513410061769361,0.010754521307871471,0.14995097358242968,0.13926637620897964,0.010684597373450096,0.42788566304618947,0.4251036285709972,0.4251036285709972,False,0.010684597373450096,0.07672058155186243,0.09413250528811136,4.545567564983882,5.597652490800019e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,6,300,349,50,conv1,0.02512838663783351,0.006301151376090512,0.1489959988394882,0.13926637620897964,0.009729622630508555,0.2507582944701848,0.38719647109614086,0.38719647109614086,False,0.009729622630508555,0.06986340059454597,0.09150875438694901,2.7402656284754134,5.287550144641438e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,7,350,399,50,conv1,0.025130897312286918,0.00481382673845359,0.14208556845432932,0.13926637620897964,0.0028191922453496675,0.1915501336317199,0.11218032568902014,0.11218032568902014,False,0.0028191922453496675,0.020243165091759226,0.09059908013381433,2.114261350744946,5.1839829883764235e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,8,400,449,50,conv1,0.025133298961081685,0.0035530177538976256,0.14354192598745635,0.13926637620897964,0.004275549778476738,0.1413669474667607,0.17011494532004434,0.17011494532004434,False,0.004275549778476738,0.03070051720187114,0.08982004306904515,1.5738908885831278,5.096188839191007e-06,50
7,dp_sgd_lr0p10,dp_sgd,0.1,9,450,499,50,conv1,0.025132347723724746,0.00275153391393479,0.14202310289796316,0.13926637620897964,0.0027567266889835344,0.10948177003525073,0.10968838722461273,0.10968838722461273,False,0.0027567266889835344,0.019794632157492664,0.08933024710241574,1.2255845420041227,5.040378964200169e-06,50
