seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,diagnostic_valid
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,0,conv1,1.7408297026122455e-05,160,3.1413726806640625,0.0001600001414772123,0.0005026200733388997,3.3915515632821356e-05,0.00288127082123816,0.0027853275241795927,9.594329705856722e-05,0.06747743958477614,0.19088632179215792,0.19088632179215792,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,0,conv2,1.7408297026122455e-05,4640,13.91309928894043,0.0003200031351298094,0.004452235391833259,0.0005302966100640035,0.08474189641536986,0.08077449820120819,0.0039673982141616715,0.11910794542371395,0.891102528280305,0.891102528280305,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,0,fc1,1.7408297026122455e-05,200832,78.62708282470703,0.0012824101140722632,0.10083216625440183,0.01123584997300974,3.511569870277011,3.496143108350225,0.01542676192678627,0.11143120682998554,0.15299445107490997,0.15299445107490997,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,0,fc2,1.7408297026122455e-05,1290,2.2157912254333496,0.00011375571193639189,0.0002520589083515809,0.0008118395274889355,0.022776972779724465,0.022456703163697966,0.00032026961602649867,3.220832514106394,1.2706141517512843,1.2706141517512843,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,1,conv1,1.7408297026122455e-05,160,3.1413726806640625,0.0001600001414772123,0.0005026200733388997,3.349183360511245e-05,0.0027942743704732816,0.0027853275241795927,8.946846293688901e-06,0.0666344926947039,0.017800415797672182,0.017800415797672182,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,1,conv2,1.7408297026122455e-05,4640,13.91309928894043,0.0003200031351298094,0.004452235391833259,0.0006078040047249694,0.08603188696938388,0.08077449820120819,0.0052573887681756915,0.13651659250538842,1.1808424994373223,1.1808424994373223,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,1,fc1,1.7408297026122455e-05,200832,78.62708282470703,0.0012824101140722632,0.10083216625440183,0.011719136785433692,3.501744800661215,3.496143108350225,0.0056016923109902805,0.11622418937093987,0.055554616339959256,0.055554616339959256,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,1,fc2,1.7408297026122455e-05,1290,2.2157912254333496,0.00011375571193639189,0.0002520589083515809,0.0011537697894111526,0.02453503924919536,0.022456703163697966,0.002078336085497394,4.57738152147288,8.245437937858778,8.245437937858778,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,conv1,1.7408297026122455e-05,160,3.1413726806640625,0.0001600001414772123,0.0005026200733388997,6.172033902748293e-05,0.003417070199512991,0.0027853275241795927,0.0006317426753333984,0.12279720270118816,1.2568990154665702,1.2568990154665702,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,conv2,1.7408297026122455e-05,4640,13.91309928894043,0.0003200031351298094,0.004452235391833259,0.000775253514153431,0.08474903706801717,0.08077449820120819,0.003974538866808985,0.17412680281358878,0.8927063636616085,0.8927063636616085,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,fc1,1.7408297026122455e-05,200832,78.62708282470703,0.0012824101140722632,0.10083216625440183,0.015924121455463326,3.5302833923411487,3.496143108350225,0.03414028399092395,0.15792699935937515,0.33858524773520426,0.33858524773520426,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,fc2,1.7408297026122455e-05,1290,2.2157912254333496,0.00011375571193639189,0.0002520589083515809,0.0014211656068272233,0.023127366281285512,0.022456703163697966,0.0006706631175875458,5.638228048043952,2.660739594460516,2.660739594460516,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv1,1.7408297026122455e-05,160,3.1413726806640625,0.0001600001414772123,0.0005026200733388997,5.590148951467759e-05,0.0025628876464326967,0.0027853275241795927,-0.00022243987774689606,0.11122016903010778,-0.442560672655253,0.0,True,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv2,1.7408297026122455e-05,4640,13.91309928894043,0.0003200031351298094,0.004452235391833259,0.0006641649703540786,0.08232783458171622,0.08077449820120819,0.0015533363805080302,0.1491756189648816,0.3488890958814345,0.3488890958814345,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc1,1.7408297026122455e-05,200832,78.62708282470703,0.0012824101140722632,0.10083216625440183,0.010955907505858935,3.489168710798917,3.496143108350225,-0.006974397551307909,0.10865488576549008,-0.06916837959933685,0.0,True,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc2,1.7408297026122455e-05,1290,2.2157912254333496,0.00011375571193639189,0.0002520589083515809,0.0010840582155879808,0.022218329302809172,0.022456703163697966,-0.00023837386088879434,4.300812943599268,-0.9457069478230932,0.0,True,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv1,1.7408297026122455e-05,160,3.1413726806640625,0.0001600001414772123,0.0005026200733388997,4.961983904741209e-05,0.0031315544381510943,0.0027853275241795927,0.0003462269139715016,0.09872235845613574,0.6888441833839225,0.6888441833839225,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv2,1.7408297026122455e-05,4640,13.91309928894043,0.0003200031351298094,0.004452235391833259,0.0005593797745084628,0.08236816404379996,0.08077449820120819,0.0015936658425917682,0.12564020661048916,0.35794734607137607,0.35794734607137607,False,0,True
7,dp_sgd_lr0p10,dp_sgd,0.1,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,fc1,1.7408297026122455e-05,200832,78.62708282470703,0.0012824101140722632,0.10083216625440183,0.010094464492168016,3.5048300184188173,3.496143108350225,0.008686910068592457,0.10011155038263736,0.08615217138819756,0.08615217138819756,False,0,True
