step,layer,parameter,M_syn,q_log_rms_drift,sqrt_q_q05,sqrt_q_q50,sqrt_q_q95,sqrt_q_norm,q_q05,q_q50,q_q95,q_norm,denominator_q05,denominator_q50,denominator_q95,max_inverse_denominator,v_q_log_rms_distance
150,conv1.weight,conv1.weight,2560,0.13676373676763395,1327092713.1956193,113503029221.47675,805489374849.5234,4284000032153.157,1.763882156277052e+18,1.5851814678960772e+22,6.488150851340216e+23,3.4772120775608416e+24,1327092713.1956193,113503029221.47675,805489374849.5234,1.0397307995007261e-09,1.645174744632806
150,conv1.bias,conv1.bias,2560,0.09376977401025308,6683243365.603182,238314363396.75494,1120867988912.5122,2291030795988.15,5.07410198926239e+19,7.918390251162541e+22,1.3103187397647684e+24,2.674231166438246e+24,6683243365.603182,238314363396.75494,1120867988912.5122,4.142380505634947e-10,1.645174744632806
150,conv2.weight,conv2.weight,2560,0.08623938609202246,5503098.7573569575,39692174.71111333,116974034.1118179,4069357191.4434233,30284100522114.28,1575470584683427.2,1.3682926019111148e+16,4.556602482958177e+17,5503098.757356968,39692174.71111335,116974034.11181791,6.238931344806028e-06,1.645174744632806
150,conv2.bias,conv2.bias,2560,0.05554161982073703,56740592.90964771,166060668.8199057,353241231.89381105,1138425485.778721,3545065018742327.0,2.7577977400146296e+16,1.2482644256833323e+17,3.1238750876130477e+17,56740592.90964772,166060668.8199057,353241231.89381105,2.990381242539506e-08,1.645174744632806
150,fc1.weight,fc1.weight,2560,1.187273714791973,0.00036719918248075546,0.004369781680865083,104.31030531188524,166969287.209662,1.3483524042870606e-07,1.909499193858655e-05,10880.63980216483,2189812987604308.8,0.00036720918248075546,0.004369791680865083,104.31030532188524,100000000.0,1.645174744632806
150,fc1.bias,fc1.bias,2560,0.0974442464555491,0.013679887342339644,0.04795119191693879,3.1290306677971857,10277.257602989172,0.00018739817084651984,0.002299318543768709,9.962504305278888,53432679.33958853,0.013679897342339644,0.04795120191693879,3.1290306777971857,309.30996831184837,1.645174744632806
150,fc2.weight,fc2.weight,2560,2.153006634177307,1343144.5373669595,9151241.753547994,33566718.43497348,574587289.6602434,1804041814162.3535,83745249743907.97,1126724592248510.8,2.2116306625862084e+16,1343144.5373669695,9151241.753548004,33566718.434973486,1.3142003963446666e-05,1.645174744632806
150,fc2.bias,fc2.bias,2560,0.034094860411388095,0.3098504521365062,0.3292326326125122,0.6515420807478366,1.3486103959261178,0.0960546875,0.1083984375,0.44550781249999966,0.7524451515258024,0.3098504621365062,0.32923264261251217,0.6515420907478366,3.2935477698959006,1.645174744632806
200,conv1.weight,conv1.weight,2560,0.13695336781769646,1329643809.1035202,114495316191.89821,826907441675.2677,4223971972936.9253,1.7698656396938918e+18,1.6088427705227828e+22,6.837760238901282e+23,3.3672681265785616e+24,1329643809.1035202,114495316191.89821,826907441675.2677,1.0465246356923017e-09,1.6180339567092041
200,conv1.bias,conv1.bias,2560,0.046476416493616696,6555218781.137863,243534989577.879,1146152863866.0645,2300647164649.5244,4.861922941667207e+19,8.269920550556011e+22,1.359982118330376e+24,2.686155271221754e+24,6555218781.137863,243534989577.879,1146152863866.0645,4.100398649807678e-10,1.6180339567092041
200,conv2.weight,conv2.weight,2560,0.09423865164202623,5423035.842515368,39603279.602361776,117050435.38589789,4056993976.098887,29409702257513.46,1568419755475672.0,1.3700810510718854e+16,4.5141390317801626e+17,5423035.842515378,39603279.60236178,117050435.3858979,1.6721528750465956e-05,1.6180339567092041
200,conv2.bias,conv2.bias,2560,0.05405858113150331,56536198.3917341,162604306.37424305,342036706.3859023,1133076064.235192,3465966736131193.0,2.6445136234311588e+16,1.1702378685490211e+17,3.093765974630882e+17,56536198.391734116,162604306.37424305,342036706.3859023,2.835898188937402e-08,1.6180339567092041
200,fc1.weight,fc1.weight,2560,1.1998871671315043,0.00036541798946948176,0.004388611205276924,103.82119300275771,167481721.34395885,1.3353030702875347e-07,1.9259908315337654e-05,10778.840116646692,2222830793097036.2,0.00036542798946948176,0.004388621205276924,103.8211930127577,100000000.0,1.6180339567092041
200,fc1.bias,fc1.bias,2560,0.12406949060823412,0.014114486371477431,0.04872981504239608,3.147930053244027,10298.055303622465,0.0001993374877765357,0.002374616717308583,10.047587161457493,53921747.77770213,0.014114496371477431,0.04872982504239609,3.147930063244027,242.20015054090084,1.6180339567092041
200,fc2.weight,fc2.weight,2560,2.5999180601512344,1447651.4130862553,9091771.84564237,33382605.931189485,574903716.9200443,2095695373777.8132,82660749380584.78,1114404533660889.4,2.1857493921791184e+16,1447651.4130862653,9091771.845642379,33382605.931189496,100000000.0,1.6180339567092041
200,fc2.bias,fc2.bias,2560,0.0936313684494172,0.3068420584996927,0.32475896955887884,0.6553814251182062,1.3491895715576816,0.09416015625000002,0.10546875,0.44763671874999966,0.7510704031502515,0.3068420684996927,0.3247589795588789,0.6553814351182062,3.2865920120541694,1.6180339567092041
250,conv1.weight,conv1.weight,2560,0.15228779109587004,1285790363.2906954,111585059638.0813,816797364251.5065,4158274482381.3486,1.6564869480720906e+18,1.5549140561964111e+22,6.671659201330243e+23,3.2415166554742553e+24,1285790363.2906954,111585059638.0813,816797364251.5065,1.030176819949397e-09,1.5950412173581454
250,conv1.bias,conv1.bias,2560,0.050470323967619204,6490945037.52322,245561707396.47726,1132755396854.375,2263102293034.429,4.7724271542858646e+19,8.334222720185411e+22,1.322287792296569e+24,2.5660430169867365e+24,6490945037.52322,245561707396.47726,1132755396854.375,4.1751411377823176e-10,1.5950412173581454
250,conv2.weight,conv2.weight,2560,0.08010132535865422,5425199.188085939,39402909.54054662,116498723.77534007,4040953036.811045,29432800111961.543,1552589376451314.0,1.357195985116687e+16,4.492659622447014e+17,5425199.188085949,39402909.540546626,116498723.77534008,1.0353634308451678e-05,1.5950412173581454
250,conv2.bias,conv2.bias,2560,0.04441905274491537,56295325.146378584,161957700.92643565,347878341.49769676,1130875420.2317262,3471732990421028.0,2.6232236883723948e+16,1.2106869998156024e+17,3.0916558759597446e+17,56295325.1463786,161957700.92643565,347878341.49769676,2.7989707032104323e-08,1.5950412173581454
250,fc1.weight,fc1.weight,2560,1.1921925302558207,0.0003619369317079172,0.00439438109849713,104.12596383505031,165658448.72638497,1.3099834254678834e-07,1.9310585238978135e-05,10842.217168155874,2153723990909524.8,0.0003619469317079172,0.00439439109849713,104.12596384505031,100000000.0,1.5950412173581454
250,fc1.bias,fc1.bias,2560,0.1514421482472763,0.014497946299233242,0.04834010289348788,3.1135729149133446,10228.531347275592,0.00021019502536046814,0.002336807774834272,9.819829187569232,53068665.0639574,0.014497956299233242,0.048340112893487885,3.1135729249133446,380.567393496587,1.5950412173581454
250,fc2.weight,fc2.weight,2560,2.678773730672007,1324012.7534524992,9148577.744418386,33515593.90720625,573251006.7154863,1753020432399.532,83696480793387.62,1123295036240380.6,2.1966754109991904e+16,1324012.7534525092,9148577.744418398,33515593.90720626,100000000.0,1.5950412173581454
250,fc2.bias,fc2.bias,2560,0.08550768837901929,0.30585064264478784,0.32112851062871695,0.6567649417655333,1.346871374705098,0.0935546875,0.10312500000000001,0.4494140624999997,0.7526679840662026,0.30585065264478783,0.32112852062871694,0.6567649517655334,3.300547879091972,1.5950412173581454
300,conv1.weight,conv1.weight,2560,0.12572787115227063,1320811638.581233,112554498375.39346,788033194457.3551,4072520846278.476,1.7483615389273738e+18,1.5619555391733737e+22,6.21022570875736e+23,3.095686453450602e+24,1320811638.581233,112554498375.39346,788033194457.3551,1.0810976539070962e-09,1.5219855769316337
300,conv1.bias,conv1.bias,2560,0.1040698537272627,6943213434.026249,245499187329.17776,1088945797058.0518,2216952802852.8135,5.526674516083382e+19,8.240919808524251e+22,1.2299172874639231e+24,2.4635540198154495e+24,6943213434.026249,245499187329.17776,1088945797058.0518,4.270733027420708e-10,1.5219855769316337
300,conv2.weight,conv2.weight,2560,0.10461311323392336,5329953.018668261,38340297.88023363,114227547.3459114,3959205421.1479416,28408399540504.074,1469978601378865.0,1.304794393710757e+16,4.303698382571772e+17,5329953.018668272,38340297.880233645,114227547.34591141,7.02129748642277e-06,1.5219855769316337
300,conv2.bias,conv2.bias,2560,0.050302492310505424,55064452.38749055,162446092.19827002,336606932.2048833,1106625191.753126,3300973142511893.5,2.6388791686278256e+16,1.1333725221156555e+17,2.9542110947441984e+17,55064452.387490556,162446092.19827002,336606932.2048833,2.7352863193309965e-08,1.5219855769316337
300,fc1.weight,fc1.weight,2560,1.2117062763809152,0.00036361491414641374,0.004367687892846869,103.32107817142585,161421663.18279123,1.3221580581372084e-07,1.9076697531226984e-05,10675.245211181053,2012113408161529.8,0.00036362491414641373,0.004367697892846869,103.32107818142585,100000000.0,1.5219855769316337
300,fc1.bias,fc1.bias,2560,0.1339422790268801,0.014074953387265629,0.046969732329089214,3.091406782471455,10030.62558395021,0.00019822092003909467,0.0022061557570736984,9.720991179004017,50543706.88113228,0.014074963387265629,0.04696974232908922,3.091406792471455,310.87721142175934,1.5219855769316337
300,fc2.weight,fc2.weight,2560,2.962605816574718,1336373.5604002692,9027733.31606149,33327745.418964364,568854219.7691926,1785895003008.0505,81500060304687.19,1110738713831411.1,2.1602314314611036e+16,1336373.5604002792,9027733.316061497,33327745.418964375,100000000.0,1.5219855769316337
300,fc2.bias,fc2.bias,2560,0.034208208333506275,0.3078299186693576,0.3199097670330886,0.6558323449651134,1.341058350706635,0.094765625,0.10234375000000001,0.44787109374999967,0.746922600797453,0.3078299286693576,0.31990977703308865,0.6558323549651135,3.2728116918039376,1.5219855769316337
350,conv1.weight,conv1.weight,2560,0.12139353717691502,1332696429.5348005,109808945058.54439,804864205332.8696,4141010076006.703,1.7782104795914952e+18,1.5110613586100403e+22,6.478420530733799e+23,3.2114769885712675e+24,1332696429.5348005,109808945058.54439,804864205332.8696,1.0412739321226284e-09,1.479572160498461
350,conv1.bias,conv1.bias,2560,0.06474693703815418,7066432262.563939,242546663792.6369,1124216331357.1602,2262268485445.373,5.711762100265308e+19,8.203429416235851e+22,1.3043079910492935e+24,2.558292285169834e+24,7066432262.563939,242546663792.6369,1124216331357.1602,4.1249160168505054e-10,1.479572160498461
350,conv2.weight,conv2.weight,2560,0.11040861058254435,5444458.389293636,39275680.66117756,114932015.11083168,4019343514.748471,29642153972895.54,1542579194566285.5,1.3209369948828732e+16,4.430867835533474e+17,5444458.389293646,39275680.661177576,114932015.1108317,5.936412640790238e-05,1.479572160498461
350,conv2.bias,conv2.bias,2560,0.06271634844745645,54451813.58896466,157500494.5424157,343464493.9590254,1124476458.5670698,3253273184159537.0,2.4809921841823144e+16,1.1805768855291883e+17,3.049283293758275e+17,54451813.58896468,157500494.5424157,343464493.9590254,2.8196293965163706e-08,1.479572160498461
350,fc1.weight,fc1.weight,2560,1.1620474265085192,0.00037125098054440576,0.004326620243153448,102.45572482638725,164691388.29501134,1.3782729057326412e-07,1.871964272847891e-05,10497.175553219737,2154150676652347.2,0.00037126098054440575,0.004326630243153448,102.45572483638725,100000000.0,1.479572160498461
350,fc1.bias,fc1.bias,2560,0.13534622846628896,0.013270236216342365,0.04737513842068611,3.0704622551795957,10152.208155206954,0.00017632471970380927,0.0022446041640755126,9.566298166230359,53087344.93219693,0.013270246216342365,0.04737514842068611,3.0704622651795956,218.58143471328145,1.479572160498461
350,fc2.weight,fc2.weight,2560,2.980654953653344,1439597.8700137124,9125096.087097012,32747817.965508886,571840343.4917744,2072442581960.9697,83267635098047.03,1072419686392242.5,2.190256791564799e+16,1439597.8700137225,9125096.087097019,32747817.965508897,100000000.0,1.479572160498461
350,fc2.bias,fc2.bias,2560,0.06697486668963668,0.30598886723226887,0.32201769325505963,0.6536031652161068,1.3398927195861616,0.09363281250000001,0.10371093750000002,0.44591796874999967,0.7461544886925856,0.30598887723226886,0.32201770325505963,0.6536031752161069,3.2865920120541694,1.479572160498461
400,conv1.weight,conv1.weight,2560,0.12863811479754916,1362435095.7007062,112842388140.54895,849401486981.4905,4372606689370.442,1.8586761649990175e+18,1.5626961692057426e+22,7.214852325836433e+23,3.6017855669479653e+24,1362435095.7007062,112842388140.54895,849401486981.4905,1.055092589778507e-09,1.4933168161769508
400,conv1.bias,conv1.bias,2560,0.07197630686747464,7025196716.631239,250574589815.3716,1170263886047.704,2359020315393.477,5.619039931977339e+19,8.634776584062773e+22,1.4181796881368577e+24,2.813908573188029e+24,7025196716.631239,250574589815.3716,1170263886047.704,4.0059510565545353e-10,1.4933168161769508
400,conv2.weight,conv2.weight,2560,0.1214743009587166,5498849.20498382,39554090.60460718,117700120.62106304,4078184127.3351994,30237343404034.758,1564527799842941.0,1.3853322582098036e+16,4.5553290870527475e+17,5498849.20498383,39554090.604607195,117700120.62106305,5.060910892365696e-06,1.4933168161769508
400,conv2.bias,conv2.bias,2560,0.0637281272610715,56095315.12896858,169122448.23831683,345398251.51584226,1138450595.9178464,3421034755142416.5,2.860551971552596e+16,1.1931891065449168e+17,3.1114891452994797e+17,56095315.1289686,169122448.23831683,345398251.51584226,2.6678118860498846e-08,1.4933168161769508
400,fc1.weight,fc1.weight,2560,1.1909817519995922,0.00036597388914467305,0.0043466632056497236,103.18390012829883,167876747.50821587,1.3393689137464446e-07,1.8893481024343147e-05,10646.917247815947,2247019077150423.0,0.00036598388914467305,0.0043466732056497235,103.18390013829882,100000000.0,1.4933168161769508
400,fc1.bias,fc1.bias,2560,0.13253152950527,0.013705140536134053,0.047633174508779554,3.105139415442623,10366.945700649836,0.00018789898525154813,0.0022689266345635143,9.746377253996329,55390194.99317912,0.013705150536134053,0.047633184508779555,3.105139425442623,295.5832375554894,1.4933168161769508
400,fc2.weight,fc2.weight,2560,3.630447707886609,1341824.4732960986,9131080.726889051,32840119.98703881,575380224.0435003,1800493121124.3096,83376670579035.38,1078486131978404.6,2.212481917746898e+16,1341824.4732961087,9131080.72688906,32840119.98703882,100000000.0,1.4933168161769508
400,fc2.bias,fc2.bias,2560,0.06709272923646123,0.3071879510014065,0.3274534501772104,0.6532265064640242,1.3486103959261178,0.09447265625000001,0.10722656250000001,0.4470117187499997,0.7524447459469201,0.3071879610014065,0.32745346017721033,0.6532265164640243,3.358203728513581,1.4933168161769508
450,conv1.weight,conv1.weight,2560,0.1447962940130441,1338583041.0473242,114188817723.72165,822783915940.1935,4191066539055.0015,1.7936651989211804e+18,1.6428672433352121e+22,6.769975082924834e+23,3.2738124579847254e+24,1338583041.0473242,114188817723.72165,822783915940.1935,1.0171497517550525e-09,1.4107416213638433
450,conv1.bias,conv1.bias,2560,0.1274374051138187,6496470628.159243,243724286788.70285,1141630661763.8154,2287286774470.094,4.7628328071506575e+19,8.317838589581401e+22,1.343221447664392e+24,2.6170290214418655e+24,6496470628.159243,243724286788.70285,1141630661763.8154,4.0608469319582136e-10,1.4107416213638433
450,conv2.weight,conv2.weight,2560,0.10869307019733253,5392924.42416799,39633035.59597865,116347918.56553006,4046500146.269538,29083669036480.797,1570778196045976.5,1.3536838621964736e+16,4.471881828628182e+17,5392924.424168,39633035.59597865,116347918.56553008,3.1913988024775104e-05,1.4107416213638433
450,conv2.bias,conv2.bias,2560,0.050842394818038136,55852134.531867184,165560570.4830363,342801977.30673367,1130307610.4562733,3438051728612023.0,2.7414275376805896e+16,1.1756252264950939e+17,3.0671516055871725e+17,55852134.53186719,165560570.4830363,342801977.30673367,2.848765436953968e-08,1.4107416213638433
450,fc1.weight,fc1.weight,2560,1.1624479339331826,0.00038136162600966103,0.004394690106365006,103.58711884877364,166196691.62353906,1.4543668999824118e-07,1.9313301131001912e-05,10730.29172918742,2170961805403406.0,0.000381371626009661,0.004394700106365006,103.58711885877364,100000000.0,1.4107416213638433
450,fc1.bias,fc1.bias,2560,0.11069460984784703,0.013841708061378688,0.04809088867742545,3.1418149289286643,10280.075404306399,0.00019185069315026654,0.0023127356188290885,10.025177293998745,54010501.581082925,0.013841718061378688,0.048090898677425456,3.1418149389286643,254.27072535699,1.4107416213638433
450,fc2.weight,fc2.weight,2560,2.9233078702122604,1371429.8818421196,9166668.122611485,33509875.850032587,575189868.6674395,1880823039298.5469,84027888258133.45,1122911940858576.6,2.2243651892625508e+16,1371429.8818421296,9166668.122611495,33509875.850032594,3.966684762032081e-05,1.4107416213638433
450,fc2.bias,fc2.bias,2560,0.058687401548737625,0.3102089397003862,0.32325124297646957,0.6554321460189472,1.3483207148152847,0.09623046875,0.1044921875,0.45078124999999963,0.7576320661483713,0.3102089497003862,0.3232512529764696,0.6554321560189472,3.232488038077282,1.4107416213638433
500,conv1.weight,conv1.weight,2560,0.1259649387694844,1392377115.130362,112630322799.44958,820830541651.3276,4235855825221.737,1.9409568534259768e+18,1.610313979863047e+22,6.737814137708763e+23,3.38366791174525e+24,1392377115.130362,112630322799.44958,820830541651.3276,1.0388393942284843e-09,1.4724930137041163
500,conv1.bias,conv1.bias,2560,0.04279122537728143,6545960894.675314,244930646272.70593,1143077382249.8435,2310497742965.679,4.820412733536933e+19,8.477620031914186e+22,1.3566798145150568e+24,2.7122105283125465e+24,6545960894.675314,244930646272.70593,1143077382249.8435,3.940075340420931e-10,1.4724930137041163
500,conv2.weight,conv2.weight,2560,0.09815548765483043,5316588.245226019,39250390.03339815,117124183.30978656,4042311865.794583,28266112303478.39,1540593187606721.5,1.3718095591291364e+16,4.473323882673304e+17,5316588.245226029,39250390.03339816,117124183.30978657,1.3583450915687076e-05,1.4724930137041163
500,conv2.bias,conv2.bias,2560,0.04857667318544276,56730353.30137574,160941458.80041564,341676388.8331952,1131092469.6843076,3533616046866306.5,2.590669278283967e+16,1.1683474624577954e+17,3.0613976114947904e+17,56730353.30137575,160941458.80041564,341676388.8331952,2.9636508715376834e-08,1.4724930137041163
500,fc1.weight,fc1.weight,2560,1.1628445693526022,0.00036601117585776565,0.004359300041994659,102.92929485432353,165826747.29784548,1.339641809575871e-07,1.900349685687149e-05,10594.439745217718,2182937141219602.8,0.00036602117585776564,0.0043593100419946585,102.92929486432352,100000000.0,1.4724930137041163
500,fc1.bias,fc1.bias,2560,0.13197740077590933,0.014047233839245941,0.04826936183497363,3.114101198136829,10258.092277429245,0.00019734249060044423,0.0023299542126587643,9.852931696137123,53994147.05929133,0.014047243839245941,0.04826937183497364,3.114101208136829,280.8857267238352,1.4724930137041163
500,fc2.weight,fc2.weight,2560,3.1833162289448276,1311118.065157252,9172202.744484492,33139517.982921645,574183347.7347703,1719044560002.9253,84129617764788.78,1098232559114987.9,2.2258281249757028e+16,1311118.065157262,9172202.744484501,33139517.982921656,100000000.0,1.4724930137041163
500,fc2.bias,fc2.bias,2560,0.07547319229420853,0.3008387398839858,0.32947113423099283,0.6521858911328342,1.344258624670119,0.09052734375,0.10859375000000002,0.44662109374999964,0.7514258500380918,0.3008387498839858,0.32947114423099283,0.6521859011328343,3.3730960570684974,1.4724930137041163
550,conv1.weight,conv1.weight,2560,0.1365343144966853,1310477589.0225084,114940557453.33876,795099654720.5868,4117511150855.433,1.7207120626156436e+18,1.6320694882399502e+22,6.321969684387117e+23,3.1912653103276564e+24,1310477589.0225084,114940557453.33876,795099654720.5868,1.0426080446026318e-09,1.452159131429559
550,conv1.bias,conv1.bias,2560,0.09139229223345942,6911264773.137138,247927583327.196,1102534515045.67,2249100003413.748,5.4377482036331545e+19,8.487443108763298e+22,1.2630639849805904e+24,2.5465299871399123e+24,6911264773.137138,247927583327.196,1102534515045.67,4.0691170953878375e-10,1.452159131429559
550,conv2.weight,conv2.weight,2560,0.09912314014865611,5365011.430027749,39392071.10102397,115916978.88773344,4039507831.5793715,28783475083799.863,1551735582690191.0,1.3436746070206366e+16,4.4613437378417926e+17,5365011.43002776,39392071.10102398,115916978.88773346,2.608968905442332e-05,1.452159131429559
550,conv2.bias,conv2.bias,2560,0.05743585899714407,56409436.292957395,164628104.56923726,345955230.7144808,1133065881.8839192,3470909873843377.5,2.7109044651765056e+16,1.1971727047916678e+17,3.0786714409215494e+17,56409436.29295741,164628104.56923726,345955230.7144808,2.779430999350191e-08,1.452159131429559
550,fc1.weight,fc1.weight,2560,1.2295783314898519,0.0003708025112184924,0.00436638210972461,103.35197958288411,165087392.8230271,1.374945023482401e-07,1.9065292735575277e-05,10681.631683865358,2136572345430903.2,0.0003708125112184924,0.00436639210972461,103.3519795928841,100000000.0,1.452159131429559
550,fc1.bias,fc1.bias,2560,0.14393775041945264,0.01430007693053748,0.047976875760626966,3.038750733830306,10231.941647285703,0.00020450999888181384,0.002301780837208756,9.370764061995214,53189274.19536135,0.01430008693053748,0.04797688576062697,3.038750743830306,273.1449484905638,1.452159131429559
