seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv1,0.001,0.02941708813028001,8.668432372658229,8.67184428483937,0.00010035731514131876,86832.39243707,0.9984030003720833,0.11765733107955549,0.235764662037857,3.840494585749096e-10,1.335884654289933e-10,1.1516439554157566e-05,3.310496755330682e-05,4.5857490949263155,0.9999885019521823,,,,,,,1.7127573396454614,6.757397657963793e-06,8.774927526068897e-06,8.709695293873665e-07,2.6431383957969956e-05,1.1688320739722258e-06,1.2335818837527768e-06,2.105101543747878e-06,5.235460776020773e-06,2.201456518378106e-05,3.145082712173462,0.00016064656665548682,0.0005052467458881438,3.157792060548559e-06,9.8371691592547e-07,5.461963638708767e-07,1.0287642817274887e-05,0.00010035731514131876,1.0035731667571375e-05,3.1735770459754495e-06,12.586660103417712,0.012586655993438424,1.1572776429665526e-05,1.0,48652.63702204443
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv2,0.001,0.12258639007032364,45.69904151663299,45.69987305990028,0.000736976592582233,138972.7560849908,0.9989964612055224,0.00812447431436828,0.0864687004033736,1.3839646267406541e-08,2.589557449585058e-10,7.195654947807829e-06,0.00038456430082190607,17.278985773945617,0.9999928115661706,,,,,,,3.2867513100668684,2.108383904984904e-06,1.6026191108222165e-05,1.2766953716436547e-08,0.00019774120301008224,2.4244530472117277e-08,4.42661702848568e-08,1.091875425629496e-07,2.926151125848264e-07,1.2770371199621882e-06,13.749959945678711,0.0003325188299641013,0.0045721204951405525,9.853707974442762e-07,5.1023391733906465e-08,1.1329479310262515e-08,5.967607364709695e-07,0.000736976592582233,7.369766049346531e-05,2.3305246731785923e-05,67.5597113043885,0.06755970664113448,1.612644725765987e-05,1.0,6627.390805329972
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc1,0.001,0.4120723510295117,306.10003817815954,306.0993810327687,0.18747004099487233,551797.6118648794,1.3426902483324412,-0.0009216325178275584,-0.14915640896009202,0.002033493525435182,4.183619274656159e-07,1.8122586587761172e-06,0.008808679774680622,36.86690399164423,0.9999975666979714,,,,,,,0.3173818002807963,5.109290336368677e-06,0.0007005545842691452,1.460012943876876e-10,0.22619371116161346,2.1168600344845245e-10,2.135025316263306e-10,2.139947385959573e-10,2.1450006354450935e-10,2.1799163446578617e-10,44.63505554199219,0.011986402794718742,0.535013735294342,2.663985784518776e-06,9.99998278627956e-11,9.892095545471768e-11,1.0186758173102994e-10,0.18747004099487233,0.01874700442855038,0.005928323369509923,416.38874596019434,0.4163887167101595,0.0006124482851365295,1.0,7.523854774484983
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc2,0.001,0.14388814508487696,24.416086076338477,24.421051791978183,0.10018170459762231,28794.00440133312,1.773387708788931,0.03745342060672711,-0.20727387865754515,0.00040873365715766584,1.7662611351573767e-05,3.472945221559386e-05,0.0008036804825711556,13.64385476345149,0.9999384112163049,,,,,,,0.2185070079185573,0.00015110003103973273,0.0023956155749879004,2.1113809312023335e-10,0.06812512874603271,2.1396957122776783e-10,2.1420678078531985e-10,1.6615007325526676e-07,1.6808762737241523e-07,4.625514776535056e-07,1.681693196296692,0.05634273216128349,0.09475118666887283,7.345050385245185e-05,7.764201370719093e-08,9.998806990707543e-11,2.1615059893065335e-07,0.1001817045976223,0.010018170634008497,0.003168023784827911,34.04517064559844,0.03404516905221218,0.004102268217232558,1.0,22.210105037936543
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv1,0.001,0.023932441011519315,8.688328036786736,8.687143064756519,9.637257872677588e-05,131794.845263086,1.000620842586486,-0.048139125857861044,-0.07507447523229727,4.479128859369685e-10,1.231534765127976e-10,7.587550152343834e-06,2.7593179281533282e-05,5.607001265003287,0.9999924077391601,,,,,,,1.1336277498025238,6.757397657963793e-06,8.774927526068897e-06,8.709695293873665e-07,2.6431383957969956e-05,1.1688320739722258e-06,1.2335818837527768e-06,2.105101543747878e-06,5.235460776020773e-06,2.201456518378106e-05,3.145082712173462,0.00016064656665548682,0.0005052467458881438,3.157792060548559e-06,9.8371691592547e-07,5.461963638708767e-07,1.0287642817274887e-05,9.637257872677588e-05,1.5007023429082742e-05,4.398771885443888e-06,8.877805172026704,0.008877810452161697,1.1093702268788063e-05,1.0,48652.63702204443
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv2,0.001,0.12468185191106698,46.52794081119075,46.52761691656259,0.00065270453071304,139258.32788694618,0.9990612262041235,-0.0012579085591399302,0.09228136464955197,1.330216073157345e-08,1.954449286936997e-10,7.1808990895503255e-06,0.0004887374094099621,18.32896699102353,0.9999928258421499,,,,,,,3.4000775371287033,2.108383904984904e-06,1.6026191108222165e-05,1.2766953716436547e-08,0.00019774120301008224,2.4244530472117277e-08,4.42661702848568e-08,1.091875425629496e-07,2.926151125848264e-07,1.2770371199621882e-06,13.749959945678711,0.0003325188299641013,0.0045721204951405525,9.853707974442762e-07,5.1023391733906465e-08,1.1329479310262515e-08,5.967607364709695e-07,0.00065270453071304,8.921229284780476e-05,3.112257418081838e-05,48.421449953429494,0.048421452294226126,1.4028324981344456e-05,1.0,6627.390805329972
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc1,0.001,0.459561649015014,306.7793260532615,306.78026686344583,0.14675783002408346,445619.9441057779,1.0496677985702432,0.0027961950736527306,0.08190595779578758,0.0012743495360662699,2.2463948976895356e-07,2.2440647309939356e-06,0.012730276638646043,37.538022676389005,0.9999976444775139,,,,,,,0.39475044342331234,5.109290336368677e-06,0.0007005545842691452,1.460012943876876e-10,0.22619371116161346,2.1168600344845245e-10,2.135025316263306e-10,2.139947385959573e-10,2.1450006354450935e-10,2.1799163446578617e-10,44.63505554199219,0.011986402794718742,0.535013735294342,2.663985784518776e-06,9.99998278627956e-11,9.892095545471768e-11,1.0186758173102994e-10,0.14675783002408346,0.02636363236359491,0.007526468964351849,307.702509554651,0.3077025253302269,0.0004783809321393164,1.0,7.523854774484983
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc2,0.001,0.24891682814352462,24.405725880589696,24.405577172697853,0.09563808312442529,9613.35414561928,1.1779323934985775,0.004502167226908001,-0.03944342577328969,0.00016969271371868408,1.5208652313998714e-05,0.00010402196619788004,0.0011606399675900508,10.475724595272107,0.9998774691563781,,,,,,,0.6539188532689236,0.00015110003103973273,0.0023956155749879004,2.1113809312023335e-10,0.06812512874603271,2.1396957122776783e-10,2.1420678078531985e-10,1.6615007325526676e-07,1.6808762737241523e-07,4.625514776535056e-07,1.681693196296692,0.05634273216128349,0.09475118666887283,7.345050385245185e-05,7.764201370719093e-08,9.998806990707543e-11,2.1615059893065335e-07,0.09563808312442529,0.018304598600327508,0.004378696246952358,31.108886206097708,0.03110888894056031,0.003918697863511876,1.0,22.210105037936543
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv1,0.001,0.02914101285490151,9.59099143311425,9.593351655052832,9.821123553415941e-05,108322.26205905603,0.9993395451809304,0.0825019829741672,0.0996692493111069,4.393867737584029e-10,1.0473779043507351e-10,9.231712667495996e-06,3.872405041792038e-05,6.226984622453282,0.9999907743844507,,,,,,,1.6898491112700516,6.721061209447044e-06,8.267134675507897e-06,9.167993653136364e-07,2.442154618620407e-05,1.3072777846900865e-06,1.358023581587986e-06,2.361432734687696e-06,5.7047899417739245e-06,2.1776643370685618e-05,3.1313278675079346,0.0001604844001121819,0.0005025292630307376,3.140807754142827e-06,1.1035011198146094e-06,6.10892269037322e-07,1.0176456453336861e-05,9.82112355341594e-05,1.566601235961713e-05,5.382870291481915e-06,6.4435964528954965,0.006443600489298594,1.0237426820732816e-05,1.0,52132.27437710861
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv2,0.001,0.10734508092092361,47.60509052476868,47.60325148031114,0.0006728728428151885,196671.98231905783,1.0004553336333266,-0.016004913042378867,-0.03318610357856505,2.0182613918918008e-08,2.0019958559301824e-10,5.08460833170905e-06,0.0005125907748890992,20.035131965765892,0.9999949130764747,,,,,,,2.5208617995723586,2.1078828571761055e-06,1.61402627337354e-05,1.3634980255972096e-08,0.00019652275659609586,2.844362256837485e-08,4.887859539337569e-08,1.1137488442614085e-07,3.0650267746068494e-07,1.486944870521257e-06,13.887842178344727,0.00032913987524807453,0.004571042489260435,9.851383708847638e-07,5.20455358810068e-08,1.329171652741934e-08,6.948509678750273e-07,0.0006728728428151885,9.653055334627936e-05,3.768824620249846e-05,36.83001756776255,0.03683001980630687,1.4135018552114891e-05,1.0,6534.29400889678
