seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,active_beta_train,active_beta_source_interval,diagnostic_valid,oracle_diagnostic_error,dp_observation_recorded,optimizer_step_completed
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv1,0.4673004150390625,160,3.145082712173462,0.00016064656665548682,0.0005052467395581933,0.000865365074064661,75.20088330050125,74.76806640625,0.43281689425124625,1.7127573644935712,856.6446062169892,856.6446062169892,False,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv2,0.4673004150390625,4640,13.749959945678711,0.0003325188299641013,0.004572120593190343,0.015027423030473544,2088.4783976909994,2168.27392578125,-79.79552809025063,3.2867512403008776,-17452.62979482585,0.0,True,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc1,0.4673004150390625,200832,44.63505554199219,0.011986402794718742,0.5350137544909614,0.16980362248298908,93696.83106864413,93848.876953125,-152.04588448087452,0.31738178889353724,-284.19060856769653,0.0,True,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc2,0.4673004150390625,1290,1.681693196296692,0.05634273216128349,0.09475118933639726,0.020703798295966604,596.3877706264808,602.8175354003906,-6.429764773909824,0.21850700176924903,-67.8594624399076,0.0,True,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv1,0.4673004150390625,160,3.145082712173462,0.00016064656665548682,0.0005052467395581933,0.0005727617327698517,75.46645462754728,74.76806640625,0.6983882212972787,1.1336277662488154,1382.2716043808132,1382.2716043808132,False,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv2,0.4673004150390625,4640,13.749959945678711,0.0003325188299641013,0.004572120593190343,0.015545564195973237,2164.819135934402,2168.27392578125,-3.4547898468481435,3.400077464957201,-755.6208932882616,0.0,True,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc1,0.4673004150390625,200832,44.63505554199219,0.011986402794718742,0.5350137544909614,0.2111969092453989,94114.13213680705,93848.876953125,265.2551836820494,0.3947504292601638,495.7913351861884,495.7913351861884,False,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc2,0.4673004150390625,1290,1.681693196296692,0.05634273216128349,0.09475118933639726,0.061959587333032966,595.6321971325106,602.8175354003906,-7.18533826788007,0.6539188348660877,-75.83375278140102,0.0,True,0,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv1,0.4673004150390625,160,3.1313278675079346,0.0001604844001121819,0.0005025292743715687,0.0008491986302095351,92.03239597750492,74.76806640625,17.26432957125492,1.689849076497064,34354.87334114932,34354.87334114932,False,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv2,0.4673004150390625,4640,13.887842178344727,0.00032913987524807453,0.004571042642045331,0.011522966397919637,2266.069551497744,2168.27392578125,97.79562571649421,2.520861715865254,21394.59930147035,21394.59930147035,False,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,fc1,0.4673004150390625,200832,54.44521713256836,0.008855307474732399,0.48212913823746106,0.18463156061581537,94044.40349519395,93848.876953125,195.52654206895386,0.38295042961058195,405.5480711739351,405.5480711739351,False,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,fc2,0.4673004150390625,1290,7.453159809112549,0.05629663169384003,0.4195877927289402,0.13330581767993532,606.5650168090148,602.8175354003906,3.7474814086241395,0.3177066158501251,8.931340409717464,8.931340409717464,False,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,3,conv1,0.4673004150390625,160,3.1313278675079346,0.0001604844001121819,0.0005025292743715687,0.0002688046826113821,76.02348107324026,74.76806640625,1.2554146669902622,0.5349035296451778,2498.1921074353418,2498.1921074353418,False,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,3,conv2,0.4673004150390625,4640,13.887842178344727,0.00032913987524807453,0.004571042642045331,0.006192533132252436,2160.5388031383536,2168.27392578125,-7.7351226428963855,1.3547309918512513,-1692.200937210088,0.0,True,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,3,fc1,0.4673004150390625,200832,54.44521713256836,0.008855307474732399,0.48212913823746106,0.08791036858421863,93641.69007367257,93848.876953125,-207.18687945243437,0.182337804567457,-429.7331627991948,0.0,True,1,1.0,,True,,True,True
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,0.001,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,3,fc2,0.4673004150390625,1290,7.453159809112549,0.05629663169384003,0.4195877927289402,0.062089969795569355,621.7913930372846,602.8175354003906,18.973857636893968,0.147978494302098,45.2202327276746,45.2202327276746,False,1,1.0,,True,,True,True
