step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,1.2072068941091554,1.0090075546981128,1.2180808762397823,1.0192312212375116,3.117477293787133,3.1774301893268726,160,160,1.4340032911026814e-15,8.775296606312304e-12,1.2072068941091554,1.0192312212375116,1.2180808762397823,3.1774301893268726,160,8.775296606312304e-12,,,,,,,,
0,conv2,0.5507419122321356,2.660017431334592,1.4649830867040268,0.9136309837300752,2.2669681985148777,2.071172385293944,512,512,2.631590883710698e-13,1.5294684665597818e-09,0.5507419122321356,0.9136309837300752,1.4649830867040268,2.071172385293944,512,1.5294684665597818e-09,,,,,,,,
0,fc1,1.4982230219267196,8.677166754498447,13.00033099668673,0.924847268147782,1.941218298218679,1.7953304399860315,512,512,1.2455922971113472e-10,7.276839019963098e-06,1.4982230219267196,0.924847268147782,13.00033099668673,1.7953304399860315,512,7.276839019963098e-06,,,,,,,,
0,fc2,1.3828827959320993,9.734194479933374,13.461250078557072,1.245453365567167,2.5726592705286095,3.204127146937429,512,512,9.613749656889174e-14,5.783807670240272e-10,1.3828827959320993,1.245453365567167,13.461250078557072,3.204127146937429,512,5.783807670240272e-10,,,,,,,,
50,conv1,1.040471114205694,1.4527134013956164,1.5115063313716406,1.0056041043166088,3.183228132580819,3.2010672750993656,160,160,9.679238059773831e-15,3.6643210767118143e-11,1.040471114205694,1.0056041043166088,1.5115063313716406,3.2010672750993656,160,3.6643210767118143e-11,1.1114762154972002,1.0044898012742314,1.614656393585265,3.1975201943066494,160,6.127309405716893e-11,0.10315006221362433,-0.0035470807927162618
50,conv2,0.5696585200692612,2.585036767034458,1.4725882190334767,0.8962197369984194,2.230477599488523,1.9989980475944698,512,512,4.635284453151047e-13,2.043170830946443e-09,0.5696585200692612,0.8962197369984194,1.4725882190334767,1.9989980475944698,512,2.043170830946443e-09,0.6428877208194874,0.9196003144604117,1.6618883953933588,2.0511479018865497,512,4.38368824182491e-09,0.18930017635988206,0.05214985429207997
50,fc1,1.4698901579427934,8.84272179776661,12.997829739963343,0.9270005573229871,2.017466247888378,1.870192336172842,512,512,1.7848777144611526e-10,3.0744944977337836e-06,1.4698901579427934,0.9270005573229871,12.997829739963343,1.870192336172842,512,3.0744944977337836e-06,1.5215965448691884,0.9164296003919579,13.455054934721131,1.8488657873566088,512,4.1625850164021155e-05,0.4572251947577879,-0.021326548816233304
50,fc2,0.7027643307873748,8.882927268711889,6.242604437429233,1.1941046214279967,2.6998059365177483,3.223850745754584,512,512,2.022756322944416e-13,2.4400548477199473e-09,0.7027643307873748,1.1941046214279967,6.242604437429233,3.223850745754584,512,2.4400548477199473e-09,0.8450675002412824,1.5261789557134262,7.506673141795478,4.120387004823566,512,6.952454438211857e-08,1.2640687043662444,0.8965362590689816
100,conv1,0.8558765068871781,1.8880771528985745,1.6159608783563204,0.9944755658972815,3.217292695607634,3.199518974121592,160,160,4.225618007714255e-14,6.735581120147259e-11,0.8558765068871781,0.9944755658972815,1.6159608783563204,3.199518974121592,160,6.735581120147259e-11,1.0529761717716595,1.0120912290870003,1.9881002524686753,3.2561937186301586,160,1.635783026117942e-10,0.37213937411235487,0.056674744508566466
100,conv2,0.5628020862759235,2.577091044891413,1.4503922165878869,0.8692082690822414,2.2254626395847916,1.9343905288606926,512,512,1.4242916242877982e-12,1.9223230842501947e-09,0.5628020862759235,0.8692082690822414,1.4503922165878869,1.9343905288606926,512,1.9223230842501947e-09,0.6873855851285983,0.9811712871582134,1.7714552358223548,2.183560042603925,512,5.547886581098303e-08,0.3210630192344679,0.2491695137432326
100,fc1,1.4233596989990698,9.135686658325376,13.003368212143824,0.9551865770284926,2.1104348220480085,2.015859013713773,512,512,3.3768923391712277e-10,2.6671730878645144e-06,1.4233596989990698,0.9551865770284926,13.003368212143824,2.015859013713773,512,2.6671730878645144e-06,1.4937447154458379,1.0038082734871798,13.646383667842576,2.118471935027235,512,4.4325223637423535e-05,0.6430154556987517,0.10261292131346211
100,fc2,1.2682227171537048,10.587922536381422,13.427843888102593,1.1003578635693765,3.0239167452811335,3.3273905694492107,512,512,5.668786671758447e-13,3.4994725521796756e-10,1.2682227171537048,1.1003578635693765,13.427843888102593,3.3273905694492107,512,3.4994725521796756e-10,1.3761257751229732,1.473217833579416,14.57031310731988,4.45488807640759,512,3.396361319306669e-08,1.1424692192172863,1.1274975069583792
150,conv1,0.7473420179169591,1.9712035796707685,1.4731632609562855,0.9747832149480677,3.2915554047675077,3.2085529596389595,160,160,5.5670872678560214e-14,3.777736341608874e-11,0.7473420179169591,0.9747832149480677,1.4731632609562855,3.2085529596389595,160,3.777736341608874e-11,0.8489925700675415,1.0010394095240565,1.6735371932310235,3.2949766788041828,160,9.395542145475396e-11,0.200373932274738,0.08642371916522329
150,conv2,0.5600073367460914,2.468039045821827,1.3821199730360458,0.8944155590414785,2.9511923516706737,2.6395923570584614,512,512,2.2874631832247633e-12,2.0019010827933965e-09,0.5600073367460914,0.8944155590414785,1.3821199730360458,2.6395923570584614,512,2.0019010827933965e-09,0.6679732390329983,0.9310429030588351,1.6485840354975163,2.7476866945844947,512,1.0491378712386652e-08,0.2664640624614705,0.10809433752603326
150,fc1,1.367778417907155,9.47133138437883,12.954682656400061,0.9417210370543732,2.9922206096688235,2.817837095632793,512,512,7.721113515027243e-10,2.819632367635518e-06,1.367778417907155,0.9417210370543732,12.954682656400061,2.817837095632793,512,2.819632367635518e-06,1.4302602274035894,0.9866814161938529,13.54646857963642,2.9523684687124687,512,2.421635110881832e-05,0.5917859232363583,0.13453137307967555
150,fc2,1.2082348316802864,11.071078704022122,13.376462914473372,1.086421873585779,4.06735240653158,4.418860622037665,512,512,2.0557389673954105e-12,4.726724760022398e-10,1.2082348316802864,1.086421873585779,13.376462914473372,4.418860622037665,512,4.726724760022398e-10,1.2971602820066104,1.1790933745154777,14.360963573826714,4.795788274360969,512,1.1584435803747462e-08,0.9845006593533423,0.37692765232330405
