step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5320924371480942,827688,,,,,0.10328460553519796,,,1.8945630192450449,
0,conv2,2560,512,0.5320924371480942,827688,,,,,1.2059411728560967,,,1.5497767970777263,
0,fc1,2560,512,0.5320924371480942,827688,,,,,11.960497418499402,,,1.2954403295128254,
0,fc2,2560,512,0.5320924371480942,827688,,,,,12.09746923801568,,,1.7157558421580843,
50,conv1,2560,512,0.5260248892009258,827688,50,0.0390271469534809,0.0019219564552788889,0.111995383086052,0.11255137006076418,-0.0005559869747121804,1.8934230324986707,1.8931327465566268,0.0002902859420439441
50,conv2,2560,512,0.5260248892009258,827688,50,0.4417482059664241,0.11995701391253118,0.9822202259387995,0.9819027187252019,0.00031750721359768974,1.5488570561063193,1.5488004522577823,5.660384853700684e-05
50,fc1,2560,512,0.5260248892009258,827688,50,1.642687271096081,0.4721287741352257,11.962116096575576,11.961637202892648,0.00047889368292786116,1.2968493205854237,1.2964002646663584,0.00044905591906529985
50,fc2,2560,512,0.5260248892009258,827688,50,1.3779586505606425,0.400781756240239,12.082545507252387,12.081220814817403,0.0013246924349843425,1.7436086802874402,1.7431234370515627,0.0004852432358775083
100,conv1,2560,512,0.5361547498032451,827688,50,0.03578656699383819,0.0017572909380138327,0.10159096336907356,0.10120505444352955,0.0003859089255440068,1.9251617486737667,1.9253101543725433,-0.00014840569877661025
100,conv2,2560,512,0.5361547498032451,827688,50,0.3581769189600335,0.08169357246076538,0.8789554553265397,0.8778332498723468,0.0011222054541929483,1.5588936224398389,1.5588626201427436,3.1002297095295006e-05
100,fc1,2560,512,0.5361547498032451,827688,50,1.385237413439074,0.4806849547394112,11.96587503450368,11.965367576525658,0.0005074579780224298,1.2994276018877633,1.2988903470559836,0.0005372548317796877
100,fc2,2560,512,0.5361547498032451,827688,50,1.0893801115888462,0.14341522568766688,12.089571908551893,12.091615164939785,-0.0020432563878927112,1.7854897648629433,1.7831706823253626,0.00231908253758073
150,conv1,2560,512,0.4978524288162589,827688,50,0.03465946458262568,0.0017174935815021625,0.1182673456645912,0.11816585029586059,0.0001014953687306086,1.9059722832049317,1.905977254574296,-4.971369364170641e-06
150,conv2,2560,512,0.4978524288162589,827688,50,0.39036402278798144,0.01062171304424913,0.8659656006278185,0.8649766226058545,0.00098897802196396,1.5700524389382526,1.5701846869465808,-0.00013224800832811745
150,fc1,2560,512,0.4978524288162589,827688,50,1.5919767612816564,0.31038795367940875,11.966079351010922,11.965330240011786,0.0007491109991359934,1.300840614161158,1.300784651393793,5.5962767364858834e-05
150,fc2,2560,512,0.4978524288162589,827688,50,1.6642719927924863,0.46490011434502443,12.111892844899948,12.109511454213067,0.0023813906868817014,1.7829842716458606,1.7812047544279643,0.0017795172178962648
200,conv1,2560,512,0.5367152197286487,827688,50,0.03380003710179641,0.0016724308093230362,0.10417592025251257,0.10376398285445187,0.0004119373980606966,1.9014513667779316,1.901557266165817,-0.00010589938788552189
200,conv2,2560,512,0.5367152197286487,827688,50,0.38776004538731834,0.01358466336158086,0.9849128020572646,0.9848627609324481,5.0041124816546656e-05,1.5533883977652192,1.5533557265075373,3.267125768191548e-05
200,fc1,2560,512,0.5367152197286487,827688,50,1.9706794945485158,0.6232607878555506,11.97268933705399,11.971791532639784,0.0008978044142065045,1.3078536046391955,1.307618386387547,0.00023521825164851684
200,fc2,2560,512,0.5367152197286487,827688,50,1.6946880142105571,0.34604343329187176,12.104730249615466,12.101895358056419,0.002834891559047037,1.7649621778873146,1.759589361776481,0.0053728161108335115
