scope,n_intervals,gamma_model_median,gamma_model_q10,gamma_model_q90,gamma_oracle_median,gamma_oracle_q10,gamma_oracle_q90,model_multiplicative_error_median,model_multiplicative_error_q10,model_multiplicative_error_q90,model_to_oracle_ratio_median,model_to_oracle_ratio_q10,model_to_oracle_ratio_q90,signal_retention_oracle_median,signal_retention_oracle_q10,signal_retention_oracle_q90,signal_retention_after_model_gamma_median,signal_retention_after_model_gamma_q10,signal_retention_after_model_gamma_q90,noise_retention_after_model_gamma_median,noise_retention_after_model_gamma_q10,noise_retention_after_model_gamma_q90,gamma_dp_valid_rate,seed,run_id
conv1,2,51017.03905733659,50417.0833612581,51616.99475341507,49369.35955326256,44795.21932923143,53943.49977729369,1.1078422352469093,1.0728760708669773,1.1428083996268412,1.0456403736639437,0.9609127200176393,1.130368027310248,4.2716988609501134e-10,3.4906177057033747e-10,5.052780016196852e-10,1.104580627430459,0.9273913165936774,1.281769938267241,0.2998641137435485,0.2964949950359148,0.30323323245118217,0.0,42,dp_fisher_wiener_adaptive_beta_lr0p50
conv2,2,4554.385432889007,4540.624773479875,4568.146092298138,2699.0684092215924,541.2320756683656,4856.904742774819,1289.823718269962,258.9162348171956,2320.7312017227287,1289.6494290569385,258.60251423375314,2320.696343880124,0.15905830936224263,0.03181168934427549,0.2863049293802098,3324223.369501902,664845.2394366235,5983601.49956718,36374.935092090185,7274.994375068537,65474.875809111836,0.5,42,dp_fisher_wiener_adaptive_beta_lr0p50
fc1,2,7.536511961888438,6.859654152998379,8.213369770778497,8.790569813264431,4.3821479560464764,13.198991670482387,2.346587502321422,2.1793512530295676,2.5138237516132764,1.5117299185581372,0.6766076022556549,2.3468522348606196,0.04891884037365475,0.01369533958329399,0.08414234116401552,3.375060601642579,0.8501018192225097,5.900019384062648,0.003328817327395236,0.0007049686850185451,0.005952665969771927,0.5,42,dp_fisher_wiener_adaptive_beta_lr0p50
fc2,2,18.763832529401803,12.267139619278629,25.260525439524976,23.279831225049524,6.3560963473565675,40.20356610274248,3.3304258910401323,1.9883094031457689,4.672542378934496,2.8065563006419922,1.0453441404291164,4.567768460854868,0.11096293586198146,0.02259776847398541,0.1993281032499775,12.723427445675926,2.8375452756504465,22.609309615701406,0.2765259102897392,0.0585000458376964,0.494551774741782,1.0,42,dp_fisher_wiener_adaptive_beta_lr0p50
