seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,alpha,clean_gradient_distortion
123,dp_fisher_wiener_beta1_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,0,1,2.332277297973633,0.001,2.3078858256340027,0.09375,1.0,0.4543128975535406,310.5751483092235,310.57510866175693,155.28861964264945,467329.57911527884,116834.59787359386,0.0006441367605913076,0.0005413542960590868,0.2568036652165184,0.25000360710843367,2.139817475042553e-06,2.1980201679634423e-06,0.1165493769757258,0.7499952857793031,,,,,,,0.03865990974009037,0.0028883619233965874,0.00035622622817754745,0.00031168200075626373,0.010876290500164032,0.0008124588057398796,3.3406540751457214e-06,10905008,True,True,True,,155.28861964264945,15.528862231273418,4.910657445299533,454.8866611083097,0.454886693391731,0.5000034301260509,,0.5,0.4940175131604227
123,dp_fisher_wiener_beta1_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,1,1,2.2649266719818115,0.001,2.3063943088054657,0.09375,1.0,0.5483202494086747,311.3671958598612,311.36824959487643,155.68506449190804,322460.9593373368,80616.16251924878,0.0028022490219072062,0.0028107835694143324,0.26452617815166624,0.2500030525166709,3.1011506076633036e-06,3.2813020075661573e-06,0.2452333824092563,0.7499971386151165,,,,,,,0.0,0.0,0.00034907925873994827,0.0003423532471060753,0.010372851975262165,0.0009789885953068733,3.0761584639549255e-06,10905008,True,True,True,,155.68506449190804,20.885389123179987,6.951854626295113,321.8137778663015,0.32181379443238467,0.5000030179521228,,0.5,0.4871039331548672
123,dp_fisher_wiener_beta1_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,2,1,2.2509117126464844,0.001,2.3052193224430084,0.09375,1.0,0.5759427924841528,311.46311827999926,311.4630562467101,155.73246295409166,292451.9753414014,73114.37215072954,0.000816869025270681,0.0008697142367992132,0.26232085215123496,0.25000294476314117,3.4193648335922823e-06,3.587840526504234e-06,0.20887684290244793,0.7499952870368628,,,,,,,0.039742679335176945,0.0028089163824915886,0.0003484245389699936,0.0003111036494374275,0.011709753423929214,0.0006895335391163826,3.0025839805603027e-06,10905008,True,True,True,,155.73246295409163,24.39888722162316,8.516604737725926,263.49267227066053,0.26349267824078215,0.5000030014177215,,0.5,0.48903334595626147
123,dp_fisher_wiener_beta1_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,3,1,2.301149368286133,0.001,2.304348647594452,0.09375,1.0,0.4741059910486625,310.6437800476653,310.64442542897405,155.32342858263246,429313.39376571757,107329.83927467534,0.002124358892235687,0.002496058337497779,0.26720666672083165,0.25000334008852004,2.3293007265020603e-06,2.489585469943793e-06,0.2890146648370007,0.7499965274010372,,,,,,,0.0,0.0,0.0003490019589662552,0.0003100493922829628,0.011308281682431698,0.0006876122206449509,3.0742958188056946e-06,10905008,True,True,True,,155.32342858263243,26.91650314108309,9.827786792351159,228.8687903944086,0.22886879217377198,0.5000039140188779,,0.5,0.4849534325085981
