seed,method,config_fingerprint,step,layer,bin,count,lambda_min,lambda_max,lambda_mean,log10_lambda_mean,signal_power,noise_power,empirical_snr,H_mean,mse_before,mse_after,mse_reduction,signal_retention,noise_retention
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,0,464,8.805893791929975e-09,2.0634821851217566e-08,1.4073777930413078e-08,-7.851589305970061,8.491897860113999e-08,0.5083152123322917,1.670596837173946e-07,3.011719447395418e-08,0.5083152123322917,8.491871569898741e-08,0.9999998329408335,1.0047870117203083e-15,9.8025424577096e-16
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,1,464,2.0642703546513985e-08,2.83687704438762e-08,2.4485886973185847e-08,-7.611084159541075,9.855160307685122e-08,0.4514401500076626,2.1830491389602837e-07,5.2398595546801006e-08,0.4514401500076626,9.855167372891333e-08,0.9999997816949296,2.8328490158411384e-15,2.745554992474806e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,2,464,2.8374364191563473e-08,3.799156189643327e-08,3.331207065365907e-08,-7.4773983710461875,1.20839214213861e-07,0.4760643703911559,2.5382956954816893e-07,7.12861950006037e-08,0.4760643703911559,1.208377000277105e-07,0.9999997461736111,5.167398390809783e-15,5.056101212838843e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,3,464,3.802055204005228e-08,5.027058946893703e-08,4.409038449280396e-08,-7.355656113866465,1.8912407453475477e-07,0.46461118206608865,4.0705880924632106e-07,9.435125450278684e-08,0.46461118206608865,1.891222355397337e-07,0.9999995929451488,9.14867254633688e-15,9.039536160687533e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,4,464,5.028422478403627e-08,6.603493574175445e-08,5.807844742298536e-08,-7.23598500189203,2.092355690907255e-07,0.45959961408878064,4.5525618968394587e-07,1.2428501679159094e-07,0.45959961408878064,2.092341651544125e-07,0.999999544746865,1.565331834441614e-14,1.5750827850851247e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,5,464,6.604485491834566e-08,9.01802934549778e-08,7.819276682080408e-08,-7.106833419256014,2.715121956104356e-07,0.4298766491810027,6.31604894397234e-07,1.6732866231303306e-07,0.4298766491810027,2.7150648219703593e-07,0.9999993684083964,2.8428462084103236e-14,2.846481818939944e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,6,464,9.023823821507904e-08,1.2234200141847396e-07,1.0448889604893648e-07,-6.980929859226618,2.9594484078995237e-07,0.44294576713541967,6.681288382169063e-07,2.236010699814885e-07,0.44294576713541967,2.9595043834267914e-07,0.9999993318585246,4.963921023543833e-14,4.935085671237871e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,7,464,1.2246977121321834e-07,2.2371000341081526e-07,1.5910879323644754e-07,-6.7983058181627225,5.257113312002158e-07,0.48004603822005726,1.0951269031370073e-06,3.404849048835025e-07,0.48004603822005726,5.256916133433864e-07,0.9999989049141718,1.2665460633077992e-13,1.1950476460323302e-13
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,8,464,2.2400706711778184e-07,8.11809968581656e-07,4.0196028341836546e-07,-6.395816856229867,1.5907668196195486e-06,0.4837065987448984,3.2887019191880263e-06,8.601744705635125e-07,0.4837065987448984,1.5907097720730866e-06,0.9999967114160191,1.1272790107823757e-12,8.424646081536211e-13
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,conv2,9,464,8.12685129858437e-07,0.00013189543096814305,1.2868431750259277e-05,-4.8904743764606495,2.8708625496008755e-05,0.474116778099477,6.055180247159423e-05,2.7532395374995805e-05,0.474116778099477,2.870481617075848e-05,0.9999394562321001,4.56925939154214e-08,4.508208575483291e-09
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,0,20084,5.993174012619562e-11,9.883247692465957e-11,9.607597197130374e-11,-10.017385213216583,5.021764835770652e-07,0.46396112435445097,1.0823675890403625e-06,2.0559787426133106e-10,0.46396112435445097,5.021764840011118e-07,0.99999891763241,4.2871770750556654e-20,4.2448931096699094e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,1,20084,9.883248386355348e-11,9.960654523410994e-11,9.927791904331014e-11,-10.003147334626561,3.495525926477061e-07,0.4618421332776544,7.568659666587893e-07,2.124498841706113e-10,0.4618421332776544,3.4955259374228185e-07,0.999999243134031,4.5108879675480627e-20,4.5134694989013015e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,2,20083,9.960655911189775e-11,9.990757526834315e-11,9.977615141784404e-11,-10.0009732517521,2.413942038022147e-07,0.46620805401516874,5.177821398037084e-07,2.135160770567375e-10,0.46620805401516874,2.4139420435819845e-07,0.9999994822178591,4.5575613651766985e-20,4.55897373348459e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,3,20083,9.990758220723706e-11,9.998928074406166e-11,9.995845076129615e-11,-10.00018048354833,1.5296146016699717e-07,0.45751064334467706,3.343342114369687e-07,2.1390618867068242e-10,0.45751064334467706,1.5296145994359834e-07,0.999999665665789,4.575557939299439e-20,4.575571044158816e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,4,20083,9.998928074406166e-11,9.99998209239017e-11,9.999727879310817e-11,-10.000011818212172,7.612573962828725e-08,0.4697265504926019,1.6206394879806598e-07,2.1398927863557315e-10,0.4697265504926019,7.61257395415686e-08,0.9999998379360514,4.5790072440094785e-20,4.579137310609701e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,5,20083,9.99998209239017e-11,1.0000222178119245e-10,1.0000036037271727e-10,-9.999998434923995,4.8818197122764066e-08,0.4716400926226065,1.0350730967590481e-07,2.139958731526183e-10,0.4716400926226065,4.881819711114655e-08,0.9999998964926904,4.579360579169927e-20,4.579423397296425e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,6,20083,1.0000222178119245e-10,1.000751356783347e-10,1.0002502421416064e-10,-9.999891334814498,1.55270732303026e-07,0.4682644821513644,3.3158767794928307e-07,2.140486525964489e-10,0.4682644821513644,1.5527073367109626e-07,0.9999996684123191,4.582063237749961e-20,4.581692944987676e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,7,20083,1.000751356783347e-10,1.0045640014277879e-10,1.0022946413108058e-10,-9.99900459155717,2.2340319092884382e-07,0.47585612240127856,4.694763404556631e-07,2.144861440248675e-10,0.47585612240127856,2.2340318960139183e-07,0.9999995305236623,4.602265991944691e-20,4.6004284194476656e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,8,20083,1.004564140205666e-10,1.0207570899645191e-10,1.0101347553378504e-10,-9.99562068602345,4.6378909811224643e-07,0.4681187271873971,9.907510022037462e-07,2.1616389009150343e-10,0.4681187271873971,4.6378909999817154e-07,0.9999990092489938,4.6787052264549595e-20,4.672526723825042e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc1,9,20083,1.0207570899645191e-10,0.13388291001319885,2.9531077706617724e-05,-4.529720703610718,6.660074179709888e-06,0.46931067691576145,1.4191184022201869e-05,5.557209370488939e-05,0.46931067691576145,1.0681918251032711e-05,0.9999772391322499,0.007268456757445941,6.943885430556009e-06
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,0,129,9.858841520937744e-11,9.998630395857688e-11,9.980517510634993e-11,-10.000846939054705,1.1065347706295803e-07,0.47710570424630944,2.3192654390399074e-07,2.1357818614451044e-10,0.47710570424630944,1.1065347291906062e-07,0.9999997680734648,4.5649591390317487e-20,4.558821963650503e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,1,129,9.998630395857688e-11,1.0005862804973731e-10,1.0001464955533384e-10,-9.999936382449292,5.760107056274599e-08,0.46935529452935,1.2272381122361308e-07,2.140264511699539e-10,0.46935529452935,5.7601087156423254e-08,0.9999998772761535,4.580318979928801e-20,4.580717658544371e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,2,129,1.0005865580531292e-10,1.0129069805131508e-10,1.0038696940900667e-10,-9.998322656524019,2.695084512981417e-06,0.4090428355227865,6.5887586309397504e-06,2.1482319755974812e-10,0.4090428355227865,2.69508454485904e-06,0.9999934112412912,4.6796013848190125e-20,4.618337346828349e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,3,129,1.013074416023052e-10,3.6321157637075885e-08,9.064186940266081e-09,-8.042671146140158,7.207344474909478e-06,0.5129049507684191,1.4052008006741978e-05,1.9396914871237027e-08,0.5129049507684191,7.207344434121705e-06,0.9999859479920727,1.1646943986098107e-15,1.1875397883049357e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,4,129,3.632410283671561e-08,7.782423949720396e-08,4.8427553095979767e-08,-7.314907474041635,5.547278095341355e-06,0.5162314207385328,1.0745719598769372e-05,1.036325790246972e-07,0.5162314207385328,5.547295915280501e-06,0.9999892542458819,1.3944542620667628e-14,1.1660715343402925e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,5,129,7.782791300314784e-08,7.807161495065884e-08,7.792316770133386e-08,-7.108333401005638,5.9261600083420335e-06,0.5188828965195658,1.1420997007379972e-05,1.6675172977831905e-07,0.5188828965195658,5.926194645729449e-06,0.9999885789362388,2.7820956086919036e-14,2.7812407740858176e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,6,129,7.80716220560862e-08,7.859849660007967e-08,7.829242541445694e-08,-7.106280252754687,6.937703480175074e-06,0.4652236839516619,1.4912618853001063e-05,1.6754192347346452e-07,0.4652236839516619,6.937655120785279e-06,0.9999850874850957,2.8112520806315472e-14,2.805544488343778e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,7,129,7.859849660007967e-08,1.342701096973542e-07,1.0315400453200075e-07,-6.986513907657941,6.5962095436009115e-06,0.5595125101306166,1.1789208327172623e-05,2.2074446219942397e-07,0.5595125101306166,6.596261053741897e-06,0.9999882106996103,4.9017841267443985e-14,4.98204967356827e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,8,129,1.342701096973542e-07,1.5606178749294486e-07,1.4449506598642378e-07,-6.840146982329262,2.4972643899107325e-06,0.4464335273556771,5.593810134953302e-06,3.0921226548061826e-07,0.4464335273556771,2.4972808575448786e-06,0.999994406152978,8.351022849612183e-14,9.517644023189518e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0,fc2,9,129,1.5606180170379957e-07,0.025030631572008133,0.0007451207011755496,-3.127773370730153,0.00010669827842230866,0.49679455461162886,0.00021477344594790436,0.0015401327935809913,0.49679455461162886,9.736550828369806e-05,0.9998040125291638,0.0006928449072285882,7.672857740998442e-05
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,0,16,4.229778198805434e-07,4.248863092470856e-07,4.2420849233337776e-07,-6.3724206414851645,1.8146475596243274e-07,0.29066511251633875,6.243086911629548e-07,9.077845888327829e-07,0.29066511251633875,1.8157030282832812e-07,0.999999375328187,8.245465039961406e-13,8.233482236730121e-13
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,1,16,6.072150995350967e-07,6.099548954807688e-07,6.089818569421368e-07,-6.215395645868417,6.801937143401366e-07,0.178828144205876,3.803616692198402e-06,1.3031896912707452e-06,0.178828144205876,6.797175876205537e-07,0.9999961990457898,1.7004293046011625e-12,1.6981594764760079e-12
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,2,16,6.365855824697064e-07,6.39457880424743e-07,6.384377364554439e-07,-6.194881450839645,4.0212973845895005e-07,0.24977435447525714,1.6099720858138596e-06,1.366223649768017e-06,0.24977435447525714,4.0240156612952073e-07,0.9999983889396212,1.8703501586680443e-12,1.8664136022607403e-12
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,3,16,8.881062854015909e-07,8.921135190576024e-07,8.906903090633023e-07,-6.050273272892812,6.883137551063838e-07,0.3137079189645644,2.194122983493891e-06,1.906029979181767e-06,0.3137079189645644,6.880261348490762e-07,0.9999978067938574,3.637904710917032e-12,3.6329104459785164e-12
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,4,16,9.494364689999202e-07,9.537203595755273e-07,9.521988850735852e-07,-6.021272331375132,1.2862407620219847e-06,0.6172708820528159,2.0837541497864556e-06,2.0376548377498693e-06,0.6172708820528159,1.28597962229914e-06,0.9999979166689055,4.1571455387875e-12,4.148813123534506e-12
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,5,16,1.171016947409953e-06,1.1763006568799028e-06,1.1744240779876236e-06,-5.930175053451535,2.7306074131932716e-06,0.27198237288170657,1.0039648467847057e-05,2.513203753551352e-06,0.27198237288170657,2.730205566774421e-06,0.9999899618290045,6.315886830230286e-12,6.3117180570421514e-12
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,6,16,2.398550577709102e-06,2.409373109912849e-06,2.4055294147729e-06,-5.618789328183387,6.47154708072948e-06,0.2280783646140391,2.8374226076429685e-05,5.147688568740705e-06,0.2280783646140391,6.472410685550043e-06,0.9999716219874846,2.6497706016564976e-11,2.6506020396074218e-11
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,7,16,2.5674482913018437e-06,2.579032752692001e-06,2.5749184260348557e-06,-5.58923652494671,6.439965904485809e-06,0.4066037784691398,1.583843103651519e-05,5.5101690179526486e-06,0.4066037784691398,6.439378648356238e-06,0.9999841630132593,3.038630798904846e-11,3.036893435820008e-11
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,8,16,1.0012010534410365e-05,1.0057185136247426e-05,1.0041140910743707e-05,-4.998216938277701,3.875778546850392e-06,0.37243563665184853,1.0406572748200919e-05,2.1487088361027418e-05,0.37243563665184853,3.875714300164653e-06,0.9999895935997559,4.620479203965291e-10,4.6164704350949046e-10
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv1,9,16,1.1873196854139678e-05,1.192676973005291e-05,1.1907742702987889e-05,-4.924170557958786,3.7332218670728634e-05,0.30668575834495093,0.00012172791743598589,2.5481336933808052e-05,0.30668575834495093,3.736555226772762e-05,0.9998781633928185,6.503435389429842e-10,6.493446015569532e-10
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,0,464,7.926240996880551e-09,1.9407673690352567e-08,1.3070486290990317e-08,-7.883708254074782,8.041581375216704e-08,0.45156080849034796,1.7808413006618982e-07,2.797019953962597e-08,0.45156080849034796,8.041604812637598e-08,0.9999998219153509,9.248660530034661e-16,8.370033197160609e-16
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,1,464,1.9418557428707572e-08,2.7090131027307507e-08,2.3435371773451874e-08,-7.630128152539419,1.2353736003667553e-07,0.45393932743197907,2.721450920220499e-07,5.0150544514117464e-08,0.45393932743197907,1.2353564902887427e-07,0.9999997278586772,2.6130250995088685e-15,2.534598227500299e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,2,464,2.7125093282620583e-08,3.4892927658347617e-08,3.087399013457609e-08,-7.510407238951833,1.316399430525438e-07,0.48527068011708724,2.7127116565235334e-07,6.606882255847877e-08,0.48527068011708724,1.3163880257319204e-07,0.9999997287311846,4.505740857648538e-15,4.388724206187916e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,3,464,3.492661804216368e-08,4.579449708330685e-08,4.0078268964108553e-08,-7.397091044515326,1.935804331179299e-07,0.5057332276877056,3.8277183012599017e-07,8.576552652746923e-08,0.5057332276877056,1.9357965471972962e-07,0.999999617229709,7.61311763132497e-15,7.303772360098654e-15
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,4,464,4.583614554576343e-08,6.089126003416823e-08,5.284983761733031e-08,-7.276956342736986,2.0880962421850148e-07,0.4658350270753128,4.4824801073684485e-07,1.1309604935319804e-07,0.4658350270753128,2.0881001814860935e-07,0.9999995517511436,1.2831128330984749e-14,1.2733814832167776e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,5,464,6.09838721743472e-08,8.435577569798625e-08,7.228159761151553e-08,-7.140972256966148,2.5886893472769287e-07,0.4739631739595337,5.461794269046915e-07,1.5467905463752677e-07,0.4739631739595337,2.588724181315172e-07,0.9999994538132235,2.4879613230583015e-14,2.4503440701967617e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,6,464,8.45433447693722e-08,1.1925260423595319e-07,1.00234649959429e-07,-6.998982121933152,3.5789395861601275e-07,0.43004724640869213,8.322200911735608e-07,2.144971946267623e-07,0.43004724640869213,3.578786674120631e-07,0.9999991678154658,4.72214087701427e-14,4.565940106211195e-14
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,7,464,1.1949815359457716e-07,2.0555411595069017e-07,1.5633204701651752e-07,-6.80595198541136,7.203465118695463e-07,0.496583572762449,1.4506047952026965e-06,3.345428070658805e-07,0.496583572762449,7.20322444741061e-07,0.9999985494436702,1.2598491695523392e-13,1.1775852800990962e-13
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,8,464,2.0596027638930536e-07,8.024459816624585e-07,3.998433619450001e-07,-6.398110109586914,1.5707592669215366e-06,0.4481174377745104,3.505240221668023e-06,8.556443766849497e-07,0.4481174377745104,1.5707866024822834e-06,0.9999964946987775,9.777934611648303e-13,8.495147512277007e-13
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,conv2,9,464,8.034816687541024e-07,0.0001323951146332547,1.293835906544661e-05,-4.888120800484272,2.6928680721028848e-05,0.44297301125705035,6.079079320103717e-05,2.7682014440209703e-05,0.44297301125705035,2.68648393098518e-05,0.9999393533271168,3.515429590925595e-08,4.248173627922442e-09
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,0,20084,7.313634420302861e-11,9.883912438501952e-11,9.672167601507352e-11,-10.014476186529093,5.349399138714994e-07,0.46783333827180723,1.1434412003352365e-06,2.0697964924880809e-10,0.46783333827180723,5.34939911301417e-07,0.9999988565588052,4.3440252622185063e-20,4.288016488103079e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,1,20084,9.883913826280732e-11,9.959140456761162e-11,9.926602501838189e-11,-10.00319936854202,3.5914677645570197e-07,0.4635440291562759,7.747846026808535e-07,2.1242443155183174e-10,0.4635440291562759,3.5914677626148123e-07,0.9999992252153977,4.509753309667517e-20,4.5124940746842376e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,2,20083,9.959140456761162e-11,9.98978885724533e-11,9.976685644796194e-11,-10.00101371174291,1.937298298540262e-07,0.4598575207872107,4.2128229091908074e-07,2.1349618630810438e-10,0.4598575207872107,1.937298316305363e-07,0.9999995787177052,4.5569618496393726e-20,4.557904370969185e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,3,20083,9.98978885724533e-11,9.99875737761613e-11,9.995498032998385e-11,-10.000195561966631,1.4288365433910743e-07,0.4777809688606545,2.990568140031559e-07,2.1389876226169508e-10,0.4777809688606545,1.42883653817243e-07,0.9999997009431871,4.5753006891962093e-20,4.5752581617773725e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,4,20083,9.99875807150552e-11,9.999975847385656e-11,9.999647876590186e-11,-10.000015292794632,1.1203710574479588e-07,0.4651438775467354,2.4086548518162117e-07,2.139875667137386e-10,0.4651438775467354,1.1203710539583707e-07,0.9999997591345156,4.5789370308683765e-20,4.579067217185388e-20
42,dp_fisher_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,2,fc1,5,20083,9.999975847385656e-11,1.000014238083935e-10,1.000002305031448e-10,-9.999998998938715,7.132596970990188e-08,0.47315897865113127,1.5074419577344864e-07,2.1399559510969189e-10,0.47315897865113127,7.132597020091829e-08,0.9999998492558032,4.5793529484974306e-20,4.579411159899403e-20
