method,completed_steps_mean,completed_steps_sd,epsilon_spent_mean,epsilon_spent_sd,noise_multiplier_mean,noise_multiplier_sd,final_accuracy_mean,final_accuracy_sd,best_accuracy_mean,best_accuracy_sd,late_mean_accuracy_mean,late_mean_accuracy_sd,accuracy_auc_mean,accuracy_auc_sd,final_test_loss_mean,final_test_loss_sd,wall_time_mean,wall_time_sd,diagnostic_seconds_mean,diagnostic_seconds_sd,core_training_runtime_mean,core_training_runtime_sd,total_refresh_time_mean,total_refresh_time_sd,mean_refresh_time_mean,mean_refresh_time_sd,number_of_refreshes_mean,number_of_refreshes_sd,total_diagnostic_spectrum_time_mean,total_diagnostic_spectrum_time_sd,mean_diagnostic_spectrum_time_mean,mean_diagnostic_spectrum_time_sd,total_wiener_filter_time_mean,total_wiener_filter_time_sd,mean_wiener_filter_time_mean,mean_wiener_filter_time_sd,active_state_bytes_mean,active_state_bytes_sd,peak_cuda_allocated_memory_mean,peak_cuda_allocated_memory_sd,late_relmse_noisy_mean,late_relmse_noisy_sd,late_relmse_filtered_mean,late_relmse_filtered_sd,late_cosine_noisy_mean,late_cosine_noisy_sd,late_cosine_filtered_mean,late_cosine_filtered_sd,late_signal_retention_mean,late_signal_retention_sd,late_noise_retention_mean,late_noise_retention_sd,late_snr_gain_db_mean,late_snr_gain_db_sd,late_mse_reduction_mean,late_mse_reduction_sd
dp_fisher_wiener,1170.0,0.0,0.995693195331761,0.0,1.068115234375,0.0,0.7978333333333333,0.02820715039370928,0.7978333333333333,0.02820715039370928,0.7086761904761905,0.06082285474937804,0.5556046728971963,0.060325567004492264,0.6705957185427347,0.05019229087435802,106.4231835231185,0.7271842464164987,19.132861260635156,0.14836226204903707,87.29032226248334,0.5834262740210238,3.554165441232423,0.007624851812606706,0.14809022671801764,0.0003177021588586094,24.0,0.0,0.11200075534482797,0.0010941362597813539,0.004666698139367832,4.5589010824223144e-05,1.4987762877717614,0.02960209017474912,0.0012810053741638986,2.5300931773289885e-05,10905008.0,0.0,529912320.0,0.0,678.8889235698093,193.824950535025,8.058873387499426,3.82620073930417,0.03945681717036703,0.005925422496086146,0.28080927266350536,0.03195226185567583,0.7137584217114057,0.1263451872747945,0.011092406298849666,0.0024841093055319534,18.11302744007126,0.293590442335636,0.9887048139081491,0.0022952010205072398
dp_scalar_wiener,1170.0,0.0,0.995693195331761,0.0,1.068115234375,0.0,0.45106666666666667,0.10151045923122079,0.45106666666666667,0.10151045923122079,0.3705428571428571,0.07824827571941272,0.28580654205607475,0.04080646637279283,2.0905092016855877,0.06613557578224076,102.6105336304754,0.8460727156035459,16.854533021959167,0.264316050527105,85.75600060851623,0.584557338979759,2.832613244963189,0.04411537735712365,0.11802555187346621,0.001838140723213486,24.0,0.0,0.8443813817575574,0.10262777014733133,0.035182557573231556,0.004276157089472139,0.8482396577795347,0.0018554972242438292,0.0007249911604953287,1.585895063456302e-06,16.0,0.0,518790144.0,0.0,300.44041481454565,21.690854372145594,1.27980098147697,0.13278664115068337,0.0577947476904076,0.0021522875416346977,0.06372992638488784,0.0035696956533204857,0.0019758412460207,0.0005331368459645404,0.0011577009561313666,0.0004591920504593916,2.3775396047283355,0.7033642856004984,0.9956601180200605,0.000366469410943493
dp_sgd,1170.0,0.0,0.995693195331761,0.0,1.068115234375,0.0,0.8971666666666667,0.0038109491381194674,0.8971666666666667,0.0038109491381194674,0.8857285714285714,0.0039640990947064835,0.8450517133956387,0.0061259935020268105,0.47818482813835145,0.017573403266764768,91.8759160892417,2.2066645138883008,7.373553789531191,0.07550391679501947,84.50236229971051,2.131228323636796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518788096.0,0.0,1933.2111138112223,81.21848180450519,1933.2111138112223,81.21848180450519,0.022993130092094135,0.0002321938200121026,0.022993130092094135,0.0002321938200121026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
