seed,method,layer,kappa,H_q50,H_q10,H_q90,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_gain_db,mse_reduction,relmse_improvement,cosine_improvement
42,dp_sgd,conv1,,1.0,1.0,1.0,263.5890756001055,263.5890756001055,0.0705788959869474,0.0705788959869474,1.0,1.0,0.0,0.0,0.0,0.0
42,dp_sgd,conv2,,1.0,1.0,1.0,2789.1603016287268,2789.1603016287268,0.0208367228917621,0.0208367228917621,1.0,1.0,0.0,0.0,0.0,0.0
42,dp_sgd,fc1,,1.0,1.0,1.0,2789.280002169764,2789.280002169764,0.0192335470930049,0.0192335470930049,1.0,1.0,0.0,0.0,0.0,0.0
42,dp_sgd,fc2,,1.0,1.0,1.0,44.14567853536218,44.14567853536218,0.1539276636011574,0.1539276636011574,1.0,1.0,0.0,0.0,0.0,0.0
42,dp_scalar_wiener,conv1,0.443087441871407,0.1528728753328323,0.1528728753328323,0.1528728753328323,12.415924802910164,1.008115204333169,0.2779259661796463,0.2779259687551292,0.0233701156981625,0.0233701157520756,-6.491915668590605e-08,0.9186774077830132,11.401734166543045,1.9023987940514075e-10
42,dp_scalar_wiener,conv2,0.1918804021786747,0.0742927193641662,0.0742927193641662,0.0742927193641662,64.41999161584455,1.2172504006533975,0.1247860800292778,0.1247860800329988,0.0055194081469332,0.0055194081508195,-1.0596160881785792e-08,0.9812119477841644,63.20267274509996,2.14579881641086e-11
42,dp_scalar_wiener,fc1,0.1250540419857302,0.0229846071451902,0.0229846071451902,0.0229846071451902,338.6438061320384,1.1351360778977964,0.0542876602731261,0.0542876602711378,0.000528292165561,0.0005282921656075,-2.5011342024746768e-09,0.996589629911884,337.44398277846415,-2.722398695365058e-12
42,dp_scalar_wiener,fc2,4.420372501001614,0.0101931532844901,0.0101931532844901,0.0101931532844901,21.39004231588736,0.981914456227846,0.2118502261014422,0.2118502272143413,0.0001039003737371,0.0001039003739673,-1.878375183222784e-06,0.9540891744852388,20.403853689669123,3.661537739674259e-11
42,dp_fisher_wiener,conv1,0.3333221611821222,0.0574797056615352,0.0337057610973715,0.368566510081291,16.430922639162727,0.9100763382360182,0.2541618250821709,0.4956154257692705,0.1567282422515031,0.0333077579238401,6.714617156421364,0.9444423097386396,15.536587652719493,0.23537890221291996
42,dp_fisher_wiener,conv2,0.0148438461570834,0.0040882062166929,0.0013934496906585,0.0509708892554044,534.6501148007237,7.796208043112431,0.0466008045185022,0.2835866259718445,0.6090606881753978,0.01413179191735,16.290687384513085,0.985454796470067,525.6830776708239,0.23541954900587042
42,dp_fisher_wiener,fc1,0.0008272132664644,0.0012220492353662,5.9116996453667525e-06,0.0156403200700879,1419.927620309778,18.832429161989424,0.0268821052934394,0.2076158250140999,0.8541585674468587,0.0129509839165733,18.159005412461525,0.9870015943033802,1403.3474438616706,0.1809462425463593
42,dp_fisher_wiener,fc2,0.0235749771236939,0.0052792087662965,7.783189994370332e-06,0.1247029624879369,15.99462626875172,0.6922968999961598,0.2446641003308277,0.7337400773280567,0.820505598055411,0.0376416001940229,13.291910557878191,0.9570400305103576,15.289377399068059,0.4764943588992695
7,dp_sgd,conv1,,1.0,1.0,1.0,233.344111770174,233.344111770174,0.0611782528386363,0.0611782528386363,1.0,1.0,0.0,0.0,0.0,0.0
7,dp_sgd,conv2,,1.0,1.0,1.0,2933.183195581597,2933.183195581597,0.0200342007534629,0.0200342007534629,1.0,1.0,0.0,0.0,0.0,0.0
7,dp_sgd,fc1,,1.0,1.0,1.0,2726.248711215332,2726.248711215332,0.0192647704004937,0.0192647704004937,1.0,1.0,0.0,0.0,0.0,0.0
7,dp_sgd,fc2,,1.0,1.0,1.0,43.6375030266106,43.6375030266106,0.1538783548219972,0.1538783548219972,1.0,1.0,0.0,0.0,0.0,0.0
7,dp_scalar_wiener,conv1,0.9124996623052872,0.1528606414794922,0.1528606414794922,0.1528606414794922,5.913292247523548,0.8587540596772254,0.381150662021346,0.3811506620509445,0.0233663758061609,0.0233663759170821,-6.722824269700826e-08,0.8560787764849948,5.055388355547786,5.270484049191282e-11
7,dp_scalar_wiener,conv2,0.2612728850310216,0.0570551268756389,0.0570551268756389,0.0570551268756389,62.96375120090375,1.093782036430566,0.1254746998549208,0.125474700445443,0.0032552874992894,0.0032552875018764,-1.5989210471365175e-08,0.982632010658874,61.8701974411551,-2.942050769672022e-11
7,dp_scalar_wiener,fc1,0.0645822198607752,0.0388268306851387,0.0388268306851387,0.0388268306851387,387.6999128144989,1.503062956852297,0.0510130026329484,0.0510130026213935,0.0015075227810129,0.0015075227811736,-8.152390651545325e-10,0.99600808001885,386.19045176657977,-8.405984242010334e-13
7,dp_scalar_wiener,fc2,3.5576293660696283,0.0163130816072225,0.0163130816072225,0.0163130816072225,16.150809288206222,0.97207679259028,0.2432279420410375,0.2432279411070464,0.0002661166311549,0.0002661166315439,-7.210205657493208e-07,0.9398485735204732,15.175694945523992,-4.5932785353031136e-11
7,dp_fisher_wiener,conv1,0.4854991835479719,0.057431997731328,0.0336885327473282,0.3685673147439954,11.039242889743276,0.7515032473312284,0.2980506797547689,0.5555227642952942,0.1517160456656411,0.0334167750162394,6.561553991933128,0.930189226566855,10.321570466217107,0.24237175225843788
7,dp_fisher_wiener,conv2,0.025408462507798,0.0027773781912401,0.0003817491058725,0.0429053917527198,435.5323309979272,4.633276963881335,0.0530485555706214,0.3324130468121394,0.5350588331572459,0.0110426108985194,16.873087087614817,0.9883640982568314,431.66487531885934,0.2780330666646858
7,dp_fisher_wiener,fc1,0.0010083668389971,0.0011407169513404,8.025629285839387e-05,0.0119199384003877,1288.7826762274724,15.026762821468044,0.0280872142017534,0.2218052434362391,0.8277548257821296,0.0116080099740602,18.50713741028065,0.9883514205452424,1272.9313525507832,0.1937127895587292
7,dp_fisher_wiener,fc2,0.033508760963172,0.0024280719226226,6.711053538310808e-06,0.0971722625195993,12.964341063812846,0.5261727302899584,0.2687630533222919,0.7644438768232165,0.7947903522233307,0.0333897755294633,13.722739972244849,0.958220243370048,12.429703814471466,0.48971740804034714
91,dp_sgd,conv1,,1.0,1.0,1.0,224.7970386422777,224.7970386422777,0.0677598352333883,0.0677598352333883,1.0,1.0,0.0,0.0,0.0,0.0
91,dp_sgd,conv2,,1.0,1.0,1.0,2639.3392556726817,2639.3392556726817,0.0193743808441484,0.0193743808441484,1.0,1.0,0.0,0.0,0.0,0.0
91,dp_sgd,fc1,,1.0,1.0,1.0,2542.15078184247,2542.15078184247,0.0196732168272692,0.0196732168272692,1.0,1.0,0.0,0.0,0.0,0.0
91,dp_sgd,fc2,,1.0,1.0,1.0,43.06851900824029,43.06851900824029,0.1501937514760528,0.1501937514760528,1.0,1.0,0.0,0.0,0.0,0.0
91,dp_scalar_wiener,conv1,0.6030538859269173,0.1528807133436203,0.1528807133436203,0.1528807133436203,9.066485512406423,0.9276624015976652,0.3171471296832582,0.3171471283447652,0.0233725125752882,0.0233725127580466,-6.757715663069919e-08,0.8971513165870217,8.148366787051742,5.231792776783095e-11
91,dp_scalar_wiener,conv2,0.1680100022868584,0.0782148092985153,0.0782148092985153,0.0782148092985153,70.62278680806114,1.2867291600737345,0.1186087265076354,0.1186087262799737,0.0061175563905956,0.0061175563942364,-8.418678116898938e-09,0.9818030140001645,69.31618461264941,-1.3653009278691286e-11
91,dp_scalar_wiener,fc1,0.0691782611147976,0.0337575376033782,0.0337575376033782,0.0337575376033782,408.8446467654446,1.3976015949881966,0.049242459718449,0.0492424597310742,0.0011395713449662,0.0011395713451797,-8.346321726743361e-10,0.9965240388068514,407.52748488265706,8.438041931846385e-13
91,dp_scalar_wiener,fc2,3.9993552530980048,0.0122790522873401,0.0122790522873401,0.0122790522873401,19.40475077274965,0.9785763131407348,0.2223869834633418,0.2223869836909406,0.0001507751253225,0.0001507751251478,-1.2767691289912342e-06,0.9496227498910416,18.4271927897237,1.7415902053841137e-11
91,dp_fisher_wiener,conv1,1.1487614931468515,0.0574504043906927,0.0336986720561981,0.3685561567544935,4.832149835400002,0.5577080150114331,0.4062147008183903,0.6847029822604841,0.1546726463512341,0.0330373767879432,6.692565024811502,0.8943132634210773,4.347672929891471,0.2665727098882643
91,dp_fisher_wiener,conv2,0.0745360676229039,0.0046785450540483,0.0018728524213656,0.058637960255146,123.28227031049168,1.6767003736948176,0.0852980193856223,0.426703327544374,0.4712918442838754,0.0118158744501732,15.795045394683804,0.9863081610879734,121.37887904360747,0.340271379455124
91,dp_fisher_wiener,fc1,0.0030587698185359,0.0014130830531939,3.301113356428687e-05,0.0116727312095463,782.5715991229467,6.439422548647023,0.0356340417154467,0.2723152103130743,0.6621339246072857,0.0081631907063792,19.05817707698254,0.9916471379905684,777.1217785814898,0.2374424773088704
91,dp_fisher_wiener,fc2,0.1262278602218738,0.001809740497265,6.637121259700507e-06,0.0456090196967128,12.71156482590425,0.5518031062668147,0.2692175541859522,0.7148720133254479,0.5473752902125211,0.0178899292018673,14.460854725755045,0.9574196369974988,12.21509997682551,0.4564022554780071
