seed,run_id,learning_rate,interval_index,layer,n_steps,gamma_model,gamma_oracle,gamma_dp_raw,gamma_dp_valid,model_to_oracle_ratio,model_multiplicative_error,clean_signal_energy_in,clean_signal_energy_filtered,signal_retention_oracle,signal_retention_after_model_gamma,noise_energy_in,noise_energy_filtered,noise_retention_oracle,noise_retention_after_model_gamma,dp_signal_energy_in,dp_signal_energy_out
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,conv1,50,3.0817488184081023,2.7994842232527364,1.700709122099757,True,1.1008273569862812,1.1008273569862812,0.0038401619047147032,0.0004899970736358469,0.12759802471720272,1.2118208698894015,0.13726687785129527,0.0049631319834481,0.03615680680684519,0.343387549879422,0.002319793175036704,0.0008020273604241873
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,1,conv1,50,21.832791470495025,18.268445089317563,16.947772133777864,True,1.195109455881481,1.195109455881481,0.00641748828471964,1.9229230983062147e-05,0.002996379600543706,1.4282866115373296,0.13812749136290814,8.942228448924259e-05,0.0006473894776985392,0.308591649495673,0.005272277887354003,1.8355789145837133e-05
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,2,conv1,50,10.252141839236964,8.579633939639754,8.744176102863657,True,1.1949393075932837,1.1949393075932837,0.006378953488511204,8.665864985938384e-05,0.01358508884183905,1.4278799488315164,0.1388824509176667,0.0004002871392879976,0.002882201002668787,0.3029378068944402,0.006680637603687704,8.737357842286415e-05
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,3,conv1,50,8.361556085637373,7.01232664395907,6.870004889223435,True,1.192408241969251,1.192408241969251,0.005663945512966538,0.00011518469878153252,0.02033647719912538,1.4218374155162001,0.13945727021821852,0.0006155121185622358,0.004413625174213585,0.3085813412674528,0.004001872285552304,8.479087799144881e-05
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,4,conv1,50,13.14011135974921,10.951678815325108,10.205104208921481,True,1.199826216722293,1.199826216722293,0.005531659681861285,4.61205052672998e-05,0.008337552908132128,1.4395829503341309,0.1387061219026602,0.0002445648625054549,0.0017631872274324215,0.3044363614631945,0.004787304640160204,4.596806015636797e-05
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,5,conv1,50,11.194707782788875,9.309548207436782,10.218201605040406,True,1.2024974288060686,1.2024974288060686,0.005678705827650525,6.552275675119967e-05,0.011538325586819255,1.4460000662852062,0.14127385614703292,0.00034617423101207187,0.0024503771642772018,0.3070848985242882,0.006697612541240204,6.414622241360506e-05
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,6,conv1,50,8.358191184135775,6.9436080870064325,7.277664178528875,True,1.2037245016429499,1.2037245016429499,0.0057969801500668645,0.00012023513979921423,0.020740995602309832,1.4489526758555684,0.1410823711429491,0.0006337466732875517,0.004492033045329381,0.3138105530641352,0.007882733248917702,0.00014883079690891025
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,7,conv1,50,7.284961681920351,6.027053142038867,7.164000922154635,True,1.208710378063126,1.208710378063126,0.006023143508225731,0.00016581093539777553,0.02752896974334575,1.4609807780375053,0.1395287286086691,0.0007688848311217253,0.005510584370607914,0.29245038649359933,0.006493363668235803,0.00012651978946348478
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,8,conv1,50,8.550285297694048,7.0375720473842165,6.583458130227558,True,1.2149481724840159,1.2149481724840159,0.006135444576091333,0.0001238797525933459,0.020190835571407793,1.4760990618222498,0.13911447054190093,0.0005956520684967473,0.0042817405419901195,0.3130268271783677,0.005424061514049905,0.00012514584944214684
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,9,conv1,50,10.026970430151824,8.214995908570266,7.46176774187185,True,1.2205691325653882,1.2205691325653882,0.0063538616683650306,9.415059143362146e-05,0.014817853511413981,1.4897890073714246,0.13907957984271063,0.00043685866225644167,0.0031410697584109653,0.31580358071854986,0.005948252350257802,0.00010683312472357801
