seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,conv1,1.0,,0.0005026711367452,0.0005026710463057612,5.292847662955209e-05,0.12763047472490643,0.05734667777348754,0.36853749737270725,0.03383799380239147,5.414079008382635,0.10529446049963484,3.0817488184081023,0.03383799380239147,0.32136537517573227
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,conv2,1.0,,0.0065434431354916,0.006543439231092573,0.0038928695056381977,0.024589834226359502,0.0038111561650167503,0.048404407105861906,0.008224603306286523,38.16215934116946,0.5949271274867783,1.2964868430266725,0.008224603306286523,0.013824555859522991
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,fc1,1.0,,0.0858534181830421,0.08585288338008469,0.07122073499848955,0.003428964826195067,0.0007037323384121388,0.004105842091573387,0.0007562609864004081,151.88140642076675,0.8295671874313616,1.0979289007361144,0.0007562609864004081,0.0009116331960308897
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,fc2,1.0,,0.0002076247480643,0.00020762472075694808,5.486397888844636e-05,0.004631577693212765,0.0002802830803982367,0.001449035918007203,0.0021708786048000566,2.8004334001920728,0.2642458888730877,1.9453416283357012,0.0021708786048000566,0.008215373242164946
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,conv1,0.09229864241082496,0,0.0005025795914672,4.638742020104555e-05,9.731542569222577e-08,0.01598054953452309,0.005594992779482441,0.05114006878379222,0.0006387185312631409,0.10219496500210255,0.0020978839795456512,21.832791470495025,0.0006387185312631409,0.30445846266554333
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,conv2,0.10406575315701021,0,0.006666083375256,0.0006937109444807084,0.00011081228926017808,0.0056201192701299885,0.00041259188563917806,0.005312657157564001,0.0015962506015656244,7.406602791264497,0.15973841863361243,2.5020461136351186,0.0015962506015656244,0.009992903493222254
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,fc1,0.10853102327566697,0,0.1720166573106105,0.01866893255123796,0.013301175769795726,0.0010302740190861887,9.069222495993808e-05,0.0005360920938999583,0.000505062669112252,101.43274596315179,0.7124765025150679,1.1847172910313177,0.000505062669112252,0.0007088832646822211
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,fc2,3.3158370694504504,0,0.0007708015687821,0.0025558515472779426,0.002177830266344128,0.010028776665098183,0.001318747610620569,0.007016150390104283,0.0068045616115950495,8.777884478957613,0.8520957598901163,1.083317597426606,0.0068045616115950495,0.007985677117408196
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,100,2,2,conv1,0.2098086741628178,1,0.0005026621567586,0.0001054628614879483,1.0033913173168303e-06,0.034591065436073105,0.01261222180514954,0.1091547339852063,0.0029124127954140845,0.46598604726625353,0.009514167387080543,10.252141839236964,0.0029124127954140845,0.30611326003880285
91,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,100,2,2,conv2,0.05894999188475264,1,0.0067003860727187,0.00039498762127642686,3.191699420991471e-05,0.003693600154499248,0.00023398963267897088,0.0030246424727948264,0.0008012668536758827,3.717878201056096,0.0808050492994514,3.5178778069374506,0.0008012668536758827,0.009916049314028728
