step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.16982112638652325,10069164,,0.9827002930050965,,,1.560913215515598,
0,conv2,2560,512,0.16982112638652325,10069164,,1.9399908663281762,,,0.6394665769955414,
0,fc1,2560,512,0.16982112638652325,10069164,,12.382856787269873,,,0.38591875958352473,
0,fc2,2560,512,0.16982112638652325,10069164,,13.097171491650641,,,1.6002839981409658,
50,conv1,2560,512,0.16930533666163683,10069164,1.2631918761888996,1.2632519563089155,-6.0080120015904015e-05,1.6344965291010265,1.6348250308877512,-0.00032850178672472197
50,conv2,2560,512,0.16930533666163683,10069164,1.7252809196712096,1.7213613380437813,0.003919581627428226,0.7373085453858896,0.7246553962152031,0.012653149170686495
50,fc1,2560,512,0.16930533666163683,10069164,12.72237916790112,12.60804922965377,0.11432993824735149,0.4826175003950066,0.4230072179993756,0.05961028239563104
50,fc2,2560,512,0.16930533666163683,10069164,9.830412448398247,10.146510382264868,-0.31609793386662055,1.8951384146045709,1.5413692963888868,0.35376911821568413
100,conv1,2560,512,0.16425359062850475,10069164,1.3784598357348958,1.378703999378256,-0.0002441636433601069,1.7288804929133241,1.7285265248655561,0.00035396804776799407
100,conv2,2560,512,0.16425359062850475,10069164,1.517798409867726,1.4761298921742572,0.0416685176934688,0.8597035220834737,0.8416001839144223,0.01810333816905141
100,fc1,2560,512,0.16425359062850475,10069164,12.980435834715394,12.85808377631763,0.1223520583977642,0.5898521003197814,0.48224144592472173,0.10761065439505968
100,fc2,2560,512,0.16425359062850475,10069164,10.170752648622276,8.921348262435256,1.2494043861870203,1.8478144607697946,1.4060532311122078,0.4417612296575868
150,conv1,2560,512,0.15787379071116447,10069164,1.7125730135559127,1.714488876581129,-0.0019158630252162911,1.870421454408724,1.8707866487524334,-0.0003651943437092964
150,conv2,2560,512,0.15787379071116447,10069164,1.1403076438136515,1.0568003633616194,0.08350728045203204,0.9550722166932468,0.9177567078304905,0.037315508862756364
150,fc1,2560,512,0.15787379071116447,10069164,5.184992287892411,4.959023004171752,0.2259692837206586,0.6158088178818049,0.5280829558321125,0.08772586204969235
150,fc2,2560,512,0.15787379071116447,10069164,5.40649372120969,3.6534871421453508,1.7530065790643397,1.766354540151076,1.331055400593952,0.43529913955712396
200,conv1,2560,512,0.16299850679934025,10069164,2.0106133338495815,2.011042620079026,-0.00042928622944460315,1.9832277148343098,1.9839017038714826,-0.0006739890371727508
200,conv2,2560,512,0.16299850679934025,10069164,1.0010917369503862,0.888992678802903,0.11209905814748322,0.936842508662199,0.9032980924102203,0.03354441625197868
200,fc1,2560,512,0.16299850679934025,10069164,3.3073560785900478,3.2440104178980897,0.06334566069195802,0.592630756460371,0.5385566393697423,0.054074117090628704
200,fc2,2560,512,0.16299850679934025,10069164,2.7010900179124198,2.0772712605144643,0.6238187573979554,1.5559742551326115,1.25928539030049,0.29668886483212153
250,conv1,2560,512,0.1609362130984664,10069164,2.088409129116532,2.0900562764749973,-0.001647147358465162,2.0887061125433517,2.0881125457030887,0.0005935668402630156
250,conv2,2560,512,0.1609362130984664,10069164,0.9672346029722203,0.864045452987563,0.10318914998465734,0.9172442734402324,0.8994048594860828,0.017839413954149563
250,fc1,2560,512,0.1609362130984664,10069164,2.6534176030566847,2.6316013378654377,0.02181626519124702,0.6101136111826926,0.5671419346903543,0.04297167649233824
250,fc2,2560,512,0.1609362130984664,10069164,1.9091015745733781,1.5070113768224045,0.40209019775097365,1.571635487413757,1.3135963937738215,0.2580390936399355
300,conv1,2560,512,0.1630115807056427,10069164,2.135473410951647,2.1349306329579694,0.0005427779936777455,2.088091819364932,2.088146186920018,-5.436755508636537e-05
300,conv2,2560,512,0.1630115807056427,10069164,0.8649122249809256,0.7891739084678631,0.07573831651306251,0.9240153542021097,0.912479268413156,0.01153608578895371
300,fc1,2560,512,0.1630115807056427,10069164,2.751549981242275,2.735732301647346,0.01581767959492897,0.6606684643592109,0.6248516141906681,0.035816850168542747
300,fc2,2560,512,0.1630115807056427,10069164,1.787254778905401,1.2082815826877824,0.5789731962176186,1.6222011860543735,1.3932397575456805,0.22896142850869294
350,conv1,2560,512,0.1546034924685955,10069164,2.235626846455859,2.2377322524054732,-0.0021054059496141697,2.149878704401897,2.148442220443138,0.0014364839587588385
350,conv2,2560,512,0.1546034924685955,10069164,0.8150055816909283,0.7615914018560097,0.053414179834918585,0.9263755117636934,0.9153020303739905,0.011073481389702877
350,fc1,2560,512,0.1546034924685955,10069164,2.720340535061071,2.7047639131303907,0.015576621930680545,0.6536682679542634,0.6391935829143232,0.014474685039940205
350,fc2,2560,512,0.1546034924685955,10069164,1.7222250403974886,1.395787047666588,0.3264379927309007,1.61216970204882,1.387805898875309,0.2243638031735109
400,conv1,2560,512,0.1627753134816885,10069164,2.2522513823269765,2.2528004052916586,-0.0005490229646820666,2.1308814373230476,2.1305759397784345,0.0003054975446130648
400,conv2,2560,512,0.1627753134816885,10069164,0.7944611699651114,0.7593712930970087,0.03508987686810272,0.9656679925811589,0.9592976889910054,0.006370303590153448
400,fc1,2560,512,0.1627753134816885,10069164,3.371683023726303,3.3803502346274428,-0.008667210901139644,0.745444541756282,0.7257081723425145,0.01973636941376755
400,fc2,2560,512,0.1627753134816885,10069164,1.7936141072847813,1.85165323556224,-0.05803912827745861,1.6309708033824797,1.4475075480399127,0.18346325534256702
450,conv1,2560,512,0.1580476900562644,10069164,2.2627470650340067,2.262970222254168,-0.00022315722016141848,2.163309663359401,2.163459505795257,-0.000149842435855696
450,conv2,2560,512,0.1580476900562644,10069164,0.7595057347044869,0.7343880266839129,0.025117708020574003,0.9754380602205592,0.9669167486483454,0.008521311572213808
450,fc1,2560,512,0.1580476900562644,10069164,2.4791755335399728,2.4769461102614536,0.0022294232785191603,0.741521055521599,0.7254756549871892,0.016045400534409726
450,fc2,2560,512,0.1580476900562644,10069164,1.4669962940737318,1.132622653466674,0.3343736406070579,1.6633840245031535,1.4609415139357083,0.20244251056744522
500,conv1,2560,512,0.1641571605578065,10069164,2.190739794963246,2.1918156594286913,-0.0010758644654451643,2.1555716959175664,2.1553662508828357,0.00020544503473063358
