seed,method,config_fingerprint,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,clip_rate,wiener_filter_time,step,epoch,train_loss,refresh_time,active_state_bytes,test_loss,test_accuracy
42,dp_scalar_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0.4609392074924402,310.97260739032055,310.9734821540831,0.004445518034499962,455152.5377692218,1.000042767486022,0.0026389058823003556,0.002605038075278132,2.263472431679499e-09,2.0435598822973126e-10,2.197065636273192e-06,2.4334971975881862e-05,10.443876391713491,0.9999978028404007,1.0,0.0009017353877425194,0,1,2.312324047088623,0.10054648481309414,10905072,2.2963948845863342,0.1875
42,dp_scalar_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0.424679033673455,311.6107224489055,311.6113575649569,0.004356064955547508,538397.6374495442,1.0001268260379848,0.0021769428137976784,-0.0010535711004640257,2.6890301991864516e-09,1.9543486266933735e-10,1.8573632765767293e-06,2.555585840825659e-05,11.385934019260056,0.9999981424011614,1.0,0.000670173205435276,1,1,2.2901408672332764,0.0,10905072,2.2963916957378387,0.1875
42,dp_scalar_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0.4405823142713714,311.44029366978384,311.4410716734806,0.0042165431388054035,499684.04293054773,0.9999620090440984,0.0024731795463981262,0.006770011318723382,2.367445040173921e-09,1.832694539508519e-10,2.0012646274034426e-06,2.585200996445171e-05,11.111895952032004,0.9999979988114025,1.0,0.0006437674164772034,2,1,2.3358559608459473,0.044559797272086143,10905072,2.2963949143886566,0.1875
42,dp_scalar_wiener,d9c545447e9ad895a94ccf81dea4e55cc56ab5145782f0caa55cc6eaa21f329b,0.5209156221198366,310.66890490732806,310.66851286592936,0.004229379019507296,355681.11689202115,1.0001079268824198,8.577747613997855e-05,-0.0025868980100138407,2.9745152687444246e-09,1.8536362212659247e-10,2.811507140818775e-06,4.5116028459018575e-05,12.053915262003764,0.999997188189422,1.0,0.0006535220891237259,3,1,2.298956871032715,0.0,10905072,2.2963931262493134,0.1875
