seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,250,5,5,conv1,0.28439176378414727,4,0.0005027841353686,0.00014298770655351905,2.2939542052161926e-06,0.04556424307731717,0.017123206799483523,0.1426074405093577,0.0049482195063223055,0.7917151210115689,0.016043016987321114,7.895088058702592,0.0049482195063223055,0.3084344740289754
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,250,5,5,conv2,0.10378448984157888,4,0.011523777035812,0.0011959889217216994,0.00025305700204871916,0.008915897478834688,0.0004185082866405756,0.0053642372567055925,0.002757736411457636,12.795896949163431,0.21158808200700394,2.1739742669539766,0.002757736411457636,0.013033514861987127
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,250,5,5,fc1,0.005443823850802529,4,2.183568542660481,0.011886712065966424,0.0046836413255870405,0.001562629135895779,4.000358296032168e-06,0.00015410754423238088,0.0004976614520883036,99.94634474579819,0.39402328411714976,1.5930853973083858,0.0004976614520883036,0.0012630254915096347
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,250,5,5,fc2,0.06373249029309278,4,0.0845895022870255,0.005391099989125589,0.0038499289935958205,0.04786440635726227,0.0038261260943415138,0.0973102696561213,0.02076414451663109,26.785746426454107,0.7141268018329338,1.1833475980106445,0.02076414451663109,0.029076271137473363
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,300,6,6,conv1,0.24599356311516876,5,0.0005028224473232,0.0001236910876478414,1.543242523095789e-06,0.04000918598053226,0.01487385890082186,0.12579148813104382,0.0038448470063868504,0.6151755210218961,0.012476586247584192,8.952660455000899,0.0038448470063868504,0.3081649844027902
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,300,6,6,conv2,0.17791973517109008,5,0.0113393648114445,0.002017495720714995,0.000619931353580448,0.01279938253152451,0.000731008726959439,0.009648766017779243,0.004502666979860042,20.892374786550594,0.30727765477527064,1.8039915968976217,0.004502666979860042,0.014653414948617383
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,300,6,6,fc1,0.009218556655951391,5,2.1476249040143784,0.01979760608306522,0.009411967988908075,0.0022471581883616865,8.363473097317247e-06,0.0003322959092643895,0.0007234404891787078,145.29000032273825,0.47540939795539366,1.4503276230838338,0.0007234404891787078,0.0015217210519817832
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,300,6,6,fc2,0.091527854429225,5,0.1057399410539172,0.009678146465534287,0.007569910790569287,0.06348770301984291,0.0016305018945335639,0.16368794530812403,0.03039231398875497,39.206085045493914,0.7821653472105607,1.1307086495621947,0.03039231398875497,0.03885663574478618
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,350,7,7,conv1,0.02272941258452282,6,0.0005029213292203,1.1431103063515346e-05,1.5836402982219885e-09,0.004061469713878808,0.0013881503502827623,0.01313492345132763,4.200441043755774e-05,0.006720705670009239,0.00013853783746176635,84.96025318078213,4.200441043755774e-05,0.30319810967996463
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,350,7,7,conv2,0.18829134015627663,6,0.011144253681504,0.0020983658111351387,0.0006592253482504817,0.01314894788913693,0.0007681422564611937,0.01016503160986442,0.004667819716150784,21.658683482939637,0.314161308172413,1.7841183155679414,0.004667819716150784,0.014858035011711455
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,350,7,7,fc1,0.005319437198919481,6,2.0621334660384605,0.010969311525368475,0.003711940582375858,0.001598914708827932,3.990815724284751e-06,0.00020960990127089792,0.0004769073379467086,95.77825449451338,0.33839321399445516,1.7190526467777705,0.0004769073379467086,0.0014093289056160655
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,350,7,7,fc2,0.046962880365060924,6,0.1073606345525846,0.005041963745838159,0.003564984552327209,0.046005695905535104,0.0029869549232236763,0.10061183858977124,0.01976438542583944,25.496057199332878,0.7070627104905092,1.1892441756254093,0.01976438542583944,0.027952804090217585
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,400,8,8,conv1,0.10186096079220623,7,0.0005029496536433,5.123093783507871e-05,1.304292897193755e-07,0.01757317116493346,0.0061551215884577135,0.05633952797978871,0.000773148290050849,0.12370372640813584,0.002545908687817702,19.81885628664329,0.000773148290050849,0.3036826472804785
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,400,8,8,conv2,0.06653212277223486,7,0.0111131089892069,0.0007393784652915027,9.205810475616627e-05,0.00639772395942037,0.00027055733032346036,0.0036159981852818845,0.0016161959651933378,7.499149278497088,0.12450741951197081,2.8340165617210964,0.0016161959651933378,0.012980720117148905
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,400,8,8,fc1,0.004663651294155314,7,2.0187743314428985,0.009414712991278301,0.00279607566596792,0.0014735144217418192,4.355524117691031e-06,0.0002023452827331737,0.00041961097964760246,84.2713122645873,0.2969900058087992,1.8349704826182325,0.00041961097964760246,0.001412879125359343
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,400,8,8,fc2,0.038503872779246634,7,0.1256784548530731,0.004839107876175191,0.003497798169410014,0.04195030501617956,0.0020739695702674896,0.08228112575225607,0.017778395897205146,22.934130707394637,0.7228188043980243,1.1762111142421716,0.017778395897205146,0.024595923333803265
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,450,9,9,conv1,0.10186096079220623,8,0.0005028174101688,5.1217461410536875e-05,1.294483982044507e-07,0.01757170787694595,0.006193629311427678,0.05629502706548168,0.0007701253792274692,0.12322006067639507,0.0025274270656807586,19.891186255705204,0.0007701253792274692,0.30470726126375364
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,450,9,9,conv2,0.055904658069118,8,0.0109974610515646,0.0006148092713015776,6.095412295033215e-05,0.005576053225566967,0.0002287786989462608,0.0031623903862890677,0.00128075381979034,5.942697723827178,0.09914314210208584,3.1759134655588044,0.00128075381979034,0.012918229063908139
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,450,9,9,fc1,0.0056876379066619145,8,1.422570987360814,0.008090980258918396,0.0019344691363918159,0.0013962696050866016,4.927704915814433e-06,0.00022028986503793834,0.0003646740782032223,73.23822447370955,0.23908958797168245,2.045124107891596,0.0003646740782032223,0.0015252612265424703
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,450,9,9,fc2,0.025700800879084867,8,0.0937653967441178,0.0024098460322435076,0.0014312587070657388,0.03141413107168552,0.001876840001063244,0.04690981086834251,0.012162493602219805,15.68961674686355,0.593921224806745,1.2975842847489973,0.012162493602219805,0.02047829424883298
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,500,10,10,conv1,0.05217234636758842,9,0.0005029037444853,2.6237669954375064e-05,1.8378552188876748e-08,0.009200077367875564,0.0031905199702594563,0.029650186983437823,0.00021328288314517466,0.03412526130322795,0.0007004643408060011,37.78391751081794,0.00021328288314517466,0.30448785287164964
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,500,10,10,conv2,0.04767652882564005,9,0.0109911630901904,0.0005240205795968663,4.228541244468475e-05,0.004927525775290202,0.00019416919523026794,0.0027020613335384863,0.0010364254454550603,4.80901406691148,0.08069418280712427,3.520293600059323,0.0010364254454550603,0.01284386816249606
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,500,10,10,fc1,0.0052809355115588956,9,1.5294590920366318,0.008076902476541107,0.0019680034445787075,0.001383091605742934,4.914913570484257e-06,0.0002219124415818527,0.00036423361597692094,73.14976556387698,0.24365819078472953,2.025860293471479,0.00036423361597692094,0.001494854799684198
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,500,10,10,fc2,0.022032749615840192,9,0.1113637216364722,0.0024536480868419574,0.0014744303708114728,0.0315289815778692,0.0018931791149465194,0.05068373708675521,0.012075714485149673,15.577671685843079,0.6009135453117009,1.2900127513532489,0.012075714485149673,0.02009559374948997
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,550,11,11,conv1,0.05217234636758842,10,0.000502926077911,2.6238828645298824e-05,1.849356463968841e-08,0.009199752736653143,0.003177521128823269,0.02968926571910451,0.00021398222020161013,0.03423715523225762,0.000704816700840107,37.66707587348146,0.00021398222020161013,0.30359981530879415
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,550,11,11,conv2,0.03479890320160942,10,0.010988405941934,0.0003823844736675681,2.0141647618761118e-05,0.00381883647665489,0.00014145885163066964,0.0019831157586066234,0.0006657822348902449,3.0892295698907364,0.052673811322871786,4.357151172057919,0.0006657822348902449,0.012639720160161485
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,550,11,11,fc1,0.0039847314922333175,10,1.8009743898727493,0.007176318284827854,0.0016652040369248902,0.0012468832077092758,2.9593378010315477e-06,0.00015371412968430453,0.00032945794226829807,66.16569746162683,0.2320415526225277,2.075951096881899,0.00032945794226829807,0.0014198230383514194
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,550,11,11,fc2,0.02011621572130364,10,0.1342353808624725,0.002700308867252512,0.0016493683868743466,0.03382309603805978,0.002482660547697066,0.0568996130471114,0.012975424328769787,16.738297384113025,0.6108073068517278,1.2795223848673918,0.012975424328769787,0.021243073197091834
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,600,12,12,conv1,0.09323103904221604,11,0.0005032025611195,4.691409849615167e-05,1.0050101545234549e-07,0.016154887412261988,0.00568136847593728,0.051845906440562195,0.0006523272058781459,0.10437235294050334,0.0021422348222377013,21.605606532543607,0.0006523272058781459,0.3045077967674657
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,600,12,12,conv2,0.030621320816950987,11,0.0110891318361012,0.0003395638732601125,1.5043301023708474e-05,0.003459511162878353,0.0001251386467388993,0.0017682894757306115,0.0005581005767579329,2.589586676156809,0.04430183010718874,4.7510452456515155,0.0005581005767579329,0.012597686718756376
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,600,12,12,fc1,0.0033828905711305794,11,1.899423518596336,0.006425468617539972,0.0013868581055381495,0.0011434938843223358,3.1137501982267453e-06,0.00014008282470867665,0.00029769726714041524,59.78713755434387,0.21583765917903064,2.152466439675811,0.00029769726714041524,0.0013792647134552392
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,600,12,12,fc2,0.014861414276047745,11,0.158059730967949,0.0023489907683180997,0.0013867341625570487,0.03094009806704702,0.0020722653470058383,0.046788413731376,0.01190931748369916,15.363019553971915,0.5903531768879466,1.3014996260628509,0.01190931748369916,0.020173208089569808
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,650,13,13,conv1,0.09323103904221604,12,0.000503024734951,4.689750706855564e-05,1.0026796929963579e-07,0.016149835109825858,0.005680327190172597,0.05184884882702827,0.0006515064534217006,0.10424103254747209,0.0021380234380702205,21.62687494919332,0.0006515064534217006,0.3047237190298298
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,650,13,13,conv2,0.03763007860314017,12,0.0110983855154067,0.0004176330765913108,2.4788390914851152e-05,0.004107804041312054,0.00015508510040935353,0.002191782258745303,0.00075567012968049,3.506309401717474,0.05935447239278101,4.104623011480141,0.00075567012968049,0.012731477498103388
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,650,13,13,fc1,0.002331274084847786,12,2.1681128551936126,0.005054402835260238,0.0009214907921195875,0.0009459072788087248,2.255299730536565e-06,0.00010369761369624342,0.00023622740934793542,47.44202307416457,0.1823144735696838,2.3420136724713787,0.00023622740934793542,0.001295713964572567
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,650,13,13,fc2,0.014213408840066558,12,0.1507943706293844,0.0021433017349495737,0.001240486046914918,0.029177188714601496,0.001899991789311334,0.047563277754643925,0.011025314807557881,14.222656101749667,0.5787734067896434,1.314454979360842,0.011025314807557881,0.019049449539697078
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,700,14,14,conv1,0.05181104266226401,13,0.0005030113570776,2.606154857780317e-05,1.8212376504074176e-08,0.009138516901680462,0.0031503863335023297,0.029531167346239947,0.000211671173228272,0.03386738771652352,0.0006988217315522763,37.82829777363995,0.000211671173228272,0.30289723926886447
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,700,14,14,conv2,0.04698262262507291,13,0.0111323027190324,0.000523024795536029,4.175327197639627e-05,0.004925352472837146,0.00019318490702168576,0.0027482708618258886,0.0010328587730042305,4.792464706739629,0.07983038726415422,3.5392878235310645,0.0010328587730042305,0.012938165633426774
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,700,14,14,fc1,0.0025943534669700427,13,2.3620495917948574,0.006127911419244885,0.001302037968199058,0.0010940846491793328,2.6517804603838173e-06,0.00011876919015245994,0.00028625743107466505,57.489652397587136,0.21247663014676904,2.1694238735077733,0.00028625743107466505,0.0013472419572775208
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,700,14,14,fc2,0.010696851358725345,13,0.1927006644001423,0.002061289349756784,0.0012021869815491706,0.027699150669768403,0.0018380058531344316,0.0375777298236885,0.010556792865005745,13.618262795857412,0.5832208766280286,1.3094335657151048,0.010556792865005745,0.018100848731686853
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,750,15,15,conv1,0.05181104266226401,14,0.0005029384602225,2.6057761286340785e-05,1.81040136566117e-08,0.009137846691628709,0.003157503377844598,0.029483871348147717,0.00021102055885884415,0.03376328941741506,0.0006947647366046614,37.938583900281515,0.00021102055885884415,0.30372951841238904
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,750,15,15,conv2,0.009652746346245104,14,0.0111031327939157,0.00010717571503337657,6.854517576306396e-07,0.0012385650617242454,4.0012484204111115e-05,0.0005831207721958061,7.97998386738989e-05,0.3702712514468909,0.006395588379486685,12.504310451732144,7.97998386738989e-05,0.012477325609298153
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,750,15,15,fc1,0.003158409858449393,14,1.7359687506345267,0.005482845613275104,0.0009630852887030589,0.0010424537877365364,2.8511279924189675e-06,0.0001371585037795733,0.00025033091371833325,50.2744580638803,0.1756542782038637,2.386001069886122,0.00025033091371833325,0.0014251341685387253
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,750,15,15,fc2,0.013965182186720642,14,0.1417040298838028,0.001978922356155459,0.0010978862367880466,0.028543312492631093,0.002018025730346776,0.04330149202310164,0.010689343919358973,13.789253655973075,0.5547899508907258,1.342566192878839,0.010689343919358973,0.01926737119552549
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,800,16,16,conv1,0.06691646937047749,15,0.0005030096189087,3.365962595256109e-05,3.820912978321923e-08,0.011725335781351317,0.004081040114005891,0.03774665347942227,0.00034556666401941953,0.05529066624310713,0.001135162043602923,29.680490198138983,0.00034556666401941953,0.304420559132347
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,800,16,16,conv2,0.0026613614132647953,15,0.0111752577134591,2.974139873098414e-05,1.704552820195566e-08,0.0003608970938556715,1.1051653125318219e-05,0.00016257785073254313,7.094708813770359e-06,0.03291944889589447,0.0005731246319695747,41.771056796090484,7.094708813770359e-06,0.01237899824578992
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,800,16,16,fc1,0.004257486869434021,15,1.7317254329145726,0.007372726279252851,0.0016497665265867733,0.0013013002933453584,4.053536091939969e-06,0.0001874303155192842,0.00033563491648552665,67.40623154762129,0.22376614349962817,2.1139894298306037,0.00033563491648552665,0.0014999360995202758
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,800,16,16,fc2,0.01548419068955791,15,0.1453531820358833,0.002250675526095502,0.0013093902549711537,0.03028895907535551,0.0019859441402186144,0.04234609051309391,0.011626600134865878,14.998314173976983,0.5817765554338697,1.311057961100651,0.011626600134865878,0.019984648790453828
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,850,17,17,conv1,0.07220931517271274,16,0.0005029088811717,3.6314704582186166e-05,4.7778377996883866e-08,0.012620456623785225,0.004397014317152357,0.04064948267304638,0.0004002477240352588,0.0640396358456414,0.0013156757998334673,27.56928841462933,0.0004002477240352588,0.30421455200887665
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,850,17,17,conv2,0.025506650788418128,16,0.0111881264094736,0.0002853716365805098,9.359802873875398e-06,0.002996293071432831,0.00010508130543368135,0.0015620703158669867,0.00042077345145775496,1.952388814763983,0.03279864455357246,5.521690395706419,0.00042077345145775496,0.012828989038570618
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,850,17,17,fc1,0.003977971565592367,16,1.7557461280948132,0.006984242089666205,0.0014861830254064641,0.0012534817132848495,3.834033958355435e-06,0.00017778144608148448,0.0003191252692863503,64.0905660813163,0.21279088071780924,2.167821373966895,0.0003191252692863503,0.0014997130901937266
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,850,17,17,fc2,0.012216147904180392,16,0.1486743432420496,0.001816227467306728,0.0009839512703863796,0.026909579474087213,0.0018277964805967079,0.03735500571662164,0.010151791059845445,13.095810467200623,0.5417555279270578,1.3586210035977513,0.010151791059845445,0.0187386939985452
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,900,18,18,conv1,0.16616157191967212,17,0.0005029379121159,8.356893695047705e-05,5.250921864706356e-07,0.02789844278941824,0.010027034283627893,0.08884187839098212,0.0019163075561328246,0.30660920898125194,0.006283341701256834,12.6155056054937,0.0019163075561328246,0.304982228763639
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,900,18,18,conv2,0.025506650788418128,17,0.0112649605414794,0.0002873312557618534,9.505730102846102e-06,0.0030139679488033803,0.00010484880280543156,0.0015725487682421138,0.0004255523434421712,1.9745628735716743,0.033082826571170745,5.4979235411160845,0.0004255523434421712,0.012863240162586618
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,900,18,18,fc1,0.0046093739967673865,17,1.7829117039664482,0.008218036452900718,0.0019884617084025176,0.0014085672287648405,4.467673069639069e-06,0.0002091634954595547,0.0003732748044229373,74.96552552186735,0.24196311610429164,2.0329439996935514,0.0003732748044229373,0.0015426929956632205
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,900,18,18,fc2,0.011579471234333017,17,0.1515461873939436,0.0017548242969596495,0.0009466389817577908,0.02614697357928406,0.0018119244412511878,0.03523149609795838,0.009841626764702235,12.695698526465883,0.539449438555134,1.3615218873059685,0.009841626764702235,0.018243835402001956
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,950,19,19,conv1,0.07218404366873854,18,0.0005029910441172,3.6307931208047965e-05,4.7768460246675776e-08,0.01261813805510728,0.004404228540829034,0.04066281289035892,0.00040013804816053065,0.0640220877056849,0.0013156480872721134,27.569578770227018,0.00040013804816053065,0.30413759730399004
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,950,19,19,conv2,0.02034443846413863,18,0.0115894262166549,0.00023578036466409666,5.707656016770201e-06,0.00253856745897598,8.464789516275678e-05,0.0013031004826707098,0.000309766034526121,1.4373144002012015,0.024207512041562858,6.427245986143805,0.000309766034526121,0.012796277204954859
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,950,19,19,fc1,0.003631016094383423,18,1.902271242173697,0.006907119445313024,0.0014853787405906761,0.0012347251976977819,3.633572123293019e-06,0.00017287244047435485,0.0003160524840776027,63.4734524822731,0.21505039146219082,2.156402771226195,0.0003160524840776027,0.0014696670949011948
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,950,19,19,fc2,0.012431533343310465,18,0.1742829605678189,0.0021666047464448815,0.001245303627898913,0.029707598120895712,0.002102125521067919,0.042247249917520636,0.01131806409809303,14.600302686540008,0.574771946725537,1.3190225443936545,0.01131806409809303,0.01969139962827307
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1000,20,20,conv1,0.06936028762540787,19,0.0005031760712838,3.4900435928332685e-05,4.289499322190695e-08,0.012142367289016645,0.00421099729104229,0.03920954062756758,0.0003723336330510122,0.05957338128816195,0.0012290675483249242,28.524111408608906,0.0003723336330510122,0.3029399267423988
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1000,20,20,conv2,0.04103060398695843,19,0.0116111628381518,0.0004764128709845401,3.2687562986305795e-05,0.004590644543454995,0.00017198760748199173,0.002634859492333427,0.000902739109550443,4.188709468314055,0.06861183854826317,3.817688339726123,0.000902739109550443,0.013157191654548584
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1000,20,20,fc1,0.0031794370416789305,19,2.074231648596651,0.0065948356625169565,0.00138823451440364,0.001185312583661138,3.3754369837015693e-06,0.00015992583500702525,0.000303928842319914,61.03863726079297,0.21050327641884142,2.1795687377768793,0.000303928842319914,0.0014438200083650118
