seed,run_id,learning_rate,interval_index,layer,n_steps,gamma_model,gamma_oracle,gamma_dp_raw,gamma_dp_valid,model_to_oracle_ratio,model_multiplicative_error,clean_signal_energy_in,clean_signal_energy_filtered,signal_retention_oracle,signal_retention_after_model_gamma,noise_energy_in,noise_energy_filtered,noise_retention_oracle,noise_retention_after_model_gamma,dp_signal_energy_in,dp_signal_energy_out
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,conv1,50,3.0792653346011822,2.594640578730464,1.9911967241649313,True,1.1867791476952239,1.1867791476952239,0.0035644805296054637,0.0005294705816681093,0.1485407417070992,1.4084447454042017,0.1377044997598057,0.004772076166081945,0.03465446789615264,0.328589332813208,0.002721637703796702,0.000686439038795914
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1,conv1,50,18.73275532908422,15.254675172498738,14.196369921862628,True,1.228000931993347,1.228000931993347,0.028022531019424212,0.00012042077831151597,0.004297284147104508,1.5079862889765288,0.13423717582339625,0.00011275750962387155,0.000839987201252032,0.29476505137723374,0.021056677262097607,0.00010448049603481114
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,2,conv1,50,3.453802424394265,3.0046290668951663,2.4427334788125434,True,1.149493780263283,1.149493780263283,0.007269555653140467,0.0008052414775797322,0.1107690092766352,1.3213359508639726,0.1372749069520271,0.003685084409337969,0.026844559513165653,0.32022207115050155,0.004471830172087403,0.0007494335521361041
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,3,conv1,50,11.884970567044704,9.794996365729432,6.900571323095084,True,1.2133716158004548,1.2133716158004548,0.011136948382618118,0.00011608006655038562,0.010422968892587887,1.4722706780302066,0.13321759266257344,0.00028888614096851255,0.0021685284593021556,0.3063101212337868,0.004797391490230504,0.00010074768192725223
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,4,conv1,50,11.171882324836888,9.39436663819758,10.002629101683596,True,1.1892108063370566,1.1892108063370566,0.009176219373991556,0.0001039749634655646,0.01133091518717001,1.4142223419088327,0.13905770712395243,0.00033217799327188376,0.0023887780126835324,0.2981456642816317,0.007150420215380604,7.146661861244486e-05
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,5,conv1,50,7.895088058702592,6.827135196626821,7.008176624619119,True,1.1564276715368738,1.1564276715368738,0.006714898092930031,0.00014406630570380373,0.021454727042765992,1.337324959496196,0.1386163121125325,0.0006690296062417918,0.0048264853973221805,0.30084649297177574,0.006184083046858104,0.00012591145304402247
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,6,conv1,50,8.952660455000899,7.7609835124771465,2.6686446336884355,True,1.1535471555387178,1.1535471555387178,0.005492873658706178,9.119396281954621e-05,0.016602231998364685,1.3306710400514665,0.1338350859741809,0.0005179846588827523,0.0038703203656377558,0.3102066774384824,0.0005714429431006025,8.02400855451817e-05
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,7,conv1,50,84.96025318078213,75.54284336720409,65.61256623861787,True,1.1246631632304496,1.1246631632304496,0.0029910420031358793,5.24126185018621e-07,0.0001752319708212438,1.2648672307275208,0.1378297825097796,5.843233713287807e-06,4.239456528833459e-05,0.3060143428327632,0.0025614024898657035,5.949819338484168e-07
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,8,conv1,50,19.81885628664329,18.46637539468932,,False,1.0732401926770603,1.0732401926770603,0.002534024603251611,7.4310042111001725e-06,0.0029324909480219143,1.1518445111774935,0.13648845319665046,0.0001080723772067702,0.0007918060075826429,0.3110111573802602,-0.0005457079080378952,6.528472350311563e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,9,conv1,50,19.891186255705204,20.455968801825286,15.827833858278256,True,0.9723903300991695,1.0283936080462819,0.0011196432498600532,2.6757131981253747e-06,0.002389790853881197,0.9455429540703721,0.1391170722990167,0.00010891357236568654,0.0007828914925091932,0.309758292589275,0.0013116582041515033,5.235735687349243e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,10,conv1,50,37.78391751081794,40.169111547413614,,False,0.9406211901455598,1.0631272296186007,0.0013011797781162628,8.064043332606766e-07,0.0006197485903355493,0.8847682233508494,0.13768045310629295,2.952935780190869e-05,0.0002144774885299894,0.3061933006942186,-0.0003097474957654959,6.031337908810373e-07
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,11,conv1,50,37.66707587348146,40.13380129099542,45.6613011473257,True,0.9385374587463409,1.065487573970418,0.0009351007840527657,5.805475932728821e-07,0.000620839596301871,0.8808525614700397,0.14087858691729163,3.051724167049059e-05,0.0002166208672181454,0.3073435504010389,0.0023444160402555044,1.124444743248517e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,12,conv1,50,21.605606532543607,23.472951530604337,,False,0.9204469452584153,1.0864287237318715,0.0008664259872933562,1.5725195952374877e-06,0.001814949710995985,0.8472225790355484,0.13589936768057775,9.248063369310375e-05,0.0006805081971424121,0.31766274643578885,-0.002489122456903196,2.7398945375340956e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,13,conv1,50,21.62687494919332,23.2965039838365,12.133973732738276,True,0.9283313480940488,1.0772015854609387,0.0007454689053843999,1.3735612397309485e-06,0.0018425466572917267,0.861799091854114,0.13985958515470956,9.788118972327726e-05,0.0006998532822402073,0.32733658096465706,0.001303111800138603,8.850658349621778e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,14,conv1,50,37.82829777363995,38.335644838950024,,False,0.9867656571986343,1.0134118396853586,0.000917208584317043,6.24112045994446e-07,0.0006804472359568704,0.9737064622266526,0.13774893921557554,3.00178059838983e-05,0.00021791678509350094,0.3118345856380962,-0.0004370069986352953,1.1661234472013395e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,15,conv1,50,37.938583900281515,38.25762855810467,161.87003007735393,True,0.9916606263940642,1.0084095035982823,0.0010600828086528458,7.242753405954789e-07,0.0006832252487104179,0.9833907979402676,0.13975331870442823,2.8637477865424992e-05,0.00020491447452487284,0.2949408105055774,0.0016827433034382038,6.422217004034154e-08
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,16,conv1,50,29.680490198138983,31.289806085145084,47.09278990946612,True,0.9485674061824843,1.0542213378641236,0.0009095512502625114,9.290122311389219e-07,0.0010213962444345975,0.8997801240717659,0.13995273800452132,4.7630225240421905e-05,0.0003403307853747253,0.2998081087124264,0.001816099005336504,8.188996405737321e-07
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,17,conv1,50,27.56928841462933,29.047956814915217,55.99295392973447,True,0.9490956142042102,1.0536346233550682,0.0008528734449073121,1.010772486789495e-06,0.0011851377162989789,0.9007824849016669,0.14239937279982978,5.602191526772247e-05,0.0003934140591087592,0.2990205179410884,0.004178206511395603,1.332671599546626e-06
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,18,conv1,50,12.6155056054937,12.847338000316043,,False,0.9819548302678236,1.0183767818803382,0.0008479674521923741,5.137512394952042e-06,0.006058619799226116,0.9642352886863103,0.14030736681842979,0.0002627595045714969,0.0018727420414890335,0.2980487343405875,0.0018152046105445047,-3.9694247292571243e-07
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,19,conv1,50,27.569578770227018,29.578558448051997,,False,0.9320798651714791,1.0728694368009177,0.0006178209004109742,7.061689007729653e-07,0.001142999371344061,0.8687728750580826,0.1402087783044573,5.4213084037376156e-05,0.00038665969914989767,0.29389295123105785,0.0017443801746513067,-8.876174502997719e-07
42,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,20,conv1,50,28.524111408608906,29.247146337834252,,False,0.9752784452584345,1.0253482016974287,0.0005738087562972735,6.70810999209029e-07,0.0011690497780788508,0.9511680457857092,0.13687263590331114,5.240214516754596e-05,0.0003828533353048275,0.31149901876964536,-0.0015729581128885958,1.5878680683355261e-06
