window_size,seed,run_id,method,learning_rate,layer,window_index,n_steps,beta_oracle,beta_dp_raw,negative,log_error,trace_F,oracle_observability_snr
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,0,10,0.06953897121709039,0.19654506169193353,False,0.45123387509752566,0.005026200733388997,0.3505535192568169
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,1,10,0.06873462364857136,-0.07839697245730044,True,,0.005026200733388997,0.3465477879357354
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,2,10,0.09218579636613985,-0.1362408771530008,True,,0.005026200733388997,0.46287697316716025
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,3,10,0.12466095293496367,0.3974525567636612,False,0.5035548526834938,0.005026200733388997,0.6224188750809755
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,4,10,0.16103656129533192,-0.04664635793778832,True,,0.005026200733388997,0.799034968205545
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,5,10,0.17970854477390366,-0.0725720033351081,True,,0.005025606403029487,0.888754219623277
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,6,10,0.2109669344503627,0.42999011423011674,False,0.3092440787519426,0.005025606403029487,1.0378609951927842
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,7,10,0.2515699029483287,-0.032298683320797376,True,,0.005025606403029487,1.2292687700966203
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,8,10,0.22639162583753059,0.5998533384092882,False,0.42318472182517086,0.005025606403029487,1.1108741851146804
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,9,10,0.29338126727930874,0.34411158488865434,False,0.06926691365433443,0.005025606403029487,1.4237621945181165
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,10,10,0.2658727652221492,0.12550915196147608,False,0.3259984573381387,0.005026412830744509,1.2962941929585758
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,11,10,0.28761028777723263,0.2570959484488213,False,0.048709183947361984,0.005026412830744509,1.3972856812808656
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,12,10,0.2922094633511792,0.15681509353682682,False,0.2703064152353989,0.005026412830744509,1.4185634332430865
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,13,10,0.3369915177693818,0.3805086409733626,False,0.05274555399678717,0.005026412830744509,1.6241329349024674
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,14,10,0.35623255343271076,0.5349195121259461,False,0.1765548359656382,0.005026412830744509,1.711574856766325
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,15,10,0.3600893628474979,0.014123648319862849,False,1.4064633973125193,0.005026704273873306,1.7291339999885436
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,16,10,0.3894145568584929,0.14393020140561746,False,0.4322602489063253,0.005026704273873306,1.8612552791065
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,17,10,0.4710217921987679,0.3512905245303031,False,0.12737456498570268,0.005026704273873306,2.2227878329988666
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,18,10,0.43263483740258196,0.5641374030642979,False,0.11526340743034154,0.005026704273873306,2.053833984330332
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,19,10,0.46488939144713964,0.7621627942029056,False,0.21469810849658516,0.005026704273873306,2.1959266864474
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,20,10,0.47523958302924624,0.5308667591827195,False,0.04807292619316534,0.005025258196435234,2.2406367114831522
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,21,10,0.5082056651922404,0.6316418320731425,False,0.09443138252286844,0.005025258196435234,2.383990499230559
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,22,10,0.5491346094245126,0.9896200760158539,False,0.2557896809118166,0.005025258196435234,2.5600625931696577
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,23,10,0.5902189680965598,0.41098684280498265,False,0.1571852437382628,0.005025258196435234,2.7347311359897035
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,24,10,0.5896209155162374,0.8062794745180503,False,0.13591272331782997,0.005025258196435234,2.732203162315888
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,25,10,0.6236444732127261,0.6394867139257411,False,0.010894447995192012,0.005026729602313207,2.8761099076314656
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,26,10,0.7618701941543554,0.7029714172107909,False,0.034943316476631694,0.005026729602313207,3.444145431070025
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,27,10,0.7377836993691235,0.5914516166486122,False,0.09600983245970282,0.005026729602313207,3.3466885643122524
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,28,10,0.7392418717367509,0.9854415296419997,False,0.12484430289507681,0.005026729602313207,3.3526063772936827
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,29,10,0.7667681030175454,0.698614565176512,False,0.04042640240117379,0.005026729602313207,3.4638865107959265
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,30,10,0.8338174935470946,1.0248790560558314,False,0.08960161577198299,0.0050255584890041005,3.7308141734941787
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,31,10,0.9109252550340246,1.0560645229212502,False,0.06420771044260015,0.0050255584890041005,4.032921049212059
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,32,10,0.9558457834241109,0.8391153933946506,False,0.05656614046192641,0.0050255584890041005,4.2062171913019535
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,33,10,0.9990671436828904,1.0663484286733274,False,0.028304456760712762,0.0050255584890041005,4.371141031172655
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,34,10,1.0161653972242786,1.4534910679265707,False,0.155447965167069,0.0050255584890041005,4.43590250883483
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,35,10,1.08179785812367,1.2486484543692926,False,0.06229406667919613,0.005026030900317363,4.682394296637195
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,36,10,1.1573407262721769,0.8988864642876839,False,0.10975639527388636,0.005026030900317363,4.960969209018595
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,37,10,1.2857266781475594,1.170109330587405,False,0.04092221290318853,0.005026030900317363,5.423385549785221
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,38,10,1.1917276696326102,0.9538963041860827,False,0.09667585680477835,0.005026030900317363,5.086156654335313
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,39,10,1.295469452929532,1.1631132083247886,False,0.046805189204769476,0.005026030900317363,5.457931809815335
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,40,10,1.27946012268265,1.5437454276705143,False,0.08154892964639057,0.005026488815931818,5.401540011933264
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,41,10,1.46036998006266,1.7891633404456257,False,0.08818709415358002,0.005026488815931818,6.03204559840794
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,42,10,1.4817569217152966,1.4222105801058034,False,0.017813059512157364,0.005026488815931818,6.104973925070022
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,43,10,1.5280442436130173,1.241910361033538,False,0.09004567882173531,0.005026488815931818,6.261694970815147
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,44,10,1.577125145021078,1.5398945929811048,False,0.010375161953594588,0.005026488815931818,6.426239013542158
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,45,10,1.677045378260653,1.611484351213593,False,0.017318721577500612,0.0050262720620097845,6.755948877425614
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,46,10,1.7605160518592122,1.3952971992203531,False,0.10097326671867626,0.0050262720620097845,7.026582746485902
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,47,10,1.6850405617089408,1.6669485787829166,False,0.004688156388360963,0.0050262720620097845,6.782064513658674
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,48,10,1.7131406631352692,1.9110481223819444,False,0.04747859959716349,0.0050262720620097845,6.873524168664664
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,49,10,1.8184782765096323,2.1372962214728832,False,0.07015660061719536,0.0050262720620097845,7.211942496451913
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,50,10,1.8084797119237468,1.4598637567817492,False,0.09300131436044226,0.005027866224437821,7.181942376862368
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,51,10,1.8191669742454444,1.9008760309842674,False,0.01908123141027885,0.005027866224437821,7.215967083944963
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,52,10,1.8260088285849108,2.051242031556436,False,0.05051403398684278,0.005027866224437821,7.237712840292386
10,7,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,53,10,1.9257017153061677,1.9147276948708658,False,0.0024819982258207436,0.005027866224437821,7.551401447805787
