seed,method,config_fingerprint,step,layer,bin,count,lambda_min,lambda_max,lambda_mean,log10_lambda_mean,signal_power,noise_power,empirical_snr,H_mean,mse_before,mse_after,mse_reduction,signal_retention,noise_retention
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,5,464,6.12048651760233e-08,8.326396994107199e-08,7.255563198525245e-08,-7.139328870680632,1.3693642507814923e-08,1.657237214934316e-05,0.0008262933971142005,0.004150438446607761,1.657237214934316e-05,1.3942417346521092e-08,0.9991586951837931,1.7448616715866773e-05,1.7278024442178966e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,6,464,8.419725361363817e-08,1.1357418117086127e-07,9.649747877388834e-08,-7.015484033484103,1.7515769351783657e-08,1.5476158915059435e-05,0.0011317904084681585,0.005512387360293611,1.5476158915059435e-05,1.7601786738758713e-08,0.9988626515340132,3.055068286364359e-05,3.0103502414966285e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,7,464,1.1357418117086127e-07,1.9800438622041838e-07,1.478598896347425e-07,-6.830149622303524,3.622703303978261e-08,1.7606426879595095e-05,0.0020576026714520437,0.008419829909489009,1.7606426879595095e-05,3.656987962963122e-08,0.9979229245205375,8.233131841035588e-05,7.420822686496879e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,8,464,2.1372987646373076e-07,7.509304396080552e-07,3.7876211246328766e-07,-6.421633469930282,8.895920812266928e-08,1.7423020375559403e-05,0.005105842792999102,0.021231713602399647,1.7423020375559403e-05,9.104117629372846e-08,0.9947746619641161,0.0006215910457630327,0.0005019888473090146
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,9,464,7.509304396080552e-07,0.00012301982496865094,1.2411991465028379e-05,-4.90615853172567,1.6412557994724683e-06,1.778985646504217e-05,0.09225795106552181,0.20562930385068315,1.778985646504217e-05,1.929531901312096e-06,0.891537528892308,0.36982452593961834,0.0793855291378948
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,0,20084,9.991451416224706e-11,6.970124477589934e-10,2.056940617634898e-10,-9.686778245887067,7.188333179119589e-10,1.7664217204462474e-05,4.069431828748366e-05,1.1815647929655708e-05,1.7664217204462474e-05,7.188346517354765e-10,0.9999593056062026,5.595233932933985e-10,2.1603432508664292e-10
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,1,20084,6.970125032701446e-10,1.9724177846569546e-09,1.3125533807005423e-09,-8.881883025085997,4.603010089304374e-09,1.7566690970994425e-05,0.00026203055742678936,7.539203427534158e-05,1.7566690970994425e-05,4.602226698161498e-09,0.9997380140378302,6.542111383868276e-09,6.159099938751869e-09
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,2,20083,1.9724180067015595e-09,3.6051452934060535e-09,2.7364786826946392e-09,-8.562807930683963,5.265524527302426e-09,1.7141891493938357e-05,0.00030717288240866044,0.00015716847977837437,1.7141891493938357e-05,5.265324827042871e-09,0.9996928387674286,2.5044182622667758e-08,2.5532213811562227e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,3,20083,3.605164167197472e-09,6.0021494441286904e-09,4.737714349688204e-09,-8.324431127676982,5.93099350261351e-09,1.7584905404677074e-05,0.0003372775132335102,0.0002720770984593024,1.7584905404677074e-05,5.928984113970408e-09,0.9996628367545708,7.716109968642281e-08,7.570120658496335e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,4,20083,6.002172092678393e-09,9.210718410201935e-09,7.486602232077639e-09,-8.12571524060013,6.481894738883773e-09,1.7203496508037654e-05,0.00037677772998515936,0.000429871795584724,1.7203496508037654e-05,6.476978379062916e-09,0.9996235080467774,1.8764216434041057e-07,1.8711923465255879e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,5,20083,9.210719298380354e-09,1.3589831482363479e-08,1.1250808267543654e-08,-7.948816276350414,7.015972674322334e-09,1.7638703679835443e-05,0.0003977600850896376,0.0006458673373030556,1.7638703679835443e-05,7.014212175334599e-09,0.9996023397237693,4.2872393331967216e-07,4.227252624626169e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,6,20083,1.3589842140504516e-08,1.9985234800401486e-08,1.6600116920712952e-08,-7.779888853053823,8.384424727055113e-09,1.741404946050323e-05,0.0004814747003330333,0.0009526554143786612,1.741404946050323e-05,8.38212325889119e-09,0.9995186574612321,9.227716152998649e-07,9.198583869193331e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,7,20083,1.9985384014375995e-08,3.036947049395167e-08,2.467979296899839e-08,-7.60765848778299,1.0639506902863333e-08,1.75088371259195e-05,0.0006076649304966137,0.0014156670311307447,1.75088371259195e-05,1.0664941609654655e-08,0.9993908823913412,2.053276870318451e-06,2.0346661985204477e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,8,20083,3.036981155446483e-08,5.674738545735636e-08,4.039141247982295e-08,-7.393710959371062,1.6982771574555144e-08,1.7344212421218357e-05,0.0009791606665643866,0.0023146959535032528,1.7344212421218357e-05,1.7017215590433807e-08,0.9990188534252228,6.1043757199435855e-06,5.564086822112377e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,9,20083,5.6747843757420924e-08,0.0003985089424531907,2.9095754738217138e-06,-5.53617037281009,3.7389438341745303e-07,1.6994873647839714e-05,0.022000420195213397,0.02991356289172401,1.6994873647839714e-05,3.802026708393066e-07,0.9776283921642437,0.28690547451604775,0.008447580050988017
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,0,129,9.995370503501633e-11,1.4493599376219635e-10,1.1897846080448327e-10,-9.924531653737187,4.067703995583642e-08,1.5827996069333405e-05,0.0025699423482108043,6.834536821248873e-06,1.5827996069333405e-05,4.0677468506181884e-08,0.9974300305763264,4.504891309226636e-11,4.7732522225209946e-11
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,1,129,1.4519263569212626e-10,6.447441469603632e-10,2.7594538196226035e-10,-9.559176869600492,6.987437798503837e-08,1.4716159203366582e-05,0.004748139257756474,1.58510568417819e-05,1.4716159203366582e-05,6.98705992183602e-08,0.995252117518918,3.7426328394036293e-10,2.830213431215959e-10
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,2,129,6.474298319680827e-10,1.632943114060481e-09,1.1528372885945732e-09,-8.938231984684563,1.9995309998566792e-07,2.0691734224103325e-05,0.009663428311838591,6.621877130169724e-05,2.0691734224103325e-05,1.999345975399507e-07,0.9903374658831391,4.1543551798590705e-09,4.859075056878358e-09
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,3,129,1.635645952013931e-09,3.5380509633142765e-09,2.6180406636742906e-09,-8.582023612226742,1.1254510991198582e-07,1.7989426973617087e-05,0.0062561805787845004,0.00015036675244499388,1.7989426973617087e-05,1.1254698577155229e-07,0.9937437151455504,2.4728658909315048e-08,2.3581563136255247e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,4,129,3.5437406342708755e-09,5.023578442120424e-09,4.291670304234105e-09,-8.367373648903568,2.139939937396636e-07,2.1886435495367002e-05,0.009777470799550334,0.00024646879764916304,2.1886435495367002e-05,2.139615430524242e-07,0.9902240118852735,5.9526390143013954e-08,6.065971376333579e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,5,129,5.0251034444670495e-09,7.071855101514757e-09,6.000939294146745e-09,-8.221780766560089,1.9600781784537895e-07,1.561844602289642e-05,0.01254976359416748,0.00034459727832527703,1.561844602289642e-05,1.9582858396796135e-07,0.9874617121868212,1.229803489296794e-07,1.1824799324190768e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,6,129,7.084457909201092e-09,9.524483424172558e-09,8.231156662379253e-09,-8.084539132370645,4.060110654096409e-07,1.934689022446538e-05,0.020985855592975784,0.00047260437358365674,1.934689022446538e-05,4.058013620002613e-07,0.9790249835339385,2.2823314475304106e-07,2.2377813702167343e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,7,129,9.541457401951448e-09,1.4288761285286e-08,1.1729163576652167e-08,-7.930732956937861,5.167118890155951e-07,2.0698082338452555e-05,0.02496423850297561,0.0006733091291791015,2.0698082338452555e-05,5.164928069592655e-07,0.9750463461513011,4.564464628246756e-07,4.718245468967492e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,8,129,1.4531617686941445e-08,2.7364997379208944e-08,1.961892760910354e-08,-7.7073247352933425,1.0960388443772624e-06,1.683730375306423e-05,0.06509586067673888,0.0011256827635315154,1.683730375306423e-05,1.09426604127816e-06,0.9350094295181648,1.2172549753125755e-06,1.2717056806800672e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,9,129,2.803494325576139e-08,1.811710353649687e-05,1.417912717815306e-06,-5.8483505021133535,2.827211169727632e-06,1.7864576034309276e-05,0.1582579405209492,0.04211664202265701,1.7864576034309276e-05,2.0517638886603285e-06,0.885149036290091,0.17596104457757805,0.03192074967330779
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,0,16,4.282265706478938e-07,4.282273664557579e-07,4.2822697388089637e-07,-6.368325980108672,4.647748165204569e-09,2.1450544993748975e-05,0.0002166727208975937,0.02400843391660601,2.1450544993748975e-05,1.5006629083053765e-08,0.9993004080601292,0.0005762809150904682,0.0005764047994302021
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,1,16,6.249520083656535e-07,6.249531452340307e-07,6.249525767998421e-07,-6.204152936920806,1.6900159681286394e-08,8.821007917862513e-06,0.0019158987184633301,0.034655574476346374,8.821007917862513e-06,2.8450926511783415e-08,0.9967746403187315,0.0012009380919753589,0.0012010089940984175
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,2,16,6.278233399825695e-07,6.278245336943655e-07,6.278239155221854e-07,-6.202162144861698,2.4003558474134586e-08,2.0096173192875476e-05,0.0011944342362758958,0.03480925550684333,2.0096173192875476e-05,5.559277705691701e-08,0.9972336636554123,0.0012116344281015256,0.0012116839423851145
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,3,16,8.998346743283037e-07,8.998363227874506e-07,8.998355056633045e-07,-6.045836874462932,4.610587830036249e-08,1.777390983932478e-05,0.002594019893379528,0.04914949950762093,1.777390983932478e-05,1.0162518280062176e-07,0.9942823397889576,0.0024156224397849095,0.002415673009380926
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,4,16,9.534226137475343e-07,9.53424375893519e-07,9.534234877150993e-07,-6.02071415337456,4.5681620313829747e-08,1.0159133952445756e-05,0.004496605323943664,0.05192452040500939,1.0159133952445756e-05,8.993398541879248e-08,0.9911474760558091,0.002696097781773616,0.002696156598870801
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,5,16,1.1627968206084915e-06,1.1627989806584083e-06,1.1627979077388773e-06,-5.934495758341477,8.784601571735871e-08,3.756652208351417e-05,0.0023384121954024904,0.06261332286521792,3.756652208351417e-05,2.634266766209975e-07,0.9929877280355338,0.0039203830478261635,0.0039204285283742125
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,6,16,2.5017168354679598e-06,2.5017213829414686e-06,2.501719109204714e-06,-5.601761454103262,2.1008712480843984e-07,1.7271659008008894e-05,0.012163690387086253,0.1256512925028801,1.7271659008008894e-05,3.5161412928659524e-07,0.9796421346226389,0.015788179477623742,0.015788244273195667
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,7,16,2.5095271212194348e-06,2.5095316686929436e-06,2.509529394956189e-06,-5.600407712915775,8.286227350485923e-07,1.3952078885146924e-05,0.059390624327683626,0.1259941440075636,1.3952078885146924e-05,7.268337211451915e-07,0.9479049914329287,0.015874511953941066,0.015874516969375297
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,8,16,1.000009160634363e-05,1.0000109796237666e-05,1.0000100701290648e-05,-4.999995626620535,2.94055426212836e-07,1.853775678618263e-05,0.015862513126156726,0.36485536955296993,1.853775678618263e-05,2.651367120315114e-06,0.85697476734261,0.13311896270746945,0.1331194038586593
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv1,9,16,1.1706763871188741e-05,1.1706785699061584e-05,1.1706774898812e-05,-4.931562732302836,2.583529623456269e-06,1.2068609869513679e-05,0.2140701735592852,0.4020864274352789,1.2068609869513679e-05,3.4676193941822835e-06,0.7126745213948541,0.16167348103646412,0.1616734474215256
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,0,464,9.855456006846453e-09,2.309997704230682e-08,1.5005100085823654e-08,-7.823761103432999,4.4276954356162065e-09,1.7822358257012042e-05,0.0002484348661008037,0.0008611108670924421,1.7822358257012042e-05,4.445087163954387e-09,0.9997505892962961,8.410661240032328e-07,7.559045253887566e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,1,464,2.3099980595020497e-08,2.920214825508083e-08,2.57860502107942e-08,-7.5886151760096565,3.217523921757962e-09,1.6062528581133636e-05,0.0002003124044382853,0.001479049249610398,1.6062528581133636e-05,3.2704953078692777e-09,0.9997963897721496,2.1277195415050104e-06,2.168060264730453e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,2,464,2.925489717142682e-08,3.709575580046476e-08,3.3244781299493774e-08,-7.478276519705686,6.552183881426059e-09,1.7585380850044317e-05,0.0003725926418486925,0.0019060508884963226,1.7585380850044317e-05,6.5339934823036135e-09,0.9996284417627083,3.6558473957434e-06,3.6626601186490767e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,3,464,3.7095762905892116e-08,4.6683688026405434e-08,4.213452584535021e-08,-7.375361888983909,7.260989635347197e-09,1.686677631280142e-05,0.00043049063260213355,0.0024144991851965734,1.686677631280142e-05,7.211208174587747e-09,0.9995724608180417,5.856293371105868e-06,5.7657703657879015e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,4,464,4.809379916537182e-08,6.127158513891118e-08,5.3933187456286386e-08,-7.268143912109951,9.874600377221576e-09,1.673037333177628e-05,0.0005902199306124659,0.003088502088413124,1.673037333177628e-05,1.0278882030089075e-08,0.9993856155381672,9.870847803603666e-06,9.693005823234151e-06
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,5,464,6.127159224433854e-08,8.31834441328283e-08,7.243654552808196e-08,-7.140042269206471,1.5998670804882285e-08,1.6222155975490134e-05,0.0009862233998262063,0.004143655856625691,1.6222155975490134e-05,1.5862314392790027e-08,0.9990221821662337,1.7493691133232875e-05,1.7034462018368564e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,6,464,8.390502870270211e-08,1.1315440673342891e-07,9.62042400838533e-08,-7.016805786543892,2.0787959827792386e-08,1.6953282621086373e-05,0.001226190765896022,0.005495728840569741,1.6953282621086373e-05,2.071381517047056e-08,0.9987781827029245,3.087287814613624e-05,3.017866698250616e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,7,464,1.1315442804971099e-07,1.987371831546625e-07,1.4766400095015894e-07,-6.830725368562638,3.196738021911343e-08,1.7343853534359733e-05,0.001843153155821457,0.008408730392994616,1.7343853534359733e-05,3.3125657423154474e-08,0.9980900636961911,8.279758784046873e-05,7.14614670797689e-05
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,8,464,2.143453912140103e-07,7.511778221669374e-07,3.7825837662097683e-07,-6.422211445644536,1.0836799721638966e-07,1.9568078810879372e-05,0.005537998529428509,0.021204125413125188,1.9568078810879372e-05,1.1099432858516022e-07,0.9943277863920276,0.0006640672655831988,0.0004782213526951697
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,conv2,9,464,7.51177992697194e-07,0.00012284850527066737,1.241235037560014e-05,-4.906145973658123,1.864431258707207e-06,1.722022947381724e-05,0.10826982028736547,0.20593271623686726,1.722022947381724e-05,2.548447880402296e-06,0.8520084917401587,0.3369211360724113,0.11411318099254761
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,0,20084,9.931547251262884e-11,5.972464744985473e-10,2.170065917103133e-10,-9.663527073985867,8.031415020965436e-10,1.7397499915410818e-05,4.61641879486907e-05,1.24654652357695e-05,1.7397499915410818e-05,8.031100033052527e-10,0.9999538376225867,5.32861375660369e-10,2.33417462133093e-10
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,1,20084,5.972465300096985e-10,1.8302817039739239e-09,1.1664194006785942e-09,-8.933145265485644,7.752424266134867e-09,1.727318567724444e-05,0.0004488126256603161,6.699874436689539e-05,1.727318567724444e-05,7.750922891544285e-09,0.9995512742937147,5.060642006220466e-09,4.8688726030685534e-09
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,2,20083,1.8309616045542043e-09,3.542809157153215e-09,2.6166891391315913e-09,-8.582247868181186,5.902770476703e-09,1.7704035928240463e-05,0.00033341381407125514,0.000150289386517008,1.7704035928240463e-05,5.9011004968905065e-09,0.9996666805135569,2.3307158753102306e-08,2.3414097661187422e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,3,20083,3.542809157153215e-09,5.855832263534921e-09,4.632808448320177e-09,-8.334155656101041,5.498205606932562e-09,1.7250574030895062e-05,0.00031872593215504435,0.00026605412064803073,1.7250574030895062e-05,5.497062386264006e-09,0.9996813403392978,7.265837278750638e-08,7.235542199602527e-08
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,4,20083,5.855860685244352e-09,9.146764234913007e-09,7.435841433248038e-09,-8.128669879981317,6.4876470232534606e-09,1.7420665909785907e-05,0.00037241094481917233,0.0004269581937304695,1.7420665909785907e-05,6.4850528376341066e-09,0.9996277379694349,1.8363175884022903e-07,1.8548417791183785e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,5,20083,9.14678466301666e-09,1.3641733964675495e-08,1.1283898419605318e-08,-7.9475408321235,7.444939003519142e-09,1.748073870702249e-05,0.000425893819614985,0.0006477653544852665,1.748073870702249e-05,7.438098298558035e-09,0.9995744975085025,4.281163687111469e-07,4.2620040922113393e-07
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,fc1,6,20083,1.3641733964675495e-08,2.0230350727956647e-08,1.6680897028550525e-08,-7.777780598537934,8.921068970806662e-09,1.7518209898511797e-05,0.0005092454373616728,0.0009572862593060097,1.7518209898511797e-05,8.922006065598548e-09,0.9994907010700301,9.352107746202301e-07,9.249339379450951e-07
