seed,method,config_fingerprint,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,clip_rate,wiener_filter_time,step,epoch,train_loss,refresh_time,diagnostic_spectrum_time,active_state_bytes,test_loss,test_accuracy
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10232851681315358,1.8980261676600805,1.9007811897798015,0.0829792908915913,344.041658491307,1.0187803671310862,0.053821285786439764,0.3938755586422454,0.23941664405616905,0.001025906065992739,0.0029066247508787923,0.6783216966270388,23.6804674097828,0.9970387877689046,1.0,0.002059904858469963,0,1,2.3067173957824707,0.15162063762545586,0.004708262160420418,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10826571965280027,1.9019209135722894,1.9050370909787337,0.08346080623396003,308.6050111092325,0.8969426248151335,0.05717478393778742,0.4522875238638139,0.304494126979145,0.0010089915204897337,0.003240388081580614,0.9778864537032512,24.796914037855604,0.9970935578084394,1.0,0.0015142327174544334,1,1,2.3152689933776855,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09004485416078677,1.90088069853947,1.903086206642895,0.07293538696532752,445.6479608993057,1.1959889129791188,0.04813683248143048,0.2840123752200749,0.1732252441105914,0.0010214806408475896,0.0022439236518852594,0.3805301899637064,22.29381041485488,0.9973162921904426,1.0,0.0015491098165512085,2,1,2.3096940517425537,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.107986491322045,1.8961725153328282,1.8994678025898295,0.07914164568322869,308.3307460332763,0.9539275373685139,0.05891472568732496,0.39787461522479706,0.24607951364558414,0.0009369154306754451,0.003243270458036133,0.8518404016366473,24.19375067862678,0.9969061549986802,1.0,0.0012881811708211899,3,1,2.3075623512268066,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09958730900165279,1.9031808496520182,1.9054973695500996,0.08112075268984434,365.2179577153574,1.1215918280955142,0.04937863519662716,0.3326489232984719,0.22940438679562564,0.0011846038768007152,0.002738090991347886,0.5302448329598041,22.87028568641456,0.9969289795192127,1.0,0.0011401781812310219,4,1,2.3038182258605957,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10938990479909341,1.8970184428424353,1.8996494925305352,0.07859274764073175,300.7382148525806,0.949676397615305,0.0528275061042479,0.3942538201269201,0.2755377495664567,0.0010360188221435137,0.00332515108000606,0.8843513513476007,24.248134611682943,0.9968421825005493,1.0,0.0011397581547498703,5,1,2.307875633239746,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11359629286736517,1.9022060922786213,1.9054971140364456,0.08139431626767919,280.40568804650746,0.915926745785075,0.058753710628852554,0.4169288712107446,0.25825973961305854,0.0009991081982048929,0.0035662614652680336,0.9218438592372911,24.124441860117475,0.9967335657412452,1.0,0.0011700373142957687,6,1,2.3056538105010986,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10908464726035096,1.897301356636275,1.9003433115603474,0.09151366245427221,302.5139255515174,0.9732884507057165,0.056565168285833446,0.4353818328368478,0.26730526265002935,0.0011533531539894048,0.0033056329492686023,0.766125345505737,23.65045201346442,0.9967826656279343,1.0,0.0013457033783197403,7,1,2.3102869987487793,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10636488551691052,1.9039278890809401,1.9068555911414797,0.07926319208294541,320.40880119513673,1.0095956784559714,0.055394076360740736,0.3661620553668665,0.24465210181129787,0.0010672250812459347,0.003121012894094347,0.7154651606379407,23.60292927727048,0.9968490388694384,1.0,0.0015684617683291435,8,1,2.298175573348999,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09462115465813277,1.8975386377086567,1.8996180541058756,0.07687151344169647,402.1654601683399,1.110478054118405,0.04686951376362761,0.3382130781245564,0.23072914277225015,0.0010807722017858376,0.0024865387481795335,0.5308398502534624,23.29368286505936,0.9972387532891231,1.0,0.001544388011097908,9,1,2.3076984882354736,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10048681796317227,1.9047282538585915,1.9073950803179374,0.08088047700319706,359.2922586288371,1.060161456469878,0.05286188977848924,0.36507058262585973,0.23327568806417182,0.001074510226328469,0.0027832495019986777,0.6042422181027052,23.36658925748067,0.9970493061539498,1.0,0.0012062983587384224,10,1,2.306875705718994,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10903737053223574,1.897438706211509,1.9009377501529612,0.0884179495131234,302.8201508859046,0.9438117246800696,0.06074067405046784,0.44009372036494454,0.2713286942571339,0.0010608533318714668,0.0033022901447941886,0.8446088125163533,24.078403798918075,0.9968832598427857,1.0,0.001136195845901966,11,1,2.3005051612854004,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12465227334936739,1.898633967403865,1.902699136941763,0.090964997795838,231.9968487755015,0.8107209749196659,0.06533393442518985,0.4945625847933653,0.29542425193359145,0.0009151185524177937,0.004310403374931373,1.391511175139745,25.0896878429154,0.9965054655733537,1.0,0.0011758161708712578,12,1,2.2990036010742188,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10112201582653342,1.8924709284918557,1.8950128570526703,0.07898212796719149,350.2410098366791,1.0173289307146092,0.05180147214826542,0.37943559797841914,0.23613214946018765,0.0010028047350076398,0.0028551767834618727,0.6723133700009417,23.719387442660445,0.9970953460555955,1.0,0.0014175623655319214,13,1,2.300636053085327,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11622024421424372,1.8976143430392822,1.9011520903719756,0.08852517358456258,266.5952094684231,0.8348587636770539,0.060977445441900105,0.489253726900512,0.32012563985711273,0.0009556492418864823,0.003751005135912364,1.2565205583283003,25.250219397086685,0.9968684404894541,1.0,0.001140659675002098,14,1,2.3074052333831787,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10304123271563446,1.8955749546459515,1.8984948020604187,0.07980961841815051,338.4229700039055,1.0034699111652339,0.05545251138562468,0.38503032077650196,0.25003186684010215,0.001025017206977166,0.0029548821697711514,0.7207827342218068,23.872642073319334,0.9970348646513167,1.0,0.0011298758909106255,15,1,2.3031437397003174,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11053141522348837,1.8989570777773228,1.9021200130091844,0.08483453883246872,295.160906534661,0.9439768861263945,0.05764671630361596,0.4202540097996479,0.2745127491731162,0.0010736462377959118,0.003387982547073658,0.8662484627086466,24.07701312339921,0.9968018227847011,1.0,0.0012298822402954102,16,1,2.3012146949768066,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10184585550743122,1.8969231100909925,1.8994460951620453,0.07744980678343338,346.9067368512238,1.023807406580154,0.051565488826340634,0.36457725631657084,0.24073617237328823,0.0010273006136846444,0.0028826191413289823,0.6755088910963241,23.698438033283015,0.9970487531724731,1.0,0.0011346638202667236,17,1,2.303326368331909,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10756093207048613,1.8957245046966285,1.898384353497406,0.07823432637292865,310.62852462536904,0.9664986633400636,0.05304103738926341,0.38670421007614464,0.288673497616188,0.0011301323778515312,0.003219279366308449,0.8223113084275187,24.072775965603913,0.9968885707952757,1.0,0.0012539355084300041,18,1,2.3029797077178955,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12374410980917543,1.8980744238961509,1.9025469013434269,0.09662574096940296,235.2758780144473,0.7906538537958524,0.06862111639838807,0.524475572710981,0.3456250563948884,0.001066806600363498,0.004250329478625985,1.377025943559151,25.105195253064096,0.9966394606176028,1.0,0.0011362843215465546,19,1,2.2929043769836426,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09670442160441761,1.8975379083570927,1.8997835838964152,0.0806986209241442,385.0244048028499,1.0701740539934341,0.04865976243203766,0.3751974940398155,0.2527575054857244,0.0010673431699536294,0.002597237960551711,0.6150518469048544,23.743999850069294,0.9972205033222735,1.0,0.001236424781382084,20,1,2.2984795570373535,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10999202454919495,1.896618808748845,1.8998071647487884,0.0852263705140651,297.32930415227173,0.9357024566696608,0.05791103998637555,0.4289114615278902,0.28814605571599367,0.0010933829409424218,0.0033632742751953364,0.8863447381820275,24.208403852124363,0.9968529759979857,1.0,0.0011479295790195465,21,1,2.2892508506774902,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11199508635965753,1.898821455673634,1.9022063746812874,0.08814140510756159,287.45530154171365,0.9179609790750863,0.05963513196157117,0.44562628732514437,0.2986767453358003,0.001086800301752983,0.003478801728674615,0.9560516096018956,24.390516596692493,0.9968065957588832,1.0,0.0014327671378850937,22,1,2.2933506965637207,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10106581524537195,1.89509488131812,1.897962558165765,0.08176951292718325,351.6036298628498,0.9544981493452321,0.05497773255271253,0.43265573989943235,0.2824168220089927,0.0009651991600427178,0.002844111706957889,0.8321857527611084,24.66273626141524,0.9972853006389119,1.0,0.001553686335682869,23,1,2.302877426147461,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11282714637428441,1.8981250152010838,1.9016492282509025,0.08968735884427265,283.02344779920327,0.9094643201359378,0.06087216704817453,0.4544018674859441,0.3044353007192187,0.0011209682373911716,0.003533276156789094,0.9595757964004973,24.339017022853486,0.9967866114019609,1.0,0.0013042185455560684,24,1,2.298290967941284,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.0949582220879499,1.9017815316728697,1.9041259547301201,0.07257760171386625,401.1031769357526,1.1454887594364074,0.04960865430050704,0.28697900778158775,0.1921103714620841,0.0010468040970149808,0.002493124107189506,0.4575402404572456,22.636853977831457,0.9971441543590178,1.0,0.0011405963450670242,25,1,2.2961554527282715,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10833562848497219,1.8959612877512466,1.8993409464477504,0.08241631938680118,306.2783627150516,0.9412456404200324,0.05968770197304013,0.41899103451430675,0.24773223574224063,0.0009164172939099726,0.0032650037405511268,0.8826183023302376,24.318892456173273,0.9969268294629893,1.0,0.0011363504454493523,26,1,2.2952046394348145,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09719012578815946,1.9003109644239857,1.902683794880889,0.07746580925842557,382.3006706162829,1.1253641534284813,0.04993936529040855,0.319884993487534,0.197610735279915,0.001070774369449809,0.002615742206995923,0.4827335762750953,22.661125667114895,0.9970563374853253,1.0,0.0011823410168290138,27,1,2.2908291816711426,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12082820101867259,1.8962425154540399,1.8999916753929311,0.08598084375141266,246.29247350040706,0.8780188392324024,0.06279526892904407,0.4415074951383918,0.27361522117882514,0.001042414424656153,0.0040602133947449815,1.0657337039273338,24.190998408737094,0.996435056147866,1.0,0.0014082826673984528,28,1,2.285834789276123,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10103094859606129,1.8999011478204066,1.9028242577813324,0.08086782073532042,353.633296020551,1.0310434636245736,0.055458223878574235,0.38082127897781204,0.22550599721910738,0.0010153831881689638,0.002827788025490788,0.6280221752055698,23.465281275249723,0.9970844276395162,1.0,0.0012905122712254524,29,1,2.291508913040161,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11975022587639025,1.895365878333469,1.8992154512680204,0.09427597891781986,250.51482587944793,0.8486061128331492,0.06364034185993563,0.4897868749365885,0.3276219992835326,0.0011095732458327253,0.003991779713713249,1.1786467051012914,24.7021707961815,0.9966125513336234,1.0,0.0011363299563527107,30,1,2.2916178703308105,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.1002469468969568,1.899308939618447,1.9018216969883053,0.07597694493127398,358.96236289083674,0.9896317463102743,0.05140462210193174,0.38578906130847795,0.25972256990837705,0.000926639434433246,0.002785807380603639,0.780818326017153,24.475989129784846,0.9972430765767748,1.0,0.001166176050901413,31,1,2.2979001998901367,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10357637781038523,1.8944906047626073,1.8970979472116343,0.0798413515309664,334.5518789416675,1.0900944970150832,0.05245447654567466,0.32698381395251847,0.2172165418774086,0.0012004817472609987,0.0029890730342628504,0.5408462971742783,22.57537333963515,0.9967416279338701,1.0,0.0014070356264710426,32,1,2.2895443439483643,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10158255433055989,1.901032931449721,1.9038777097713333,0.07669572564138236,350.2200632054439,0.9998265644321835,0.05466147742818426,0.3776192723120112,0.24118040016731887,0.000936362332649561,0.0028553475513371745,0.7354566078740766,24.10898076298272,0.9971451476672101,1.0,0.0011448422446846962,33,1,2.2903835773468018,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11176712422241203,1.902321869660851,1.905514157743627,0.08650736244679924,289.69423193789976,0.9360399116524182,0.05786532258825021,0.4283163212563064,0.2916358722896042,0.0010964391058874456,0.0034519154669742837,0.9181562137854249,24.248564257514964,0.9967688693510031,1.0,0.0011371169239282608,34,1,2.291449546813965,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09592347794058695,1.8958824709235544,1.8982698098204922,0.07279508892072314,390.63665162619475,1.1324395427891958,0.050138330204363674,0.29218448776406974,0.1919679988270672,0.0010597042692434059,0.0025599236419012582,0.4637363770942747,22.58044153381863,0.997101041241075,1.0,0.0011692382395267487,35,1,2.289442539215088,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.1054540931315848,1.902948829425342,1.9062556398056887,0.0847294248808006,325.6321958632229,1.0263995875809389,0.058990628869880865,0.38530762507646854,0.24485303922152865,0.001150203911227746,0.003070949410450298,0.6537373842945639,23.2813065876489,0.9968479787913485,1.0,0.0014175986871123314,36,1,2.2882161140441895,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.09842673942687745,1.8959673159500217,1.8983142664232977,0.07520583400255774,371.0526142031383,1.1155777219034728,0.049754677854523,0.3064076288820959,0.21191382970749365,0.0011037570873257108,0.0026950355869182325,0.5174284440796554,22.832857946616056,0.9969934783391866,1.0,0.0014555221423506737,37,1,2.2915453910827637,0.0,0.0,10905008,,
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.10646198496376362,1.8988076210532903,1.9015818225240282,0.08100094545204249,318.1066980680737,0.9285676489389464,0.05403214010657547,0.42736476635845233,0.28973129275365056,0.0009636481650003753,0.003143599320557209,0.9451572969709297,24.780769052283482,0.9970809553694466,1.0,0.001146676018834114,38,1,2.2955267429351807,0.0,0.0,10905008,,
