seed,method,config_fingerprint,step,refresh_time,diagnostic_spectrum_time,active_state_bytes
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,0.15162063762545586,0.004708262160420418,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,50,0.14899530541151762,0.0045846207067370415,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,100,0.15121083613485098,0.004681377671658993,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,150,0.14851215481758118,0.0045843953266739845,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,200,0.14857115410268307,0.004727315157651901,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,250,0.14854027796536684,0.0046213967725634575,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,300,0.15027910005301237,0.004726114682853222,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,350,0.14979112055152655,0.0046117957681417465,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,400,0.14983124658465385,0.004690162837505341,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,450,0.14837730024009943,0.004605795256793499,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,500,0.14991624932736158,0.004721103236079216,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,550,0.14762681256979704,0.004597397521138191,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,600,0.15460315998643637,0.0047852275893092155,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,650,0.1449947403743863,0.004484044387936592,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,700,0.14663026109337807,0.0045784590765833855,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,750,0.14374075178056955,0.00446936022490263,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,800,0.1463133068755269,0.004613211378455162,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,850,0.14351975079625845,0.004489641636610031,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,900,0.14644083846360445,0.004620247520506382,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,950,0.14438789058476686,0.004516195505857468,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1000,0.14757815934717655,0.004646671935915947,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1050,0.14499869383871555,0.004540007561445236,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1100,0.14722090121358633,0.004637356847524643,10905008
42,dp_fisher_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1150,0.14485829416662455,0.004499698989093304,10905008
