seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv1,1.0,,0.0005026711367452,0.0005026710463057612,5.292847662955209e-05,0.12763047472490643,0.05734667777348754,0.36853749737270725,0.03383799380239147,5.414079008382635,0.10529446049963484,3.0817488184081023,0.03383799380239147,0.32136537517573227
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv2,1.0,,0.0065434431354916,0.006543439231092573,0.0038928695056381977,0.024589834226359502,0.0038111561650167503,0.048404407105861906,0.008224603306286523,38.16215934116946,0.5949271274867783,1.2964868430266725,0.008224603306286523,0.013824555859522991
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc1,1.0,,0.0858534181830421,0.08585288338008469,0.07122073499848955,0.003428964826195067,0.0007037323384121388,0.004105842091573387,0.0007562609864004081,151.88140642076675,0.8295671874313616,1.0979289007361144,0.0007562609864004081,0.0009116331960308897
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc2,1.0,,0.0002076247480643,0.00020762472075694808,5.486397888844636e-05,0.004631577693212765,0.0002802830803982367,0.001449035918007203,0.0021708786048000566,2.8004334001920728,0.2642458888730877,1.9453416283357012,0.0021708786048000566,0.008215373242164946
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv1,0.13461047845982993,0,0.0005025796371765,6.765248947508372e-05,2.8734212155340426e-07,0.02288925066864235,0.00813879289387465,0.07287189308384782,0.0012964678038638415,0.20743484861821465,0.004247325172848692,15.34412911259437,0.0012964678038638415,0.30524335931508095
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv2,0.09801567033463932,0,0.0069091063860802,0.0006772004753786278,0.00010069089459542873,0.005604506580016157,0.00040573277796164585,0.005074455959535854,0.0015327656237321286,7.112032494117077,0.14868698156056623,2.5933642961713095,0.0015327656237321286,0.01030867401869861
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc1,0.1095107886666922,0,0.2869918394098931,0.03142819701442172,0.024697637673424616,0.0013499472842485622,0.00010634253723910666,0.0006406036649581569,0.0005751911132391643,115.51678165404785,0.7858432878631697,1.128059548459866,0.0005751911132391643,0.0007319412434038834
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc2,4.737043488132175,0,0.0018704720358355,0.008860507089324995,0.00837278778696298,0.014030204920716719,0.0021821978520889084,0.01650826191786435,0.007688000944444794,9.917521218333784,0.9449558250509599,1.0287130441268493,0.007688000944444794,0.008135831052240132
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv1,0.2812237589062402,1,0.0005026621567586,0.00014136051950159941,2.2367260665024053e-06,0.045084072818984765,0.016832246347754647,0.14105846912858455,0.004864736513977018,0.7783578422363229,0.01582284837653768,7.949826796950871,0.004864736513977018,0.307450112534132
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv2,0.05143414415699056,1,0.0070712297857845,0.00036370257031420627,2.4438884489663025e-05,0.0035067457935274264,0.00021560897526121315,0.002684396858227757,0.0006933878300754324,3.2173195315500065,0.06719469831777661,3.857735928318702,0.0006933878300754324,0.010319085395640418
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,fc1,0.027332448842795194,1,0.3651734170578748,0.009980881981783221,0.005865363037055523,0.0007624078806209072,2.7907165394950007e-05,0.00017596081362859862,0.00041475186861766086,83.29544727822207,0.5876597927678928,1.304478757086055,0.00041475186861766086,0.0007057686670448709
