seed,run_id,learning_rate,interval_index,layer,n_steps,gamma_model,gamma_oracle,gamma_dp_raw,gamma_dp_valid,model_to_oracle_ratio,model_multiplicative_error,clean_signal_energy_in,clean_signal_energy_filtered,signal_retention_oracle,signal_retention_after_model_gamma,noise_energy_in,noise_energy_filtered,noise_retention_oracle,noise_retention_after_model_gamma,dp_signal_energy_in,dp_signal_energy_out
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,conv1,50,3.0817488184081023,2.717637444740377,1.8234435997738319,True,1.133980849569325,1.133980849569325,0.004920095037015162,0.0006661782604203676,0.13539947001196811,1.285912567189968,0.13726687769513332,0.0049631320162021805,0.036156807086595105,0.34338755253625614,0.0033832401112638046,0.0010175321764210165
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,1,conv1,50,15.34412911259437,12.686208928844646,12.064751603062682,True,1.2095125658624784,1.2095125658624784,0.00788799583619753,4.901205968131763e-05,0.006213499689795004,1.462920646979236,0.13812749129496785,0.0001815021156904026,0.0013140187662049787,0.30937559822472055,0.007066866735828403,4.855010036499706e-05
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,2,conv1,50,7.949826796950871,6.543111804064985,6.62073182086159,True,1.2149917401704717,1.2149917401704717,0.010075812637916064,0.00023534848150624977,0.02335776675924036,1.4762049286824712,0.13888245095053386,0.0006688669291618508,0.004816065129784345,0.30437409341074567,0.010763592350377707,0.00024555300198408686
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,3,conv1,50,5.63874031406787,4.643219948027331,4.6166882073577575,True,1.2144030171268292,1.2144030171268292,0.009248755192912376,0.00042898763168981144,0.046383283235624906,1.474774688006746,0.13945726999226107,0.001366582792320803,0.009799294023155903,0.3115723980183097,0.007666145764049306,0.00035967974579046856
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,4,conv1,50,7.4264534785239,6.058478030252502,5.839634533626529,True,1.2257952313172595,1.2257952313172595,0.008996177251978045,0.00024509301203967757,0.027244128831030695,1.5025739491201335,0.13870612202751306,0.0007722200687279098,0.005567310638060633,0.3070494925086882,0.008533208439504204,0.00025023094605342553
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,5,conv1,50,6.800981139339004,5.540639938557946,5.960789268000772,True,1.2274721358466556,1.2274721358466556,0.008521072921417943,0.00027757121439467,0.03257467891126566,1.5066878442799503,0.14127385617499766,0.00094585808911019,0.006695209677992678,0.30967583945235283,0.009535829960824005,0.00026838050228198047
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,6,conv1,50,6.223021050528417,5.094521954410524,5.31162435465008,True,1.2215122647849044,1.2215122647849044,0.008519625949339813,0.00032825673946959577,0.038529477869275755,1.4920922130199465,0.1410823713637815,0.0011505585202759641,0.008155225271265424,0.3158191804198293,0.010884206239579104,0.0003857820844500547
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,7,conv1,50,5.6023047836705615,4.592676398473963,5.317379474693929,True,1.2198344271614856,1.2198344271614856,0.007303339499146281,0.0003462500123569185,0.04740982017848043,1.4879960296883898,0.13952872857297804,0.001309708934546954,0.009386661427663865,0.29460805554231617,0.0073722876274903044,0.0002607395796613173
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,8,conv1,50,7.67214551447714,6.304822776776769,5.854398363564038,True,1.2168693373486688,1.2168693373486688,0.004919902313724096,0.00012376866681661688,0.025156732578076494,1.4807709841793881,0.13911447065932891,0.0007413927517607137,0.005329371906796645,0.3136965128119451,0.004332695202463503,0.00012641354103810302
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,9,conv1,50,12.253333259066466,10.135127072411457,9.185097471313835,True,1.208996510011297,1.208996510011297,0.003816056276964637,3.714979096943742e-05,0.009735126600121071,1.4616725612194963,0.13907957998535675,0.00029173926993462284,0.00209764273062472,0.3149488392434014,0.0038964825404577013,4.618545174508548e-05
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,10,conv1,50,13.43783752939616,11.443109582170896,11.373165592129443,True,1.1743169488067455,1.1743169488067455,0.0029111179420145466,2.2231649519384143e-05,0.007636808251059535,1.3790202962547846,0.1406801436802366,0.00024612194650680617,0.001749514466421337,0.31591941010849084,0.003999136456818504,3.0917437978120936e-05
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,11,conv1,50,13.131210575373002,11.097851826544021,16.10629186576408,True,1.1832209314568032,1.1832209314568032,0.002312251536319581,1.8774018117814873e-05,0.008119366696452732,1.4000117726375048,0.14181155656229946,0.0002442233559960922,0.0017221682203932517,0.2969512122252218,0.005133535138280104,1.9789071128084037e-05
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,12,conv1,50,10.534977586207814,9.008470485656039,6.736100505784498,True,1.1694524173645675,1.1694524173645675,0.0018948974552936973,2.3349822985582822e-05,0.012322473134549514,1.3676189564798304,0.1384997587405538,0.00038319188414000845,0.002766733224841401,0.30706796959505017,0.0007299372111688016,1.6086752759109557e-05
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,13,conv1,50,66.94332083437763,57.7542498506986,,False,1.1591064035535712,1.1591064035535712,0.0013748902037147173,4.1219253563225903e-07,0.00029980032915980165,1.3435276547588941,0.13662201687980574,9.138377821537717e-06,6.688803188710992e-05,0.2997525748706766,-0.001437159688924496,2.615501537228775e-08
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,14,conv1,50,66.62756299020951,57.2495451472471,68.65328218197045,True,1.1638094734000408,1.1638094734000408,0.0014047161425566647,4.2859242618132716e-07,0.00030510963261322257,1.3544524903756803,0.13917744038642554,9.276512927472098e-06,6.66524179616747e-05,0.29588555669165933,0.0016440889387501038,3.4882106020742704e-07
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,15,conv1,50,30.349010430987548,25.52324552776966,,False,1.189073325254321,1.189073325254321,0.0015739346564761743,2.416099979159368e-06,0.0015350700673741357,1.4138953728313683,0.13591114419612277,4.3671003198011343e-05,0.000321320252701229,0.29595601409153527,-0.0018938330219086946,-1.0381775721651147e-07
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,16,conv1,50,30.23138319754924,25.3279618619042,31.783982069910564,True,1.193597154101068,1.193597154101068,0.0012382429075359508,1.930213558563085e-06,0.001558832719182802,1.4246741662781688,0.1391440805400779,4.5529400251631206e-05,0.00032721047187140163,0.29904960325393865,0.0010008701257431044,9.907432277702036e-07
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,17,conv1,50,48.93812351373357,41.51567242847902,,False,1.1787867244121253,1.1787867244121253,0.001045879606541298,6.068167242154101e-07,0.0005801974915852316,1.3895381416502681,0.13929886358921956,1.6883931924359264e-05,0.00012120653025676172,0.29028235945779934,0.0009144865170330036,-1.6002551898174907e-07
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,18,conv1,50,53.51727050634051,45.1489820406425,,False,1.1853483309582702,1.1853483309582702,0.0011821207132406643,5.799170819165088e-07,0.000490573488325676,1.4050506657055573,0.13645811318437423,1.473647244334682e-05,0.00010799264403894959,0.309301541989357,-0.001150070963219694,7.551972380526697e-07
91,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,19,conv1,50,53.38093520246971,44.706412794877494,42.187950048720886,True,1.1940330674123367,1.1940330674123367,0.0010839735419224841,5.423492378753184e-07,0.0005003343872336897,1.4257149660741135,0.1406860715500549,1.5639980238716126e-05,0.00011116935789305594,0.3167797804050415,0.0024675565321587048,1.3864054756444562e-06
