seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count,beta_oracle_interval,beta_dp_raw_interval,raw_positive,raw_finite,was_used_by_next_interval,next_beta_train,applied_to_training
42,dp_sgd_lr0p50,dp_sgd,0.5,0,0,49,50,conv1,0.025138633447215238,0.045864946890947556,0.18630066294902814,0.13926637620897964,0.04703428674004857,1.8244805147126364,1.8709961636860117,1.8709961636860117,False,0.04703428674004857,0.3377289480781231,0.11281165226073152,16.17280198839705,8.042503359855049e-06,50,1.8244805147126364,1.8709961636860117,True,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,1,50,99,50,conv1,0.025132647128136426,0.005254631152541437,0.13868655498303487,0.13926637620897964,-0.0005798212259447862,0.20907591332306527,-0.02307043993370943,0.0,True,0.0,0.0,0.09086057861230838,2.3010629738039916,5.214677605059893e-06,50,0.20907591332306527,-0.02307043993370943,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,2,100,149,50,conv1,0.025134506154456115,0.0013655985824312065,0.13929797209410677,0.13926637620897964,3.1595885127154444e-05,0.054331625775312815,0.0012570720480041253,0.0012570720480041253,False,3.1595885127154444e-05,0.00022687375077179846,0.08846332252338457,0.6141712090268109,4.94387186856092e-06,50,0.054331625775312815,0.0012570720480041253,True,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,3,150,199,50,conv1,0.025138637428645527,0.0005834162655097936,0.13403402063581907,0.13926637620897964,-0.005232355573160576,0.02320795099439199,-0.20813998324341543,0.0,True,0.0,0.0,0.08796022208339192,0.2638459798449637,4.889406020154724e-06,50,0.02320795099439199,-0.20813998324341543,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,4,200,249,50,conv1,0.025138502263253454,0.0003034245912112964,0.13958004513066963,0.13926637620897964,0.00031366892168999865,0.012070114123498574,0.012477629669628666,0.012477629669628666,False,0.00031366892168999865,0.002252294704768239,0.08778514636114185,0.13749608695636614,4.869909307230607e-06,50,0.012070114123498574,0.012477629669628666,True,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,5,250,299,50,conv1,0.025136342644488385,0.00020907119002251215,0.1387504493084021,0.13926637620897964,-0.0005159269005774979,0.008317486476830588,-0.02052513795958397,0.0,True,0.0,0.0,0.08773344677718736,0.09480405453408938,4.86333917909733e-06,50,0.008317486476830588,-0.02052513795958397,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,6,300,349,50,conv1,0.025138203266175316,0.0001491479028636269,0.13399995865713882,0.13926637620897964,-0.005266417551840791,0.005933117068247782,-0.20949856662695593,0.0,True,0.0,0.0,0.08768931104736889,0.0676606646175519,4.859166529570756e-06,50,0.005933117068247782,-0.20949856662695593,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,7,350,399,50,conv1,0.025141942187423966,0.00013549047758447966,0.13789249909635057,0.13926637620897964,-0.001373877112629063,0.005389021920997503,-0.05464482824705079,0.0,True,0.0,0.0,0.08766769036508255,0.06147101510141542,4.8582155195072715e-06,50,0.005389021920997503,-0.05464482824705079,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,8,400,449,50,conv1,0.02514183598057232,0.00011677014122003964,0.1365455599591509,0.13926637620897964,-0.002720816249828752,0.004644455612162558,-0.10821867790129527,0.0,True,0.0,0.0,0.08765629836144431,0.052984847600104204,4.856911962803824e-06,50,0.004644455612162558,-0.10821867790129527,False,True,False,,False
42,dp_sgd_lr0p50,dp_sgd,0.5,9,450,499,50,conv1,0.025136415992361993,9.887549905397914e-05,0.13912286816583957,0.13926637620897964,-0.00014350804314005369,0.003933555964542585,-0.0057091688482423415,0.0,True,0.0,0.0,0.08766395163112435,0.04487084929906841,4.855665901819813e-06,50,0.003933555964542585,-0.0057091688482423415,False,True,False,,False
