seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,1,2.302597999572754,0.001,,,1.0,0.11699788756472526,1.8956002706850195,1.8993143004945205,0.08933015421618842,262.5049414542024,0.8678126108303771,0.06251341357164736,0.4683242165592166,0.2527366876725069,0.000929412450087326,0.0038094520978803415,1.0359107033233137,24.344598033438494,0.9966941094288637,,,,,,,0.19585749506950378,0.11033429205417633,0.0006858725100755692,0.0005943253636360168,0.013487226329743862,0.0022203708067536354,1.3931654393672943e-05,10905008,True,True,True,,0.08933015421618842,0.008933015577701278,0.0028248675782086507,451.17131246330086,0.45117127964169074,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,1,2.2905759811401367,0.001,,,1.0,0.11237511448327246,1.900434545408638,1.9039136779065735,0.08178072040462041,285.99967402470594,0.9735719795257007,0.060443312824741656,0.3820312104249087,0.2226785388237757,0.001052097736513744,0.00349650748145311,0.7400426308235469,23.2562227641932,0.9965958982895857,,,,,,,0.0,0.0,0.0006968406960368156,0.0006011426448822021,0.013224570080637932,0.0014103949069976807,1.3959594070911407e-05,10905008,True,True,True,,0.08178072040462041,0.011274294318808836,0.0038288358046545544,317.9389554208866,0.31793897212032063,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,1,2.283911943435669,0.001,,,1.0,0.10665972536302537,1.9010200094727299,1.9041539324480887,0.08041655746033315,317.66725776294106,1.0663392983963127,0.057365377998270774,0.33298290042600315,0.1863799741559347,0.0011247760540705188,0.0031479479722082986,0.5216278026975656,22.19333185112945,0.9966432193676322,,,,,,,0.0,0.0,0.0005605947226285934,0.0004743337631225586,0.014828011393547058,0.0011316677555441856,5.214475095272064e-06,10905008,True,True,True,,0.08041655746033315,0.01243307339609811,0.004594795625469538,256.70954002634403,0.2567095456918813,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,3,1,2.2804694175720215,0.001,,,1.0,0.09506376052855023,1.8960191651208869,1.8985528624871797,0.06675220077088458,397.79146947353655,1.1772439571550877,0.05167067350162725,0.22488258200761882,0.1492162063187412,0.0010626521604699551,0.0025138799512531853,0.3529956869839368,21.474248645106712,0.9970405500180464,,,,,,,0.0,0.0,0.0007364749908447266,0.0006577763706445694,0.013577872887253761,0.0015362342819571495,6.831251084804535e-06,10905008,True,True,True,,0.06675220077088458,0.012200848584769889,0.005054393286759069,216.48811362789556,0.21648811566845386,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,4,1,2.2690067291259766,0.001,,,1.0,0.1248359752069661,1.903852243759236,1.9077747306342365,0.08579251078555634,232.58781762707804,0.9186186831593085,0.06410651681004957,0.40282958356135706,0.2100303287289315,0.0010351555695529823,0.004299451321818221,0.8723473078377473,23.072763887728605,0.9960504436881904,,,,,,,0.0,0.0,0.0006658323109149933,0.0006237747147679329,0.013238462619483471,0.0013997908681631088,6.292946636676788e-06,10905008,True,True,True,,0.08579251078555634,0.014567120137027724,0.005734256723365639,202.56444090254618,0.2025644697221653,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,5,1,2.2305960655212402,0.001,,,1.0,0.10046756397857311,1.900411993345398,1.9030976903551036,0.07344229281416785,357.8028378955282,1.1560428389206994,0.05310891646214674,0.258770789766113,0.13349482388303227,0.0010821629139590426,0.0027948352947179057,0.34476883339773273,20.911717800553376,0.9967690506712584,,,,,,,0.0,0.0,0.0007027555257081985,0.0006245654076337814,0.0133559824898839,0.0014647338539361954,6.265006959438324e-06,10905008,True,True,True,,0.07344229281416786,0.015319268919658955,0.006184059309884147,183.63599382972995,0.18363599217840434,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,6,1,2.2665796279907227,0.001,,,1.0,0.12392295901360839,1.9037728542939896,1.9078286736910317,0.08495126896619441,236.00799214880809,0.9168492029355406,0.0651712528537369,0.40340665171937046,0.20156550460542244,0.0009716708161761968,0.004237144644254612,0.8789624880156657,23.168970508818244,0.9961151773099396,,,,,,,0.0,0.0,0.0005569392815232277,0.00047985464334487915,0.014839164912700653,0.0011597983539104462,7.033348083496094e-06,10905008,True,True,True,,0.08495126896619441,0.015146515393132758,0.00673951525746584,164.43882922542647,0.16443882267108995,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,7,1,2.2403597831726074,0.001,,,1.0,0.10622890298170913,1.898246120585213,1.900925917981386,0.07264572123634128,319.31524156832035,1.094541476986271,0.05315020809254844,0.27280671884032476,0.1385398230657246,0.001019190923621629,0.003131701433979771,0.4256958656350955,21.33319081020142,0.996572222886668,,,,,,,0.0,0.0,0.0007429523393511772,0.0006605563685297966,0.01322658360004425,0.0015386668965220451,7.76536762714386e-06,10905008,True,True,True,,0.07264572123634128,0.015646027944562768,0.0071170953683337606,155.4161201071844,0.1554161197205168,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,8,1,2.2226881980895996,0.001,,,1.0,0.09430950271387885,1.8957917728488973,1.8979993004884952,0.07064420503309751,404.0827942613312,1.1954800543816866,0.048238105357550264,0.24405163517772768,0.11843718938369267,0.0010257940088881175,0.002474740360364275,0.28573114109633296,20.624279341589297,0.9970414972590785,,,,,,,0.0,0.0,0.0005457168444991112,0.00047723203897476196,0.014667686074972153,0.0011305054649710655,5.8710575103759766e-06,10905008,True,True,True,,0.07064420503309753,0.016012245000983177,0.007456071217024089,149.5603031726306,0.14956031063459294,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,9,1,2.1920385360717773,0.001,,,1.0,0.11344700137781948,1.8966667709536664,1.9001670162666666,0.07393485637209937,279.5091495520965,1.0261863067702182,0.0606770054864919,0.3057659960815328,0.15254344469264627,0.0010210402048084935,0.0035777004134730033,0.53450857515024,21.743507057294956,0.9963286128256826,,,,,,,0.0,0.0,0.0007350239902734756,0.0006868252530694008,0.013179927133023739,0.0015297941863536835,7.208436727523804e-06,10905008,True,True,True,,0.07393485637209937,0.016190900382317436,0.007810490957029068,143.7189289836168,0.14371893019509321,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,10,1,2.1822385787963867,0.001,,,1.0,0.13298549612577318,1.8946604704990502,1.8997591210777653,0.08602584121917449,202.98046019473048,0.9373837831097428,0.07328907109176694,0.3718392207274765,0.17825658490795349,0.00107589783211879,0.00492658258328817,0.8162445914188488,22.192745493173007,0.9953819013800136,,,,,,,0.0,0.0,0.0005954951047897339,0.0005474230274558067,0.013992911204695702,0.0012422539293766022,5.599111318588257e-06,10905008,True,True,True,,0.0860258412191745,0.016886556093100122,0.008266995323500585,140.0229476723815,0.14002294598373038,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,11,1,2.179293394088745,0.001,,,1.0,0.10958907860905928,1.8929939156894013,1.895844230526507,0.07211687164745595,298.37599830572594,1.0587021091668147,0.05489201023880971,0.2844311375064181,0.15465692664704372,0.0010583715046473007,0.0033514760087767588,0.4897420016310208,21.647312368998822,0.9964517852803906,,,,,,,0.0,0.0,0.0005348287522792816,0.00047252047806978226,0.014215302653610706,0.0014538019895553589,5.861744284629822e-06,10905008,True,True,True,,0.07211687164745596,0.01794124216413014,0.008571797529950844,138.4663615565306,0.13846636637670665,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,12,1,2.1734516620635986,0.001,,,1.0,0.10757732185779104,1.8965032928127536,1.899408275965376,0.07241760910832638,310.78907618405447,1.0706265412786662,0.055301667086093145,0.2841256596133582,0.1487424312520458,0.0010073076060648609,0.0032176163081134045,0.47512405300298954,21.692727624314823,0.9965551345805851,,,,,,,0.0,0.0,0.0006451886147260666,0.0006282413378357887,0.01379948016256094,0.0014554588124155998,7.1516260504722595e-06,10905008,True,True,True,,0.0724176091083264,0.017650620610199588,0.008868288921569373,131.48004852569056,0.13148004577865946,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,13,1,2.1513264179229736,0.001,,,1.0,0.10010584815051446,1.8967560701526007,1.8994098287201386,0.06706678153038348,359.0079501528607,1.1284891962900667,0.05284283651587835,0.23908596380382294,0.11963281736876664,0.0009882686341066587,0.002785453635425474,0.337187333985132,20.829753184676353,0.9968566456653418,,,,,,,0.0,0.0,0.0006692539900541306,0.0005952073261141777,0.013478088192641735,0.0014091376215219498,6.9979578256607056e-06,10905008,True,True,True,,0.06706678153038348,0.017993973756868713,0.00911404719678594,126.39165579714273,0.1263916498409223,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,14,1,2.148481845855713,0.001,,,1.0,0.10555581879417343,1.8937897369913328,1.8961983046734976,0.06949957115066285,321.8838294218291,1.0943487766359747,0.05063699989883329,0.2575593010329291,0.1242289479411676,0.0009589541654584056,0.0031067108953754547,0.4024628495437891,21.124249571370697,0.996600174731979,,,,,,,0.0,0.0,0.0006588976830244064,0.0005689933896064758,0.01366142276674509,0.0013828147202730179,6.629154086112976e-06,10905008,True,True,True,,0.06949957115066285,0.01735714000858364,0.009370858131595014,119.23941990704763,0.11923941486305527,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,15,1,2.128777027130127,0.001,,,1.0,0.13146589729559166,1.9017454960535576,1.9064288531204676,0.07619537937020265,209.25631484802585,0.9897530533103951,0.0700599871994606,0.29863135734664986,0.1265276168614373,0.0010047924676478443,0.004778828302831016,0.6017697941458968,21.00108957277935,0.9952701400957532,,,,,,,0.0,0.0,0.0007010232657194138,0.0006285440176725388,0.013253477402031422,0.0014635296538472176,7.1125105023384094e-06,10905008,True,True,True,,0.07619537937020265,0.018004612963691647,0.009671137803700136,117.10690591329023,0.11710690971286317,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,16,1,2.1380422115325928,0.001,,,1.0,0.09826219552067225,1.895761798546177,1.8982110206325733,0.06683315989067974,372.2156316900223,1.129933232721894,0.05079213776838304,0.24455776006650137,0.10555143456086791,0.0008864723018179915,0.0026866147328518004,0.3198927236910483,20.75798969531086,0.9969643047295161,,,,,,,0.0,0.0,0.0005406010895967484,0.00047610700130462646,0.014809495769441128,0.001120169647037983,5.272217094898224e-06,10905008,True,True,True,,0.06683315989067974,0.01835447163746102,0.00989464745048754,114.83930758424563,0.11483929603993759,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,17,1,2.120490074157715,0.001,,,1.0,0.09403719242843855,1.8998638114419653,1.902162977970625,0.07253640327614934,408.1742768668023,1.2309464276483983,0.04915325818143926,0.23597826765452304,0.1138772256637963,0.0010866902046450689,0.002449933904612427,0.2567352451368417,20.20331125482583,0.9969842626118016,,,,,,,0.0,0.0,0.0007385862991213799,0.0006553707644343376,0.013216456398367882,0.0015554279088974,7.284805178642273e-06,10905008,True,True,True,,0.07253640327614934,0.01876516128739333,0.010152225150089735,115.20140555935882,0.11520141371642117,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,18,1,2.0995540618896484,0.001,,,1.0,0.12432546606236229,1.895947597736363,1.9000760773081609,0.07594037578152833,232.558633767399,1.0265890823963006,0.06588687260308701,0.2836444739879029,0.12374225299334411,0.001074391872930647,0.0042999908613808235,0.49524812160325216,20.613553043144282,0.995585676327017,,,,,,,0.0,0.0,0.0006638886407017708,0.0006181178614497185,0.013325806707143784,0.0013864971697330475,6.252899765968323e-06,10905008,True,True,True,,0.07594037578152835,0.019615406289643127,0.010427442164394564,117.17756838629084,0.1171775611299001,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,19,1,2.0334548950195312,0.001,,,1.0,0.09838545742766529,1.897766184065558,1.9001147554147175,0.06704924926837774,372.0690875092607,1.1627818425193457,0.049745716589861905,0.22131789553665254,0.09411763984374164,0.0009451510109879511,0.002687672890512635,0.26763705073379157,19.981698245244004,0.9968748227639576,,,,,,,0.0,0.0,0.0005758032202720642,0.0004968568682670593,0.014402485452592373,0.0011271433904767036,9.52649861574173e-06,10905008,True,True,True,,0.06704924926837774,0.020126793284598935,0.010635714454989072,117.53528158208732,0.1175352792008086,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,20,1,2.02841854095459,0.001,,,1.0,0.10805717434958251,1.8929487370906712,1.8959033561697387,0.07113635598810028,306.881347533263,1.1469031379905579,0.055819345648979495,0.2175867091871355,0.10868520073620434,0.0011318611591539078,0.0032585884021696277,0.3129008639312481,19.82377254663205,0.996262714735812,,,,,,,0.0,0.0,0.0007365690544247627,0.0006559854373335838,0.013391397893428802,0.0015589529648423195,7.671304047107697e-06,10905008,True,True,True,,0.07113635598810028,0.01991395435752601,0.010865803533384908,114.55741718187684,0.11455741315245346,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,21,1,1.9976364374160767,0.001,,,1.0,0.10054913993874944,1.899497780211606,1.9021374766875492,0.06982156290356667,356.8788907730951,1.1428459771934003,0.05266514987275377,0.24434586140963682,0.10700783610904624,0.0010070006016168864,0.0028020710267691786,0.2977590645567768,20.26385851684788,0.9967976643989299,,,,,,,0.0,0.0,0.0005393410101532936,0.0004761619493365288,0.014755846932530403,0.001120561733841896,5.0533562898635864e-06,10905008,True,True,True,,0.06982156290356667,0.02035246862246035,0.011082539112463739,114.9242331214485,0.11492423857341136,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,22,1,1.9943732023239136,0.001,,,1.0,0.11591416582048569,1.8998127077141307,1.903151529205924,0.06625926887255003,268.62631116444965,1.0282003135130755,0.05923220612884029,0.2611449262036817,0.11193309004869814,0.0008563784309067308,0.0037226435325358326,0.48656876283251616,21.162927724840905,0.9961723767524644,,,,,,,0.0,0.0,0.0007331529632210732,0.0006546517834067345,0.013250990770757198,0.0015343716368079185,6.9588422775268555e-06,10905008,True,True,True,,0.06625926887255001,0.019937511436012478,0.011273426410504087,112.17467446040666,0.1121746735467856,,,
123,dp_fisher_wiener_beta1_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,23,1,1.9751642942428589,0.001,,,1.0,0.11472654285225317,1.896687402270526,1.9003837732435045,0.07090801442549488,273.3151500332716,1.0767180083448546,0.06237273391444302,0.24696710596477592,0.12021124285097888,0.0010439114929398103,0.003658779982748901,0.4213254590407936,20.6128140812335,0.9960605257037033,,,,,,,0.0,0.0,0.0005585299804806709,0.0004753218963742256,0.014845006167888641,0.001116105355322361,5.2694231271743774e-06,10905008,True,True,True,,0.07090801442549488,0.019843352029203416,0.01148873366910589,110.08068472577047,0.11008069232170356,,,
