seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv1,1.0,,0.0005026200733388,0.0005026200727626706,5.253171970857487e-05,0.12782788649926935,0.057815055037600864,0.3683846150386965,0.03376472663037239,5.402356260859582,0.10451576161658695,3.093207860725825,0.03376472663037239,0.32305870529114367
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv2,1.0,,0.0044522353918332,0.004452233232717122,0.002280425647183247,0.019904568744037867,0.0021397222434602673,0.03247810912326232,0.006982724076078848,32.39983971300585,0.5121981549451626,1.397272125002583,0.006982724076078848,0.013632856754094393
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc1,1.0,,0.1008321662544018,0.10083113681703437,0.08527872424487529,0.0036281691030855164,0.00054845819093804,0.003621640334369506,0.0008202793986401522,164.73835218769904,0.8457578376768666,1.087369092601888,0.0008202793986401522,0.000969875018709021
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc2,1.0,,0.0002520589083515,0.0002520587282377861,7.986860204213965e-05,0.005075766111369667,0.0002892054960105582,0.0015461680606147416,0.0025918832733359968,3.3435294226034356,0.3168650520476861,1.776490252463577,0.0025918832733359968,0.008179770083782971
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv1,0.3003162103671392,0,0.0005025607317181,0.00015092707799476025,2.6571457381788223e-06,0.047800785869867274,0.018011595536758553,0.1491609319434082,0.005431708682188592,0.8690733891501746,0.017605493815172586,7.536607435532828,0.005431708682188592,0.3085235063107115
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv2,0.11501397603043734,0,0.0051512739391544,0.0005924684109710613,6.645669431653893e-05,0.005249675254813988,0.00026563698807226477,0.004469639666719123,0.0012624260688517352,5.857656959472051,0.1121691774378583,2.9858173165725006,0.0012624260688517352,0.011254661019076467
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc1,0.09060690431301263,0,0.3091857375998827,0.02801365911188499,0.02082873265032703,0.0014713139947357733,6.508648086750957e-05,0.0004894046319601066,0.0005837867945875817,117.24306953061321,0.7435206006876229,1.159720934970251,0.0005837867945875817,0.0007851655946690432
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc2,6.564850449712144,0,0.0033629842327159,0.022077485099954903,0.021395122611039,0.021350757941242856,0.0034114828889331957,0.03203027675983396,0.009034935094009142,11.655066271271792,0.96909238140909,1.015821523005595,0.009034935094009142,0.009323089591182289
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv1,0.6147101584048429,1,0.0005026416487937,0.0003089789551582844,1.6910074142600787e-05,0.08770273933657485,0.03597570446029227,0.2641113151577617,0.017157058471839563,2.7451293554943303,0.05472888641861728,4.274562724224473,0.017157058471839563,0.3134918247852966
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv2,0.05630023923538224,1,0.0055994817580065,0.0003152522230113012,1.4491416401453436e-05,0.003199584176856892,0.00013765094413916823,0.0021807401619300996,0.0005238782191663752,2.430794936931981,0.045967689816842135,4.664162371772653,0.0005238782191663752,0.011396661899994618
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,fc1,0.033591949399163795,1,0.5665534379567418,0.019031016961057454,0.013026245589011377,0.0011896958309666054,2.7181258006204464e-05,0.00022613973758609874,0.0005278458101933973,106.00832975276036,0.6844744879197237,1.2087079184007479,0.0005278458101933973,0.0007711694438716669
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,fc2,0.9832360038784129,1,0.0074781734380302,0.007352807639536671,0.006889062533721074,0.012908581695140909,0.0006639209900600703,0.008897968972756813,0.007742049986416761,9.987244482477621,0.9369295201846434,1.033109936616685,0.007742049986416761,0.00826321491598537
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,conv1,0.6569136739932787,2,0.0005026713417387,0.0003302116934940576,1.9780551431419865e-05,0.09256204802394671,0.03854349584414854,0.27713143695756776,0.01889024595863404,3.022439353381446,0.05990263767499145,4.085799274865502,0.01889024595863404,0.3153491514200962
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,conv2,0.05630023923538224,2,0.0065978972855858,0.0003714631844918456,2.145767137480229e-05,0.00366831439434547,0.0001444232301079158,0.0024039813331527596,0.0006648046086990834,3.0846933843637467,0.057765270612634104,4.160701829970618,0.0006648046086990834,0.01150872490769014
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,fc1,0.020441587279116692,2,1.001011781572494,0.020461383926025735,0.013612757486481636,0.0013921391143305421,1.92906612708617e-05,0.00017386261511001012,0.0005667699541188491,113.82554342559669,0.6652901649124021,1.2260112303658754,0.0005667699541188491,0.0008519139226918751
7,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,fc2,0.6178228691491482,2,0.0124386326763605,0.007684867650143822,0.007106658331586435,0.016950999247418573,0.0005230892736356003,0.012540354606148333,0.008796739160242461,11.347793516712775,0.9247600160626622,1.0398853935928045,0.008796739160242461,0.00951245621290615
