method,metric,mean,std,n
syn_diag_beta12,late_cos_method_adam_current_noise_off,0.010692612468657133,0.0011579360665733781,3
syn_diag_beta12,late_cos_method_adam_noisy,0.0097572831288787,0.0010389304537646849,3
syn_diag_beta12,late_diagnostic_snr,0.025459323022806166,0.0004699213686591362,3
syn_diag_beta12,late_expected_noise_norm,1.897935625156794,0.0,3
syn_diag_beta12,late_mean_accuracy,0.8852428571428571,0.009167967749346653,3
syn_diag_beta12,late_method_clip_cosine,0.4905370038188914,0.015669005643715823,3
syn_diag_beta12,late_method_update_norm,0.04358753490648093,1.3136530391776468e-05,3
syn_diag_beta12,late_noise_degradation_method,0.0010395558193977666,8.561009490123661e-05,3
syn_diag_beta12,late_relative_distortion,0.9996329050059516,2.6467649818398017e-05,3
syn_diag_beta12,late_update_norm,0.04358753490648093,1.3136530391776468e-05,3
syn_diag_beta12,mean_refresh_time,0.5042193433166379,0.007332294533283224,3
syn_diag_beta12,optimizer_state_bytes,0.0,0.0,3
syn_diag_beta12,peak_cuda_memory_allocated,703556096.0,0.0,3
syn_diag_beta12,peak_cuda_memory_core,523125760.0,0.0,3
syn_diag_beta12,peak_cuda_memory_overall,703556096.0,0.0,3
syn_diag_beta12,peak_cuda_memory_reserved,1094713344.0,0.0,3
syn_diag_beta12,preconditioner_state_bytes,827688.0,0.0,3
syn_diag_beta12,second_moment_state_bytes,1655376.0,0.0,3
syn_diag_beta12,temporal_state_bytes,2483064.0,0.0,3
syn_diag_beta12,total_algorithm_state_bytes,3310752.0,0.0,3
syn_diag_beta12,total_refresh_time,12.101264239599308,0.17597506879879743,3
syn_diag_beta12,wall_time,994.3043016570931,10.477576472742438,3
dp_sgd_momentum,best_accuracy,0.8966,0.0031096623610932395,3
dp_sgd_momentum,core_wall_time,48.941187889004745,0.27059230351533214,3
dp_sgd_momentum,diagnostic_seconds,812.05551703802,8.756551183289032,3
dp_sgd_momentum,final_accuracy,0.8966,0.0031096623610932395,3
dp_sgd_momentum,final_test_loss,0.4800107502142588,0.014638089856728312,3
dp_sgd_momentum,first_moment_state_bytes,827688.0,0.0,3
dp_sgd_momentum,late_actual_noise_norm,1.8980358669750015,0.0001483464850199084,3
dp_sgd_momentum,late_aggregate_cosine,0.6207173911809946,0.008390614353739482,3
dp_sgd_momentum,late_clipping_shape_error,0.7839856806631177,0.006645054338808721,3
dp_sgd_momentum,late_coefficient_cv,0.6529193287146078,0.01610344140809285,3
dp_sgd_momentum,late_cos_method_adam_current_noise_off,0.006324243606745433,0.0007367093845452887,3
dp_sgd_momentum,late_cos_method_adam_noisy,0.005828706237096267,0.0006088448872422105,3
dp_sgd_momentum,late_diagnostic_snr,0.022450953607477467,0.00045805922218850135,3
dp_sgd_momentum,late_expected_noise_norm,1.897935625156794,0.0,3
dp_sgd_momentum,late_mean_accuracy,0.8862904761904762,0.003978573565870934,3
dp_sgd_momentum,late_method_clip_cosine,0.6207173919921785,0.00839061320720332,3
dp_sgd_momentum,late_method_update_norm,0.0435567124195681,1.4125725389235301e-05,3
dp_sgd_momentum,late_noise_degradation_method,0.0006490406696942999,3.396495644862085e-05,3
dp_sgd_momentum,late_relative_distortion,0.9931204476382057,0.00014518742971624156,3
dp_sgd_momentum,late_update_norm,0.0435567124195681,1.4125725389235301e-05,3
dp_sgd_momentum,mean_refresh_time,0.0,0.0,3
dp_sgd_momentum,optimizer_state_bytes,0.0,0.0,3
dp_sgd_momentum,peak_cuda_memory_allocated,701365760.0,0.0,3
dp_sgd_momentum,peak_cuda_memory_core,520547328.0,0.0,3
dp_sgd_momentum,peak_cuda_memory_overall,701365760.0,0.0,3
dp_sgd_momentum,peak_cuda_memory_reserved,1017118720.0,0.0,3
dp_sgd_momentum,preconditioner_state_bytes,0.0,0.0,3
dp_sgd_momentum,second_moment_state_bytes,0.0,0.0,3
dp_sgd_momentum,temporal_state_bytes,827688.0,0.0,3
dp_sgd_momentum,total_algorithm_state_bytes,827688.0,0.0,3
dp_sgd_momentum,total_refresh_time,0.0,0.0,3
dp_sgd_momentum,wall_time,860.9967049270248,8.988361447341237,3
dp_kfc_momentum,best_accuracy,0.9456333333333333,0.002157158624981808,3
dp_kfc_momentum,core_wall_time,67.88779407801728,0.5694668067334772,3
dp_kfc_momentum,diagnostic_seconds,940.2083832373222,18.76127991640528,3
dp_kfc_momentum,final_accuracy,0.9456333333333333,0.002157158624981808,3
dp_kfc_momentum,final_test_loss,0.3116150944511406,0.006642765518430653,3
dp_kfc_momentum,first_moment_state_bytes,827688.0,0.0,3
dp_kfc_momentum,late_actual_noise_norm,1.8980358668834445,0.00014834650741489444,3
dp_kfc_momentum,late_aggregate_cosine,0.4617459538520711,0.00495266886753091,3
dp_kfc_momentum,late_clipping_shape_error,0.8870005184305466,0.002569560181290452,3
dp_kfc_momentum,late_coefficient_cv,0.6328627734535162,0.028675521802021882,3
dp_kfc_momentum,late_cos_method_adam_current_noise_off,0.006322006243522066,0.0010641036538837857,3
dp_kfc_momentum,late_cos_method_adam_noisy,0.005718001083257499,0.0010344618456312952,3
dp_kfc_momentum,late_diagnostic_snr,0.023192232942750333,0.0009382565425749009,3
dp_kfc_momentum,late_expected_noise_norm,1.897935625156794,0.0,3
dp_kfc_momentum,late_mean_accuracy,0.9347428571428571,0.0036667563378027413,3
dp_kfc_momentum,late_method_clip_cosine,0.46174595396528995,0.004952667659207791,3
dp_kfc_momentum,late_method_update_norm,0.043613997659553295,1.0898174990804004e-05,3
dp_kfc_momentum,late_noise_degradation_method,0.0006192626433032,8.20057068247511e-05,3
dp_kfc_momentum,late_relative_distortion,0.999863982231279,2.7538425732040964e-06,3
dp_kfc_momentum,late_update_norm,0.043613997659553295,1.0898174990804004e-05,3
dp_kfc_momentum,mean_refresh_time,0.1451763345135583,0.002138274876753173,3
dp_kfc_momentum,optimizer_state_bytes,0.0,0.0,3
dp_kfc_momentum,peak_cuda_memory_allocated,1116627968.0,0.0,3
dp_kfc_momentum,peak_cuda_memory_core,1116627968.0,0.0,3
dp_kfc_momentum,peak_cuda_memory_overall,1116627968.0,0.0,3
dp_kfc_momentum,peak_cuda_memory_reserved,1593835520.0,0.0,3
dp_kfc_momentum,preconditioner_state_bytes,10069164.0,0.0,3
dp_kfc_momentum,second_moment_state_bytes,0.0,0.0,3
dp_kfc_momentum,temporal_state_bytes,827688.0,0.0,3
dp_kfc_momentum,total_algorithm_state_bytes,10896852.0,0.0,3
dp_kfc_momentum,total_refresh_time,3.484232028325399,0.05131859704207606,3
dp_kfc_momentum,wall_time,1008.0961773153394,19.327391269067867,3
