seed,method,step,epoch,train_loss,test_loss,test_accuracy,syn_refresh,epsilon_spent,update_norm,max_inverse_denominator,q_log_rms_drift,v_q_log_rms_distance,clip_rate,clip_factor_q05,clip_factor_q50,clip_factor_q95,private_norm_q05,private_norm_q50,private_norm_q95,actual_noise_norm,expected_noise_norm,clipped_aggregate_norm,noisy_gradient_norm,first_moment_q05,first_moment_q50,first_moment_q95,first_moment_norm,denominator_q05,denominator_q50,denominator_q95,denominator_norm,denominator_max_inverse,second_moment_q05,second_moment_q50,second_moment_q95,second_moment_norm,batch_hash,noise_hash
42,dp_adam,1,1,2.3067173957824707,,,False,0.6724685454481966,0.45487272665939926,94428904.42606688,,,1.0,0.16875313222408295,0.2023039236664772,0.2521660849452019,3.9656586050987244,4.943064451217651,5.925827860832214,1.8980261676600805,1.897935625156794,0.10232851681315358,1.9007811897798013,-0.0068609478883445265,2.5604969096093555e-06,0.006881144898943602,1.9007812190850364,0.0002643869505845942,0.0028198433574289083,0.008173429965972897,1.900784839726488,94428904.42606688,6.989516805333553e-08,7.95146024756832e-06,6.68047865474363e-05,0.013747716983986146,365f125372508b68c99ac52bbe277d4f02b1bca725c340fa000320eb35bdc3e7,87bcec29b4385eb2c3a1d9f4e7e128db4ab15d48e850d0ab37a3c32bf8098479
42,dp_adam,2,1,2.309913158416748,,,False,0.6793151229442053,0.3222160121800763,61462.527024834846,,,1.0,0.17122916504740715,0.20224760472774506,0.24931662157177925,4.011006414890289,4.944436550140381,5.840126037597656,1.9019209134695232,1.897935625156794,0.10730447750102418,1.905009418782699,-0.004865921568125486,-1.992535317185684e-06,0.00488523186650127,1.3491709693033973,0.0009491235163295641,0.0034828083589673042,0.00724226904567331,1.9029015729092515,61462.527024834846,9.008164511215e-07,1.2129884453315753e-05,5.245031716185621e-05,0.011253383652580579,1dbfb64c7f28e70a87ee2564f8091689c7599860a414afe9d224b7ef17460956,ae3f050d2990fddaa2bc6d2ca0933580e56fb085dee621bde0d6f02b393e48bb
42,dp_adam,3,1,2.299565315246582,,,False,0.6861617004402139,0.2638089904506889,26392.8895877203,,,1.0,0.1733737289905548,0.2018233761191368,0.26401805877685547,3.787632167339325,4.954827785491943,5.767886519432068,1.900880697954724,1.897935625156794,0.09017091276938215,1.903077893744629,-0.003993074782192707,8.48634454087005e-06,0.004008521302603185,1.1053926238834868,0.0014356347732245923,0.0037189717404544353,0.006746625155210494,1.9029619506531013,26392.8895877203,2.061018494714517e-06,1.38306759254192e-05,4.5516819409385765e-05,0.010271781728621301,e30266baa9027f5979bfd36e55124c91ed93fd846bc06dba69dba2cc2086279a,d5d47fe8853f0660e0b1b65c9d46a9459118954ab11e2d499ebfc8f52cba03c5
42,dp_adam,4,1,2.290029525756836,,,False,0.6930082779362224,0.2292961625114407,12891.82076705792,,,1.0,0.17365014553070068,0.2047784924507141,0.27520836889743805,3.6336222887039185,4.8833301067352295,5.758707404136658,1.8961725152908793,1.897935625156794,0.10747225284743858,1.8994654876746049,-0.00346655307803303,5.287107796903001e-06,0.0034730037208646532,0.9600326715338956,0.0017664168495684861,0.003834031871519983,0.006430142605677245,1.9020882091140625,12891.82076705792,3.1201930596580494e-06,1.4699723578814883e-05,4.134661030548157e-05,0.009733997076895486,f8a12503f3f4a8e289f8fbc13ae061510696397b196495fc30250632ed31fc9b,bb034a55ac7da3fa3c2780952d6749a7bafebb374db3f9ce317ad3a28d67c392
42,dp_adam,5,1,2.2798995971679688,,,False,0.6998548554322311,0.2059627959993314,3376.5310211322726,,,1.0,0.17668774724006653,0.20586035400629044,0.26227908581495285,3.812820792198181,4.857662916183472,5.6597020626068115,1.903180849325402,1.897935625156794,0.09908168471028092,1.9054445480992257,-0.0031243252335116265,-4.540486315818271e-06,0.0031231189263053183,0.8625024818309456,0.002006919716950506,0.003905307501554489,0.006224708026275037,1.9027622603280967,3376.5310211322726,4.027686463814461e-06,1.5251348941092147e-05,3.874686808558179e-05,0.009414127678745509,33c3b78c677817922687626794cec3c5ee2431fe34ab1e7c962626cbdf890456,53fddc6591757282bf25e8fe9dab0becaad89809769e0eeef1b35c05a6f51056
42,dp_adam,6,1,2.2781128883361816,,,False,0.7067014329282397,0.18899719969614087,2463.820666908844,,,1.0,0.1759548895061016,0.2079487070441246,0.26198529452085495,3.817074775695801,4.80887770652771,5.6833109855651855,1.8970184428554995,1.897935625156794,0.10885597709956227,1.8997705677080503,-0.002862085204105824,-4.8569170303380815e-06,0.0028571799513883835,0.7916152385094017,0.0021863585221581164,0.003950047772377729,0.006061185989528894,1.9022634477929856,2463.820666908844,4.780119365932479e-06,1.5602799066982698e-05,3.673785449791466e-05,0.009186358365781907,0a6f97f3bf97c9b31ed4f24a479f1d784047c6a545a5e9cdc27d7c1ce831afe8,40a30e2ca390d2855c469165fff3a800e3ccf7d76af28d6a1d55332101ef2aed
42,dp_adam,7,1,2.269200086593628,,,False,0.7135480104242483,0.17624178853669134,1625.6632277666151,,,1.0,0.1737491451203823,0.20423574000597,0.26910237967967987,3.7160582542419434,4.896301746368408,5.755508899688721,1.9022060926211788,1.897935625156794,0.11587751429130358,1.9055154251118045,-0.002668096369598061,-8.803061518847244e-06,0.0026567376917228094,0.7385804195069453,0.0023299396852962673,0.0039794903714209795,0.005931298271752893,1.902730424414431,1625.6632277666151,5.428572785604047e-06,1.5836265447433107e-05,3.5180181112082205e-05,0.00902404260925888,f393acdb7da163715c19a38fcae0d8c94d0bcc1423103592b5c2a124bb914ab2,afe5319f0d9157f8344f294c98a0fec28b5c239d3b266ae71bb5354d6a550015
42,dp_adam,8,1,2.2681477069854736,,,False,0.720394587920257,0.16597587311287545,1542.1050562132093,,,1.0,0.1732173040509224,0.20273294299840927,0.2621065750718117,3.8152562975883484,4.932596445083618,5.773094177246094,1.8973013566350634,1.897935625156794,0.11483788704674508,1.900543613591095,-0.002517216349951923,-8.27891153676319e-06,0.0025127683649770914,0.6953886154069814,0.0024461614200845362,0.004004156216979027,0.005821433523669835,1.9024568303224818,1542.1050562132093,5.983656751595845e-06,1.603318924026098e-05,3.3888973848661364e-05,0.008897315548189226,75853206b7a27d5f11210a1dc173e6f8f87e589da69b2de7e8c8bcf7922b1508,63c07ff00deb47f6b008a361a421b1dbacde87bbd845cc32151971ed599e436f
42,dp_adam,9,1,2.248406410217285,,,False,0.7272411654162656,0.15793527035392305,1635.7922821247105,,,1.0,0.1741589643061161,0.20327070355415344,0.25795458257198334,3.8766509890556335,4.9195473194122314,5.7418824434280396,1.903927888879433,1.897935625156794,0.11150911367696188,1.9071010035749412,-0.0023988973116502166,-1.0768385436676908e-05,0.0023826386081054803,0.6617723020182387,0.0025469490443356334,0.004028319381177425,0.005729984305799007,1.9029760040072763,1635.7922821247105,6.486898860202927e-06,1.622727813810343e-05,3.283260612079175e-05,0.008800600141629748,9eb39b84fdee49292aa72a571277474e28cfec00776e05e1edbebb074c24573a,c6cff9249b4ca64e5b585325a816267fd79da5550f83d10e142b9021bf87f2f9
42,dp_adam,10,1,2.255392074584961,,,False,0.7340877429122742,0.15110248675706034,1088.140024799394,,,1.0,0.1720363311469555,0.20347734540700912,0.25469351559877396,3.9262869358062744,4.914552450180054,5.8127288818359375,1.8975386376355532,1.897935625156794,0.0982470054502718,1.8999829697149144,-0.0022998223430477083,-1.1194293165317504e-05,0.002281008125282823,0.63299346073159,0.002627344976644963,0.004042305052280426,0.0056544287828728555,1.9026760539459522,1088.140024799394,6.9028888219691e-06,1.6340150068572257e-05,3.197245350747835e-05,0.008718257639997966,508b4084b7c615e55e748c222bdf469b8667b740ad9a8ab2bde9dc323ce8d8be,23e4083db243015d6dfd9934ecb1875a9335ecba5da129e524ef70fa42bd45ff
