step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,1.0,1.0090075546981128,1.0090075546981128,1.0,3.117477293787133,3.117477293787133,160,160,1.4340032911026814e-15,1.4340032911026814e-15,1.0,1.0,1.0090075546981128,3.117477293787133,160,1.4340032911026814e-15,,,,,,,,
0,conv2,1.0,2.660017431334592,2.660017431334592,1.0,2.2669681985148777,2.2669681985148777,512,512,2.631590883710698e-13,2.631590883710698e-13,1.0,1.0,2.660017431334592,2.2669681985148777,512,2.631590883710698e-13,,,,,,,,
0,fc1,1.0,8.677166754498447,8.677166754498447,1.0,1.941218298218679,1.941218298218679,512,512,1.2455922971113472e-10,1.2455922971113472e-10,1.0,1.0,8.677166754498447,1.941218298218679,512,1.2455922971113472e-10,,,,,,,,
0,fc2,1.0,9.734194479933374,9.734194479933374,1.0,2.5726592705286095,2.5726592705286095,512,512,9.613749656889174e-14,9.613749656889174e-14,1.0,1.0,9.734194479933374,2.5726592705286095,512,9.613749656889174e-14,,,,,,,,
50,conv1,1.0,1.633296984686147,1.633296984686147,1.0,3.21364161043139,3.21364161043139,160,160,1.4549992589966254e-14,1.4549992589966254e-14,1.0,1.0,1.633296984686147,3.21364161043139,160,1.4549992589966254e-14,,,,,,,,
50,conv2,1.0,2.7231476689950393,2.7231476689950393,1.0,2.2683679817343334,2.2683679817343334,512,512,4.747788689355872e-13,4.747788689355872e-13,1.0,1.0,2.7231476689950393,2.2683679817343334,512,4.747788689355872e-13,,,,,,,,
50,fc1,1.0,9.01102328877056,9.01102328877056,1.0,2.099924088341527,2.099924088341527,512,512,2.69074536549956e-10,2.69074536549956e-10,1.0,1.0,9.01102328877056,2.099924088341527,512,2.69074536549956e-10,,,,,,,,
50,fc2,1.0,10.276756063350193,10.276756063350193,1.0,2.9198982499005224,2.9198982499005224,512,512,2.8226659324861386e-13,2.8226659324861386e-13,1.0,1.0,10.276756063350193,2.9198982499005224,512,2.8226659324861386e-13,,,,,,,,
100,conv1,1.0,2.050849863942508,2.050849863942508,1.0,3.360278064575507,3.360278064575507,160,160,4.8587081799907577e-14,4.8587081799907577e-14,1.0,1.0,2.050849863942508,3.360278064575507,160,4.8587081799907577e-14,,,,,,,,
100,conv2,1.0,2.918958875753928,2.918958875753928,1.0,2.8069253703394477,2.8069253703394477,512,512,8.732206686797479e-13,8.732206686797479e-13,1.0,1.0,2.918958875753928,2.8069253703394477,512,8.732206686797479e-13,,,,,,,,
100,fc1,1.0,9.540376534381538,9.540376534381538,1.0,2.8017149371073087,2.8017149371073087,512,512,1.0836769446135415e-09,1.0836769446135415e-09,1.0,1.0,9.540376534381538,2.8017149371073087,512,1.0836769446135415e-09,,,,,,,,
100,fc2,1.0,11.108241235057175,11.108241235057175,1.0,3.92366179256443,3.92366179256443,512,512,1.990861109509852e-12,1.990861109509852e-12,1.0,1.0,11.108241235057175,3.92366179256443,512,1.990861109509852e-12,,,,,,,,
150,conv1,1.0,2.122447487221094,2.122447487221094,1.0,3.543481344873778,3.543481344873778,160,160,4.7263251693365746e-14,4.7263251693365746e-14,1.0,1.0,2.122447487221094,3.543481344873778,160,4.7263251693365746e-14,,,,,,,,
150,conv2,1.0,2.9432996420576414,2.9432996420576414,1.0,5.523502125262234,5.523502125262234,512,512,1.5762032690975556e-12,1.5762032690975556e-12,1.0,1.0,2.9432996420576414,5.523502125262234,512,1.5762032690975556e-12,,,,,,,,
150,fc1,1.0,9.897136530286588,9.897136530286588,1.0,5.625314980938668,5.625314980938668,512,512,2.767388539912814e-09,2.767388539912814e-09,1.0,1.0,9.897136530286588,5.625314980938668,512,2.767388539912814e-09,,,,,,,,
150,fc2,1.0,11.651354190773159,11.651354190773159,1.0,6.833192419942296,6.833192419942296,512,512,7.143704814977665e-12,7.143704814977665e-12,1.0,1.0,11.651354190773159,6.833192419942296,512,7.143704814977665e-12,,,,,,,,
200,conv1,1.0,2.167988854737068,2.167988854737068,1.0,3.8318115500352117,3.8318115500352117,160,160,3.7931971838853754e-14,3.7931971838853754e-14,1.0,1.0,2.167988854737068,3.8318115500352117,160,3.7931971838853754e-14,,,,,,,,
200,conv2,1.0,2.9860573991432426,2.9860573991432426,1.0,7.154895224864657,7.154895224864657,512,512,2.067057757255962e-12,2.067057757255962e-12,1.0,1.0,2.9860573991432426,7.154895224864657,512,2.067057757255962e-12,,,,,,,,
200,fc1,1.0,10.040972032070934,10.040972032070934,1.0,7.079281319968384,7.079281319968384,508,508,4.666051221471408e-09,4.666051221471408e-09,1.0,1.0,10.040972032070934,7.079281319968384,508,4.666051221471408e-09,,,,,,,,
200,fc2,1.0,11.857913046844763,11.857913046844763,1.0,8.362427953119974,8.362427953119974,510,510,1.4986012545151134e-11,1.4986012545151134e-11,1.0,1.0,11.857913046844763,8.362427953119974,510,1.4986012545151134e-11,,,,,,,,
250,conv1,1.0,2.22653080467867,2.22653080467867,1.0,4.002661665753568,4.002661665753568,160,160,3.4893592972135496e-14,3.4893592972135496e-14,1.0,1.0,2.22653080467867,4.002661665753568,160,3.4893592972135496e-14,,,,,,,,
250,conv2,1.0,3.0093520882015428,3.0093520882015428,1.0,8.353609007065879,8.353609007065879,512,512,2.407557769033703e-12,2.407557769033703e-12,1.0,1.0,3.0093520882015428,8.353609007065879,512,2.407557769033703e-12,,,,,,,,
