step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5350987296551466,827688,,,,,0.10328460553519796,,,1.8945630192450449,
0,conv2,2560,512,0.5350987296551466,827688,,,,,1.2059411728560967,,,1.5497767970777263,
0,fc1,2560,512,0.5350987296551466,827688,,,,,11.960497418499402,,,1.2954403295128254,
0,fc2,2560,512,0.5350987296551466,827688,,,,,12.09746923801568,,,1.7157558421580843,
50,conv1,2560,512,0.5275379493832588,827688,50,0.03914590565031951,0.0019278369962064884,0.11565596881126709,0.11657749704678451,-0.0009215282355174159,1.8920896700482985,1.8918218021347486,0.0002678679135499351
50,conv2,2560,512,0.5275379493832588,827688,50,0.4417512885839287,0.11994862674135456,0.9818625131483235,0.9812537370864536,0.0006087760618699312,1.5496514400197432,1.5495908160282652,6.062399147799269e-05
50,fc1,2560,512,0.5275379493832588,827688,50,1.6427202287499503,0.47218826648748735,11.96198343067832,11.961555495770915,0.0004279349074050032,1.2963054458479857,1.2958329153065484,0.0004725305414372549
50,fc2,2560,512,0.5275379493832588,827688,50,1.3782362217219981,0.4003541608963422,12.084190283900044,12.081745011640123,0.002445272259921083,1.743442060990326,1.7429462987705138,0.0004957622198122902
100,conv1,2560,512,0.5308465836569667,827688,50,0.0358067835859936,0.0017585331330570659,0.10124343398107521,0.10095121999318103,0.0002922139878941826,1.9227647771581875,1.9228996077428722,-0.00013483058468466425
100,conv2,2560,512,0.5308465836569667,827688,50,0.35856933589065587,0.08169931614892051,0.8758136116939375,0.8781604128034357,-0.0023468011094982533,1.557250574786958,1.557215989395486,3.458539147205286e-05
100,fc1,2560,512,0.5308465836569667,827688,50,1.3849945828037795,0.48061680702866383,11.965909002880206,11.965417892219493,0.0004911106607128346,1.2982709777773231,1.2976457832785067,0.0006251944988164837
100,fc2,2560,512,0.5308465836569667,827688,50,1.0928901481606634,0.14105829131567238,12.090474646279072,12.092934302913353,-0.00245965663428116,1.7849925683997419,1.7826763111640647,0.0023162572356771882
150,conv1,2560,512,0.40287385135889053,827688,50,0.03468320258686934,0.001718386256903513,0.11888275022073992,0.11781510400106639,0.0010676462196735348,1.903065651442644,1.9030544311244122,1.1220318231863757e-05
150,conv2,2560,512,0.40287385135889053,827688,50,0.3905690685140069,0.010631416072165068,0.859011004999332,0.8581332458603579,0.0008777591389741435,1.5718249729879976,1.571986710050441,-0.00016173706244337893
150,fc1,2560,512,0.40287385135889053,827688,50,1.5918609753319917,0.3103601148679191,11.966156327054012,11.965402097035195,0.0007542300188170259,1.2998576463083742,1.2998991430506506,-4.1496742276381227e-05
150,fc2,2560,512,0.40287385135889053,827688,50,1.6928692364494287,0.46656694974143115,12.111603525419163,12.109168408864878,0.002435116554284633,1.783319759016664,1.7815403418467566,0.0017794171699074823
200,conv1,2560,512,0.4658099263906479,827688,50,0.03379515812036672,0.0016725081133530692,0.1055245304930058,0.10573941753371907,-0.0002148870407132769,1.8993171697968225,1.899435433237037,-0.0001182634402143723
200,conv2,2560,512,0.4658099263906479,827688,50,0.3877822058746583,0.013598388983746537,0.9851040864723685,0.9853413525469977,-0.00023726607462926097,1.5543042806573404,1.5542684652631236,3.581539421682045e-05
200,fc1,2560,512,0.4658099263906479,827688,50,1.970431456663217,0.62327627921149,11.972192606052928,11.971295306116525,0.0008972999364029732,1.308723036352679,1.308569127209416,0.00015390914326296468
