step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full,seed,method,config_fingerprint
0,conv1,8,8,0.06544667668640614,10069164,,0.9245597551488143,,,0.3741553801303873,,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
0,conv2,8,8,0.06544667668640614,10069164,,2.589906470533259,,,0.15163098166865385,,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
0,fc1,8,8,0.06544667668640614,10069164,,13.351849808968801,,,0.28327552776352594,,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
0,fc2,8,8,0.06544667668640614,10069164,,14.103678270491422,,,1.151273016236087,,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
2,conv1,8,8,0.05017725192010403,10069164,0.9122926251464678,0.9228624359423501,-0.010569810795882262,0.5708615140401627,0.5663546202333269,0.004506893806835777,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
2,conv2,8,8,0.05017725192010403,10069164,2.709424968732886,2.3980455215400474,0.31137944719283883,0.6357137759938967,0.4581315369513561,0.17758223904254056,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
2,fc1,8,8,0.05017725192010403,10069164,14.630982405194782,14.59859969476052,0.03238271043426266,0.8501765510379427,0.6789662106689045,0.17121034036903815,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
2,fc2,8,8,0.05017725192010403,10069164,14.137973438660472,15.347667654647182,-1.2096942159867101,1.4348952009925116,1.3579569964589666,0.07693820453354494,42,dp_kfc,87225655cba875df868523e8b468d679bd8ab507c4d4a1ab1a3a01c517539644
