seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,conv1,1.0,0.02743677545545782,8.414774423671854,8.414852996324656,8.14305620969768e-05,94062.99830423968,1.0002647782695713,0.00449401677791516,-0.043122739182236275,3.3990690140017717e-10,9.371738494683163e-11,1.0631172902198439e-05,3.8552767776066756e-05,5.594743512992315,0.9999893660121801,1.843656425151327e-05,1.843656425151327e-05,8.14305620969768e-05,0.01371838772772891,0.0059358697032921535,27120.019004568112,1.4900602922426178,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,conv2,1.0,0.1220335190109345,46.553354266192315,46.55461842496435,0.0009956020453453956,145527.0368673731,0.999878762725707,0.01166961927800239,0.011509394605987208,4.087133105853169e-08,4.5773064301508045e-10,6.871575354373537e-06,0.0006135707809646527,19.508082938997834,0.9999931292577362,0.00020216659234040547,0.00020216659234040547,0.0009956020453453956,0.06101675950546725,0.016316862012966626,2473.2078220168974,2.3280648161160666,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,fc1,1.0,0.42214772153515695,306.3290999472629,306.3297565163868,0.24465570940083464,526559.6915709171,1.4532371323850108,0.0022443462243324935,-0.10125005463478826,0.005455327089833289,6.974529206406145e-07,1.8991199212591236e-06,0.014854508521766285,38.93305669167547,0.9999972401284115,0.07386018609395247,0.07386018609395247,0.24465570940083464,0.21107386076757848,1.1590999876061172,6.7695469837730275,0.3004744558214059,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,fc2,1.0,0.13642323041494472,25.068343595047605,25.068797897051684,0.07232639339044394,33765.611481000036,0.9353123751929132,0.00605103923761211,0.3260883591064332,0.0005123966081379171,7.824780954532337e-06,2.9615930412187832e-05,0.0019393644852119547,18.16134042890452,0.9999722998537811,0.022636179185938538,0.022636179185938538,0.07232639339044394,0.06821161520747236,1.0603237171469369,22.088533399157246,0.19350464009961055,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,conv1,1.0,0.019748601707579024,8.797956341769554,8.794409347221576,9.845389038995626e-05,198468.18678888795,1.0026757994361388,-0.17852080380039537,-0.2658732924845455,3.2507822788524163e-10,1.2551855555063394e-10,5.0385908876148485e-06,1.304801209368297e-05,4.1323520075115425,0.9999949479268407,1.8029925897940945e-05,1.8029925897940945e-05,9.845389038995626e-05,0.009874300853789512,0.009970720138854324,27731.67095076248,0.7719877440913734,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,conv2,1.0,0.10704558785682394,47.44880838347243,47.4498786742076,0.0009910981525604956,196477.61480505602,0.999577835399343,0.011126330393566764,0.027427699315724707,3.14247695585151e-08,4.360843683682694e-10,5.0896383331247396e-06,0.0003667651501953943,18.57701055703871,0.9999949125103316,0.00017727032904159425,0.00017727032904159425,0.0009910981525604956,0.05352279392841197,0.018517309725415234,2820.5509623786525,1.7913248081819433,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,fc1,1.0,0.3625214310555125,306.8801839068302,306.88127140886655,0.3899558316559926,716589.3017086337,1.6835738239023395,0.0035904771637328657,0.2200969961946,0.004868647869269457,1.4907705314312839e-06,1.3954994829088202e-06,0.00455750596137078,35.139972543834396,0.9999976505735992,0.06977569683829361,0.06977569683829361,0.3899558316559926,0.18126071552775624,2.1513532621696387,7.1658187972180745,0.2215878938077852,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,fc2,1.0,0.1874661692791722,24.43361537439462,24.43314166579749,0.04135635411064858,16987.507289902085,1.1145435941678605,0.0013093828606068612,-0.149306518821399,0.0004097492260314185,3.104696392407369e-06,5.886678857032635e-05,0.007769075617927392,21.204989973429612,0.9999343903978879,0.02024226336236683,0.02024226336236683,0.04135635411064858,0.0937330846395861,0.4412140523191682,24.70079511488169,0.3653932626652153,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,conv1,1.0,0.04935440775887075,7.195590678627443,7.194083535720167,7.947725637661523e-05,21255.97404880654,1.0002128019586147,-0.02711013966815292,-0.06526867034339238,4.825012274870473e-10,1.2229270745153284e-10,4.70455975008868e-05,0.0001855873063358511,5.96029272808011,0.9999529443910845,2.1965910577234153e-05,2.1965910577234153e-05,7.947725637661523e-05,0.024677203879435373,0.0032206751122085815,22762.54268992909,4.815164585650005,6.765765742500208e-06,8.535195680738239e-06,9.052932341546693e-07,2.5535004169796593e-05,1.2606214738752899e-06,1.3666379174992471e-06,2.274126586598868e-06,5.51141738469596e-06,2.1920248400419927e-05,3.148954391479492,0.00016064765804912895,0.0005058721289969981,3.16170055221221e-06,1.062702722265385e-06,5.890896801474811e-07,1.024356661218916e-05
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,conv2,1.0,0.21112359276682022,46.47006716912885,46.4744587020202,2.424530494892223,48447.68890624055,127.44328827467912,0.023071179100143595,0.2367467430428953,0.3539961761463093,0.0026533292223776405,2.064081946019833e-05,0.00275381249336696,21.252074098038072,0.9973694660952493,0.594975777781171,0.594975777781171,2.424530494892223,0.10556179638341011,22.967878322789606,0.8403703456026358,6.965614412462902,0.0104185958189599,0.05781065703031007,0.0001090869409381412,0.6546844840049744,0.0002670120564289391,0.00042205285717500374,0.0008377633930649608,0.0020466464338824153,0.010852153506129983,19.331592559814453,0.0003310140746179968,0.006399029400199652,1.379101281325292e-06,6.092611926078462e-08,1.940729514871009e-08,7.972102821440787e-07
