seed,run_id,layer,step,interval_index,beta_train,gamma_model,sum_a,sum_a_H2,mean_H2,model_signal_retention,gamma_model_raw,model_noise_retention_after_raw
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,0,0,1.0,3.0848572502457916,0.0005025833121435123,5.281264514064339e-05,0.033807756783185774,0.10508236916064331,3.0848572502457916,0.3217262520176206
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,0,0,1.0,1.2513969880137137,0.00816253074018657,0.005212362590535754,0.00924650906161216,0.6385718788014777,1.2513969880137137,0.01447998160984906
1024,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,0,0,1.0,1.078698776963974,0.093121909535666,0.08002975738060016,0.0007150827786517982,0.8594084655228047,1.078698776963974,0.0008320639222663362
1024,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,0,0,1.0,1.895059527179147,0.0002140423536960499,5.960106292986389e-05,0.0022590103048542643,0.27845452967920625,1.895059527179147,0.008112672138811169
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,50,1,1.0,3.0840645898131642,0.0005025815007716505,5.2839605800067764e-05,0.03381233644340536,0.10513639224471895,3.0840645898131642,0.3216044960407491
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,50,1,1.0,1.2484375659392801,0.008841932224909263,0.005673009686309519,0.010191893959518233,0.6416029372321654,1.2484375659392801,0.015885048786536758
1024,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,50,1,1.0,1.04099856093137,0.3941959287902682,0.3637574329143288,0.002014690504576341,0.922783332721495,1.04099856093137,0.00218327578439737
1024,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,50,1,1.0,1.1018583229045842,0.001956000743565945,0.0016110814700840892,0.006536068571102743,0.8236609701624956,1.1018583229045842,0.007935387019507889
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,100,2,1.0,3.0874851443909423,0.0005025091430701783,5.2715000478909324e-05,0.03378925999952911,0.10490356485224663,3.0874851443909423,0.32209830092161523
1024,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,100,2,1.0,1.2237537817908872,0.011052271936589031,0.007380120759661156,0.012588483357222662,0.6677469394531401,1.2237537817908872,0.01885217679549705
