seed,run_id,method,config_fingerprint,step,refresh_index,refresh_time,beta_trace_time,diagnostic_spectrum_time,active_state_bytes,measurement_only
42,dp_sgd_lr0p10,dp_sgd,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,0,0,0.02477159444242716,0.0001003919169306755,0.0,0,True
42,dp_sgd_lr0p10,dp_sgd,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,2,1,0.020419110544025898,8.813291788101196e-05,0.0,0,True
