step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
150,fc1,2560,512,0.49977238569408655,827688,50,4.12358195607779,1.8004811580535551,13.55617925592311,13.025685354186457,0.5304939017366532,1.54003566585763,1.442639030059969,0.097396635797661
150,fc2,2560,512,0.49977238569408655,827688,50,4.496741180131011,1.9866775451239664,13.933881370951173,13.210542659302249,0.7233387116489247,3.176970367520907,2.636114526183579,0.5408558413373279
200,conv1,2560,512,0.4920447515323758,827688,50,2.2783506865166205,0.46434476496224397,1.0119218349255508,0.6961781080918773,0.31574372683367347,2.0854530220950602,2.12208835551187,-0.03663533341680969
200,conv2,2560,512,0.4920447515323758,827688,50,2.009926843153947,0.4625479771423548,1.3523817777312692,1.0120238418763592,0.34035793585491003,1.5111712539573272,1.4564072512012347,0.0547640027560925
200,fc1,2560,512,0.4920447515323758,827688,50,4.149993812343592,1.672160890488346,13.5334465229257,13.056651858117364,0.4767946648083363,1.6473583862946013,1.5666003682313039,0.08075801806329741
200,fc2,2560,512,0.4920447515323758,827688,50,4.591794011861409,1.6257128936456573,13.829595715232665,13.215372917473413,0.6142227977592523,3.2858932895153745,2.8480609937253893,0.43783229578998517
250,conv1,2560,512,0.5000928910449147,827688,50,2.4930954563150927,0.5615343000050804,1.0283257948323181,0.6968163324841922,0.33150946234812595,2.0653544285553846,2.1174915012076303,-0.05213707265224565
250,conv2,2560,512,0.5000928910449147,827688,50,2.0726377030716274,0.42267426749561815,1.1989032960464676,0.907914130541283,0.2909891655051846,1.565600831146205,1.5261121654976042,0.039488665648600874
250,fc1,2560,512,0.5000928910449147,827688,50,3.9791854289913795,1.9659066190785732,13.45482828483015,13.055980796095787,0.39884748873436315,1.7529712881567545,1.6873113738337817,0.0656599143229728
250,fc2,2560,512,0.5000928910449147,827688,50,4.43403119427452,1.9259513995888737,13.751288004847758,13.211933616470665,0.5393543883770935,3.200724398923481,2.9187267500064644,0.2819976489170166
300,conv1,2560,512,0.5043758656829596,827688,50,2.4725151723903256,0.525103625527945,0.9583763316411156,0.658493250728035,0.2998830809130806,2.060285580643222,2.1121724204258676,-0.051886839782645744
300,conv2,2560,512,0.5043758656829596,827688,50,2.044753785920933,0.3757664336150107,1.02921590010859,0.8027913947757102,0.22642450533287994,1.6056520339542204,1.5777074238010453,0.027944610153175065
300,fc1,2560,512,0.5043758656829596,827688,50,3.6786756984643705,0.8830176240974588,13.34758124965969,13.017966571225507,0.3296146784341829,1.7668884904501874,1.724327208143818,0.04256128230636946
300,fc2,2560,512,0.5043758656829596,827688,50,4.272156438730763,1.3516640400943347,13.697572194485183,13.157787792615641,0.5397844018695412,3.460946698470731,3.009640015471774,0.4513066829989567
350,conv1,2560,512,0.5107084019109607,827688,50,2.332442661745143,0.444434844371749,0.916053979787685,0.6272262989666104,0.2888276808210746,2.120240755085217,2.175127964847603,-0.054887209762386036
350,conv2,2560,512,0.5107084019109607,827688,50,1.9132120010244054,0.31057670362562173,0.9542653578287116,0.7663219505674209,0.18794340726129066,1.6325903285030876,1.6047318005452138,0.027858527957873802
350,fc1,2560,512,0.5107084019109607,827688,50,2.8817976632999085,0.8425098621843675,13.25093699527914,12.983505135324465,0.2674318599546748,1.9216099286156618,1.7267470479022335,0.19486288071342828
350,fc2,2560,512,0.5107084019109607,827688,50,3.5338247150751827,1.329731298036991,13.600454685917931,13.128786465811496,0.4716682201064355,3.77526576282907,3.00034092455861,0.7749248382704597
400,conv1,2560,512,0.5134749636054039,827688,50,2.16431516949376,0.36245108344232535,0.6913027612693052,0.49893952639037376,0.19236323487893148,2.1317252918216467,2.193021880748136,-0.06129658892648937
400,conv2,2560,512,0.5134749636054039,827688,50,1.829948410742882,0.2688881566754244,0.7979089545921332,0.6505973515159484,0.14731160307618474,1.6614653060875975,1.6497532780531143,0.011712028034483124
400,fc1,2560,512,0.5134749636054039,827688,50,2.7844922014199844,0.4973267830045227,13.141055137220931,12.926651770312247,0.21440336690868378,1.8272479290345867,1.7790280742727356,0.04821985476185109
400,fc2,2560,512,0.5134749636054039,827688,50,3.26231093186364,0.7147544196293554,13.371417923754311,13.077746343920797,0.29367157983351433,3.2816307476876583,3.0979172827173747,0.18371346497028362
450,conv1,2560,512,0.5017499374225736,827688,50,2.0377600930409976,0.310689151422752,0.6571037505657913,0.5024581981753473,0.15464555239044397,2.2620257363734524,2.308137628537912,-0.046111892164459434
450,conv2,2560,512,0.5017499374225736,827688,50,1.7666266257214003,0.24352252574686076,0.7371827941190869,0.612725871673686,0.12445692244540096,1.69262716511891,1.6742587359910357,0.018368429127874286
450,fc1,2560,512,0.5017499374225736,827688,50,2.6322842385008234,0.3256772465389489,3.6223112639517407,3.429004339935094,0.19330692401664695,1.8323116624606797,1.812625329627507,0.01968633283317267
450,fc2,2560,512,0.5017499374225736,827688,50,3.0641490813478027,0.4622035926641702,4.929858195891849,4.663956666308366,0.26590152958348323,3.171551292474653,3.095805690347217,0.07574560212743586
500,conv1,2560,512,0.5097542069852352,827688,50,1.8931129970138432,0.263378953273206,0.5478943609528841,0.4265215120431254,0.12137284890975875,2.2983829996268246,2.3497889001815917,-0.051405900554767125
500,conv2,2560,512,0.5097542069852352,827688,50,1.6296699442918101,0.20284300879184353,0.6481122245450386,0.5510911943261654,0.0970210302188732,1.7140188272092012,1.706256370372136,0.007762456837065113
500,fc1,2560,512,0.5097542069852352,827688,50,3.179095146322376,0.30977161961552074,2.342440071269075,2.1892165450908094,0.1532235261782655,1.8817666770808252,1.8552557566529493,0.02651092042787595
500,fc2,2560,512,0.5097542069852352,827688,50,3.4431993606699014,0.4116693229779662,4.427840241250779,4.1946775538120065,0.23316268743877266,3.3131541183830158,3.182677686295583,0.13047643208743276
550,conv1,2560,512,0.5172752514481544,827688,50,1.746121709481476,0.22120496805451906,0.4843638328684895,0.3946088294710749,0.0897550033974146,2.3440001376208404,2.361877524447,-0.01787738682615947
550,conv2,2560,512,0.5172752514481544,827688,50,1.5407523209467064,0.18002355574067178,0.648913088575318,0.5695572141979546,0.07935587437736347,1.6799359289925553,1.6693018105826447,0.010634118409910576
550,fc1,2560,512,0.5172752514481544,827688,50,2.8131079802548986,0.22618666764262763,4.482022848740048,4.450942170964392,0.031080677775655374,1.8153618747978388,1.8093831618480165,0.005978712949822329
550,fc2,2560,512,0.5172752514481544,827688,50,3.1635386599931143,0.35452976358134514,4.404628044089743,4.395755080214333,0.008872963875409923,3.155911002619203,3.1247122614211813,0.031198741198021906
600,conv1,2560,512,0.5147473169490695,827688,50,1.6284351634908767,0.1914890479867684,0.4799391097514432,0.4024543938473907,0.07748471590405254,2.310452347414328,2.322240472755977,-0.011788125341648747
600,conv2,2560,512,0.5147473169490695,827688,50,1.4613357003689138,0.16172984093232093,0.578832127890396,0.5076873191603175,0.07114480873007845,1.7691207896219876,1.7597254904308697,0.009395299191117923
600,fc1,2560,512,0.5147473169490695,827688,50,2.969447782669317,0.1977465246558768,12.836090461915001,12.729911376932787,0.10617908498221418,1.8513261211671588,1.848050875302936,0.0032752458642226756
600,fc2,2560,512,0.5147473169490695,827688,50,3.29829852638709,0.26530492056264343,13.005722243875566,12.863059485229375,0.14266275864619082,3.2495625538051955,3.232525044178719,0.01703750962647632
650,conv1,2560,512,0.49508732184767723,827688,50,1.5210626319324665,0.16777584904040738,0.4428435067754668,0.37514012720472634,0.06770337957074046,2.3130441486295155,2.3284778938586475,-0.01543374522913199
650,conv2,2560,512,0.49508732184767723,827688,50,1.4067733111343788,0.15027587790864833,0.5347124041050606,0.47215839924067315,0.06255400486438745,1.7649512432473493,1.7584168364760073,0.006534406771341983
650,fc1,2560,512,0.49508732184767723,827688,50,2.6354901812718565,0.23147282210221384,2.2056102293598934,2.138535701173636,0.06707452818625725,1.8813143368206133,1.8757992674472266,0.0055150693733867495
650,fc2,2560,512,0.49508732184767723,827688,50,2.989781359735209,0.3774191024281634,3.3873532663158947,3.543670199548166,-0.15631693323227136,3.2107180947208542,3.1976472885989966,0.013070806121857625
700,conv1,2560,512,0.5019626151770353,827688,50,1.4847654490731286,0.15976591500742865,0.3835620715281575,0.3290119695248198,0.05455010200333771,2.3655383834353314,2.380243216178575,-0.014704832743243745
700,conv2,2560,512,0.5019626151770353,827688,50,1.3599830005294788,0.13975910945812983,0.5476873170788836,0.4971547944193261,0.050532522659557544,1.6988823995408935,1.693161290007469,0.005721109533424418
700,fc1,2560,512,0.5019626151770353,827688,50,2.433416154497084,0.44011958047214494,1.8482934382237177,1.760556705741596,0.08773673248212166,2.0106058809086287,1.8002967325915116,0.2103091483171171
700,fc2,2560,512,0.5019626151770353,827688,50,2.776323381328177,0.6644664054270633,2.8295041523802706,2.7232008493646886,0.106303303015582,3.2963982865440906,3.1579952507192885,0.13840303582480207
750,conv1,2560,512,0.4874630831182003,827688,50,1.3766066488587894,0.1394472590203437,0.35205040427919054,0.30070851296028306,0.051341891318907484,2.354023906175101,2.362555765433082,-0.008531859257981278
750,conv2,2560,512,0.4874630831182003,827688,50,1.2738509830023776,0.12512872884734158,0.528432144684662,0.48064113454709706,0.04779101013756498,1.831629132013958,1.8252875216091382,0.006341610404819731
750,fc1,2560,512,0.4874630831182003,827688,50,2.808603187674005,0.7397815044119694,1.5269258258174325,1.4545416984869426,0.07238412733048993,1.9093650603925434,1.9098910820462862,-0.0005260216537428253
750,fc2,2560,512,0.4874630831182003,827688,50,3.0495940427878807,0.5850637499197815,2.3664308984034945,2.307765586773487,0.058665311630007544,3.2631887218062112,3.2336026668782063,0.029586054928004923
800,conv1,2560,512,0.5027020815759897,827688,50,1.2869598284177008,0.12324636314055762,0.32571791174250303,0.2864379218850962,0.03927998985740683,2.3833300677966927,2.3903649820859365,-0.007034914289243854
800,conv2,2560,512,0.5027020815759897,827688,50,1.2310015414438895,0.11791524280465585,0.4817053922154393,0.4410621749985647,0.04064321721687458,1.7189061772778074,1.712376960094594,0.0065292171832134205
800,fc1,2560,512,0.5027020815759897,827688,50,2.6805688518763997,0.4283918277364757,1.2451766469327563,1.2099307347887764,0.035245912143979874,1.7982710816813885,1.798400633803513,-0.00012955212212450995
800,fc2,2560,512,0.5027020815759897,827688,50,2.976480901858422,0.7732524169889312,2.9209138257431255,2.8118761493867948,0.10903767635633077,3.1583487510543025,3.1372360217903608,0.0211127292639417
850,conv1,2560,512,0.49441044870764017,827688,50,1.2508362565879363,0.11719639936822679,0.35100227115905025,0.31734872267679265,0.0336535484822576,2.402739620155849,2.413891657370808,-0.011152037214959165
850,conv2,2560,512,0.49441044870764017,827688,50,1.169381829194389,0.10854725813926035,0.4859795320066903,0.4479571033667942,0.03802242863989613,1.7944023876755275,1.7903249953728233,0.004077392302704208
850,fc1,2560,512,0.49441044870764017,827688,50,2.6173732307795965,0.17660867672200284,1.2947459075746202,1.240467600442615,0.05427830713200521,1.913428706725839,1.9152843027541573,-0.001855596028318196
850,fc2,2560,512,0.49441044870764017,827688,50,2.9121582156599923,0.26329356849761093,2.2648606180282016,2.13213370708512,0.13272691094308176,3.3346367414413,3.26139476146942,0.07324197997187998
900,conv1,2560,512,0.5093581220135093,827688,50,1.204781279512901,0.11013531934196077,0.2572320525578297,0.2255099106477828,0.03172214191004691,2.423416866521559,2.4296552271932526,-0.006238360671693588
900,conv2,2560,512,0.5093581220135093,827688,50,1.1311466726472286,0.10282322384684978,0.4501210362637876,0.41187729058416495,0.03824374567962263,1.7528103743094063,1.7486965883088896,0.004113786000516706
900,fc1,2560,512,0.5093581220135093,827688,50,3.0092766998119713,0.24680129868726014,0.7897762619952808,0.7579483553375062,0.031827906657774685,1.839439193085563,1.8398305508875472,-0.0003913578019842934
900,fc2,2560,512,0.5093581220135093,827688,50,3.214829033693528,0.35758733489264916,1.493013875360767,2.0154954471991755,-0.5224815718384086,3.2799263852821916,3.200813432963252,0.07911295231893956
950,conv1,2560,512,0.4891564603894949,827688,50,1.1700216548107811,0.10503476056442834,0.26975253902313306,0.23878604929815261,0.03096648972498045,2.375680155040707,2.376388762732277,-0.0007086076915698847
950,conv2,2560,512,0.4891564603894949,827688,50,1.131150182530968,0.10309674967316093,0.45157109084700237,0.4126804250948299,0.03889066575217248,1.7763660496292482,1.769987469513894,0.006378580115354193
950,fc1,2560,512,0.4891564603894949,827688,50,2.620998230323143,0.26108439845664727,0.5849802974597401,0.5330784863462101,0.05190181111352998,1.9236977649276148,1.886350317462579,0.03734744746503571
950,fc2,2560,512,0.4891564603894949,827688,50,2.9021444986132705,0.36481661082481326,1.2114255767453637,1.1186697078060508,0.09275586893931287,3.3343904726930305,3.2132865940830078,0.1211038786100227
1000,conv1,2560,512,0.503717266023159,827688,50,1.0862385065705482,0.09319020549375222,0.20908124345459106,0.1902089208374485,0.018872322617142556,2.3948396297144745,2.3972801378601383,-0.0024405081456637667
1000,conv2,2560,512,0.503717266023159,827688,50,1.0553665997677453,0.09174652221244263,0.40138569068998875,0.36788921690239296,0.03349647378759579,1.9322198191168432,1.9268025593733618,0.005417259743481395
1000,fc1,2560,512,0.503717266023159,827688,50,2.547387502916272,0.14238297195151078,0.7445397324565025,0.7593993379865831,-0.014859605530080588,2.0401845746558918,2.0371150489138112,0.0030695257420805255
1000,fc2,2560,512,0.503717266023159,827688,50,2.7619908196777456,0.16873086948189012,1.2074631845200259,1.1643309572666152,0.043132227253410704,3.2631423123979673,3.194849555147073,0.06829275725089445
1050,conv1,2560,512,0.49461421091109514,827688,50,1.0348454883762177,0.0862455507094564,0.25128427653790625,0.22545617842470433,0.025828098113201914,2.3862070748548,2.3847853703060355,0.0014217045487643354
1050,conv2,2560,512,0.49461421091109514,827688,50,1.0127092214314461,0.08634460567889995,0.45533041245606193,0.4183619250755013,0.03696848738056063,1.819049871180218,1.8118489544273255,0.007200916752892583
1050,fc1,2560,512,0.49461421091109514,827688,50,2.898616316828983,0.15496644817131003,0.5469729883026926,0.4997994953575248,0.04717349294516776,1.8887844026825096,1.8876609999802665,0.0011234027022430926
1050,fc2,2560,512,0.49461421091109514,827688,50,3.0399259678618358,0.21677749711570007,0.9354510560104988,0.8773185884787003,0.05813246753179857,3.2069115608343175,3.1747963554942125,0.032115205340105035
1100,conv1,2560,512,0.5085531827062368,827688,50,0.9734309811206969,0.07826042087526676,0.23824676643932552,0.22163922946076875,0.01660753697855677,2.4549358250401174,2.4534230919980624,0.0015127330420550145
1100,conv2,2560,512,0.5085531827062368,827688,50,0.9928264244549023,0.08325525620064494,0.4041382202587311,0.36927461864137956,0.034863601617351525,1.8739840184865992,1.8711084473453488,0.002875571141250477
1100,fc1,2560,512,0.5085531827062368,827688,50,2.4727402824198688,0.1112896712124754,0.5240449402029859,0.48075623800079614,0.04328870220218972,1.9783227277228175,1.979763112586624,-0.0014403848638064876
1100,fc2,2560,512,0.5085531827062368,827688,50,2.8744373221461164,0.13861999973750613,0.8949496222254304,0.8281857662977986,0.06676385592763179,3.3109280996805124,3.253971404879628,0.05695669480088439
1150,conv1,2560,512,0.511120573617518,827688,50,0.8938065334843406,0.06892466939511468,0.24110822002022447,0.22226213809690407,0.018846081923320407,2.460325821396939,2.460214108167709,0.00011171322922987059
1150,conv2,2560,512,0.511120573617518,827688,50,0.9353036332698462,0.07629748177669833,0.4076878390012618,0.376862268453668,0.030825570547593828,1.8201280054513147,1.8178598382025795,0.0022681672487352422
1150,fc1,2560,512,0.511120573617518,827688,50,2.4213028862011132,0.10022693558392302,0.6314742646192809,0.5888711070743223,0.04260315754495858,1.9390556937946386,1.935660926808171,0.003394766986467568
1150,fc2,2560,512,0.511120573617518,827688,50,2.674666007186526,0.124099898000341,0.8987726801207447,0.8521710792711222,0.046601600849622504,3.2129790883561293,3.1657773553428905,0.04720173301323882
