step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,8,8,0.03058360144495964,827688,,,,,1.0600804319577888,,,0.5509674826739258,
0,conv2,8,8,0.03058360144495964,827688,,,,,1.7879218511811574,,,0.4390135998183222,
0,fc1,8,8,0.03058360144495964,827688,,,,,12.660080230501258,,,0.6030495397776896,
0,fc2,8,8,0.03058360144495964,827688,,,,,13.205102760040338,,,0.7285530378591458,
2,conv1,8,8,0.021978769451379776,827688,2,7.466194973509704,1.6563215105027544,1.2141084014387507,1.006299991983768,0.20780840945498258,0.9432786353939657,0.9027472283482907,0.04053140704567504
2,conv2,8,8,0.021978769451379776,827688,2,7.291412383326555,3.159223422795838,4.156904288262709,3.4990750056538187,0.6578292826088901,1.4789859379830226,1.1349132822564005,0.34407265572662205
2,fc1,8,8,0.021978769451379776,827688,2,10.774180687545599,4.472335164606015,14.988511275470662,14.468447057706175,0.520064217764487,1.262923717928759,1.1828590619369024,0.08006465599185653
2,fc2,8,8,0.021978769451379776,827688,2,11.641959803717027,5.580409684454244,16.66389806869241,15.618417419528154,1.0454806491642579,1.480510924544741,2.2472070097031054,-0.7666960851583644
