seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,active_beta_train,active_beta_source_interval,diagnostic_valid,oracle_diagnostic_error,dp_observation_recorded,optimizer_step_completed
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,conv1,1.7408297026122455e-05,160,3.14047908782959,0.0001600001414772123,0.000502477098358961,3.8817903997262793e-05,0.0029714379528575805,0.0027853275241795927,0.00018611042867798782,0.07725308103401748,0.37038589278159245,0.37038589278159245,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,conv2,1.7408297026122455e-05,4640,13.789117813110352,0.0003200028440915048,0.004412556917708144,0.0008521210873036701,0.07870929327102129,0.08077449820120819,-0.0020652049301869008,0.19311276957901696,-0.46802907445770836,0.0,True,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,fc1,1.7408297026122455e-05,200832,45.48963165283203,0.0012824676232412457,0.058338979787927236,0.011875880231196852,3.5021456280046213,3.496143108350225,0.006002519654396465,0.20356681372159452,0.10289037751802846,0.10289037751802846,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,fc2,1.7408297026122455e-05,1290,1.7096904516220093,0.00011373334564268589,0.00019444881507632572,0.0009216864721103095,0.023568452834490036,0.022456703163697966,0.0011117496707920699,4.739995313154909,5.71744122151468,5.71744122151468,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,conv1,1.7408297026122455e-05,160,3.14047908782959,0.0001600001414772123,0.000502477098358961,9.100580763995333e-05,0.002940407155687676,0.0027853275241795927,0.00015507963150808348,0.1811143392149991,0.30863024805420536,0.30863024805420536,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,conv2,1.7408297026122455e-05,4640,13.789117813110352,0.0003200028440915048,0.004412556917708144,0.0010554720243952185,0.08168981432674893,0.08077449820120819,0.0009153161255407438,0.23919737333233643,0.20743440653818324,0.20743440653818324,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,fc1,1.7408297026122455e-05,200832,45.48963165283203,0.0012824676232412457,0.058338979787927236,0.012245449290638703,3.518873646461418,3.496143108350225,0.022730538111193077,0.20990167012095737,0.3896286529833518,0.3896286529833518,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,fc2,1.7408297026122455e-05,1290,1.7096904516220093,0.00011373334564268589,0.00019444881507632572,0.0010752012189976265,0.023718351016551342,0.022456703163697966,0.0012616478528533759,5.52948198000376,6.488328830176463,6.488328830176463,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,conv1,1.7408297026122455e-05,160,3.14047908782959,0.0001600001414772123,0.000502477098358961,0.00010866817077283299,0.0035587483704582466,0.0027853275241795927,0.0007734208462786538,0.2162649225760381,1.5392161131414097,1.5392161131414097,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,conv2,1.7408297026122455e-05,4640,13.789117813110352,0.0003200028440915048,0.004412556917708144,0.00102574610393813,0.08554482903615347,0.08077449820120819,0.004770330834945283,0.23246070771839392,1.0810808617111198,1.0810808617111198,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,fc1,1.7408297026122455e-05,200832,45.48963165283203,0.0012824676232412457,0.058338979787927236,0.00988104684917953,3.5134328558955943,3.496143108350225,0.017289747545369494,0.16937297986867314,0.2963669849596421,0.2963669849596421,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,fc2,1.7408297026122455e-05,1290,1.7096904516220093,0.00011373334564268589,0.00019444881507632572,0.0010260045429168105,0.023719778779264435,0.022456703163697966,0.0012630756155664682,5.276476189963305,6.495671444799915,6.495671444799915,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,conv1,1.7408297026122455e-05,160,3.14047908782959,0.0001600001414772123,0.000502477098358961,0.00021336622999824727,0.00295251271354598,0.0027853275241795927,0.0001671851893663874,0.42462876555982276,0.33272200845052874,0.33272200845052874,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,conv2,1.7408297026122455e-05,4640,13.789117813110352,0.0003200028440915048,0.004412556917708144,0.0016182405818292844,0.08200034187529051,0.08077449820120819,0.001225843674082322,0.3667353446105323,0.27780801402535066,0.27780801402535066,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,fc1,1.7408297026122455e-05,200832,45.48963165283203,0.0012824676232412457,0.058338979787927236,0.008554449652976748,3.497211262738499,3.496143108350225,0.001068154388274234,0.14663351474560787,0.01830944579691261,0.01830944579691261,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,fc2,1.7408297026122455e-05,1290,1.7096904516220093,0.00011373334564268589,0.00019444881507632572,0.000769741621848727,0.02379960669707446,0.022456703163697966,0.0013429035333764952,3.9585822189072504,6.9062057943082555,6.9062057943082555,False,0,,,True,,True,True
123,dp_sgd_lr0p50,dp_sgd,0.5,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,4,conv1,1.7408297026122455e-05,160,3.14047908782959,0.0001600001414772123,0.000502477098358961,0.00032152511075823616,0.003646036891519496,0.0027853275241795927,0.0008607093673399032,0.6398801294791432,1.7129325299618474,1.7129325299618474,False,0,,,True,,True,True
