seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,beta_train,gamma_model,filtered_gradient_norm_before_gamma,compensated_gradient_norm,gamma_update_ratio,gamma_oracle,model_to_oracle_ratio,model_multiplicative_error,signal_retention_after_gamma,noise_retention_after_gamma,relmse_after_gamma,cosine_after_gamma,snr_gain_db_after_gamma
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,1,2.3280725479125977,0.5,,,1.0,0.13002483523338496,1.9018457400380189,1.9064876816564145,1.9064876816564145,213.94293626114776,213.94293626114776,0.06975758403105294,0.06975758403105294,1.0,1.0,0.004674143570320697,0.004674143570206824,0.0,0.0,1.0,0.5,0.9532438408282072,0.06501241761669248,14.66248873305692,0.49999999999949996,0.11247789580374956,0.0,0.0006915871053934097,0.0005892515182495117,0.006091823801398277,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,1,2.28849458694458,0.5,,,1.0,0.10640004882166605,1.900863121444992,1.9044106678789625,1.9044106678789625,319.167039742507,319.167039742507,0.06124569612305056,0.06124569612305056,1.0,1.0,0.0031331556062874073,0.003133155606103722,0.0,0.0,1.0,0.5,0.9522053339394813,0.053200024410833026,17.89858828951377,0.49999999999949996,0.0,0.0,0.0006378674879670143,0.0005709230899810791,0.0057552168145775795,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,1,2.2658309936523438,0.5,,,1.0,0.11050262829218375,1.8948265281052987,1.897705298244696,1.897705298244696,294.0313900531982,294.0313900531982,0.05514664107461192,0.05514664107461192,1.0,1.0,0.0034009974232237583,0.003400997423111862,0.0,0.0,1.0,0.5,0.948852649122348,0.05525131414609188,17.17339512678886,0.49999999999949996,0.0,0.0,0.0007121618837118149,0.0006553223356604576,0.006314673461019993,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,1,2.2338485717773438,0.5,,,1.0,0.10756282335305314,1.8989921306609217,1.9021624588529118,1.9021624588529118,311.6893358535393,311.6893358535393,0.05772346462271953,0.05772346462271953,1.0,1.0,0.003208322790944582,0.003208322791332005,0.0,0.0,1.0,0.5,0.9510812294264559,0.05378141167652657,17.6841997961887,0.49999999999949996,0.0,0.0,0.0006551798433065414,0.0005727624520659447,0.005781070329248905,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,4,1,2.2100207805633545,0.5,,,1.0,0.1083974681334581,1.8965795476085034,1.899502570421872,1.899502570421872,306.12856023526246,306.12856023526246,0.05547815660061855,0.05547815660061855,1.0,1.0,0.0032666014538013277,0.0032666014532719647,0.0,0.0,1.0,0.5,0.949751285210936,0.05419873406672905,17.52349573375803,0.49999999999949996,0.0,0.0,0.0006149839609861374,0.00057233776897192,0.005810096859931946,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,5,1,2.183450937271118,0.5,,,1.0,0.1040064115310088,1.8988248234451877,1.901226351737518,1.901226351737518,333.31094611091305,333.31094611091305,0.050428065249000266,0.050428065249000266,1.0,1.0,0.0030002014982565767,0.003000201498508459,0.0,0.0,1.0,0.5,0.950613175868759,0.0520032057655044,18.279895669067677,0.49999999999949996,0.0,0.0,0.0007127225399017334,0.0006567295640707016,0.0062928833067417145,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,6,1,2.1566109657287598,0.5,,,1.0,0.13298658630902557,1.896468478100029,1.9015916614665078,1.9015916614665078,203.36470492399252,203.36470492399252,0.07343934361991546,0.07343934361991546,1.0,1.0,0.004917274117536413,0.004917274117927879,0.0,0.0,1.0,0.5,0.9507958307332539,0.06649329315451279,14.299123800494543,0.49999999999949996,0.0,0.0,0.0006497111171483994,0.0005746055394411087,0.005793556571006775,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,7,1,2.1223089694976807,0.5,,,1.0,0.11628724174691707,1.9011572583648992,1.9046228755133712,1.9046228755133712,267.2833740306798,267.2833740306798,0.06030272840508786,0.06030272840508786,1.0,1.0,0.0037413475624974335,0.0037413475621889416,0.0,0.0,1.0,0.5,0.9523114377566856,0.058143620873458535,16.37860565672165,0.49999999999949996,0.0,0.0,0.0007149083539843559,0.0006582746282219887,0.006303769536316395,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,8,1,2.085505485534668,0.5,,,1.0,0.12436879039665762,1.897736396687293,1.9019241381751417,1.9019241381751417,232.83536920160955,232.83536920160955,0.06633041238379582,0.06633041238379582,1.0,1.0,0.004294880126520564,0.004294880127293902,0.0,0.0,1.0,0.5,0.9509620690875709,0.06218439519832881,15.292615873151327,0.49999999999949996,0.0,0.0,0.000663326121866703,0.0005737077444791794,0.0057838307693600655,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,9,1,2.0541069507598877,0.5,,,1.0,0.12647256722803144,1.896248862112379,1.900277698555725,1.900277698555725,224.80087526335555,224.80087526335555,0.06509903958148493,0.06509903958148493,1.0,1.0,0.004448381256370545,0.004448381258146253,0.0,0.0,1.0,0.5,0.9501388492778625,0.06323628361401572,15.025216457411297,0.49999999999949996,0.0,0.0,0.0007177647203207016,0.0006447611376643181,0.006321979686617851,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,10,1,1.9826570749282837,0.5,,,1.0,0.13597597945228657,1.899020961346436,1.9042550555375164,1.9042550555375164,195.0451364431949,195.0451364431949,0.0741430792086722,0.0741430792086722,1.0,1.0,0.0051270183824187725,0.005127018381047265,0.0,0.0,1.0,0.5,0.9521275277687582,0.06798798972614328,14.004348879705647,0.49999999999949996,0.0,0.0,0.0006568972021341324,0.0005739545449614525,0.005783317610621452,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,11,1,1.9214317798614502,0.5,,,1.0,0.12292350623405449,1.9014473383501032,1.9051015401417033,1.9051015401417033,239.27577130003152,239.27577130003152,0.06196060271055323,0.06196060271055323,1.0,1.0,0.0041792781379424646,0.00417927813834507,0.0,0.0,1.0,0.5,0.9525507700708516,0.06146175311702724,15.498268789073324,0.49999999999949996,0.0,0.0,0.0005658837035298347,0.0005610417574644089,0.005716633051633835,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,12,1,1.852647066116333,0.5,,,1.0,0.12186121495183039,1.8998469856832643,1.9036506052755933,1.9036506052755933,243.0559409184442,243.0559409184442,0.06318877725685942,0.06318877725685942,1.0,1.0,0.004114279190846551,0.004114279191412488,0.0,0.0,1.0,0.5,0.9518253026377966,0.060930607475915194,15.621464187738734,0.49999999999949996,0.0,0.0,0.0006852699443697929,0.0006078444421291351,0.005988340824842453,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,13,1,1.7438077926635742,0.5,,,1.0,0.13811838835297954,1.898953166028465,1.9039880704773755,1.9039880704773755,189.02772323559398,189.02772323559398,0.07267615541557719,0.07267615541557719,1.0,1.0,0.005290229299862838,0.005290229298942316,0.0,0.0,1.0,0.5,0.9519940352386878,0.06905919417648977,13.785188874228066,0.49999999999949996,0.0,0.0,0.0006527304649353027,0.0005655195564031601,0.005779928527772427,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,14,1,1.705647349357605,0.5,,,1.0,0.12058991347429339,1.901644860411279,1.9052479726524787,1.9052479726524787,248.67771081865476,248.67771081865476,0.06149757513069778,0.06149757513069778,1.0,1.0,0.004021269122346855,0.004021269122158691,0.0,0.0,1.0,0.5,0.9526239863262393,0.060294956737146695,15.799397459780323,0.49999999999949996,0.0,0.0,0.0007089227437973022,0.000660168007016182,0.006290070712566376,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,15,1,1.6754369735717773,0.5,,,1.0,0.1236438934208903,1.8974507173203563,1.901660644863177,1.901660644863177,235.50257779647873,235.50257779647873,0.06652057462639005,0.06652057462639005,1.0,1.0,0.004246238021218224,0.004246238020165871,0.0,0.0,1.0,0.5,0.9508303224315885,0.06182194671044515,15.380142053267962,0.49999999999949996,0.0,0.0,0.0006536683067679405,0.0005769357085227966,0.005781024694442749,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,16,1,1.5467603206634521,0.5,,,1.0,0.15120092757883555,1.8991602721047829,1.9051431183547762,1.9051431183547762,157.76632991698364,157.76632991698364,0.07918901747079127,0.07918901747079127,1.0,1.0,0.006338488069553116,0.006338488071115404,0.0,0.0,1.0,0.5,0.9525715591773881,0.07560046378941777,12.600075600305045,0.49999999999949996,0.0,0.0,0.0007225563749670982,0.0006315866485238075,0.006209919229149818,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,17,1,1.4908279180526733,0.5,,,1.0,0.12176974279741642,1.8964698660342378,1.900355806575673,1.900355806575673,242.55661057444328,242.55661057444328,0.06391824284422996,0.06391824284422996,1.0,1.0,0.004122748902056291,0.004122748901727542,0.0,0.0,1.0,0.5,0.9501779032878365,0.06088487139870821,15.606141253874606,0.49999999999949996,0.0,0.0,0.0006270594894886017,0.000547981821000576,0.0055585820227861404,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,18,1,1.4188446998596191,0.5,,,1.0,0.12234131368056603,1.8987696773473919,1.9030270962265188,1.9030270962265188,240.87864305350965,240.87864305350965,0.06690446329639263,0.06690446329639263,1.0,1.0,0.004151468088894735,0.004151468088249367,0.0,0.0,1.0,0.5,0.9515135481132594,0.061170656840283014,15.555065079358432,0.49999999999949996,0.0,0.0,0.0005263583734631538,0.0004522046074271202,0.005693293176591396,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,19,1,1.467469573020935,0.5,,,1.0,0.12670604136379393,1.8988951744200095,1.9031073860364158,1.9031073860364158,224.59875081196344,224.59875081196344,0.06649642990034231,0.06649642990034231,1.0,1.0,0.004452384513815242,0.004452384514193086,0.0,0.0,1.0,0.5,0.9515536930182079,0.06335302068189697,15.019863027227256,0.49999999999949996,0.0,0.0,0.0005267094820737839,0.00046002771705389023,0.005958648398518562,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
2027,dp_sgd_lr0p50,dp_sgd,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,20,1,1.281702995300293,0.5,,,1.0,0.1411818786265235,1.8964885224302523,1.9016178550611373,1.9016178550611373,180.44403264697908,180.44403264697908,0.07340389868119876,0.07340389868119876,1.0,1.0,0.005541884568197129,0.005541884567062423,0.0,0.0,1.0,0.5,0.9508089275305687,0.07059093931326176,13.469277173061686,0.49999999999949996,0.0,0.0,0.0006866538897156715,0.00059527438133955,0.006044108420610428,0.0,0.0,0,True,True,True,,,,,,,,,,,,,,
