seed,method,config_fingerprint,step,epoch,train_loss,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,0,1,2.3067173957824707,,,1.0,0.10232851681315358,1.8980261676600805,1.9007811897798015,0.0829792908915913,344.041658491307,1.0187803671310862,0.053821285786439764,0.3938755586422454,0.23941664405616905,0.001025906065992739,0.0029066247508787923,0.6783216966270388,23.6804674097828,0.9970387877689046,0.1,0.4893022011560637,0.048930220115606375,0.00829792908915913,0.01023285168131536,0.8109107164623323,0.21425608173012733,0.11545899510383606,0.0020135538652539253,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,1,1,2.3152689933776855,,,1.0,0.10826571965280027,1.9019209135722894,1.9050370909787337,0.08346080623396003,308.6050111092325,0.8969426248151335,0.05717478393778742,0.4522875238638139,0.304494126979145,0.0010089915204897337,0.003240388081580614,0.9778864537032512,24.796914037855604,0.9970935578084394,0.1,0.5518098648802366,0.055180986488023664,0.008346080623396004,0.010826571965280028,0.770888573907821,0.0,0.0,0.0014406051486730576,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,2,1,2.3096940517425537,,,1.0,0.09004485416078677,1.90088069853947,1.903086206642895,0.07293538696532752,445.6479608993057,1.1959889129791188,0.04813683248143048,0.2840123752200749,0.1732252441105914,0.0010214806408475896,0.0022439236518852594,0.3805301899637064,22.29381041485488,0.9973162921904426,0.1,0.41620336869202706,0.04162033686920271,0.007293538696532752,0.009004485416078676,0.8099895061964566,0.0,0.0,0.0015352731570601463,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,3,1,2.3075623512268066,,,1.0,0.107986491322045,1.8961725153328282,1.8994678025898295,0.07914164568322869,308.3307460332763,0.9539275373685139,0.05891472568732496,0.39787461522479706,0.24607951364558414,0.0009369154306754451,0.003243270458036133,0.8518404016366473,24.19375067862678,0.9969061549986802,0.1,0.49606402172056796,0.0496064021720568,0.00791416456832287,0.010798649132204501,0.7328846849915512,0.0,0.0,0.0015417952090501785,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,4,1,2.3038182258605957,,,1.0,0.09958730900165279,1.9031808496520182,1.9054973695500996,0.08112075268984434,365.2179577153574,1.1215918280955142,0.04937863519662716,0.3326489232984719,0.22940438679562564,0.0011846038768007152,0.002738090991347886,0.5302448329598041,22.87028568641456,0.9969289795192127,0.1,0.4789617800990238,0.04789617800990238,0.008112075268984434,0.00995873090016528,0.8145691805002214,0.0,0.0,0.0015587350353598595,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,5,1,2.307875633239746,,,1.0,0.10938990479909341,1.8970184428424353,1.8996494925305352,0.07859274764073175,300.7382148525806,0.949676397615305,0.0528275061042479,0.3942538201269201,0.2755377495664567,0.0010360188221435137,0.00332515108000606,0.8843513513476007,24.248134611682943,0.9968421825005493,0.1,0.5249168977718823,0.05249168977718824,0.007859274764073176,0.010938990479909342,0.7184643571807776,0.0,0.0,0.001524306833744049,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,6,1,2.3056538105010986,,,1.0,0.11359629286736517,1.9022060922786213,1.9054971140364456,0.08139431626767919,280.40568804650746,0.915926745785075,0.058753710628852554,0.4169288712107446,0.25825973961305854,0.0009991081982048929,0.0035662614652680336,0.9218438592372911,24.124441860117475,0.9967335657412452,0.1,0.5081926205810731,0.05081926205810731,0.00813943162676792,0.011359629286736518,0.716522645290457,0.0,0.0,0.0013367384672164917,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,7,1,2.3102869987487793,,,1.0,0.10908464726035096,1.897301356636275,1.9003433115603474,0.09151366245427221,302.5139255515174,0.9732884507057165,0.056565168285833446,0.4353818328368478,0.26730526265002935,0.0011533531539894048,0.0033056329492686023,0.766125345505737,23.65045201346442,0.9967826656279343,0.1,0.5170157276621566,0.05170157276621567,0.009151366245427221,0.010908464726035096,0.8389233933852164,0.0,0.0,0.0016151396557688713,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,8,1,2.298175573348999,,,1.0,0.10636488551691052,1.9039278890809401,1.9068555911414797,0.07926319208294541,320.40880119513673,1.0095956784559714,0.055394076360740736,0.3661620553668665,0.24465210181129787,0.0010672250812459347,0.003121012894094347,0.7154651606379407,23.60292927727048,0.9968490388694384,0.1,0.4946231917442791,0.049462319174427914,0.00792631920829454,0.010636488551691053,0.7452007463768826,0.0,0.0,0.0015356149524450302,10905008,True
42,dp_fisher_wiener,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,9,1,2.3076984882354736,,,1.0,0.09462115465813277,1.8975386377086567,1.8996180541058756,0.07687151344169647,402.1654601683399,1.110478054118405,0.04686951376362761,0.3382130781245564,0.23072914277225015,0.0010807722017858376,0.0024865387481795335,0.5308398502534624,23.29368286505936,0.9972387532891231,0.1,0.4803427346928963,0.04803427346928963,0.007687151344169647,0.009462115465813277,0.8124136057238989,0.0,0.0,0.0015525640919804573,10905008,True
