step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,1.055389397777617,827688,,0.11375342472735793,,,1.9041331453454986,
0,conv2,2560,512,1.055389397777617,827688,,0.8289577704672452,,,1.6506087102381835,
0,fc1,2560,512,1.055389397777617,827688,,11.957576069300892,,,1.1723371970850591,
0,fc2,2560,512,1.055389397777617,827688,,12.078725578153975,,,1.777770100240676,
50,conv1,2560,512,0.599951189942658,827688,0.11003188489242269,0.10159507800192728,0.008436806890495405,1.9143753493529014,1.9187618719599704,-0.0043865226070689545
50,conv2,2560,512,0.599951189942658,827688,0.8395483319444705,0.8333198183852404,0.006228513559230153,1.6795036037739863,1.6802326609848728,-0.0007290572108864524
50,fc1,2560,512,0.599951189942658,827688,11.953352866503533,11.953868928312419,-0.0005160618088861924,1.1405780035081552,1.1390744995235498,0.0015035039846054143
50,fc2,2560,512,0.599951189942658,827688,12.076054091515878,12.071672442594082,0.00438164892179671,1.762732434849658,1.7730170793285207,-0.010284644478862681
100,conv1,2560,512,0.5649421978741884,827688,0.10332669476207444,0.10808158213589131,-0.004754887373816866,1.942062108625347,1.9499270268236675,-0.00786491819832058
100,conv2,2560,512,0.5649421978741884,827688,0.8924420822015945,0.9028366455345503,-0.010394563332955853,1.6572646872297585,1.6570972733917637,0.00016741383799478982
100,fc1,2560,512,0.5649421978741884,827688,11.961973171390312,11.960854737154921,0.0011184342353907084,1.1510675101369268,1.1532905048664572,-0.0022229947295304697
100,fc2,2560,512,0.5649421978741884,827688,12.09549909848858,12.09735591426302,-0.0018568157744400793,1.8438761484840303,1.8335616362972702,0.01031451218676005
150,conv1,2560,512,0.5657474063336849,827688,0.12193424969078304,0.12276148415171564,-0.0008272344609326077,1.9242720090034853,1.922595548535449,0.0016764604680363782
150,conv2,2560,512,0.5657474063336849,827688,0.8355812404916816,0.8304140270853406,0.005167213406340965,1.6696611851010266,1.671932835725177,-0.0022716506241504675
150,fc1,2560,512,0.5657474063336849,827688,11.962311278884888,11.960430480580317,0.0018807983045707743,1.1612546265133523,1.1548202620709758,0.00643436444237655
150,fc2,2560,512,0.5657474063336849,827688,12.094982850584907,12.098635480463411,-0.003652629878503788,1.7898319730088335,1.794325996678548,-0.004494023669714631
200,conv1,2560,512,0.5753907011821866,827688,0.11227791071468857,0.10205650386921702,0.010221406845471542,1.9205772987594079,1.9207511931790888,-0.00017389441968096442
200,conv2,2560,512,0.5753907011821866,827688,0.8577032936844327,0.8646586741912742,-0.006955380506841524,1.672219092822881,1.671381634772272,0.0008374580506089746
200,fc1,2560,512,0.5753907011821866,827688,11.959671410326637,11.96270280263508,-0.0030313923084435146,1.1568574448410205,1.1616956855621927,-0.004838240721172227
200,fc2,2560,512,0.5753907011821866,827688,12.103467797613323,12.109859569176068,-0.006391771562745063,1.8177883638064047,1.8106714766011769,0.007116887205227851
250,conv1,2560,512,0.5912526855245233,827688,0.10296294803283604,0.10467934613398489,-0.0017163981011488472,1.9111512842087444,1.910946410235777,0.00020487397296742316
250,conv2,2560,512,0.5912526855245233,827688,0.8528075504097314,0.8557469647860736,-0.002939414376342153,1.6723505560705525,1.671572164573469,0.0007783914970835859
250,fc1,2560,512,0.5912526855245233,827688,11.956153181806744,11.957922826778312,-0.0017696449715671747,1.1830151989176605,1.183294306622625,-0.00027910770496442083
250,fc2,2560,512,0.5912526855245233,827688,12.086936329299402,12.088059823703343,-0.0011234944039415495,1.7902606244689359,1.7916214109109798,-0.0013607864420439597
300,conv1,2560,512,0.6054469328373671,827688,0.09892295520527594,0.09434159555934157,0.004581359645934369,1.9015551861543913,1.902020592041386,-0.0004654058869946187
