step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5091931764036417,827688,,0.1458852254096309,,,2.0330675620859617,
0,conv2,2560,512,0.5091931764036417,827688,,0.9985693273472965,,,1.3956321373866112,
0,fc1,2560,512,0.5091931764036417,827688,,11.965199438491533,,,1.47206847966372,
0,fc2,2560,512,0.5091931764036417,827688,,12.080822511021358,,,1.9784023443708794,
50,conv1,2560,512,0.5062942579388618,827688,0.2584333010621527,0.11012276863371222,0.14831053242844044,2.0459545548829388,2.04300507777084,0.0029494771120988084
50,conv2,2560,512,0.5062942579388618,827688,0.9723355275746215,0.7394545077594336,0.23288101981518794,1.4352551086663907,1.3699502427591947,0.06530486590719597
50,fc1,2560,512,0.5062942579388618,827688,13.01347754805894,11.967504046229413,1.0459735018295273,1.3440764358065758,1.4016458185610465,-0.057569382754470766
50,fc2,2560,512,0.5062942579388618,827688,13.960553065368599,12.067099605199681,1.8934534601689172,3.998267487998505,2.0270529830037805,1.9712145049947245
100,conv1,2560,512,0.5089806681498885,827688,0.4349565020796349,0.11915610053391826,0.31580040154571665,2.034407116365627,2.055407369907315,-0.021000253541687997
100,conv2,2560,512,0.5089806681498885,827688,1.030585394063392,0.46114396037209676,0.5694414336912952,1.4261174086305792,1.3662295582024755,0.05988785042810374
100,fc1,2560,512,0.5089806681498885,827688,12.751814677533686,11.980981513373436,0.7708331641602495,1.3914868469620962,1.3354995363077755,0.05598731065432072
100,fc2,2560,512,0.5089806681498885,827688,13.579612144185008,12.070530900684641,1.5090812435003667,3.8522794113396284,2.2931661960694067,1.5591132152702216
150,conv1,2560,512,0.510887622833252,827688,0.4652399077562084,0.1082172391909814,0.35702266856522696,2.1486785895124982,2.2253397565296926,-0.07666116701719439
150,conv2,2560,512,0.510887622833252,827688,0.7742245571045461,0.3932411211205174,0.3809834359840287,1.3962123077651059,1.3323881711859675,0.06382413657913832
150,fc1,2560,512,0.510887622833252,827688,12.58584752515958,11.995261827975733,0.5905856971838457,1.7010550244338307,1.3891825969025975,0.31187242753123323
150,fc2,2560,512,0.510887622833252,827688,13.108482898807244,12.08436520659652,1.0241176922107247,2.9715290269422265,2.5290539661012224,0.4424750608410042
200,conv1,2560,512,0.507953217253089,827688,0.46748556054760865,0.09166993530848148,0.37581562523912715,2.1949627261309983,2.326357018542917,-0.1313942924119189
200,conv2,2560,512,0.507953217253089,827688,0.5167688303129018,0.2999534255035701,0.21681540480933165,1.3886473582280807,1.3775200130821235,0.011127345145957257
