seed,method,config_fingerprint,step,layer,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,kappa
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,3,fc2,0.029748748378508747,0.15106681854336704,0.15307887919165034,0.15307887919165034,25.78699695719364,25.78699695719364,0.1643586768285593,0.1643586768285593,1.0,1.0,0.03877923437483707,0.03877923452165014,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,4,conv1,0.005621541658153448,0.05548004317805533,0.055678832851467144,0.055678832851467144,97.400839567941,97.400839567941,0.08578085716538762,0.08578085716538762,1.0,1.0,0.010266851625377844,0.010266851631868471,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,4,conv2,0.026986021418562097,0.28485514923070504,0.2860301267624853,0.2860301267624853,111.42186587066722,111.42186587066722,0.09062418917091135,0.09062418917091135,1.0,1.0,0.00897489905415209,0.00897489906278648,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,4,fc1,0.09158741748999046,1.8755547923521227,1.8775138060462417,1.8775138060462417,419.3608516763936,419.3608516763936,0.045769002431971934,0.045769002431971934,1.0,1.0,0.0023845811927436828,0.002384581192488017,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,4,fc2,0.02529246632628765,0.1420249081984684,0.14437131575457074,0.14437131575457074,31.531648228517692,31.531648228517692,0.17961231421958032,0.17961231421958032,1.0,1.0,0.031714168290219544,0.031714168297370095,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,5,conv1,0.006497080111343803,0.05116715038726495,0.051366589848669014,0.051366589848669014,62.02203442836708,62.02203442836708,0.09387946681649614,0.09387946681649614,1.0,1.0,0.016123301745012607,0.01612330161685561,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,5,conv2,0.031902845934801555,0.2828311499230858,0.28415843245842165,0.28415843245842165,78.5951278819526,78.5951278819526,0.09764239340779636,0.09764239340779636,1.0,1.0,0.01272343497559986,0.01272343497557463,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,5,fc1,0.09964473842984314,1.8693739244692418,1.8716525523666494,1.8716525523666494,351.9521463403321,351.9521463403321,0.04947305264703211,0.04947305264703211,1.0,1.0,0.0028412953587503213,0.0028412953590625694,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,5,fc2,0.030215558412133837,0.14665799651460515,0.1491835096020061,0.1491835096020061,23.558641614469256,23.558641614469256,0.18414548157065685,0.18414548157065685,1.0,1.0,0.04244726904135306,0.04244726910338515,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,6,conv1,0.007506626937320831,0.05406733501233134,0.05405536964808819,0.05405536964808819,51.87764509596163,51.87764509596163,0.06784045934317454,0.06784045934317454,1.0,1.0,0.01927612519924039,0.019276125087967246,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,6,conv2,0.03260361281093523,0.28253152006307103,0.2843123224035582,0.2843123224035582,75.09350192288109,75.09350192288109,0.1117863998996572,0.1117863998996572,1.0,1.0,0.013316731453990606,0.013316731460547994,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,6,fc1,0.10207223930611545,1.874499910019239,1.8770565014230556,1.8770565014230556,337.25279883678536,337.25279883678536,0.052219267907012784,0.052219267907012784,1.0,1.0,0.002965134769386118,0.0029651347693765225,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,6,fc2,0.03519137737464654,0.147955293873883,0.15344835099474086,0.15344835099474086,17.676182913109727,17.676182913109727,0.26796564368454306,0.26796564368454306,1.0,1.0,0.05657330001972236,0.05657329994534674,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,7,conv1,0.006570109406842068,0.05004148197906495,0.05033757434576111,0.05033757434576111,58.011635891308735,58.011635891308735,0.11019452573258406,0.11019452573258406,1.0,1.0,0.01723792065281653,0.017237920581140855,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,7,conv2,0.0311262192183787,0.28675455791033994,0.2878643601404195,0.2878643601404195,84.87267985505409,84.87267985505409,0.08965020746098257,0.08965020746098257,1.0,1.0,0.01178235447099682,0.01178235444428355,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,7,fc1,0.1000183628916162,1.8688175276979255,1.8713605859228182,1.8713605859228182,349.1196664440987,349.1196664440987,0.05213207140910247,0.05213207140910247,1.0,1.0,0.0028643473743117567,0.0028643473746969377,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,7,fc2,0.030883737271196438,0.15013713591837322,0.15398301552321345,0.15398301552321345,23.632874826314314,23.632874826314314,0.22325549525290894,0.22325549525290894,1.0,1.0,0.0423139379468867,0.042313937979784416,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,8,conv1,0.009230520434335074,0.049785962810190196,0.050451820977656166,0.050451820977656166,29.091186831277753,29.091186831277753,0.16313911901086336,0.16313911901086336,1.0,1.0,0.03437467139651543,0.034374671278552885,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,8,conv2,0.029919205711625943,0.28645937965828827,0.28815157133501135,0.28815157133501135,91.66973462993917,91.66973462993917,0.10830838005411339,0.10830838005411339,1.0,1.0,0.010908725796006562,0.01090872580057909,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,8,fc1,0.09927734689009365,1.8755215301022052,1.8780621238198438,1.8780621238198438,356.89772782925644,356.89772782925644,0.052004355240717046,0.052004355240717046,1.0,1.0,0.0028019231334996475,0.0028019231337484077,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,8,fc2,0.02678418467565224,0.15107209653586615,0.15428849024945834,0.15428849024945834,31.81351459536519,31.81351459536519,0.20563290389482788,0.20563290389482788,1.0,1.0,0.031433182132851616,0.03143318212554956,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,9,conv1,0.006948899756649151,0.05125327621706755,0.05102212840534272,0.05102212840534272,54.401535867238415,54.401535867238415,0.03475762914066313,0.03475762914066313,1.0,1.0,0.01838183358187361,0.018381833675587104,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,9,conv2,0.028278956141610825,0.2853420823952847,0.28662729439018775,0.28662729439018775,101.81339126883454,101.81339126883454,0.09467629060977305,0.09467629060977305,1.0,1.0,0.00982189067935852,0.00982189068795219,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,9,fc1,0.0861104202454578,1.8690919977536733,1.8709452496127246,1.8709452496127246,471.1399578307949,471.1399578307949,0.04452369215284815,0.04452369215284815,1.0,1.0,0.0021225115451234807,0.0021225115452414116,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,9,fc2,0.02707625203146997,0.15199007540650386,0.15399313337337953,0.15399313337337953,31.51035996403472,31.51035996403472,0.16141109997431635,0.16141109997431635,1.0,1.0,0.03173559425325717,0.03173559424009211,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,10,conv1,0.009065393233107908,0.05222157381885516,0.053035676872461725,0.053035676872461725,33.183837824194775,33.183837824194775,0.17457919244768264,0.17457919244768264,1.0,1.0,0.030135151719430896,0.03013515190735878,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,10,conv2,0.030808080345398385,0.2882195206394163,0.28937604591046223,0.28937604591046223,87.52205497982048,87.52205497982048,0.09069656931312221,0.09069656931312221,1.0,1.0,0.011425691491875266,0.011425691501152933,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,10,fc1,0.09441348970553667,1.8757309890441765,1.8780876579134873,1.8780876579134873,394.7053438765003,394.7053438765003,0.050081023364591803,0.050081023364591803,1.0,1.0,0.002533535497812825,0.002533535497711703,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,10,fc2,0.02909750809205129,0.15435476051601876,0.15782219404386164,0.15782219404386164,28.14028300253887,28.14028300253887,0.2100413891650299,0.2100413891650299,1.0,1.0,0.03553624527111904,0.035536245316899966,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,11,conv1,0.009620964396207313,0.054746335562416634,0.056004131046435424,0.056004131046435424,32.37970520244817,32.37970520244817,0.21516191105548332,0.21516191105548332,1.0,1.0,0.030883542101775685,0.0308835419045879,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,11,conv2,0.030780970399727013,0.2874733936271411,0.2893916108891226,0.2893916108891226,87.22293507981117,87.22293507981117,0.11529395669685173,0.11529395669685173,1.0,1.0,0.011464874439474318,0.011464874422495407,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,11,fc1,0.099376492659635,1.8687010294395165,1.8717167567547386,1.8717167567547386,353.60005165747276,353.60005165747276,0.05686892175866622,0.05686892175866622,1.0,1.0,0.0028280538852045764,0.002828053884622822,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,11,fc2,0.0335593898614176,0.1503063244288105,0.15476778330478674,0.15476778330478674,20.05979065333792,20.05979065333792,0.23944457016896942,0.23944457016896942,1.0,1.0,0.049850968853526995,0.04985096870413586,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,12,conv1,0.012062341777888463,0.051366121264749806,0.05260200205119804,0.05260200205119804,18.133861022106593,18.133861022106593,0.21591084202508815,0.21591084202508815,1.0,1.0,0.055145453664228905,0.05514545398717974,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,12,conv2,0.039972244314792876,0.28385258368279326,0.28675615032896096,0.28675615032896096,50.42763916180481,50.42763916180481,0.1419690866283345,0.1419690866283345,1.0,1.0,0.019830394918014447,0.01983039493591736,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,12,fc1,0.11570364127470449,1.8708320292264469,1.8743483470423379,1.8743483470423379,261.44210985042525,261.44210985042525,0.06122725195269127,0.06122725195269127,1.0,1.0,0.0038249385322706086,0.003824938532816188,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,12,fc2,0.03588123371302141,0.14692750883589548,0.15057775589318123,0.15057775589318123,16.767622808008888,16.767622808008888,0.21964350390626725,0.21964350390626725,1.0,1.0,0.05963874608983427,0.0596387457842711,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,13,conv1,0.011412462595231928,0.051852284927628264,0.05234312927595959,0.05234312927595959,20.643201892300688,20.643201892300688,0.15182370477589463,0.15182370477589463,1.0,1.0,0.04844209716919735,0.048442096584050826,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,13,conv2,0.03430418471668809,0.27642052881948015,0.2783248533133322,0.2783248533133322,64.93014641189498,64.93014641189498,0.11694914109660938,0.11694914109660938,1.0,1.0,0.01540116655202763,0.015401166557165195,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,13,fc1,0.09355524595024607,1.865747872253294,1.8679222224295908,1.8679222224295908,397.7128473829051,397.7128473829051,0.04827041931316772,0.04827041931316772,1.0,1.0,0.0025143769090332974,0.0025143769083515333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,13,fc2,0.029301764058590356,0.14606204804072376,0.14941016091742632,0.14941016091742632,24.847759633210128,24.847759633210128,0.21104106721222735,0.21104106721222735,1.0,1.0,0.040245076962668574,0.040245077106977244,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,14,conv1,0.010697682398985412,0.054134839797983995,0.05641234803663344,0.05641234803663344,25.60792020398125,25.60792020398125,0.30341660097116746,0.30341660097116746,1.0,1.0,0.039050418111078344,0.039050417662368844,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,14,conv2,0.034584176811938955,0.28094979890660376,0.2827182866163973,0.2827182866163973,65.99371320232581,65.99371320232581,0.11213948359778401,0.11213948359778401,1.0,1.0,0.01515295852629813,0.015152958496360523,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,14,fc1,0.1051614524664049,1.86970931362551,1.872890052688152,1.872890052688152,316.10766812109136,316.10766812109136,0.058295207923418885,0.058295207923418885,1.0,1.0,0.003163479095123435,0.0031634790954221657,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,14,fc2,0.03415467467818366,0.1525251004177544,0.15517744584450824,0.15517744584450824,19.942625450874,19.942625450874,0.187043592762811,0.187043592762811,1.0,1.0,0.05014384899135508,0.050143848972312395,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,15,conv1,0.013382483593980261,0.05214484464976286,0.054241955473771336,0.054241955473771336,15.182710607971835,15.182710607971835,0.277035518584753,0.277035518584753,1.0,1.0,0.0658643914034304,0.06586439099191117,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,15,conv2,0.03826332228463141,0.2856215200716124,0.28830327881698387,0.28830327881698387,55.72069188680826,55.72069188680826,0.13612045817569468,0.13612045817569468,1.0,1.0,0.017946654383548092,0.017946654379140854,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,15,fc1,0.1014371560114576,1.867098086590554,1.8699492420626311,1.8699492420626311,338.79745467231544,338.79745467231544,0.055209146863787216,0.055209146863787216,1.0,1.0,0.0029516160352199977,0.0029516160356809476,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,15,fc2,0.027850615516248116,0.1511635092437149,0.15383188340746726,0.15383188340746726,29.45942967313943,29.45942967313943,0.1855021732083335,0.1855021732083335,1.0,1.0,0.033944988404809105,0.03394498839921412,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,16,conv1,0.014252659248772328,0.0545513780280226,0.056939391273325514,0.056939391273325514,14.64939351004482,14.64939351004482,0.289191559056269,0.289191559056269,1.0,1.0,0.068262211268714,0.06826221162129889,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,16,conv2,0.040558388877079354,0.285497426087367,0.2879377242430324,0.2879377242430324,49.549925316232496,49.549925316232496,0.13034166808403397,0.13034166808403397,1.0,1.0,0.020181665118518828,0.020181665118589008,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,16,fc1,0.10113484599066032,1.870683015953723,1.8734252770061448,1.8734252770061448,342.13599840812674,342.13599840812674,0.054087014745426036,0.054087014745426036,1.0,1.0,0.002922814332764444,0.002922814333514739,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42,dp_sgd,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,16,fc2,0.02951139340616803,0.14865532277087304,0.15128160504854787,0.15128160504854787,25.373565389434642,25.373565389434642,0.1857576297435797,0.1857576297435797,1.0,1.0,0.039411095108570444,0.03941109507768072,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
