seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count
91,dp_sgd_lr0p10,dp_sgd,0.1,8,400,449,50,conv2,0.570355860051297,0.005161305394849625,4.047040905945988,4.0387249100604095,0.008315995885578437,0.009049272141054927,0.014580363713332423,0.014580363713332423,False,0.008315995885578437,0.002059064697588425,0.020817265003282022,0.4347003383417663,0.00014097404383168688,50
91,dp_sgd_lr0p10,dp_sgd,0.1,9,450,499,50,conv2,0.5855740417341382,0.004282500079672846,4.052158248771932,4.0387249100604095,0.013433338711523135,0.007313336614086427,0.02294046141755397,0.02294046141755397,False,0.013433338711523135,0.003326133621544152,0.020271854605940463,0.36076307548667763,0.000140912849815868,50
91,dp_sgd_lr0p10,dp_sgd,0.1,10,500,549,50,conv2,0.5981467280447905,0.003609267186940855,4.0234835795011055,4.0387249100604095,-0.015241330559303781,0.006034083307182423,-0.02548092273132434,0.0,True,0.0,0.0,0.019842450902333848,0.30409969697615374,0.0001408659704632102,50
91,dp_sgd_lr0p10,dp_sgd,0.1,11,550,599,50,conv2,0.6111597883684539,0.003026866527358224,4.02431673066675,4.0387249100604095,-0.014408179393659987,0.0049526598198463235,-0.023575142978768154,0.0,True,0.0,0.0,0.019417161805121107,0.2550661043631336,0.0001408254160485293,50
91,dp_sgd_lr0p10,dp_sgd,0.1,12,600,649,50,conv2,0.6239285679313089,0.0026312145649168926,4.039444260349757,4.0387249100604095,0.0007193502893477616,0.004217172766492998,0.0011529369327210517,0.0011529369327210517,False,0.0007193502893477616,0.00017811321775238801,0.01901792648730258,0.2217472429997272,0.0001407978655410047,50
91,dp_sgd_lr0p10,dp_sgd,0.1,13,650,699,50,conv2,0.6342785135915463,0.0023126702599859305,4.036207969965018,4.0387249100604095,-0.002516940095391204,0.0036461431538814685,-0.00396819384774561,0.0,True,0.0,0.0,0.01870612464026167,0.19491707789227106,0.00014077568428549984,50
91,dp_sgd_lr0p10,dp_sgd,0.1,14,700,749,50,conv2,0.6458425158758829,0.002009998570829035,4.039725345147557,4.0387249100604095,0.0010004350871471862,0.0031122116017758632,0.0015490387556638472,0.0015490387556638472,False,0.0010004350871471862,0.00024771062883111153,0.018369810659352073,0.16941990634641044,0.0001407546082908349,50
91,dp_sgd_lr0p10,dp_sgd,0.1,15,750,799,50,conv2,0.6565749168530033,0.0018462825680771525,4.053329670507468,4.0387249100604095,0.014604760447058246,0.0028119907122350607,0.022243859873690576,0.022243859873690576,False,0.014604760447058246,0.003616181040375978,0.018068805204817812,0.15562682092803617,0.00014074320822361953,50
91,dp_sgd_lr0p10,dp_sgd,0.1,16,800,849,50,conv2,0.6631510346433722,0.0016030389913247699,4.037232276366909,4.0387249100604095,-0.0014926336934999312,0.0024173060246929245,-0.002250820123205623,0.0,True,0.0,0.0,0.017888549926515902,0.13513146870011944,0.0001407262703978844,50
91,dp_sgd_lr0p10,dp_sgd,0.1,17,850,899,50,conv2,0.6703649782098253,0.0015083752106389277,4.033525201402875,4.0387249100604095,-0.005199708657534358,0.0022500805675543566,-0.007756533868192083,0.0,True,0.0,0.0,0.017695632889844052,0.1271545686649442,0.00014071967865703718,50
91,dp_sgd_lr0p10,dp_sgd,0.1,18,900,949,50,conv2,0.6760862279276414,0.001494198542033415,4.0485736925107885,4.0387249100604095,0.009848782450378374,0.0022100709647842917,0.01456734665423838,0.01456734665423838,False,0.009848782450378374,0.002438587096101235,0.01754582545528629,0.12595993105179643,0.00014071869149040548,50
91,dp_sgd_lr0p10,dp_sgd,0.1,19,950,999,50,conv2,0.684538980660665,0.0012776507628137622,4.0340290744952805,4.0387249100604095,-0.004695835565128856,0.001866439748370021,-0.006859851225122041,0.0,True,0.0,0.0,0.017328239435526704,0.10771087017549712,0.00014070361257816148,50
91,dp_sgd_lr0p10,dp_sgd,0.1,20,1000,1049,50,conv2,0.6957314749248766,0.0012618366908429613,4.070217169696343,4.0387249100604095,0.03149225963593458,0.001813683491866185,0.045264963237914506,0.045264963237914506,False,0.03149225963593458,0.007797574813149562,0.017049406804539487,0.10637809939685261,0.00014070251139391326,50
91,dp_sgd_lr0p10,dp_sgd,0.1,21,1050,1099,50,conv2,0.7020539890117972,0.0011231749344325173,4.030647794119148,4.0387249100604095,-0.008077115941261759,0.0015998412543933905,-0.011504978345940333,0.0,True,0.0,0.0,0.016895284584359484,0.09469158369414263,0.00014069285593374623,50
91,dp_sgd_lr0p10,dp_sgd,0.1,22,1100,1149,50,conv2,0.7053324313287868,0.0011285773581825322,4.044414161253305,4.0387249100604095,0.0056892511928948175,0.0016000644633005004,0.008066056429840818,0.008066056429840818,False,0.0056892511928948175,0.0014086750941421041,0.01681677641454193,0.09514691898857115,0.0001406932321217354,50
91,dp_sgd_lr0p10,dp_sgd,0.1,23,1150,1169,20,conv2,0.28408349498547647,0.00039298152650503443,1.6177758704821172,1.6154899640241638,0.0022859064579536514,0.0013833310749895036,0.008046600729375413,0.008046600729375413,False,0.0022859064579536514,0.0014149926702472816,0.026406138199716,0.05238672403884889,5.6273222829461746e-05,20
91,dp_sgd_lr0p10,dp_sgd,0.1,0,0,49,50,fc1,4.292670909152108,0.43982506867475746,175.30676451486443,174.80715541751124,0.4996090973532272,0.10245953579554323,0.11638653601142476,0.11638653601142476,False,0.4996090973532272,0.002858058619854278,0.01821944401115856,5.623636798766066,0.006116816189339274,50
91,dp_sgd_lr0p10,dp_sgd,0.1,1,50,99,50,fc1,6.805879576745699,0.4043903717562845,175.16208672532355,174.80715541751124,0.35493130781238413,0.059417797096793165,0.05215068879930111,0.05215068879930111,False,0.35493130781238413,0.0020304163577552674,0.011489227870555875,5.171609246979779,0.006114348758423324,50
91,dp_sgd_lr0p10,dp_sgd,0.1,2,100,149,50,fc1,15.027724082272442,0.3052913330554949,175.03827830695204,174.80715541751124,0.23112288944076376,0.020315207504750098,0.01537976663501624,0.01537976663501624,False,0.23112288944076376,0.001322159203888114,0.005200399198740627,3.9064707781295898,0.006107448176420497,50
91,dp_sgd_lr0p10,dp_sgd,0.1,3,150,199,50,fc1,30.61997689575975,0.2189613356857337,175.11011508411354,174.80715541751124,0.3029596666022911,0.0071509307936824555,0.009894183383405654,0.009894183383405654,False,0.3029596666022911,0.0017331079261526643,0.002551004342395122,2.8031825249175033,0.006101436743474589,50
91,dp_sgd_lr0p10,dp_sgd,0.1,4,200,249,50,fc1,49.0740288421982,0.18211015762324131,175.04747148462434,174.80715541751124,0.2403160671130844,0.00371092738704687,0.004897011164211554,0.004897011164211554,False,0.2403160671130844,0.0013747496007192018,0.001591376712419933,2.3318975061261518,0.00609887067846069,50
91,dp_sgd_lr0p10,dp_sgd,0.1,5,250,299,50,fc1,67.78051588872955,0.14961926409068005,175.03997952913724,174.80715541751124,0.23282411162601058,0.002207408163376911,0.003434971076470137,0.003434971076470137,False,0.23282411162601058,0.001331891197874193,0.0011519649734004686,1.9162111820401897,0.006096608233959657,50
91,dp_sgd_lr0p10,dp_sgd,0.1,6,300,349,50,fc1,84.35788676273148,0.13652731641121862,175.0998405450118,174.80715541751124,0.2926851275005551,0.0016184297835153346,0.003469564479771447,0.003469564479771447,False,0.2926851275005551,0.001674331504345467,0.0009255203656531984,1.7486700925833845,0.006095696599904238,50
91,dp_sgd_lr0p10,dp_sgd,0.1,7,350,399,50,fc1,99.94437556405842,0.10595275119052489,174.88065609200683,174.80715541751124,0.07350067449561193,0.001060117196115908,0.0007354158158555141,0.0007354158158555141,False,0.07350067449561193,0.000420467196094243,0.0007810475197483156,1.3573017893250958,0.00609356759545301,50
91,dp_sgd_lr0p10,dp_sgd,0.1,8,400,449,50,fc1,113.1776286234107,0.10631688288687866,174.96594444751796,174.80715541751124,0.1587890300067265,0.0009393807255022049,0.0014030072191659362,0.0014030072191659362,False,0.1587890300067265,0.0009083668779316969,0.0006897252575882264,1.3619636444443264,0.006093592951103917,50
91,dp_sgd_lr0p10,dp_sgd,0.1,9,450,499,50,fc1,124.97041224530392,0.09371371446353427,174.8387465872339,174.80715541751124,0.031591169722715584,0.0007498872155401392,0.0002527891934989012,0.0002527891934989012,False,0.031591169722715584,0.00018072011781933482,0.0006245946240174062,1.2005982547644025,0.006092715352306383,50
91,dp_sgd_lr0p10,dp_sgd,0.1,10,500,549,50,fc1,137.28086283800565,0.09834640485662813,174.79687752023293,174.80715541751124,-0.010277897278283987,0.0007163883065965209,-7.486766229326607e-05,0.0,True,0.0,0.0,0.0005686001122610764,1.2599158725779567,0.006093037941307955,50
91,dp_sgd_lr0p10,dp_sgd,0.1,11,550,599,50,fc1,149.17129721987266,0.09938240570232508,174.93543024623372,174.80715541751124,0.1282748287225406,0.000666230082827793,0.0008599162916272593,0.0008599162916272593,False,0.1282748287225406,0.0007338076545903795,0.0005232801320862122,1.2731805432075713,0.006093110081349721,50
91,dp_sgd_lr0p10,dp_sgd,0.1,12,600,649,50,fc1,158.19285661152662,0.09090765905065876,174.87260088538122,174.80715541751124,0.06544546787002359,0.0005746634898559309,0.0004137068466418663,0.0004137068466418663,False,0.06544546787002359,0.0003743866646288739,0.0004934141634351776,1.1646676006374135,0.006092519957721987,50
91,dp_sgd_lr0p10,dp_sgd,0.1,13,650,699,50,fc1,165.63530036490306,0.07893491409132575,174.89040447065756,174.80715541751124,0.0832490531463943,0.00047655852295632687,0.0005026045351624465,0.0005026045351624465,False,0.0832490531463943,0.0004762336698835978,0.0004712114818306723,1.0113474338502373,0.006091686257320107,50
91,dp_sgd_lr0p10,dp_sgd,0.1,14,700,749,50,fc1,175.8445908220665,0.08506000351683644,174.79496939279304,174.80715541751124,-0.01218602471821173,0.00048372260482500086,-6.929996914458697e-05,0.0,True,0.0,0.0,0.00044386914164142467,1.089786514624554,0.006092112766824232,50
91,dp_sgd_lr0p10,dp_sgd,0.1,15,750,799,50,fc1,187.45510061307868,0.08319751520848478,174.94844658175435,174.80715541751124,0.14129116424307808,0.0004438263612800308,0.0007537333675156356,0.0007537333675156356,False,0.14129116424307808,0.0008082687685502117,0.00041637254218191593,1.0659357097578048,0.006091983075825512,50
91,dp_sgd_lr0p10,dp_sgd,0.1,16,800,849,50,fc1,193.57597648546516,0.07672210748207305,174.97009313658282,174.80715541751124,0.1629377190715826,0.0003963410588184934,0.0008417248980470309,0.0008417248980470309,False,0.1629377190715826,0.0009320998255615997,0.0004031919127548538,0.9830084539775825,0.006091532172541247,50
91,dp_sgd_lr0p10,dp_sgd,0.1,17,850,899,50,fc1,202.27884143784536,0.07136612197406042,174.78545128018368,174.80715541751124,-0.021704137327539286,0.0003528106126511963,-0.00010729810974425795,0.0,True,0.0,0.0,0.00038583313201104086,0.9144124321510525,0.006091159218194879,50
91,dp_sgd_lr0p10,dp_sgd,0.1,18,900,949,50,fc1,208.14074912855176,0.07687298066092649,174.81541050789636,174.80715541751124,0.008255090385142605,0.00036933171895834894,3.9661096732404386e-05,3.9661096732404386e-05,False,0.008255090385142605,4.722398442687322e-05,0.0003749786423485381,0.9849406799289803,0.00609154267832169,50
91,dp_sgd_lr0p10,dp_sgd,0.1,19,950,999,50,fc1,215.86298178417564,0.06431020789319393,175.00979132803835,174.80715541751124,0.20263591052708252,0.00029792142849899403,0.0009387246893943223,0.0009387246893943223,False,0.20263591052708252,0.001159196887811049,0.00036153828020963794,0.8240384070047173,0.006090667892402439,50
91,dp_sgd_lr0p10,dp_sgd,0.1,20,1000,1049,50,fc1,224.99502182259334,0.06699486628061758,174.90137162493554,174.80715541751124,0.09421620742432157,0.0002977615492908215,0.0004187479645599015,0.0004187479645599015,False,0.09421620742432157,0.0005389722588831908,0.0003468695806665354,0.8584250850559859,0.0060908548337249265,50
91,dp_sgd_lr0p10,dp_sgd,0.1,21,1050,1099,50,fc1,231.99536058650665,0.06062619486747589,174.81291004789048,174.80715541751124,0.005754630379235071,0.0002613250313032425,2.4804937325844835e-05,2.4804937325844835e-05,False,0.005754630379235071,3.2919878854447456e-05,0.0003363907254895946,0.7768496914400699,0.006090411362830438,50
91,dp_sgd_lr0p10,dp_sgd,0.1,22,1100,1149,50,fc1,238.63443683221703,0.06642017712011414,174.96768727510482,174.80715541751124,0.16053185759356037,0.00027833441812429575,0.0006727103586748032,0.0006727103586748032,False,0.16053185759356037,0.0009183368793465204,0.00032704279201941185,0.8510642182390843,0.0060908148162865106,50
91,dp_sgd_lr0p10,dp_sgd,0.1,23,1150,1169,20,fc1,97.30701909069808,0.021601783979098406,69.88309624750032,69.9228621670045,-0.03976591950417596,0.0002219961538330938,-0.00040866445068172197,0.0,True,0.0,0.0,0.0005072157143746519,0.4376760173968457,0.0024359801081268785,20
91,dp_sgd_lr0p10,dp_sgd,0.1,0,0,49,50,fc2,0.010381237403215941,0.057553838017007614,1.16533305573622,1.1228351581848983,0.042497897551321766,5.544024838424209,4.093721769444999,4.093721769444999,False,0.042497897551321766,0.03784874141274951,0.6324035718589638,8.766593175223413,4.310095311888541e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,1,50,99,50,fc2,0.02008182883249353,0.09732186256222095,1.223370707177851,1.1228351581848983,0.10053554899295294,4.84626491810092,5.00629448799408,5.00629448799408,False,0.10053554899295294,0.08953722927182167,0.33725757452980165,14.36962512673174,4.587012745258624e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,2,100,149,50,fc2,0.07172818251771351,0.10103509409217581,1.2251509166401269,1.1228351581848983,0.10231575845522844,1.4085829383342434,1.4264373481087609,1.4264373481087609,False,0.10231575845522844,0.09112268858817554,0.09468817400890046,14.876017547606397,4.6128691602187096e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,3,150,199,50,fc2,0.22123382119605406,0.08166157432144479,1.2010449762658777,1.1228351581848983,0.07820981808097963,0.36911885298531066,0.3535165539254112,0.3535165539254112,False,0.07820981808097963,0.06965387351010528,0.030247454687177173,12.203302947172041,4.4779651655745735e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,4,200,249,50,fc2,0.4586637704235841,0.07494013175414406,1.1888080728593196,1.1228351581848983,0.06597291467442074,0.1633879468721402,0.14383720478618484,0.14383720478618484,False,0.06597291467442074,0.05875565455307746,0.014513239374291097,11.257855164758473,4.4311616181123354e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,5,250,299,50,fc2,0.7275850975188347,0.06644454684703063,1.1937193018353351,1.1228351581848983,0.07088414365043687,0.09132202827355272,0.09742385308902224,0.09742385308902224,False,0.07088414365043687,0.06312960823649341,0.00908775243487024,10.048912414163913,4.3720041519228676e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,6,300,349,50,fc2,0.9805402514922512,0.05909938298995112,1.1759708695339561,1.1228351581848983,0.05313571134905788,0.06027226613084956,0.05419023978688527,0.05419023978688527,False,0.05313571134905788,0.047322806880135695,0.006703776739444156,8.99079257323482,4.3208574342710344e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,7,350,399,50,fc2,1.211638192745479,0.04681464758097562,1.16899095404628,1.1228351581848983,0.04615579586138133,0.038637480942142664,0.03809371158629116,0.03809371158629116,False,0.04615579586138133,0.041106475447342285,0.005371182374752212,7.193477755995251,4.235314905116328e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,8,400,449,50,fc2,1.4181887139308458,0.04578433391352924,1.1715419494149557,1.1228351581848983,0.04870679123005757,0.032283668219744266,0.034344365282004796,0.034344365282004796,False,0.04870679123005757,0.04337839875690248,0.004585014151206695,7.0411272790205315,4.228140502575136e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,9,450,499,50,fc2,1.6265725450388624,0.040623488026291676,1.1658509451719268,1.1228351581848983,0.04301578698702875,0.02497490084299996,0.026445661534266834,0.026445661534266834,False,0.04301578698702875,0.038309975131636365,0.003980592868631803,6.274166101219894,4.192203887330707e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,10,500,549,50,fc2,1.8376916490792539,0.04304829492332251,1.1728155568522904,1.1228351581848983,0.04998039866739227,0.0234252002749706,0.027197380307209945,0.027197380307209945,False,0.04998039866739227,0.044512676952637276,0.0035303794912437928,6.635320743689852,4.209088590808507e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,11,550,599,50,fc2,2.0549339675563605,0.04276647871080429,1.1495598326757062,1.1228351581848983,0.026724674490807572,0.020811607275955612,0.013005125669603589,0.013005125669603589,False,0.026724674490807572,0.023801066697969383,0.003156420821610419,6.593419714586325,4.2071262146747897e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,12,600,649,50,fc2,2.170198565646153,0.036869760053137544,1.1577183035544294,1.1228351581848983,0.034883145369530584,0.016989118247877917,0.01607371137449098,0.01607371137449098,False,0.034883145369530584,0.031067022719425103,0.0029741548326374487,5.71225077417109,4.1660654827259336e-05,50
91,dp_sgd_lr0p10,dp_sgd,0.1,13,650,699,50,fc2,2.285520440441058,0.03200532329331281,1.1599793121187956,1.1228351581848983,0.037144153933897535,0.014003516541351275,0.016251945629823152,0.016251945629823152,False,0.037144153933897535,0.033080683004181356,0.002812581926457182,4.978883070903459,4.132192858734006e-05,50
