seed,run_id,method,config_fingerprint,step,layer,clean_clipped_norm,learning_rate,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,fc2,0.03234685464334399,0.1,0.14541647513608483,0.14883395186600767,0.14883395186600767,20.209851023755967,20.209851023755967,0.2131056064253882,0.2131056064253882,1.0,1.0,0.049480819914086135,0.049480820018724295,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv1,0.006141930820632353,0.1,0.050764412385335266,0.05151393641896732,0.05151393641896732,68.31386771799923,68.31386771799923,0.18076041426212697,0.18076041426212697,1.0,1.0,0.014638315857494222,0.014638315768537488,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv2,0.029380082208107047,0.1,0.28184193980872885,0.2834067307338771,0.2834067307338771,92.02487256709247,92.02487256709247,0.10494700547191552,0.10494700547191552,1.0,1.0,0.01086662736859372,0.01086662737396022,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc1,0.09615086714237303,0.1,1.8726205940133667,1.8750405689137668,1.8750405689137668,379.30902817412186,379.30902817412186,0.05079195364252453,0.05079195364252453,1.0,1.0,0.0026363727873951314,0.0026363727870419755,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc2,0.02877229473631879,0.1,0.15362723218296667,0.1566858147620985,0.1566858147620985,28.509356250255202,28.509356250255202,0.19708075368176833,0.19708075368176833,1.0,1.0,0.03507620410547581,0.03507620398010586,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv1,0.0055916309997991786,0.1,0.0549042402904798,0.05436574999210542,0.05436574999210542,96.41281236506416,96.41281236506416,-0.0453537961622931,-0.0453537961622931,1.0,1.0,0.010372065114110764,0.010372064984648668,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv2,0.025104956062340786,0.1,0.28569376812485464,0.28684725869860245,0.28684725869860245,129.5038269505799,129.5038269505799,0.08961449171045495,0.08961449171045495,1.0,1.0,0.007721779517625448,0.007721779527547548,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,fc1,0.09662510455489012,0.1,1.8781444419035862,1.8803674091782243,1.8803674091782243,377.8139810267477,377.8139810267477,0.048685650720305056,0.048685650720305056,1.0,1.0,0.0026468051742685856,0.002646805174357359,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,fc2,0.029217542767268033,0.1,0.1452813171598098,0.14804681854555649,0.14804681854555649,24.72476428512753,24.72476428512753,0.19244473945799934,0.19244473945799934,1.0,1.0,0.04044527936643355,0.040445279514908616,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,conv1,0.006301768898426132,0.1,0.05076064042679372,0.050667576526633576,0.050667576526633576,64.88274714467127,64.88274714467127,0.04740592846535132,0.04740592846535132,1.0,1.0,0.015412417297945845,0.015412417309381869,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,conv2,0.027283851608750014,0.1,0.2822407565802612,0.2832084316460761,0.2832084316460761,107.0109198058059,107.0109198058059,0.08357556794314691,0.08357556794314691,1.0,1.0,0.009344840699050257,0.009344840721272108,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,fc1,0.09555333730279766,0.1,1.8715349593203534,1.8739293406667292,1.8739293406667292,383.62258556112846,383.62258556112846,0.050537500470586104,0.050537500470586104,1.0,1.0,0.0026067286899374834,0.002606728690051115,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,fc2,0.029167290937646268,0.1,0.14389895391579272,0.14629746070681868,0.14629746070681868,24.340140779787756,24.340140779787756,0.1812435511703732,0.1812435511703732,1.0,1.0,0.041084396669005915,0.04108439667121515,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,conv1,0.005918905101570892,0.1,0.04400748682190943,0.04457636995187735,0.04457636995187735,55.28029715881309,55.28029715881309,0.16189021697452255,0.16189021697452255,1.0,1.0,0.01808962726930753,0.018089627347121426,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,conv2,0.024579046601376987,0.1,0.28434169070168086,0.2856080951502091,0.2856080951502091,133.82924137477173,133.82924137477173,0.09443883606660274,0.09443883606660274,1.0,1.0,0.007472208525280247,0.0074722085180320315,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,fc1,0.09470277588265992,0.1,1.8688874659377217,1.8710678385788726,1.8710678385788726,389.44029418380387,389.44029418380387,0.04831705532918747,0.04831705532918747,1.0,1.0,0.0025677877066728086,0.002567787706230411,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,fc2,0.029643199652186737,0.1,0.15179576220114238,0.15499690365734103,0.15499690365734103,26.222200619804802,26.222200619804802,0.2024990556008689,0.2024990556008689,1.0,1.0,0.03813562459221338,0.03813562452816617,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,conv1,0.006547691364019582,0.1,0.05077659071473404,0.0512430566482134,0.0512430566482134,60.13823325997007,60.13823325997007,0.13480559940538633,0.13480559940538633,1.0,1.0,0.016628356406217702,0.016628356477563177,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,conv2,0.02566804918495816,0.1,0.28066787311810765,0.28260015999337906,0.28260015999337906,119.56379215298439,119.56379215298439,0.12043655929336788,0.12043655929336788,1.0,1.0,0.00836373604803355,0.008363736066917912,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,fc1,0.09009203846433708,0.1,1.8705818298683696,1.8727786252378975,1.8727786252378975,431.10255392993196,431.10255392993196,0.04842263995034778,0.04842263995034778,1.0,1.0,0.00231963367129354,0.002319633671038161,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,fc2,0.027008158051140433,0.1,0.14714680371325334,0.15063025159674426,0.15063025159674426,29.683269308424297,29.683269308424297,0.2171367721715867,0.2171367721715867,1.0,1.0,0.03368901141556856,0.03368901139424567,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,conv1,0.007684891215681107,0.1,0.05453778448637849,0.05515647441475328,0.05515647441475328,50.363920199627294,50.363920199627294,0.149720238878239,0.149720238878239,1.0,1.0,0.019855483424790266,0.019855483385827537,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,conv2,0.030607617272411174,0.1,0.2898487677596476,0.29191856185996723,0.29191856185996723,89.67757833302215,89.67757833302215,0.11980868537575354,0.11980868537575354,1.0,1.0,0.011151059356298777,0.011151059350797658,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,fc1,0.10898176144399072,0.1,1.8726352920183889,1.875783900250594,1.875783900250594,295.2560203583334,295.2560203583334,0.057916558565403016,0.057916558565403016,1.0,1.0,0.00338689114180257,0.003386891142982233,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,fc2,0.03382067067716145,0.1,0.1477690975911216,0.1507960392626092,0.1507960392626092,19.08986296041086,19.08986296041086,0.20074193252153336,0.20074193252153336,1.0,1.0,0.05238382282543276,0.05238382279485813,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,9,conv1,0.007680364640777235,0.1,0.050135082751237,0.04986664178267412,0.04986664178267412,42.61080959855843,42.61080959855843,0.041963375235031845,0.041963375235031845,1.0,1.0,0.02346822301830622,0.02346822297534893,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,9,conv2,0.024959588072006572,0.1,0.28228398685302986,0.28409770797182476,0.28409770797182476,127.90798500822397,127.90798500822397,0.11636217575564427,0.11636217575564427,1.0,1.0,0.007818120176922254,0.007818120183416452,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,9,fc1,0.08978152774832365,0.1,1.8650460907392397,1.867938082511919,1.867938082511919,431.524199367194,431.524199367194,0.05621875364855758,0.05621875364855758,1.0,1.0,0.002317367140341371,0.0023173671405996195,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,9,fc2,0.027413493692152104,0.1,0.14810558892639478,0.15047580984825265,0.15047580984825265,29.188657424829486,29.188657424829486,0.17687025201591447,0.17687025201591447,1.0,1.0,0.03425988335363049,0.03425988320090842,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,10,conv1,0.008043901568719938,0.1,0.0478633115446137,0.0479644977662514,0.0479644977662514,35.40560209575723,35.40560209575723,0.09641863926505292,0.09641863926505292,1.0,1.0,0.02824411745361654,0.028244117629393144,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,10,conv2,0.030114742435797735,0.1,0.2851661333615933,0.28687952915178244,0.28687952915178244,89.66802149019667,89.66802149019667,0.10921241640757637,0.10921241640757637,1.0,1.0,0.01115224783892853,0.011152247837035974,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,10,fc1,0.11419989652797395,0.1,1.8655168485460065,1.86932481456458,1.86932481456458,266.8498301137143,266.8498301137143,0.06385653903619265,0.06385653903619265,1.0,1.0,0.003747426031700673,0.0037474260316986523,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,10,fc2,0.041198883974669566,0.1,0.14690079722282046,0.15466070254184144,0.15466070254184144,12.713859322773677,12.713859322773677,0.3168183321148223,0.3168183321148223,1.0,1.0,0.07865432312698772,0.07865432309251892,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,11,conv1,0.011835270150919135,0.1,0.05696417685277611,0.058351667525818676,0.058351667525818676,23.165799755039473,23.165799755039473,0.21725304888469515,0.21725304888469515,1.0,1.0,0.04316708264454299,0.043167083033810415,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,11,conv2,0.03045731257629103,0.1,0.28569171039219293,0.287830620408695,0.287830620408695,87.98570474220679,87.98570474220679,0.12287394936951827,0.12287394936951827,1.0,1.0,0.01136548262970328,0.011365482642828245,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,11,fc1,0.09077577294888366,0.1,1.8701727834201787,1.8721703038656705,1.8721703038656705,424.44708337381917,424.44708337381917,0.04623671632858472,0.04623671632858472,1.0,1.0,0.0023560062939521676,0.0023560062935402814,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,11,fc2,0.030765727956332055,0.1,0.15022149402673748,0.15319280428251683,0.15319280428251683,23.84129065749509,23.84129065749509,0.1960570201049995,0.1960570201049995,1.0,1.0,0.04194403789900618,0.04194403783830569,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,12,conv1,0.010485512307597224,0.1,0.055348396149168436,0.05522920180744271,0.05522920180744271,27.863185656728415,27.863185656728415,0.08354745498757041,0.08354745498757041,1.0,1.0,0.035889650339989504,0.03588965057246214,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,12,conv2,0.029086113103332673,0.1,0.2871166122531256,0.28877909342323344,0.28877909342323344,97.44179248453912,97.44179248453912,0.10735317789839965,0.10735317789839965,1.0,1.0,0.010262536980367092,0.010262536954809184,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,12,fc1,0.08792996192705711,0.1,1.8764366530045336,1.8784630655080143,1.8784630655080143,455.40106806786304,455.40106806786304,0.046438088198691684,0.046438088198691684,1.0,1.0,0.0021958666107505915,0.0021958666107007355,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,12,fc2,0.02855599408634792,0.1,0.15239956663083223,0.1561258444734816,0.1561258444734816,28.482158363577096,28.482158363577096,0.22038485018989312,0.22038485018989312,1.0,1.0,0.03510969870911949,0.0351096986458876,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,13,conv1,0.011258818529224309,0.1,0.05090616588988411,0.05284713951411833,0.05284713951411833,20.443494560999543,20.443494560999543,0.2757524663109067,0.2757524663109067,1.0,1.0,0.04891531576176665,0.04891531528758201,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,13,conv2,0.029844065758900452,0.1,0.28289380271849357,0.2851477936659153,0.2851477936659153,89.85265000336503,89.85265000336503,0.12755797043173023,0.12755797043173023,1.0,1.0,0.0111293322882219,0.011129332273346759,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,13,fc1,0.08360783221720239,0.1,1.8679599939557285,1.8699200013831418,1.8699200013831418,499.1616538647877,499.1616538647877,0.045786574235710295,0.045786574235710295,1.0,1.0,0.0020033590162908147,0.002003359016360151,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,13,fc2,0.026548381258250285,0.1,0.14653831814028265,0.14832139334614483,0.14832139334614483,30.46676292023997,30.46676292023997,0.1562556577747202,0.1562556577747202,1.0,1.0,0.032822653366639504,0.03282265333516894,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,14,conv1,0.014159829341872161,0.1,0.05193369043410381,0.0542554164630488,0.0542554164630488,13.451859706727651,13.451859706727651,0.2909497372582857,0.2909497372582857,1.0,1.0,0.07433916324161428,0.07433916326699568,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,14,conv2,0.03508411895618644,0.1,0.28143184992114323,0.28334953523803896,0.28334953523803896,64.34656096451124,64.34656096451124,0.11638428517856646,0.11638428517856646,1.0,1.0,0.015540846071423814,0.015540846062217797,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,14,fc1,0.10250290633798227,0.1,1.8738155932896698,1.8764584976321672,1.8764584976321672,334.18068006071445,334.18068006071445,0.05307840658022949,0.05307840658022949,1.0,1.0,0.002992393215917981,0.002992393216013447,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,14,fc2,0.032810542008906284,0.1,0.1477781306395599,0.1521161326497095,0.1521161326497095,20.285864825095082,20.285864825095082,0.23817546638011686,0.23817546638011686,1.0,1.0,0.04929540878080918,0.04929540861734259,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
91,dp_sgd_lr0p10,dp_sgd,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,15,conv1,0.014354543008841687,0.1,0.05047639822781365,0.0531748172058703,0.0531748172058703,12.36510965850329,12.36510965850329,0.3181889061836372,0.3181889061836372,1.0,1.0,0.08087271543659204,0.08087271570326017,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
