seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_dp_previous_raw,beta_oracle_current,lag_prediction_positive,lag_ratio,lag_log10_abs_ratio_error
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,3,4,0.009894183383405654,0.00371092738704687,True,2.666229314521666,0.42589749907203944
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,4,5,0.004897011164211554,0.002207408163376911,True,2.21844389517889,0.34604844981059757
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,5,6,0.003434971076470137,0.0016184297835153346,True,2.122409703193398,0.32682922247828555
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,6,7,0.003469564479771447,0.001060117196115908,True,3.2728121876367546,0.5149210837640691
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,7,8,0.0007354158158555141,0.0009393807255022049,True,0.7828730097292037,0.10630867938097338
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,8,9,0.0014030072191659362,0.0007498872155401392,True,1.8709576454845396,0.2720639561047395
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,9,10,0.0002527891934989012,0.0007163883065965209,True,0.3528661637427805,0.4523899840438888
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,10,11,-7.486766229326607e-05,0.000666230082827793,False,,
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,11,12,0.0008599162916272593,0.0005746634898559309,True,1.4963823294965926,0.1750425710528757
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,12,13,0.0004137068466418663,0.00047655852295632687,True,0.8681134146451506,0.061423532730266406
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,13,14,0.0005026045351624465,0.00048372260482500086,True,1.0390346246983364,0.01663002018939223
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,14,15,-6.929996914458697e-05,0.0004438263612800308,False,,
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,15,16,0.0007537333675156356,0.0003963410588184934,True,1.9017292070686322,0.2791486765086409
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,16,17,0.0008417248980470309,0.0003528106126511963,True,2.385769780908479,0.37762853333896096
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,17,18,-0.00010729810974425795,0.00036933171895834894,False,,
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,18,19,3.9661096732404386e-05,0.00029792142849899403,True,0.13312602900780704,0.8757370222918517
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,19,20,0.0009387246893943223,0.0002977615492908215,True,3.152605471156643,0.49866962491208316
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,20,21,0.0004187479645599015,0.0002613250313032425,True,1.6024028102917736,0.20477169795123346
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,21,22,2.4804937325844835e-05,0.00027833441812429575,True,0.0891191879646293,1.0500287793526544
91,dp_sgd_lr0p10,dp_sgd,0.1,fc1,22,23,0.0006727103586748032,0.0002219961538330938,True,3.030279340697837,0.4814826649814531
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,0,1,4.093721769444999,4.84626491810092,True,0.8447168775596328,0.07328882846706442
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,1,2,5.00629448799408,1.4085829383342434,True,3.5541354021470717,0.5507339691319612
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,2,3,1.4264373481087609,0.36911885298531066,True,3.8644391544138412,0.5870864737220769
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,3,4,0.3535165539254112,0.1633879468721402,True,2.1636636036687382,0.3351897396013982
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,4,5,0.14383720478618484,0.09132202827355272,True,1.5750548636011925,0.1972956860902354
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,5,6,0.09742385308902224,0.06027226613084956,True,1.6163960531617896,0.2085477813325082
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,6,7,0.05419023978688527,0.038637480942142664,True,1.4025303530536046,0.14691226887368677
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,7,8,0.03809371158629116,0.032283668219744266,True,1.179968500698243,0.07187041395398222
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,8,9,0.034344365282004796,0.02497490084299996,True,1.3751552207515947,0.13835172195625328
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,9,10,0.026445661534266834,0.0234252002749706,True,1.1289406802862447,0.05267112270337993
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,10,11,0.027197380307209945,0.020811607275955612,True,1.3068370907917355,0.11622145217130907
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,11,12,0.013005125669603589,0.016989118247877917,True,0.7654973895556962,0.11605628596309374
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,12,13,0.01607371137449098,0.014003516541351275,True,1.147833926358896,0.05987905697890571
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,13,14,0.016251945629823152,0.013963697126471166,True,1.1638712500440964,0.06590494037570714
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,14,15,0.013372842380157235,0.012474971141173066,True,1.0719738129109402,0.030184176170941324
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,15,16,0.013637231896469332,0.011501610940062672,True,1.1856801597216104,0.07396755277083769
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,16,17,0.013409346101580729,0.010086252428904536,True,1.3294676289434404,0.12367776720922473
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,17,18,0.009780874116068254,0.009988131348321801,True,0.9792496489057114,0.009106575489404146
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,18,19,0.008762361696055983,0.007949020233618317,True,1.1023197121826223,0.04230757373458494
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,19,20,0.00786300625922442,0.007791668503823162,True,1.009155645593271,0.003958154154885836
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,20,21,0.005865092437618108,0.006725597881413916,True,0.872055175024097,0.05945603633986113
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,21,22,0.009448246326458904,0.0069820014949876314,True,1.3532289177024361,0.13137126983158687
91,dp_sgd_lr0p10,dp_sgd,0.1,fc2,22,23,0.006744884976819352,0.005516350619620887,True,1.2227078084610394,0.0873226857082518
