seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,0,0,conv1,1.0,,0.0005026711367452,0.0005026710463057612,5.292847662955209e-05,0.12763047472490643,0.05734667777348754,0.36853749737270725,0.03383799380239147,5.414079008382635,0.10529446049963484,3.0817488184081023,0.03383799380239147,0.32136537517573227
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,0,0,conv2,1.0,,0.0065434431354916,0.006543439231092573,0.0038928695056381977,0.024589834226359502,0.0038111561650167503,0.048404407105861906,0.008224603306286523,38.16215934116946,0.5949271274867783,1.2964868430266725,0.008224603306286523,0.013824555859522991
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,0,0,fc1,1.0,,0.0858534181830421,0.08585288338008469,0.07122073499848955,0.003428964826195067,0.0007037323384121388,0.004105842091573387,0.0007562609864004081,151.88140642076675,0.8295671874313616,1.0979289007361144,0.0007562609864004081,0.0009116331960308897
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,0,0,fc2,1.0,,0.0002076247480643,0.00020762472075694808,5.486397888844636e-05,0.004631577693212765,0.0002802830803982367,0.001449035918007203,0.0021708786048000566,2.8004334001920728,0.2642458888730877,1.9453416283357012,0.0021708786048000566,0.008215373242164946
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,50,1,1,conv1,0.12130762508463533,0,0.0005025800485601,6.0966801647485026e-05,2.1355389264537742e-07,0.02074354856205831,0.007340459182921454,0.06614801253318864,0.0010683379135669492,0.17093406617071188,0.0035027898278174948,16.89635244821563,0.0010683379135669492,0.3049962932639339
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,50,1,1,conv2,0.07098095639825507,0,0.0103731588229538,0.0007362966804155703,9.423213558519455e-05,0.006344354104065149,0.00036584856142331213,0.004380487039408118,0.0016044980600300298,7.444870998539338,0.127981203897333,2.795290215979616,0.0016044980600300298,0.012536982081502874
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,50,1,1,fc1,0.14047225014383205,0,3.469085766527769,0.4872864829387051,0.439537185502303,0.009108951797609002,0.00019913403809174483,0.002361313840536416,0.00454875498285923,913.535560717585,0.9020098050977368,1.0529175650564437,0.00454875498285923,0.005042910794485601
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,50,1,1,fc2,16.07461767240046,0,0.048518175275722,0.7799105163115984,0.7746836782691219,0.14690858349113642,0.030558241963604245,0.5632117001054315,0.08584321468580725,110.73774694469134,0.9932981567331652,1.0033678592681003,0.08584321468580725,0.0864224040927801
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,100,2,2,conv1,1.074203741271009,1,0.0005026677342072,0.000539967523921069,6.209566552060535e-05,0.13446121470915207,0.06135795486917567,0.38535992583832857,0.03710634933925149,5.937015894280239,0.11499888932150358,2.9488533632541505,0.03710634933925149,0.3226670236397926
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,100,2,2,conv2,0.20934571494250384,1,0.0096889093860843,0.002028330929294264,0.0006342942937559184,0.012857227966837536,0.001056918801920211,0.01261229087103735,0.004401147715866413,20.42132540162016,0.3127173601679556,1.788232585247997,0.004401147715866413,0.014073883565346758
