seed,run_id,learning_rate,interval_index,layer,n_steps,gamma_model,gamma_oracle,gamma_dp_raw,gamma_dp_valid,model_to_oracle_ratio,model_multiplicative_error,clean_signal_energy_in,clean_signal_energy_filtered,signal_retention_oracle,signal_retention_after_model_gamma,noise_energy_in,noise_energy_filtered,noise_retention_oracle,noise_retention_after_model_gamma,dp_signal_energy_in,dp_signal_energy_out
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,10,conv1,50,14.754958307621429,13.874598377294745,13.112948641552292,True,1.0634512009924093,1.0634512009924093,0.0041336473590750265,2.1472993024666884e-05,0.005194684296792997,1.1309284568921973,0.1406801437488187,0.00020397687407740627,0.0014499336483590924,0.3156633069207219,0.005787534443906503,3.3658353567183664e-05
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,11,conv1,50,9.439749527181718,9.695862407968184,13.42497625255817,True,0.973585342900907,1.0271313216573161,0.0025253283768910174,2.6862409857150627e-05,0.01063719479136471,0.9478684199114767,0.14181155635951972,0.00047476490890647967,0.003347857685891683,0.2983238191135463,0.005288643487975203,2.934385983600587e-05
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,12,conv1,50,10.260816748009464,9.78126848108869,8.857811962985249,True,1.049027206220537,1.049027206220537,0.0040100878964144495,4.191442689668103e-05,0.010452246429350859,1.100458079390865,0.13849975853814203,0.00040408155942050215,0.0029175614722044474,0.30717359334267913,0.0032762055493213023,4.175593647926434e-05
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,13,conv1,50,15.841210243474231,15.835075620205311,5.195361509249208,True,1.0003874072606949,1.0003874072606949,0.0028969014770537493,1.1552964579713162e-05,0.003988041937643987,1.0007749646057755,0.13662201678123215,0.00016419736480260708,0.0012018367805646606,0.3015936593289879,0.00018384606355540366,6.811186787299237e-06
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,14,conv1,50,260.89927016718474,257.37490252821794,308.9030627929828,True,1.0136935171391872,1.0136935171391872,0.0038995592307149735,5.8868521830630815e-08,1.5096198915752187e-05,1.027574546690016,0.1391774405127897,6.042672346693977e-07,4.341703888525443e-06,0.29553296362957443,0.003379228677305002,3.541385080755037e-08
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,15,conv1,50,15.377617853754476,16.788244428025447,,False,0.915975337366655,1.0917324508702473,0.0015997198059929086,5.6758819531157464e-06,0.0035480475592367,0.8390108186639577,0.13591114432431947,0.0001708329261461187,0.0012569456831182785,0.297231367111683,-0.0021330176158723953,-3.942952165885739e-06
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,16,conv1,50,15.3196478051831,15.968447191259179,,False,0.9593699137865316,1.0423508029901687,0.0019358645644109846,7.591884590325202e-06,0.003921702339045162,0.920390631478777,0.1391440804081031,0.00017807306225510624,0.001279774617309096,0.300352363933469,0.0012388849148431036,-6.375648563244213e-07
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,17,conv1,50,39.767929730958166,42.46694980538439,,False,0.9364442210520141,1.0678692628126707,0.0013417340022895546,7.439851860563488e-07,0.0005544952910090983,0.8769277791417133,0.13929886353699292,2.5585233772392984e-05,0.0001836715183652481,0.29047434541510037,0.000870551940201704,-5.84471709627769e-07
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,18,conv1,50,56.14919992936846,58.02773151960598,,False,0.9676270027960198,1.0334560704800884,0.001123107696620751,3.3354176106062097e-07,0.00029698110169148876,0.9363020165400083,0.13645811332689117,1.3386580200395339e-05,9.810028787608415e-05,0.309283980827004,-0.0014492803951413969,2.929371558043395e-07
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,19,conv1,50,56.007351517658,63.79499054603596,47.21111815749485,True,0.877927107415147,1.139046728998115,0.0006650529658760515,1.6341167430332402e-07,0.00024571227058294134,0.770756005934327,0.14068607141212155,1.4206255243109472e-05,0.00010097840603917423,0.3167514293841376,0.002045229680956403,9.176002300321895e-07
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,20,conv1,50,24.56997556300035,27.190135721943506,,False,0.9036356351532081,1.1066407311730837,0.000741392965137404,1.0028262880056548e-06,0.0013526244989656717,0.8165573611187416,0.1391577182899804,6.96151388434985e-05,0.0005002607092078982,0.30199923548224794,0.0003739054116671048,-1.3676136955414087e-07
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,21,conv1,50,129.02655274955728,137.57294672468436,152.92628790918732,True,0.9378773648555307,1.0662374820763891,0.0007928809171883001,4.1893040937894055e-08,5.28364853154171e-05,0.8796139515083544,0.14058133405371695,2.5823104023624535e-06,1.836879995302746e-05,0.30580105044258865,0.0021624362987920044,9.246535245452429e-08
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,22,conv1,50,23.345873207837048,26.189677034570206,,False,0.891415086066951,1.121811842350729,0.0005579135338633465,8.134045754081677e-07,0.001457940211228861,0.7946208556677493,0.13653799327623703,7.079286813754869e-05,0.0005184847560658373,0.2825896407428508,-0.002170898301885895,-6.475411995793555e-06
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,23,conv1,20,23.291482368219732,24.442021427051195,4.680813603313963,True,0.9529278270921527,1.0493974166453797,0.00022065915354984895,3.693581675308929e-07,0.0016738855451444098,0.9080714436465718,0.05545990322194308,3.1783031792302606e-05,0.0005730812703569132,0.31089266408290633,2.5179506865001533e-05,1.1492235732588497e-06
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,conv2,50,1.2964868430266725,1.892022751370429,2.038677952599964,True,0.6852385057672281,1.4593458942888051,0.020177915917851872,0.0056366828412457,0.27934910940226465,0.4695518097861035,4.04044780556232,0.032920491303963635,0.008147733342488259,0.01369534681820226,0.023222992594741546,0.005587543680067149
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1,conv2,50,2.795290215979616,2.658692899571691,2.6295337680369286,True,1.051377621097168,1.051377621097168,0.11116778411426445,0.01572688088989229,0.14146977035835603,1.1053949021439398,4.0370280388908375,0.006611726174533793,0.001637770684483615,0.012796962636774697,0.10857881750017288,0.015703179784694387
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,2,conv2,50,1.788232585247997,1.7663479065713719,1.7321511294626648,True,1.0123897894606193,1.0123897894606193,0.11364079355781755,0.036423507233190655,0.3205143689414603,1.0249330858041172,4.035865863841243,0.017220566586074976,0.004266882787250229,0.013644534428656449,0.1104019199208934,0.03679637729363881
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,3,conv2,50,1.6488472784826,1.5852669228432685,1.6025178679538337,True,1.0401070347984656,1.0401070347984656,0.10006596905562605,0.03981819870134058,0.3979194832881286,1.0818226438372567,4.039930569357818,0.02318525042210997,0.005739022001508176,0.015602663894233563,0.1033109578267064,0.04022912873390151
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,4,conv2,50,1.7771338190265913,1.6173811222351475,1.674140663473982,True,1.0987724504726954,1.0987724504726954,0.1855585368992756,0.07093428571847998,0.38227443966635904,1.2073008979177722,4.055195341779121,0.018156205475639457,0.004477270253440825,0.014140135557892302,0.2065703089671249,0.07370280365454941
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,5,conv2,50,1.475339529458107,1.3417677008149134,1.3351586987550546,True,1.0995491459230013,1.0995491459230013,0.12265488667577935,0.06812871364448413,0.5554504634175126,1.2090083243000016,4.039156512207935,0.0315869720802321,0.007820190177024268,0.01702163495095457,0.12032797789023708,0.06749954405325242
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,6,conv2,50,1.6786605589594716,1.5691877964993797,1.479513147286101,True,1.069763964966022,1.069763964966022,0.17108100637614967,0.06947874295122641,0.40611605240657744,1.1443949407398242,4.01737085218107,0.020999480212311263,0.0052271699539290575,0.014729648863214326,0.14482743497413192,0.06616269416272345
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,7,conv2,50,1.627891418866727,1.5321449586010147,1.7479131347828218,True,1.0624917764655488,1.0624917764655488,0.06501662749687365,0.02769648944014269,0.4259908658208162,1.128888775056918,4.057678091249824,0.025657513659358717,0.0063232008755667035,0.01675667499842556,0.0804279613508969,0.026324938710827535
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,8,conv2,50,1.9227053967792513,1.9217362624819316,1.9661199188179965,True,1.0005043014050576,1.0005043014050576,0.08606393750780722,0.023304170077896293,0.2707774098272261,1.0010088571300222,4.041313763752565,0.016909480236516828,0.004184154268886937,0.015467964943702936,0.09006636605250362,0.02329928717472143
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,9,conv2,50,1.8980629516153935,2.102154802209306,2.447519989027863,True,0.9029130250638926,1.1075263865301281,0.03340151581413332,0.007558520369563487,0.2262927350849514,0.8152519308300298,4.048409959462475,0.017078365192873656,0.0042185365029437935,0.015197880868825984,0.041285412545079184,0.0068919819894929235
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,10,conv2,50,2.7928622204856883,3.093325344420325,2.393765461903179,True,0.9028672737329083,1.1075825086288664,0.040968050219300924,0.004281481732956163,0.10450782280429508,0.8151693139778944,4.019376841343596,0.007105962789885489,0.001767926489696873,0.0137899669622657,0.022323801847359617,0.0038958745682632747
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,11,conv2,50,4.039583990656187,4.658145548791847,2.6138889006142225,True,0.8672086237631428,1.1531250642557334,0.02505607565251572,0.0011547472664218562,0.04608651739546913,0.7520507971291641,4.021630746742458,0.0034529320912460265,0.0008585900369005581,0.014010677268525909,0.008257192720256684,0.001208532048620477
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,12,conv2,50,8.765412398575766,9.732855265553319,9.682121996857562,True,0.900600302729093,1.110370490626858,0.03843153319527154,0.0004057020295793806,0.010556488275344075,0.8110809052757338,4.037424259491124,0.0006956448856339363,0.00017229917911119284,0.013238168842395382,0.036748673599920526,0.0003920130883333997
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,13,conv2,50,2.963276863369194,3.380729842375306,3.123176318821983,True,0.8765198645057042,1.140875455873359,0.028699386691858512,0.00251102872845391,0.0874941599071259,0.7682870728730982,4.034089440963879,0.006382018018016066,0.0015820219435916099,0.01389175014141734,0.026028470067932366,0.002668428898864393
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,14,conv2,50,3.6276852129560555,4.111990247343674,4.082228748136207,True,0.8822212589875481,1.1335024970352865,0.03722163234746146,0.002201360975212923,0.059141978370625035,0.7783143498095743,4.03742181937684,0.0041462928824999605,0.0010269654913441578,0.013514968567054223,0.036376721756534613,0.002182875088344388
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,15,conv2,50,2.975105290125541,3.397603184510701,4.330178844082207,True,0.8756482521822203,1.1420110729483903,0.017246466025263515,0.0014940144815316458,0.08662728232805121,0.7667598615497772,4.051604574388724,0.006529881489054883,0.0016116778844441062,0.014265366271787564,0.030470615141870355,0.001625060574899211
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,16,conv2,50,3.3031537811615865,3.6832510502174673,3.611719685451534,True,0.8968038659668776,1.115071018256442,0.01779546397148439,0.0013117367103318124,0.0737118578326337,0.8042571740131375,4.035673331607046,0.004756933915262233,0.0011787212503069403,0.012860821170367999,0.01462633629738054,0.001121262976476179
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,17,conv2,50,5.554187424878009,6.266389883518358,4.617147523710456,True,0.8863456516624413,1.12822802043919,0.017828059709392045,0.00045401401059893127,0.025466260378281716,0.7856086142209179,4.032877467883358,0.0018278337870183121,0.00045323315711291484,0.013981788734953367,0.012154534657959279,0.0005701522391595819
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,18,conv2,50,6.421098031995844,7.4991836609146745,9.715918148483816,True,0.8562396018465647,1.1678973944248805,0.008224514024531625,0.00014624541715241527,0.017781648461684486,0.7331462557703635,4.047425370300937,0.001314594980275972,0.0003247978307202804,0.013391576938888152,0.01778173009225581,0.0001883676496593769
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,19,conv2,50,4.79737623521542,5.499952820016881,,False,0.8722577069671474,1.1464501740856086,0.005074095232763011,0.0001677415632024777,0.03305841839928119,0.7608335073635861,4.032785837036204,0.0023450730464390683,0.0005815020041239089,0.013383163223143429,-0.0005126031159829181,0.00017521463299295138
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,20,conv2,50,4.775005884311246,5.331462548849198,13.717455602218816,True,0.8956277645318799,1.1165352835200153,0.007064134758094029,0.00024852280673978467,0.035180926645691356,0.8021490926003726,4.068912890480604,0.002403429783505074,0.0005906810610588399,0.013467930561249222,0.03641768986552908,0.00019353756232174746
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,21,conv2,50,2.9724581850100225,3.3041823289886985,,False,0.8996047702730116,1.1115992634148888,0.00601384053159787,0.000550838008294285,0.09159504735785336,0.8092887426979578,4.029176832312112,0.006075304677668231,0.0015078277599898647,0.013322423725813489,-0.0036480873893832977,0.00019531877060203085
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,22,conv2,50,2.972492688433257,3.250921724001978,3.5270915892632666,True,0.9143538174072162,1.0936685350487692,0.005272689900801381,0.0004989065491148754,0.09462087824263059,0.8360429034071488,4.0426658429963185,0.006584611198648629,0.001628779487193106,0.014391427735336918,0.010459275457341502,0.0008407524203151925
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,23,conv2,20,7.203341545127125,7.778282161095403,15.19592454017735,True,0.9260838570701438,1.079815820528073,0.00275455834038699,4.552863064125017e-05,0.016528468456708675,0.8576313103259148,1.6173393588379623,0.00038097905091219643,0.0002355591291526628,0.01222272257853578,0.004230265122463495,1.8319487934706513e-05
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,fc1,50,1.0979289007361144,3.475557934851881,3.6526898929336693,True,0.3159000429043072,3.1655582911804836,0.5436616694631053,0.04500695693608915,0.08278486320460278,0.09979283710694309,174.86967018761803,0.1332015836516602,0.0007617191906906896,0.0009182127767724834,0.6030011417355645,0.04519522247810229
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1,fc1,50,1.0529175650564437,1.252253372129888,1.2323049423452983,True,0.8408183108068576,1.1893175816311494,1.1472320488052359,0.7315884680751845,0.6376987714360701,0.7069754317880974,174.76538194485104,0.7880287916258231,0.004509066857843125,0.004998911134180572,1.098005373028614,0.7230495909150665
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,2,fc1,50,2.6734981215117366,3.2566088423896913,3.1523543040366384,True,0.8209454223399856,1.2181077728037577,1.007218658943338,0.0949713402955961,0.09429068797755344,0.6739513864609772,174.7365175045641,0.025486492886494187,0.0001458567061451736,0.0010425242559962248,0.9286910353851874,0.09345471265343237
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,3,fc1,50,1.176754141236696,2.06767186024141,2.116867129614154,True,0.5691203540871832,1.7570975854552033,1.6212331362797006,0.3792121441764863,0.2339035242313622,0.32389797743632076,174.8916896561156,0.3387540479154874,0.0019369362179619258,0.002682173026176685,1.6991171132723117,0.3791718743799738
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,4,fc1,50,1.2401201447312553,2.1406522746645904,2.194877095979013,True,0.5793188176372851,1.7261652298443133,1.3033949308426778,0.2844354837039203,0.21822663029694736,0.335610292468662,174.85688070882526,0.1903765558157203,0.0010887564449507633,0.001674396330181421,1.364565805041675,0.28325270819058573
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,5,fc1,50,1.3233536643585335,1.8862325394567616,1.9583478680639284,True,0.7015856405168696,1.4253427411417425,0.8937769074356967,0.25121100696278675,0.28106679068664603,0.49222241097946623,174.8907393066273,0.16208890910807414,0.0009268009830062623,0.0016230740502604537,0.9716226909656731,0.2533482854621475
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,6,fc1,50,1.3144617106851475,1.90934304252818,2.032474819955714,True,0.6884366409844591,1.4525664969981955,1.1507603215045186,0.31565811073556455,0.2743039578588086,0.47394500864996497,174.95794252250076,0.16176644178853478,0.0009246018754920516,0.0015975359863506327,1.3199642013483652,0.319530121927564
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,7,fc1,50,1.404926473468911,2.043096195829633,2.0032568190481035,True,0.6876457781756171,1.4542370966823723,0.8659902605154745,0.20746047951813876,0.2395644489057526,0.47285671624275005,174.77402002463276,0.11570531047863084,0.0006620280889706792,0.0013067232205822568,0.8403476671134591,0.20940436935823564
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,8,fc1,50,2.2311888431584967,2.317723005669623,2.3858878347647723,True,0.9626641482612693,1.0387838809684202,0.98643647528308,0.1836310254869359,0.18615595640280727,0.926722262347595,174.8551658717941,0.06996008182839403,0.00040010303086892836,0.0019917943701821374,1.0369247858650117,0.18215756411304734
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,9,fc1,50,2.548680029476573,2.4048588226944867,2.2818547151662782,True,1.0598044281954746,1.0598044281954746,0.5911217332796782,0.102211027606752,0.17291028539868075,1.123185426022737,174.7434041734511,0.0702459588134316,0.0004019949087389023,0.002611266425185833,0.5282091321717952,0.10144483176028701
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,10,fc1,50,1.966509918784421,2.219178889173685,2.02507602027307,True,0.8861430362275364,1.1284859882860134,0.6286364523228313,0.1276482707681405,0.20305578891659268,0.7852494806545569,174.69752992192235,0.10112069897753866,0.0005788330208374015,0.0022384406345833372,0.5266816240385856,0.12842971061401898
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,11,fc1,50,2.9549437752508374,2.4877691038483145,2.548987101411555,True,1.1877885976957643,1.1877885976957643,0.47582042827027476,0.07688169395854676,0.16157711899430374,1.41084175281607,174.83924788658018,0.058347104079852656,0.0003337185716887947,0.0029139280212397705,0.5038925104682872,0.07755371881088668
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,12,fc1,50,2.598338154602738,2.1239933890490326,2.065941110238387,True,1.22332685591177,1.22332685591177,0.6207076957125438,0.13758807947653992,0.22166324088924844,1.4965285963949768,174.7849349007654,0.08102283062045264,0.00046355728922777906,0.0031296426805530707,0.5934838301997805,0.13905064742924925
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,13,fc1,50,2.776511680777354,2.280386434436825,2.295531252749448,True,1.2175619179488122,1.2175619179488122,0.4190553530023561,0.0805850528509301,0.19230169063244734,1.48245702403919,174.8151026333297,0.07323727138071333,0.00041894132873820787,0.0032296258727923786,0.4279838840300303,0.08121962798654823
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,14,fc1,50,2.492480061895482,2.0766887161269936,1.8940770273821486,True,1.2002184258717097,1.2002184258717097,0.5841943182966524,0.1354610764942115,0.2318767441785093,1.4405242698019645,174.70929445071812,0.08414512848931927,0.0004816293761237463,0.0029921017211700946,0.48932937592250925,0.1363973758973755
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,15,fc1,50,2.967719073048771,2.42260786434324,2.705822929319856,True,1.2250100879835577,1.2250100879835577,0.29212044240225427,0.04977321617470481,0.17038594000951957,1.5006497156614833,174.86868540602205,0.05959469908576627,0.000340796861069752,0.003001519448342253,0.3481069760155555,0.047545999468774115
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,16,fc1,50,2.438704286350449,2.246353553119217,2.57698917340085,True,1.0856279871724288,1.0856279871724288,0.33828593858274153,0.0670390303956547,0.19817267805016256,1.178588126532059,174.89163329836467,0.07011651899377551,0.00040091408417552434,0.002384347751757901,0.42160122518102794,0.0634858116538237
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,17,fc1,50,2.6311911419428187,2.3168386170511193,1.9185460246323647,True,1.1356816666375358,1.1356816666375358,0.2956419666204612,0.055077537617116326,0.18629810323181784,1.289772847936611,174.71218856202262,0.06809690081743476,0.0003897661713124293,0.0026984162269083328,0.20659921259813485,0.05612860102443844
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,18,fc1,50,3.7460384795269217,3.1580468653919884,2.613379263160024,True,1.1861883750296878,1.1861883750296878,0.22703608592214292,0.02276448080475272,0.1002681169043731,1.4070428610555712,174.738524150965,0.02714987866341321,0.00015537431596913986,0.0021803373677025347,0.15839661699337926,0.023192150486668405
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,19,fc1,50,4.257563007375816,3.721296561109079,5.398968706482465,True,1.144107419943685,1.144107419943685,0.13130575561079033,0.009481896271818368,0.0722123430744659,1.3089817883701953,174.9486452574269,0.01993173351360387,0.00011392905320458737,0.0020651740334374532,0.2775455385577139,0.009521659135270769
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,20,fc1,50,2.7340973180021924,2.440495483199813,2.5585842017685634,True,1.1203041910233034,1.1203041910233034,0.21402126480081649,0.035933614956780574,0.16789740491545535,1.2550814804243786,174.8321332714175,0.05141935491399904,0.0002941070039691917,0.0021985345999284865,0.234664150362347,0.03584654633640373
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,21,fc1,50,3.202506851759873,2.826672957693195,2.385204944962571,True,1.1329598081178058,1.1329598081178058,0.20271666650835624,0.025371043376397635,0.12515519228583905,1.2835979268103352,174.75278667872803,0.03399072416493252,0.00019450748002904422,0.0019948784669210503,0.14592382551813676,0.025649257905168123
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,22,fc1,50,3.4895044135386315,3.2195412518312936,4.171354585605345,True,1.083851437391517,1.083851437391517,0.15391582119619768,0.014848933957424195,0.09647438347807108,1.1747339383356574,174.90323516157594,0.023359992964907237,0.00013355952474708219,0.0016263063919350334,0.24713818779882057,0.014203181623318746
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,23,fc1,20,2.5935314282317448,2.523610689090326,,False,1.0277066266376542,1.0277066266376542,0.059688410237029435,0.009372280875638708,0.15702011225328869,1.0561809104349467,69.86294950187106,0.016783174841424612,0.00024022997828019167,0.001615884191729879,-0.0026956895640557477,0.008336378476468138
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,0,fc2,50,1.9453416283357012,6.360353507590656,5.922894435841468,True,0.30585432492298836,3.269530356491744,0.18072978265010065,0.004467527326215284,0.02471937530553322,0.09354686807409694,1.1061018185175515,0.002415296608341143,0.002183611461355551,0.008263558879450714,0.16687442222312035,0.004756875561345104
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,1,fc2,50,1.0033678592681003,2.7418440024152853,2.7520805363533745,True,0.36594636980960094,2.7326408525934887,2.059770097757245,0.2739890870411519,0.13301925653716476,0.1339167455768252,1.1271870474237276,0.09595840097000169,0.08513085844032893,0.08570524153625109,2.071585977163917,0.27351470784909593
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,2,fc2,50,1.09133934835754,1.3541775749326557,1.3391692735132472,True,0.8059056423318878,1.2408400530693646,0.37289499910612894,0.20334585482238549,0.5453166583349958,0.6494839043423725,1.1226538626651303,0.037034751955956485,0.0329885757200689,0.039290105354167125,0.3732094782760436,0.20810461558535587
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,3,fc2,50,1.0825474366360817,2.1966426785273105,2.213541442261115,True,0.49281908578861405,2.029142192007012,0.43259248783467996,0.08965203230618654,0.20724361801781463,0.24287065131752536,1.1218058180409891,0.053118227265252276,0.04735064340993765,0.055490642921930185,0.42246184376207524,0.08622082527949651
91,dp_fisher_wiener_adaptive_beta_lr5p00,5.0,4,fc2,50,1.1665580612892017,1.8435032849542465,1.8233758059730252,True,0.6327941321342176,1.5802927827843651,0.4086561370069979,0.12024587686865394,0.2942470844787407,0.40042841366349763,1.1152993424946371,0.027843744423650712,0.024965265702902174,0.03397417432295105,0.39958139223414485,0.12018572285670327
