seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,epsilon_spent_at_divergence,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,parameters_finite,steps_to_acc_50,steps_to_acc_70,steps_to_acc_80,steps_to_acc_85,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,active_state_bytes,peak_cuda_allocated_memory,diverged_step,last_finite_accuracy,last_finite_loss,single_seed_descriptive_only,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction,late_signal_amplitude_retention,late_effective_signal_lr
42,dp_sgd_lr0p10,dp_sgd,0.1,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.09375,0.09375,0.09375,0.0625,9.7860746383667,True,,,,,0.513202833943069,0.09776679426431656,0.4154360396787524,0,0.0,0,0,0.0,0.0,0.0,0,91128832,,0.09375,6.684269428253174,True,377142.58675607416,377142.58675607416,0.00020409480989205006,0.00020409480989205006,1.0,1.0,0.0,0.0,1.0,0.1
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.125,0.15625,0.125,0.13541666666666666,2.3027557730674744,True,,,,,0.3568402314558625,0.13786545302718878,0.21897477842867374,0.12307545356452465,0.061537726782262325,2,0.07682286389172077,0.038411431945860386,0.005465444177389145,0.0013663610443472862,10905008,140856832,,0.125,2.3114330768585205,True,427358.8129340623,1.1453494737885832,0.0007568843290146001,0.09744877524825285,0.0029603997841115,4.5726103745149425e-07,38.24371325747969,0.9999973129289381,0.05404234818215945,0.0054042348182159
42,dp_fisher_wiener_lr0p15,dp_fisher_wiener,0.15,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.125,0.15625,0.140625,0.140625,2.306461900472641,True,,,,,0.22491991519927979,0.058210866525769234,0.16670904867351055,0.07918162643909454,0.03959081321954727,2,0.005930861458182335,0.0029654307290911674,0.004007251933217049,0.0010018129833042622,10905008,140856832,,0.125,2.3237342834472656,True,417771.0812306972,1.1384789395414798,0.00041937922698969993,0.0942128969698738,0.0026448054808392,4.475368541137599e-07,37.83870745966087,0.9999972603862054,0.0512369471111542,0.007685542066673099
42,dp_fisher_wiener_lr0p20,dp_fisher_wiener,0.2,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.125,0.15625,0.140625,0.140625,2.3099161982536316,True,,,,,0.2260055374354124,0.05840989202260971,0.1675956454128027,0.0804907726123929,0.04024538630619645,2,0.005926036275923252,0.002963018137961626,0.0029415665194392204,0.0007353916298598051,10905008,140856832,,0.125,2.33404803276062,True,427218.4393810427,1.1295827460630365,0.0008744066498232501,0.08705038596349385,0.0024643471139834,4.1064965028371246e-07,37.71243068065344,0.9999973060709884,0.049311451702211045,0.0098622903404422
42,dp_fisher_wiener_lr0p30,dp_fisher_wiener,0.3,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.125,0.15625,0.140625,0.14583333333333334,2.3271218836307526,True,,,,,0.21889251191169024,0.05735949333757162,0.16153301857411861,0.07814882695674896,0.03907441347837448,2,0.005909521132707596,0.002954760566353798,0.003925452008843422,0.0009813630022108555,10905008,140856832,,0.125,2.3599705696105957,True,429933.8480800181,1.1565804568158815,0.0012595336908269499,0.059954786374586046,0.0020572217495753,4.800419274447142e-07,36.22339627216481,0.9999972069157435,0.04507412588386325,0.01352223776515895
42,dp_fisher_wiener_lr0p50,dp_fisher_wiener,0.5,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.078125,0.125,2.377480536699295,True,,,,,0.22769665252417326,0.05632724612951279,0.17136940639466047,0.07962295040488243,0.039811475202441216,2,0.005978629924356937,0.0029893149621784687,0.004953647963702679,0.0012384119909256697,10905008,140856832,,0.0,2.410186290740967,True,409442.4451126172,1.2051422266488254,0.00179767003283115,0.02524606731417945,0.00268040185749135,5.572174477233886e-07,36.71322850572262,0.9999969523554406,0.0514466442788323,0.0257233221394161
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.0,0.078125,2.6104637682437897,True,,,,,0.22475067526102066,0.05955503415316343,0.16519564110785723,0.07974122278392315,0.039870611391961575,2,0.005985043942928314,0.002992521971464157,0.0029552001506090164,0.0007388000376522541,10905008,140856832,,0.0,2.534261703491211,True,353460.29833859246,1.4261627350999517,0.0020986192827671503,-0.05047050541569975,0.006354245328317101,1.1276159749162823e-06,37.44377087736873,0.9999956764000761,0.07941376288724519,0.06353101030979615
