step,layer,parameter,M_syn,q_log_rms_drift,sqrt_q_q05,sqrt_q_q50,sqrt_q_q95,sqrt_q_norm,q_q05,q_q50,q_q95,q_norm,denominator_q05,denominator_q50,denominator_q95,max_inverse_denominator,v_q_log_rms_distance
50,conv2.weight,conv2.weight,2560,42.98163184744079,478214.86930242216,31314578.98302916,107575173.25136127,3662866816.527107,228719933678.65802,980602858816449.6,1.1572419658121836e+16,3.451178847262596e+17,478214.86930243217,31314578.98302917,107575173.25136128,100000000.0,5.039319511927354
50,conv2.bias,conv2.bias,2560,43.7680278445899,13861741.824213153,142972220.4555944,238026737.0929614,825873062.1555597,228966962782876.84,2.044355174394431e+16,5.666357795548853e+16,1.6516873998359104e+17,13861741.824213164,142972220.4555944,238026737.0929614,5.777051258599187e-07,5.039319511927354
50,fc1.weight,fc1.weight,2560,11.415683697371074,0.0,0.003964787603684275,15.390871326391592,16920513.67896937,0.0,1.5719540800816492e-05,236.87896917306065,21807634493045.33,1e-08,0.003964797603684275,15.390871336391593,100000000.0,5.039319511927354
50,fc1.bias,fc1.bias,2560,10.647910128800431,0.0287694844826362,0.04888481067370401,1645.2937435704353,9237.124625134316,0.0008276833351996421,0.0023897339897057564,4162769.529958347,35384346.2310893,0.0287694944826362,0.04888482067370402,1645.2937435804351,44.1480081325531,5.039319511927354
50,fc2.weight,fc2.weight,2560,39.368406030218935,741229.1181255266,1320070.5857680694,3306695.2803501585,60902903.37306272,549422435097.2903,1742588972982.3184,10934248181330.254,176441968886606.72,741229.1181255366,1320070.5857680794,3306695.2803501682,2.2245296089869097e-06,5.039319511927354
50,fc2.bias,fc2.bias,2560,0.7451768314435708,0.3108379237411019,0.3371517215320206,0.6611827881826451,1.3396009619031317,0.09662109375000001,0.11367161848162913,0.4757031249999995,0.7968749265877975,0.3108379337411019,0.3371517315320206,0.6611827981826451,3.22591125011701,5.039319511927354
100,conv1.weight,conv1.weight,2560,4.734280042524649,133427191.89056604,376017421.89408666,512386125556.1489,1900189628572.7815,1.7803476138719686e+16,1.4141108070869126e+17,2.6273079402455952e+23,9.987327665884223e+23,133427191.89056605,376017421.89408666,512386125556.1489,8.344255267720834e-09,5.247545933802331
100,conv1.bias,conv1.bias,2560,5.176754556858712,356439653.79411715,841627291.4990842,616102608215.6742,874278412146.2087,1.2882530752874274e+17,7.085719110916635e+17,3.7958265463337085e+23,5.373142056877705e+23,356439653.79411715,841627291.4990842,616102608215.6742,3.5280232457484407e-09,5.247545933802331
100,conv2.weight,conv2.weight,2560,4.595792171867595,575884.5328847597,36471534.982999936,129301556.52739142,4310321618.559663,331648783214.3669,1330173072802280.0,1.6718895408191676e+16,5.33994773627337e+17,575884.5328847697,36471534.98299994,129301556.52739143,100000000.0,5.247545933802331
100,conv2.bias,conv2.bias,2560,0.892218147227025,13871677.435760818,150512996.88827062,338845427.3546932,995239970.4007113,224524162068461.34,2.2657057008555012e+16,1.1516587132436258e+17,2.6865401310470106e+17,13871677.435760828,150512996.88827062,338845427.3546932,3.3938036179123163e-07,5.247545933802331
100,fc1.weight,fc1.weight,2560,6.1314196408682236,0.0,0.0035003915500812378,23.478109182323617,28748305.694173858,0.0,1.2252741007675282e-05,551.2216145752564,37268731236081.33,1e-08,0.0035004015500812377,23.47810919232362,100000000.0,5.247545933802331
100,fc1.bias,fc1.bias,2560,2.2680236595173926,0.009518962303158839,0.04632731453185314,1814.2428784927233,9633.739849981079,9.112914079365287e-05,0.002146220728310579,5062038.853768227,38109806.71818141,0.009518972303158839,0.04632732453185315,1814.2428785027232,100000000.0,5.247545933802331
100,fc2.weight,fc2.weight,2560,6.565047794528551,158456.7795678862,1747109.205591965,6969118.309486513,126692137.23432167,25109067171.640217,3052390580431.1836,48568611276198.945,1146291778424789.2,158456.7795678962,1747109.2055919748,6969118.309486523,100000000.0,5.247545933802331
100,fc2.bias,fc2.bias,2560,0.2773641403752842,0.3068420584996927,0.32322865128434003,0.6943051887795706,1.3401842224112326,0.09416015625000002,0.1044921875,0.5057812499999995,0.8027702052526653,0.3068420684996927,0.32322866128434,0.6943051987795706,3.2865920120541694,5.247545933802331
150,conv1.weight,conv1.weight,2560,0.07589653578738378,137447692.76225278,392586681.8993715,537729179734.7674,1974502526983.9587,1.889282164262493e+16,1.5412646209238208e+17,2.8940312697089647e+23,1.0866743004498549e+24,137447692.76225278,392586681.8993715,537729179734.7674,8.21012359528342e-09,4.85157909158902
150,conv1.bias,conv1.bias,2560,0.04682142977152554,361250198.5744627,855066591.6968734,629518172803.9623,902051952743.3898,1.3220484475416211e+17,7.313552648910349e+17,3.964168108503759e+23,5.7265108794636785e+23,361250198.5744627,855066591.6968734,629518172803.9623,3.4510126693420177e-09,4.85157909158902
150,conv2.weight,conv2.weight,2560,2.370018639542548,650099.1216592564,37157658.94364238,130998906.2862048,4398924867.637545,422641721437.26685,1380692205324566.5,1.71607571825351e+16,5.56285754925701e+17,650099.1216592664,37157658.943642385,130998906.28620481,100000000.0,4.85157909158902
150,conv2.bias,conv2.bias,2560,0.06423254987484184,13723938.904446138,155662692.7418945,348450748.3296189,1015134849.8226167,225749141766256.97,2.4233436775237904e+16,1.2162780949155499e+17,2.8005568189155286e+17,13723938.90444615,155662692.7418945,348450748.3296189,3.224374781829827e-07,4.85157909158902
150,fc1.weight,fc1.weight,2560,2.038564452096336,0.0,0.0035300422176114126,24.166797077603146,29642637.593005862,0.0,1.2461198058532492e-05,584.0340811481595,39350394560277.06,1e-08,0.0035300522176114125,24.166797087603147,100000000.0,4.85157909158902
150,fc1.bias,fc1.bias,2560,1.4433666607948528,0.009652840582557536,0.04605149073172633,1872.6178194183976,9824.656772104647,9.444543188883017e-05,0.002120743391585591,5393082.993089546,39519133.66799298,0.009652850582557536,0.04605150073172634,1872.6178194283975,290.3840204150962,4.85157909158902
150,fc2.weight,fc2.weight,2560,4.337144380427886,162756.77401166872,1773255.0655563963,7070388.050996863,127573598.18404014,26497401050.18297,3144450212593.074,49990397638844.56,1166632334177518.2,162756.77401167873,1773255.065556406,7070388.0509968735,100000000.0,4.85157909158902
150,fc2.bias,fc2.bias,2560,0.06235277645386561,0.30698246328477613,0.32204168293076724,0.6961335827433396,1.3430957709709312,0.09425781250000001,0.1037109375,0.5101171874999996,0.8116155417423057,0.3069824732847761,0.32204169293076723,0.6961335927433396,3.300547879091972,4.85157909158902
200,conv1.weight,conv1.weight,2560,0.045523006288569826,133896924.20149457,388977596.1096555,542644290280.57007,2000313971368.8572,1.7929211590432524e+16,1.513107407613022e+17,2.9474131681658574e+23,1.121010861806375e+24,133896924.20149459,388977596.1096555,542644290280.57007,8.488680633027437e-09,4.769960070918778
200,conv1.bias,conv1.bias,2560,0.02344222935032628,354527228.6808541,843753851.8048506,627490466387.5845,906834995497.0334,1.2735190679704192e+17,7.121557522024554e+17,3.941473513824114e+23,5.798935414906195e+23,354527228.6808541,843753851.8048506,627490466387.5845,3.522265783205857e-09,4.769960070918778
200,conv2.weight,conv2.weight,2560,2.132628670229368,642793.3539068031,37121645.28192671,130018714.16338308,4366614201.792662,413183296033.75684,1378016753829852.2,1.6904866033071308e+16,5.4392000762120666e+17,642793.3539068131,37121645.281926714,130018714.1633831,100000000.0,4.769960070918778
200,conv2.bias,conv2.bias,2560,0.16581482901412722,13498207.408936886,152446401.4747761,343864029.0976251,1007076365.873876,218613362339366.66,2.3243678363053936e+16,1.1846257963123766e+17,2.7370331756830848e+17,13498207.408936897,152446401.4747761,343864029.0976251,5.055528292746552e-07,4.769960070918778
200,fc1.weight,fc1.weight,2560,1.8599762347368878,0.0,0.0035246990275022727,23.73573372419115,29386610.982746784,0.0,1.2423503237957002e-05,563.3850571998099,38762478171127.93,1e-08,0.0035247090275022726,23.73573373419115,100000000.0,4.769960070918778
200,fc1.bias,fc1.bias,2560,0.31032133687857527,0.010098359380520082,0.04568557049806327,1878.7753167958388,9826.154210645003,0.00010280473842009991,0.002087183789190198,5428601.0200292,39223232.0030014,0.010098369380520082,0.045685580498063275,1878.7753168058387,1446.7139578088497,4.769960070918778
200,fc2.weight,fc2.weight,2560,4.778727598673603,162840.6405361326,1745906.654902685,7000590.723491858,126710822.2128095,26517076204.8703,3048193632112.376,49008414752021.47,1145986313013562.5,162840.6405361426,1745906.6549026947,7000590.723491868,100000000.0,4.769960070918778
200,fc2.bias,fc2.bias,2560,0.06798310172245682,0.30612176444385714,0.32294120612223065,0.6930884334618387,1.336681992846466,0.09371093750000001,0.10429687500000001,0.5045898437499996,0.80111521237341,0.30612177444385713,0.3229412161222307,0.6930884434618387,3.2728116918039376,4.769960070918778
250,conv1.weight,conv1.weight,2560,0.07555822455488975,128515188.5416237,372645138.2879569,516032518197.4884,1904076289225.2444,1.6516661351601554e+16,1.3886571434328925e+17,2.6650008569350898e+23,1.005915670551348e+24,128515188.54162371,372645138.2879569,516032518197.4884,8.674772459195503e-09,4.678142315739058
250,conv1.bias,conv1.bias,2560,0.040577651659121534,363666190.6238839,853686831.0946963,621615952920.0835,882717050336.7828,1.3426882524617552e+17,7.290685461043057e+17,3.8640790040579946e+23,5.477360124590847e+23,363666190.6238839,853686831.0946963,621615952920.0835,3.497695070860101e-09,4.678142315739058
250,conv2.weight,conv2.weight,2560,3.424048624154866,560626.5967455044,36885564.35114756,129678478.9360113,4335646831.59843,314308288899.75433,1360544899893830.5,1.6816508555830502e+16,5.3858610032389856e+17,560626.5967455144,36885564.35114757,129678478.93601131,100000000.0,4.678142315739058
250,conv2.bias,conv2.bias,2560,0.164160059707714,13343918.383128589,152044668.00353044,338646044.8318604,999245809.1379398,210032598396085.53,2.311773173624387e+16,1.1520058558403546e+17,2.709392644008611e+17,13343918.3831286,152044668.00353044,338646044.8318604,7.836851283273293e-07,4.678142315739058
250,fc1.weight,fc1.weight,2560,1.769788224208877,0.0,0.0035009046736710937,23.909888990235928,29213767.564483367,0.0,1.2256333535701878e-05,571.6827975335551,38143355733887.84,1e-08,0.0035009146736710937,23.90988900023593,100000000.0,4.678142315739058
250,fc1.bias,fc1.bias,2560,0.1821257842625426,0.009689581064107751,0.04556628050961409,1829.8925763192674,9785.915985427126,9.435901715135489e-05,0.0020763649553822727,5149741.516039474,38878847.77130565,0.009689591064107751,0.04556629050961409,1829.8925763292673,644.8576962264473,4.678142315739058
250,fc2.weight,fc2.weight,2560,4.785320629522385,154984.0426407539,1742106.6796324146,6928251.49639452,126937239.74315125,24020055631.328476,3034939356599.427,48000742258084.01,1161759988208394.8,154984.04264076392,1742106.6796324248,6928251.49639453,100000000.0,4.678142315739058
250,fc2.bias,fc2.bias,2560,0.07659455840565442,0.30993927297133694,0.3199097670330886,0.6908201254370101,1.3378504213849918,0.09607421875000001,0.10234375000000001,0.5049999999999996,0.808066706255005,0.30993928297133694,0.31990977703308865,0.6908201354370102,3.259203268682779,4.678142315739058
300,conv1.weight,conv1.weight,2560,0.07462114514302887,137208395.30957317,388887047.61499083,541904555527.77423,1981463720569.1948,1.8826606832162896e+16,1.5123350952443526e+17,2.9388540896121945e+23,1.094345326396129e+24,137208395.30957317,388887047.61499083,541904555527.77423,8.296885117448508e-09,4.5988941153114204
300,conv1.bias,conv1.bias,2560,0.03493562738856783,367876370.39638114,862933646.009128,634174107398.3639,905123806762.1744,1.375298841469522e+17,7.448232679708777e+17,4.022231618556681e+23,5.7611906605058165e+23,367876370.39638114,862933646.009128,634174107398.3639,3.4880397739991807e-09,4.5988941153114204
300,conv2.weight,conv2.weight,2560,2.3766972474314,633288.3995284037,37071851.92765744,130694822.33332272,4366044595.577094,401060461956.05066,1374322638155634.5,1.708113658916086e+16,5.484911784277976e+17,633288.3995284137,37071851.92765745,130694822.33332273,100000000.0,4.5988941153114204
300,conv2.bias,conv2.bias,2560,0.11549360394725806,13535733.8279878,151707221.19916987,341881206.6309379,1005504909.7646148,218974781941392.88,2.301719522175199e+16,1.1731634735647965e+17,2.7462645179882736e+17,13535733.82798781,151707221.19916987,341881206.6309379,5.794419522684931e-07,4.5988941153114204
300,fc1.weight,fc1.weight,2560,1.7806031132190616,0.0,0.003515270396789412,23.804785022004456,29316633.109015923,0.0,1.2357126001243853e-05,566.6677918195859,38576140118945.336,1e-08,0.003515280396789412,23.804785032004457,100000000.0,4.5988941153114204
300,fc1.bias,fc1.bias,2560,0.21203297994033113,0.009805748794104044,0.04512429234542245,1856.5239768749318,9790.199572748683,9.740991894479426e-05,0.0020364871795647997,5300748.752528632,39134380.10493745,0.009805758794104044,0.045124302345422446,1856.5239768849317,1721.0798059561446,4.5988941153114204
300,fc2.weight,fc2.weight,2560,4.480699741528896,155749.55756223766,1741070.0034098746,7002482.841256419,126403336.77446274,24257961904.976765,3031327183792.468,49034875433965.67,1146946017928385.5,155749.55756224768,1741070.0034098846,7002482.841256429,100000000.0,4.5988941153114204
300,fc2.bias,fc2.bias,2560,0.056799624165257315,0.30371217584107735,0.3234981428208045,0.6940435265265341,1.3363897260904096,0.09224609375000001,0.1046875,0.5067187499999996,0.8046626589005521,0.30371218584107734,0.3234981528208045,0.6940435365265342,3.3146830519889257,4.5988941153114204
350,conv1.weight,conv1.weight,2560,0.054229923484643436,130342481.4934338,381176586.8189968,524911262351.4807,1936730920306.9436,1.6991569631663132e+16,1.4530272171154262e+17,2.7585752350206407e+23,1.0457869467922198e+24,130342481.49343382,381176586.8189968,524911262351.4807,8.457854680600377e-09,4.538653725581067
350,conv1.bias,conv1.bias,2560,0.03790997374096979,358236107.4275705,849266551.3300471,626415292650.416,893913906745.1364,1.2996989740058667e+17,7.21581974443362e+17,3.9244134377421547e+23,5.621053764138759e+23,358236107.4275705,849266551.3300471,626415292650.416,3.470268964341857e-09,4.538653725581067
350,conv2.weight,conv2.weight,2560,2.5184740664508025,799321.2109679547,36931792.2349256,129435260.35871276,4343681657.674492,638914878327.983,1363959151615414.0,1.6753493991616596e+16,5.412897034173479e+17,799321.2109679647,36931792.2349256,129435260.35871278,100000000.0,4.538653725581067
350,conv2.bias,conv2.bias,2560,0.11431768105847026,13637619.541638436,152800458.2902459,339590140.1844544,1000026597.1988807,221466870845584.97,2.3347980860547304e+16,1.1570037307889762e+17,2.710017915003324e+17,13637619.541638447,152800458.2902459,339590140.1844544,4.269981138660672e-07,4.538653725581067
350,fc1.weight,fc1.weight,2560,1.7450334608808353,0.0,0.003509293381780525,24.02172869785053,29185666.403482597,0.0,1.231514003996024e-05,577.0434639263382,38207090658444.1,1e-08,0.003509303381780525,24.02172870785053,100000000.0,4.538653725581067
350,fc1.bias,fc1.bias,2560,0.23755617848662586,0.008987356041883776,0.04598793284782158,1839.4515367206427,9728.802621499086,8.110831618839644e-05,0.0021149040612738956,5203698.141184352,38410941.87271131,0.008987366041883776,0.04598794284782158,1839.4515367306428,946.1612639569091,4.538653725581067
350,fc2.weight,fc2.weight,2560,4.466408920847316,154176.94702841085,1749324.68742675,7065950.939549743,127226156.93387116,23770816380.653595,3060153813337.8447,49927662808413.85,1158634882044437.5,154176.94702842087,1749324.6874267599,7065950.939549753,100000000.0,4.538653725581067
350,fc2.bias,fc2.bias,2560,0.07630323471814321,0.30191292144822834,0.3244551936646139,0.69571867006486,1.341058350706635,0.09115234375,0.10527343750000001,0.5071093749999996,0.8034213339486014,0.30191293144822834,0.3244552036646139,0.69571868006486,3.3218190838047748,4.538653725581067
400,conv1.weight,conv1.weight,2560,0.04491994170563559,129737911.64240219,381156559.61656123,518711978111.55664,1924164826691.1926,1.683378001538655e+16,1.4530555593965894e+17,2.6932002687093684e+23,1.030039735289517e+24,129737911.6424022,381156559.61656123,518711978111.55664,8.782432643401882e-09,4.394708398440595
400,conv1.bias,conv1.bias,2560,0.02056716475779888,357131927.43884504,850911873.7386527,624964021992.1818,889983728677.0312,1.293424948480368e+17,7.242590211501594e+17,3.906008759990624e+23,5.5716720353019516e+23,357131927.43884504,850911873.7386527,624964021992.1818,3.525323534033021e-09,4.394708398440595
400,conv2.weight,conv2.weight,2560,3.4864374750137395,720185.3815385342,36650169.39755286,129677901.05080006,4333692297.95689,518674245967.5099,1343234930603220.8,1.6816358143347626e+16,5.415543003916e+17,720185.3815385442,36650169.39755288,129677901.05080007,100000000.0,4.394708398440595
400,conv2.bias,conv2.bias,2560,0.15100743779178166,13827260.071706062,150127256.8381058,344193663.1477015,1002892037.0583063,217286971750449.4,2.2543853275838908e+16,1.1871065156807918e+17,2.7385926023922006e+17,13827260.071706071,150127256.8381058,344193663.1477015,2.9272978660538913e-07,4.394708398440595
400,fc1.weight,fc1.weight,2560,1.793027477571603,0.0,0.003495484941540456,23.936506878967183,29114888.872806437,0.0,1.2218414992830577e-05,572.9563629593821,38267000525571.27,1e-08,0.003495494941540456,23.936506888967184,100000000.0,4.394708398440595
400,fc1.bias,fc1.bias,2560,0.26226927743825074,0.009151153906575766,0.04628651054088216,1809.803911726484,9671.387273234088,8.426810695428588e-05,0.002142510043693374,5037288.339840779,38516025.53841445,0.009151163906575766,0.04628652054088216,1809.803911736484,384.039501120971,4.394708398440595
400,fc2.weight,fc2.weight,2560,4.297666712294263,146479.87482934375,1755467.9390085756,7159780.415352996,127537711.68191788,21460148579.509827,3081675970708.343,51262561940257.86,1154065381949219.8,146479.87482935376,1755467.9390085856,7159780.415353007,100000000.0,4.394708398440595
400,fc2.bias,fc2.bias,2560,0.10308181120693181,0.30804274330378373,0.3280493711905396,0.6961259556477375,1.3460010215449318,0.09490234375,0.10761718750000002,0.5073828124999996,0.8046364895846408,0.3080427533037837,0.3280493811905396,0.6961259656477375,3.2796801392001296,4.394708398440595
450,conv1.weight,conv1.weight,2560,0.049119113608900096,133885441.68681358,381938383.63924885,527190749447.2066,1937895700051.7275,1.792646386022946e+16,1.4588367834628774e+17,2.7817060410502174e+23,1.0443528500973332e+24,133885441.6868136,381938383.63924885,527190749447.2066,8.665249071777314e-09,4.368528915500049
450,conv1.bias,conv1.bias,2560,0.030611795131388276,359704841.58450824,853013414.7119446,626794904060.7881,892669279663.5499,1.3113259150015398e+17,7.277718951245007e+17,3.92891910398965e+23,5.6033027575740376e+23,359704841.58450824,853013414.7119446,626794904060.7881,3.4800625200573436e-09,4.368528915500049
450,conv2.weight,conv2.weight,2560,6.812284494885907,1366483.076959224,36818913.73547924,130443094.73308277,4349429143.614396,1867277669728.7983,1355632561663464.0,1.7015406578293482e+16,5.4302438479849536e+17,1366483.076959234,36818913.73547925,130443094.73308279,100000000.0,4.368528915500049
450,conv2.bias,conv2.bias,2560,0.9819936113917033,19849337.73753252,152309582.0186113,342319020.2065372,1004313696.8239424,395235594713939.3,2.3198402793260104e+16,1.1758260518050674e+17,2.735891049338532e+17,19849337.73753253,152309582.0186113,342319020.2065372,1.2530993094411485e-07,4.368528915500049
450,fc1.weight,fc1.weight,2560,2.749289963798553,0.0,0.0035992000068653723,24.666052529509173,29086228.54000317,0.0,1.2954240691883592e-05,608.4141515916057,38585222366215.516,1e-08,0.0035992100068653722,24.666052539509174,100000000.0,4.368528915500049
450,fc1.bias,fc1.bias,2560,0.20436422941887383,0.009697632448058687,0.045850444435924266,1835.485442734514,9732.32858081631,9.41302842361863e-05,0.0021024891538107874,5181336.946494478,39004563.80066668,0.009697642448058687,0.04585045443592427,1835.4854427445139,849.0225971537681,4.368528915500049
450,fc2.weight,fc2.weight,2560,5.077311430277718,160742.93425529797,1721288.7932454667,7037803.359124373,127093168.01778011,25838782709.199142,2962836359258.753,49531133827451.13,1155048921323700.2,160742.93425530798,1721288.7932454767,7037803.359124383,100000000.0,4.368528915500049
450,fc2.bias,fc2.bias,2560,0.08251144947517947,0.306273846510094,0.32535982333964847,0.6968816005987436,1.340475661845451,0.09380859375000002,0.105859375,0.5083398437499996,0.8035459135334148,0.306273856510094,0.32535983333964846,0.6968816105987437,3.2865920120541694,4.368528915500049
500,conv1.weight,conv1.weight,2560,0.04351595158096869,136444693.2836676,388976647.06911623,516573618697.4737,1919449210037.894,1.8620475367664076e+16,1.513037034988951e+17,2.6713438670227956e+23,1.0143921687136356e+24,136444693.2836676,388976647.06911623,516573618697.4737,8.838405548648518e-09,4.322531275788947
500,conv1.bias,conv1.bias,2560,0.02933725343586031,352918173.43372905,844213417.17731,618116065224.3755,879359210135.7145,1.2634090960785414e+17,7.129029911518093e+17,3.8207835630900305e+23,5.437397162196347e+23,352918173.43372905,844213417.17731,618116065224.3755,3.57596756921957e-09,4.322531275788947
500,conv2.weight,conv2.weight,2560,1.6516355418563362,1352736.7454774564,36694966.87456076,130513519.25948358,4356267268.248414,1829898976215.1028,1346520896473521.8,1.703379110677357e+16,5.464791607276076e+17,1352736.7454774664,36694966.874560766,130513519.25948359,100000000.0,4.322531275788947
500,conv2.bias,conv2.bias,2560,0.06706551304549681,20401899.496588364,149490193.57551917,345165117.19428897,1005403716.3783478,417000577330032.5,2.2352235361573096e+16,1.1926818714418333e+17,2.7395272012276576e+17,20401899.496588375,149490193.57551917,345165117.19428897,1.2910053021434447e-07,4.322531275788947
500,fc1.weight,fc1.weight,2560,2.0698059166183707,0.0,0.0035597440184196804,24.797893186031665,28893005.27795887,0.0,1.2671777477129636e-05,614.9355103382516,37573329914145.68,1e-08,0.0035597540184196803,24.797893196031666,100000000.0,4.322531275788947
500,fc1.bias,fc1.bias,2560,0.1883661753996742,0.009857323233101935,0.04628886704587366,1843.392044621061,9704.828840515089,9.719703692914297e-05,0.0021427742164635906,5225999.029813162,38436385.5824415,0.009857333233101935,0.046288877045873665,1843.3920446310608,532.8987243336275,4.322531275788947
500,fc2.weight,fc2.weight,2560,5.6571035561411005,158204.1826250118,1747941.8136643379,7089381.19323202,126443746.38440752,25028672377.490334,3055301087531.8047,50259399139496.29,1149502913933555.8,158204.18262502181,1747941.8136643479,7089381.193232031,100000000.0,4.322531275788947
500,fc2.bias,fc2.bias,2560,0.07210565426271291,0.309513036705534,0.31467974385391806,0.700920448792272,1.340475661845451,0.09580078125000001,0.0990234375,0.5138867187499996,0.8091757039260502,0.309513046705534,0.31467975385391805,0.700920458792272,3.2457631983845268,4.322531275788947
550,conv1.weight,conv1.weight,2560,0.048001827029803976,138035984.1778377,392230520.2210007,529102363285.50525,1964586462273.5337,1.905402735518883e+16,1.538454896652008e+17,2.8016538377625485e+23,1.0694794610476398e+24,138035984.1778377,392230520.2210007,529102363285.50525,8.442091032697951e-09,4.353711910818854
550,conv1.bias,conv1.bias,2560,0.03124176450658073,355004695.98467785,846434061.2112727,624093212177.4307,892672512962.5874,1.2762837127512114e+17,7.166696510521751e+17,3.895726092852289e+23,5.604676374178607e+23,355004695.98467785,846434061.2112727,624093212177.4307,3.499907213018665e-09,4.353711910818854
550,conv2.weight,conv2.weight,2560,3.685922302403174,1468561.779451698,36916322.053879164,131780837.62033977,4383990748.283036,2156673793065.295,1362814850518636.5,1.7366191786428824e+16,5.49694905862309e+17,1468561.779451708,36916322.05387917,131780837.62033978,100000000.0,4.353711910818854
550,conv2.bias,conv2.bias,2560,0.05794714924374656,21189041.36589982,153620032.90194896,345904676.74887496,1010100073.6539401,451454736954321.7,2.359924136601727e+16,1.1985370580937221e+17,2.7563803730554714e+17,21189041.36589983,153620032.90194896,345904676.74887496,1.2609793710559351e-07,4.353711910818854
550,fc1.weight,fc1.weight,2560,2.2915621780085074,0.0,0.003565777224546415,25.19773019315932,29374087.506624963,0.0,1.2714767215644453e-05,634.9256304184778,38695531612062.32,1e-08,0.003565787224546415,25.19773020315932,100000000.0,4.353711910818854
550,fc1.bias,fc1.bias,2560,1.3398058570039293,0.008830967578308866,0.04650878652966171,1884.6716869467573,9822.266057277136,7.799516979052546e-05,0.002163081334169765,5462752.3210199755,39346032.71480858,0.008830977578308866,0.04650879652966171,1884.6716869567572,100000000.0,4.353711910818854
550,fc2.weight,fc2.weight,2560,4.6544901120345985,157013.81515276508,1717809.8831600002,7054066.855368474,127287831.05134691,24653414850.48329,2950871857163.9365,49759967181612.73,1161303939742905.0,157013.8151527751,1717809.88316001,7054066.855368484,100000000.0,4.353711910818854
550,fc2.bias,fc2.bias,2560,0.06366973763551352,0.3021346453117748,0.32475896955887884,0.6994530745574967,1.3454204733093666,0.0912890625,0.10546875,0.5126367187499996,0.8111869648805925,0.3021346553117748,0.3247589795588789,0.6994530845574968,3.329001403483409,4.353711910818854
600,conv1.weight,conv1.weight,2560,0.042791340952158044,136631813.90527284,390445802.1589003,535181344247.4451,1969579711864.8784,1.866825836385714e+16,1.5249497291894253e+17,2.868643471924638e+23,1.0733951642119837e+24,136631813.90527284,390445802.1589003,535181344247.4451,8.703396187223311e-09,4.261152461405004
