seed,run_id,layer,step,interval_index,beta_train,gamma_model,sum_a,sum_a_H2,mean_H2,model_signal_retention,gamma_model_raw,model_noise_retention_after_raw
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,0,0,1.0,3.0848572502457916,0.0005025833121435123,5.281264514064339e-05,0.033807756783185774,0.10508236916064331,3.0848572502457916,0.3217262520176206
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,0,0,1.0,1.2513969880137137,0.00816253074018657,0.005212362590535754,0.00924650906161216,0.6385718788014777,1.2513969880137137,0.01447998160984906
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,0,0,1.0,1.078698776963974,0.093121909535666,0.08002975738060016,0.0007150827786517982,0.8594084655228047,1.078698776963974,0.0008320639222663362
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,0,0,1.0,1.895059527179147,0.0002140423536960499,5.960106292986389e-05,0.0022590103048542643,0.27845452967920625,1.895059527179147,0.008112672138811169
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,50,1,0.026933361308075852,71.8903454147896,1.3536209147037868e-05,2.6191231269716103e-09,5.8644196119348297e-05,0.00019349014916371574,71.8903454147896,0.3030862107079587
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,50,1,0.010065372274494127,11.198307004237952,8.899733946955785e-05,7.096958809539541e-07,7.637856682420357e-05,0.007974349403969658,11.198307004237952,0.00957803112893223
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc1,50,1,0.07722612092575708,1.1233374363562065,0.030442222465198374,0.024124364989608293,0.0005740994607802464,0.7924639870557194,1.1233374363562065,0.0007244486439228949
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,fc2,50,1,6.216727910585999,1.0248060860352237,0.01215992441565338,0.011578371594580751,0.008246392033336316,0.9521746352038175,1.0248060860352237,0.008660587804432678
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,100,2,0.189034505059658,11.280686832580193,9.499148615371808e-05,7.464721283707674e-07,0.0024090137172535562,0.007858305608176333,11.280686832580193,0.3065563796280777
1024,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv2,100,2,0.06337746467775482,2.5960323674350416,0.0006354495526707139,9.428896583056384e-05,0.0014711489032837497,0.1483815126382248,2.5960323674350416,0.009914637458041147
