seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_hold_predictor,beta_oracle_current,hold_prediction_positive,hold_ratio,hold_log10_abs_ratio_error
42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,0,1,1.0,13.980456706753328,True,0.07152842149405213,1.145521358962099
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,0,1,6461.032456846842,2.1643694574570738,True,2985.1800184049607,3.474970525965406
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,0,1,266.5217936582937,0.011656736104488266,True,22864.186961878044,4.359155762714389
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,0,1,102.09359160684771,0.010630146660332134,True,9604.15644948946,3.9824592259993756
