seed,run_id,method,config_fingerprint,step,refresh_index,refresh_time,beta_trace_time,diagnostic_spectrum_time,active_state_bytes,measurement_only
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,0,0,0.17688549123704433,0.00020888540893793106,0.04507824685424566,10905008,False
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,2,1,0.17171412147581577,0.000173863023519516,0.035625739954411983,10905008,False
