step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,0.8625697454670735,1.070927750152876,0.923749876862992,0.8494165502773994,2.4776459785892038,2.104553499941913,160,160,2.099057303978818e-15,2.739124359677389e-12,0.8625697454670735,0.8494165502773994,0.923749876862992,2.104553499941913,160,2.739124359677389e-12,,,,,,,,
0,conv2,0.9281748156504807,2.1213207192770906,1.9689564675505586,0.6385851671951172,2.0269674738073027,1.2943913631603006,512,512,2.68081967141971e-13,1.365463083274554e-09,0.9281748156504807,0.6385851671951172,1.9689564675505586,1.2943913631603006,512,1.365463083274554e-09,,,,,,,,
0,fc1,0.7309005115747353,8.792181575083564,6.426210011086539,0.7279019627698764,1.8909002607235736,1.3763900111827603,512,512,1.4928894250729488e-10,5.817240233045471e-06,0.7309005115747353,0.7279019627698764,6.426210011086539,1.3763900111827603,512,5.817240233045471e-06,,,,,,,,
0,fc2,0.6658557357398724,6.509270931364751,4.334235385134042,0.9540889389148458,2.4750108757771097,2.361380500272886,512,512,1.191259624331098e-13,1.0544959940105329e-08,0.6658557357398724,0.9540889389148458,4.334235385134042,2.361380500272886,512,1.0544959940105329e-08,,,,,,,,
50,conv1,0.7608954174939612,1.6753650712946067,1.2747776053775097,0.9479457823497603,2.5567868147546298,2.4236952774141294,160,160,7.515740982048767e-14,8.88197636896808e-11,0.7608954174939612,0.9479457823497603,1.2747776053775097,2.4236952774141294,160,8.88197636896808e-11,0.7612300911535994,0.9480445598131984,1.27533830593715,2.4239478303302424,160,8.880931039770685e-11,0.0005607005596401926,0.00025255291611303576
50,conv2,0.8912125164032463,2.3166215291772754,2.064602102572016,0.665289570849244,2.0169381273308407,1.3418479011614128,512,512,1.9641040253324595e-12,1.0377868976332501e-08,0.8912125164032463,0.665289570849244,2.064602102572016,1.3418479011614128,512,1.0377868976332501e-08,0.9196148051766363,0.6758547209787829,2.1303994562223614,1.363157155278654,512,1.2124877698815117e-08,0.06579735365034534,0.021309254117241272
50,fc1,0.9322083851142393,9.145793253695741,8.525785159616412,0.7504097047509806,1.9475881326463083,1.4614890355956298,512,512,3.1581760904635707e-10,1.003801740403361e-05,0.9322083851142393,0.7504097047509806,8.525785159616412,1.4614890355956298,512,1.003801740403361e-05,1.0301052367908532,0.8003971654821821,9.421129525238438,1.5588440208968413,512,1.9178420851370844e-05,0.8953443656220266,0.09735498530121145
50,fc2,0.6984297477749128,8.056446485771339,5.626861887019359,0.9480798431137482,2.9099246138004364,2.758840871324752,512,512,4.528481288938993e-13,8.152000766399204e-08,0.6984297477749128,0.9480798431137482,5.626861887019359,2.758840871324752,512,8.152000766399204e-08,0.653263943499238,0.986744849573686,5.2629860018855625,2.871353125315278,512,1.7297545135377275e-07,-0.36387588513379665,0.11251225399052611
100,conv1,0.7913665632834516,1.602807335156325,1.2684081324281682,0.9777410837411574,2.7814407486257613,2.719528891923168,160,160,1.0238711180436579e-13,1.2327327660367657e-10,0.7913665632834516,0.9777410837411574,1.2684081324281682,2.719528891923168,160,1.2327327660367657e-10,0.7920028667013617,0.97758330559559,1.2694280042137795,2.7190900413598444,160,1.233814151130592e-10,0.0010198717856113593,-0.00043885056332371164
100,conv2,0.8379127711479569,2.4074195951151918,2.017207624258863,0.870826339422258,4.005948468287499,3.4884854405530037,512,512,5.415977754520408e-12,1.941082705670429e-08,0.8379127711479569,0.870826339422258,2.017207624258863,3.4884854405530037,512,1.941082705670429e-08,0.8858699050634241,0.8833219644823228,2.132660568172522,3.5385422706226652,512,3.16703913506898e-08,0.11545294391365912,0.05005683006966155
